Day,Rain,ActiveMode,ActiveNorm,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,LocalCommute,CityCommute,DistantCommute,Subculture A,Subculture B,Subculture C,0,1,2,3
0,0,13995,13995,0,0,5326,7663,1006,4130,0,9865,3375,3514,3476,3630
1,0,7008,14030,2675,9697,4851,2157,0,3004,455,3549,1034,1623,2450,1901
2,0,6916,297,6791,172,4868,2048,0,2927,427,3562,1123,1521,2380,1892
3,0,7026,299,6921,194,4933,2093,0,2926,459,3641,1123,1509,2455,1939
4,0,6961,332,6839,210,4896,2065,0,2886,481,3594,1080,1501,2438,1942
7,0,6998,285,6882,169,4930,2068,0,2898,472,3628,1126,1493,2441,1938
8,0,6915,337,6779,201,4876,2039,0,2861,468,3586,1075,1492,2424,1924
9,0,6938,324,6814,200,4912,2026,0,2874,498,3566,1073,1486,2415,1964
10,0,6905,308,6793,196,4926,1979,0,2862,507,3536,1066,1485,2373,1981
11,0,6831,284,6726,179,4881,1950,0,2863,485,3483,1073,1483,2321,1954
14,0,6815,286,6721,192,4874,1941,0,2838,507,3470,1049,1481,2331,1954
15,0,6830,255,6726,151,4919,1911,0,2883,491,3456,1080,1481,2294,1975
16,0,6829,255,6733,159,4928,1901,0,2830,539,3460,1045,1480,2317,1987
17,0,6762,246,6669,153,4889,1873,0,2835,499,3428,1041,1476,2259,1986
18,0,6784,232,6695,143,4921,1863,0,2798,569,3417,1020,1471,2284,2009
21,0,6749,248,6655,154,4906,1843,0,2836,525,3388,1022,1473,2228,2026
22,0,6735,254,6642,161,4892,1843,0,2798,547,3390,1001,1471,2239,2024
23,0,6724,229,6636,141,4904,1820,0,2785,563,3376,996,1470,2242,2016
24,0,6736,243,6657,164,4919,1817,0,2794,580,3362,999,1470,2236,2031
25,0,6730,214,6659,143,4918,1812,0,2784,575,3371,1007,1468,2219,2036
28,0,6719,239,6628,148,4911,1808,0,2781,581,3357,990,1468,2230,2031
29,0,6722,201,6652,131,4935,1787,0,2800,579,3343,1003,1467,2193,2059
30,0,6675,235,6588,148,4896,1779,0,2754,585,3336,957,1467,2204,2047
31,0,6701,241,6625,165,4921,1780,0,2770,590,3341,989,1466,2205,2041
32,1,4908,214,4856,162,3256,1652,0,2083,250,2575,961,1165,1393,1389
35,0,6661,32,6648,19,4919,1742,0,2750,628,3283,920,1463,2182,2096
36,0,6646,214,6568,136,4895,1751,0,2714,610,3322,953,1464,2179,2050
37,0,6664,227,6578,141,4925,1739,0,2741,626,3297,951,1464,2179,2070
38,0,6600,217,6529,146,4866,1734,0,2738,597,3265,925,1463,2139,2073
39,0,6618,202,6557,141,4883,1735,0,2737,618,3263,950,1462,2154,2052
42,0,6604,205,6532,133,4873,1731,0,2723,604,3277,920,1460,2152,2072
43,0,6680,186,6605,111,4950,1730,0,2734,664,3282,934,1461,2177,2108
44,0,6575,202,6504,131,4861,1714,0,2717,592,3266,909,1461,2133,2072
45,0,6617,185,6558,126,4904,1713,0,2729,634,3254,920,1460,2155,2082
46,0,6651,226,6567,142,4927,1724,0,2704,655,3292,911,1459,2166,2115
49,0,6652,215,6580,143,4916,1736,0,2708,660,3284,916,1460,2168,2108
50,0,6624,211,6554,141,4906,1718,0,2701,634,3289,926,1460,2157,2081
51,0,6589,224,6510,145,4870,1719,0,2693,629,3267,901,1459,2137,2092
52,0,6618,180,6549,111,4898,1720,0,2711,631,3276,921,1458,2141,2098
53,0,6605,200,6536,131,4890,1715,0,2679,660,3266,893,1459,2162,2091
56,0,6615,196,6543,124,4903,1712,0,2698,651,3266,894,1458,2129,2134
57,0,6681,180,6618,117,4957,1724,0,2722,675,3284,923,1458,2157,2143
58,0,6595,204,6521,130,4879,1716,0,2698,646,3251,886,1458,2135,2116
