Day,Rain,ActiveMode,ActiveNorm,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,LocalCommute,CityCommute,DistantCommute,Subculture A,Subculture B,Subculture C,0,1,2,3
0,0,14274,14274,0,0,5476,7840,958,4122,0,10152,3371,3670,3659,3574
1,1,5186,14866,1657,11337,3332,1854,0,2412,55,2719,1059,1456,1398,1273
2,0,7105,42,7092,29,4995,2110,0,2890,434,3781,1031,1613,2576,1885
3,0,7027,343,6896,212,4984,2043,0,2856,471,3700,1032,1598,2545,1852
4,0,7011,351,6884,224,5043,1968,0,2852,504,3655,1029,1591,2481,1910
7,0,6984,358,6830,204,5044,1940,0,2824,529,3631,1027,1586,2459,1912
8,0,6835,293,6724,182,4958,1877,0,2808,528,3499,965,1581,2382,1907
9,0,6857,287,6747,177,5019,1838,0,2785,558,3514,954,1574,2366,1963
10,0,6837,266,6744,173,5016,1821,0,2772,587,3478,949,1566,2381,1941
11,0,6816,268,6722,174,5027,1789,0,2739,608,3469,922,1561,2327,2006
14,0,6782,276,6675,169,5002,1780,0,2722,642,3418,896,1555,2338,1993
15,0,6793,266,6688,161,5037,1756,0,2719,651,3423,898,1553,2331,2011
16,0,6758,255,6663,160,5015,1743,0,2718,658,3382,870,1550,2313,2025
17,1,5013,224,4954,165,3369,1644,0,2084,302,2627,873,1274,1455,1411
18,0,6756,31,6751,26,5023,1733,0,2695,671,3390,865,1548,2307,2036
21,0,6683,240,6600,157,4953,1730,0,2680,674,3329,832,1547,2299,2005
22,0,6660,219,6581,140,4944,1716,0,2660,677,3323,816,1546,2281,2017
23,1,4877,230,4817,170,3265,1612,0,1967,321,2589,788,1271,1460,1358
24,1,4944,38,4935,29,3330,1614,0,2014,340,2590,791,1266,1418,1469
25,0,6568,22,6560,14,4882,1686,0,2613,668,3287,769,1540,2245,2014
28,0,6564,201,6489,126,4880,1684,0,2614,686,3264,780,1537,2245,2002
29,0,6518,223,6441,146,4837,1681,0,2594,676,3248,771,1538,2240,1969
30,0,6587,224,6513,150,4900,1687,0,2606,703,3278,789,1537,2267,1994
31,0,6530,214,6455,139,4848,1682,0,2602,688,3240,744,1537,2245,2004
32,1,4811,193,4766,148,3217,1594,0,1932,351,2528,719,1266,1438,1388
35,0,6557,29,6547,19,4874,1683,0,2576,734,3247,729,1536,2268,2024
36,0,6516,208,6448,140,4834,1682,0,2564,711,3241,729,1536,2240,2011
37,0,6517,197,6451,131,4843,1674,0,2567,704,3246,728,1535,2240,2014
38,0,6530,195,6463,128,4852,1678,0,2575,715,3240,737,1535,2245,2013
39,0,6493,199,6424,130,4814,1679,0,2551,714,3228,715,1535,2244,1999
42,0,6533,204,6465,136,4853,1680,0,2581,715,3237,729,1534,2242,2028
43,0,6471,212,6388,129,4798,1673,0,2553,721,3197,695,1533,2249,1994
44,0,6476,201,6407,132,4797,1679,0,2553,716,3207,700,1532,2252,1992
45,0,6452,192,6389,129,4776,1676,0,2548,698,3206,705,1531,2236,1980
46,1,4776,195,4727,146,3180,1596,0,1895,353,2528,705,1263,1448,1360
49,0,6503,28,6491,16,4838,1665,0,2545,748,3210,677,1528,2243,2055
50,0,6443,188,6381,126,4774,1669,0,2517,735,3191,680,1529,2254,1980
51,0,6428,171,6378,121,4755,1673,0,2555,689,3184,690,1529,2245,1964
52,0,6459,178,6394,113,4789,1670,0,2540,722,3197,690,1528,2244,1997
53,1,4762,177,4718,133,3179,1583,0,1873,364,2525,676,1255,1453,1378
56,0,6494,26,6486,18,4823,1671,0,2542,754,3198,679,1527,2257,2031
57,0,6390,174,6336,120,4723,1667,0,2515,703,3172,677,1527,2219,1967
58,0,6461,179,6399,117,4792,1669,0,2525,745,3191,692,1527,2250,1992
59,0,6475,184,6409,118,4806,1669,0,2560,730,3185,679,1527,2248,2021
60,0,6462,169,6400,107,4792,1670,0,2534,739,3189,676,1527,2246,2013
63,0,6490,179,6427,116,4822,1668,0,2529,757,3204,688,1527,2255,2020
64,0,6457,179,6396,118,4790,1667,0,2515,758,3184,667,1527,2250,2013
65,0,6458,184,6391,117,4790,1668,0,2506,750,3202,686,1527,2266,1979
66,0,6503,204,6431,132,4836,1667,0,2532,776,3195,659,1527,2254,2063
67,0,6498,186,6439,127,4830,1668,0,2529,760,3209,674,1527,2243,2054
70,0,6502,202,6430,130,4836,1666,0,2533,783,3186,651,1527,2272,2052
71,1,4773,201,4722,150,3186,1587,0,1894,377,2502,664,1257,1460,1392
72,0,6469,27,6463,21,4805,1664,0,2516,767,3186,645,1526,2251,2047
73,0,6471,180,6408,117,4806,1665,0,2525,769,3177,647,1526,2265,2033
74,0,6477,204,6409,136,4812,1665,0,2515,755,3207,653,1526,2234,2064
77,1,4702,184,4648,130,3134,1568,0,1839,389,2474,654,1254,1445,1349
78,1,4823,21,4818,16,3241,1582,0,1884,405,2534,632,1253,1423,1515
79,0,6446,34,6438,26,4783,1663,0,2516,755,3175,622,1525,2257,2042
80,0,6429,175,6366,112,4765,1664,0,2498,763,3168,649,1524,2273,1983
81,0,6413,188,6341,116,4751,1662,0,2517,732,3164,650,1524,2237,2002
84,0,6395,187,6332,124,4733,1662,0,2501,745,3149,622,1524,2243,2006
85,0,6440,173,6379,112,4776,1664,0,2509,756,3175,644,1524,2241,2031
86,1,4756,190,4708,142,3188,1568,0,1867,382,2507,647,1254,1471,1384
87,1,4756,25,4751,20,3175,1581,0,1905,383,2468,641,1254,1445,1416
88,0,6422,24,6415,17,4763,1659,0,2493,758,3171,631,1523,2248,2020
91,0,6349,186,6284,121,4689,1660,0,2454,731,3164,638,1522,2259,1930
92,0,6379,193,6312,126,4721,1658,0,2463,741,3175,646,1522,2244,1967
93,0,6394,189,6329,124,4735,1659,0,2459,761,3174,631,1522,2260,1981
