Day,Rain,ActiveMode,ActiveNorm,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,LocalCommute,CityCommute,DistantCommute,Subculture A,Subculture B,Subculture C,0,1,2,3
0,0,14181,14181,0,0,5507,7730,944,4153,0,10028,3403,3745,3512,3521
1,0,7169,14218,2657,9706,5035,2134,0,3017,446,3706,1116,1791,2460,1802
2,0,7137,360,7002,225,5054,2083,0,2915,486,3736,1122,1679,2471,1865
3,0,7066,350,6924,208,5030,2036,0,2861,498,3707,1069,1661,2450,1886
4,0,7059,331,6928,200,5069,1990,0,2872,498,3689,1126,1653,2393,1887
7,0,6953,342,6813,202,5042,1911,0,2834,526,3593,1067,1652,2336,1898
8,0,6964,257,6862,155,5076,1888,0,2835,558,3571,1050,1646,2323,1945
9,0,6890,271,6775,156,5048,1842,0,2767,598,3525,1012,1644,2298,1936
10,0,6887,261,6789,163,5069,1818,0,2790,591,3506,1002,1641,2261,1983
11,0,6906,276,6796,166,5099,1807,0,2784,629,3493,993,1639,2260,2014
14,0,6821,262,6713,154,5054,1767,0,2752,627,3442,968,1637,2231,1985
15,0,6753,236,6646,129,4985,1768,0,2742,601,3410,940,1636,2219,1958
16,0,6751,235,6652,136,5003,1748,0,2721,622,3408,935,1634,2191,1991
17,0,6731,237,6634,140,4986,1745,0,2679,639,3413,920,1630,2204,1977
18,0,6744,223,6645,124,5006,1738,0,2702,635,3407,910,1629,2183,2022
21,1,4984,191,4920,127,3349,1635,0,2023,312,2649,890,1305,1396,1393
22,0,6646,33,6634,21,4950,1696,0,2635,666,3345,838,1614,2189,2005
23,0,6642,200,6555,113,4933,1709,0,2649,650,3343,855,1613,2165,2009
24,0,6621,193,6545,117,4919,1702,0,2631,651,3339,857,1613,2160,1991
25,0,6639,190,6559,110,4948,1691,0,2628,684,3327,837,1612,2173,2017
28,0,6629,197,6550,118,4930,1699,0,2635,680,3314,843,1612,2174,2000
29,0,6617,209,6532,124,4921,1696,0,2628,680,3309,842,1611,2154,2010
30,0,6618,212,6531,125,4926,1692,0,2620,681,3317,841,1611,2167,1999
31,0,6608,198,6532,122,4913,1695,0,2613,704,3291,808,1611,2169,2020
32,0,6618,199,6543,124,4925,1693,0,2606,703,3309,809,1611,2164,2034
35,0,6607,205,6524,122,4912,1695,0,2612,699,3296,802,1611,2162,2032
36,0,6607,204,6526,123,4917,1690,0,2594,717,3296,789,1610,2162,2046
37,1,4888,194,4824,130,3280,1608,0,1933,368,2587,795,1295,1415,1383
38,0,6625,41,6604,20,4946,1679,0,2596,727,3302,797,1606,2163,2059
39,0,6555,204,6477,126,4871,1684,0,2567,709,3279,789,1607,2159,2000
42,0,6582,186,6510,114,4897,1685,0,2570,720,3292,785,1605,2164,2028
43,1,4799,200,4735,136,3208,1591,0,1878,350,2571,772,1290,1410,1327
44,0,6571,37,6558,24,4901,1670,0,2548,741,3282,749,1604,2159,2059
45,0,6549,193,6468,112,4874,1675,0,2546,724,3279,767,1604,2156,2022
46,0,6504,179,6431,106,4829,1675,0,2522,719,3263,763,1604,2152,1985
49,0,6525,172,6458,105,4850,1675,0,2535,731,3259,753,1604,2166,2002
50,1,4823,190,4757,124,3229,1594,0,1924,345,2554,742,1289,1411,1381
51,1,4857,26,4850,19,3270,1587,0,1896,381,2580,734,1289,1375,1459
52,1,4822,33,4809,20,3236,1586,0,1900,356,2566,723,1289,1367,1443
53,0,6199,28,6189,18,4542,1657,0,2364,715,3120,730,1507,1992,1970
56,0,6131,136,6078,83,4475,1656,0,2341,668,3122,737,1505,1969,1920
57,0,6165,131,6112,78,4507,1658,0,2354,687,3124,740,1505,1991,1929
58,0,6164,120,6118,74,4509,1655,0,2350,699,3115,738,1505,2005,1916
59,0,6163,131,6114,82,4509,1654,0,2323,719,3121,722,1504,1992,1945
60,0,6172,125,6124,77,4518,1654,0,2343,712,3117,721,1504,1992,1955
63,0,6224,138,6165,79,4566,1658,0,2365,730,3129,746,1504,2000,1974
64,0,6221,151,6158,88,4569,1652,0,2347,757,3117,700,1504,2011,2006
65,0,6211,133,6158,80,4554,1657,0,2354,756,3101,717,1504,2012,1978
66,0,6199,153,6138,92,4543,1656,0,2331,740,3128,718,1504,1984,1993
67,0,6215,155,6153,93,4565,1650,0,2350,730,3135,718,1503,1960,2034
70,0,6189,141,6136,88,4535,1654,0,2342,735,3112,709,1503,1977,2000
71,1,4742,142,4695,95,3170,1572,0,1845,387,2510,710,1288,1385,1359
72,0,6224,38,6209,23,4572,1652,0,2367,734,3123,715,1503,1990,2016
73,1,4732,155,4678,101,3170,1562,0,1823,379,2530,707,1287,1406,1332
74,1,4810,33,4796,19,3249,1561,0,1870,400,2540,693,1286,1379,1452
77,0,6176,32,6162,18,4530,1646,0,2321,750,3105,687,1501,2002,1986
78,0,6135,159,6069,93,4488,1647,0,2305,733,3097,701,1501,2000,1933
79,0,6166,131,6107,72,4516,1650,0,2306,746,3114,698,1501,2006,1961
80,0,6173,152,6114,93,4525,1648,0,2330,740,3103,708,1501,2004,1960
81,0,6161,159,6095,93,4515,1646,0,2320,732,3109,701,1501,1990,1969
84,0,6137,151,6080,94,4490,1647,0,2325,737,3075,695,1501,1998,1943
85,0,6180,134,6129,83,4529,1651,0,2336,748,3096,697,1501,2007,1975
86,0,6206,139,6146,79,4551,1655,0,2328,761,3117,711,1501,2012,1982
87,0,6164,149,6103,88,4513,1651,0,2328,739,3097,687,1501,2001,1975
88,0,6208,144,6153,89,4555,1653,0,2326,756,3126,706,1501,2006,1995
91,0,6226,153,6165,92,4578,1648,0,2348,768,3110,690,1501,2022,2013
92,0,6210,142,6154,86,4559,1651,0,2355,745,3110,677,1501,1992,2040
93,0,6188,176,6119,107,4535,1653,0,2339,750,3099,688,1501,2007,1992
94,0,6192,140,6138,86,4542,1650,0,2320,751,3121,692,1501,1976,2023
95,0,6217,150,6150,83,4563,1654,0,2329,778,3110,696,1501,1993,2027
98,0,6209,157,6139,87,4557,1652,0,2334,768,3107,684,1501,2012,2012
99,0,6201,143,6148,90,4550,1651,0,2325,759,3117,690,1501,1997,2013
100,0,6231,140,6169,78,4579,1652,0,2342,774,3115,685,1501,2000,2045
101,0,6193,157,6125,89,4543,1650,0,2322,768,3103,679,1501,1985,2028
102,0,6220,125,6167,72,4573,1647,0,2333,784,3103,695,1501,2008,2016
105,0,6198,133,6149,84,4547,1651,0,2319,776,3103,684,1501,2004,2009
106,0,6210,145,6151,86,4558,1652,0,2338,781,3091,682,1501,2006,2021
107,0,6182,147,6122,87,4528,1654,0,2318,759,3105,681,1501,1986,2014
108,0,6202,157,6140,95,4551,1651,0,2347,756,3099,690,1501,1989,2022
109,0,6202,152,6138,88,4547,1655,0,2342,758,3102,671,1501,1986,2044
112,0,6172,148,6115,91,4521,1651,0,2332,745,3095,688,1501,1974,2009
113,0,6231,147,6171,87,4578,1653,0,2341,781,3109,683,1501,2034,2013
114,0,6211,150,6156,95,4561,1650,0,2329,787,3095,681,1501,1999,2030
115,0,6237,150,6178,91,4584,1653,0,2343,782,3112,684,1501,2010,2042
116,0,6217,149,6157,89,4568,1649,0,2342,786,3089,678,1500,2023,2016
119,0,6249,176,6182,109,4599,1650,0,2361,792,3096,684,1500,2008,2057
120,0,6246,163,6179,96,4599,1647,0,2339,791,3116,680,1500,2008,2058
121,0,6233,141,6183,91,4584,1649,0,2353,784,3096,675,1500,2002,2056
122,0,6210,151,6153,94,4559,1651,0,2335,786,3089,668,1500,2002,2040
123,0,6247,150,6183,86,4596,1651,0,2338,796,3113,684,1500,2000,2063
126,0,6252,139,6201,88,4601,1651,0,2356,806,3090,676,1500,2008,2068
127,0,6254,170,6187,103,4606,1648,0,2348,813,3093,674,1500,2012,2068
128,0,6241,146,6182,87,4592,1649,0,2360,766,3115,689,1500,1993,2059
129,0,6255,168,6188,101,4603,1652,0,2350,802,3103,679,1500,1999,2077
130,1,4752,157,4695,100,3198,1554,0,1827,418,2507,682,1285,1394,1391
133,1,4840,30,4829,19,3270,1570,0,1872,436,2532,676,1285,1394,1485
134,0,6264,30,6252,18,4617,1647,0,2361,810,3093,674,1498,2012,2080
