Day,Rain,ActiveMode,ActiveNorm,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,LocalCommute,CityCommute,DistantCommute,Subculture A,Subculture B,Subculture C,0,1,2,3
0,0,14203,14203,0,0,5434,7762,1007,4229,0,9974,3488,3575,3524,3616
1,1,5030,14933,1520,11423,3224,1806,0,2398,51,2581,1085,1370,1343,1232
2,0,6962,33,6952,23,4915,2047,0,2908,437,3617,1011,1576,2493,1882
3,0,6948,290,6839,181,4926,2022,0,2899,437,3612,1114,1552,2444,1838
4,0,6920,278,6803,161,4972,1948,0,2852,511,3557,1063,1544,2411,1902
7,0,6887,243,6808,164,4991,1896,0,2878,535,3474,1045,1541,2363,1938
8,0,6806,258,6702,154,4956,1850,0,2846,525,3435,1034,1537,2311,1924
9,0,6734,234,6643,143,4930,1804,0,2789,540,3405,1017,1526,2265,1926
10,0,6741,222,6661,142,4943,1798,0,2788,576,3377,974,1520,2282,1965
11,0,6729,212,6658,141,4955,1774,0,2794,596,3339,967,1513,2252,1997
14,0,6731,202,6662,133,4979,1752,0,2784,638,3309,950,1511,2252,2018
15,0,6647,195,6571,119,4901,1746,0,2738,621,3288,908,1509,2234,1996
16,0,6646,200,6578,132,4916,1730,0,2732,617,3297,902,1506,2205,2033
17,1,4906,215,4839,148,3301,1605,0,2054,298,2554,882,1216,1414,1394
18,0,6588,26,6580,18,4900,1688,0,2696,625,3267,858,1504,2163,2063
21,0,6579,200,6503,124,4865,1714,0,2672,636,3271,869,1504,2201,2005
22,0,6590,183,6527,120,4896,1694,0,2678,667,3245,841,1503,2189,2057
23,1,4858,184,4813,139,3274,1584,0,2039,290,2529,848,1211,1422,1377
24,1,4866,27,4858,19,3285,1581,0,2027,313,2526,805,1210,1393,1458
25,0,6510,34,6500,24,4827,1683,0,2630,670,3210,806,1499,2173,2032
28,0,6450,171,6396,117,4777,1673,0,2616,659,3175,799,1499,2157,1995
29,0,6436,156,6382,102,4766,1670,0,2585,683,3168,779,1499,2164,1994
30,0,6448,170,6393,115,4774,1674,0,2612,681,3155,794,1499,2168,1987
31,0,6470,165,6421,116,4800,1670,0,2621,683,3166,791,1498,2170,2011
32,1,4772,162,4730,120,3193,1579,0,1935,331,2506,796,1208,1397,1371
35,0,6433,24,6428,19,4762,1671,0,2611,676,3146,750,1499,2143,2041
36,0,6472,169,6418,115,4800,1672,0,2590,725,3157,776,1499,2178,2019
37,0,6446,193,6389,136,4776,1670,0,2602,694,3150,750,1499,2158,2039
38,0,6469,184,6406,121,4797,1672,0,2575,729,3165,756,1499,2185,2029
39,0,6464,186,6405,127,4790,1674,0,2598,709,3157,764,1499,2164,2037
42,0,6407,188,6346,127,4739,1668,0,2565,717,3125,720,1499,2155,2033
43,0,6457,178,6396,117,4783,1674,0,2579,720,3158,762,1499,2169,2027
44,0,6471,179,6407,115,4800,1671,0,2577,749,3145,758,1499,2178,2036
45,0,6447,168,6391,112,4780,1667,0,2562,727,3158,736,1499,2149,2063
46,1,4753,173,4704,124,3181,1572,0,1915,374,2464,744,1208,1413,1388
49,0,6480,22,6472,14,4813,1667,0,2572,754,3154,735,1497,2153,2095
50,0,6480,176,6414,110,4816,1664,0,2552,763,3165,731,1497,2179,2073
51,0,6442,161,6383,102,4773,1669,0,2556,730,3156,723,1497,2175,2047
52,0,6410,172,6346,108,4742,1668,0,2559,725,3126,729,1497,2161,2023
53,1,4718,177,4668,127,3151,1567,0,1905,348,2465,707,1201,1420,1390
56,0,6417,19,6410,12,4755,1662,0,2538,763,3116,696,1496,2158,2067
57,0,6410,172,6350,112,4745,1665,0,2550,748,3112,720,1494,2176,2020
58,0,6397,155,6346,104,4734,1663,0,2550,747,3100,732,1494,2163,2008
59,0,6395,144,6341,90,4732,1663,0,2540,740,3115,718,1494,2158,2025
60,0,6420,171,6363,114,4758,1662,0,2545,764,3111,704,1494,2178,2044
63,0,6379,163,6321,105,4716,1663,0,2537,737,3105,699,1494,2157,2029
64,0,6399,174,6340,115,4739,1660,0,2548,737,3114,698,1494,2139,2068
65,0,6438,157,6384,103,4774,1664,0,2561,767,3110,705,1494,2170,2069
66,0,6391,156,6337,102,4730,1661,0,2543,756,3092,692,1494,2159,2046
67,0,6435,158,6384,107,4775,1660,0,2548,776,3111,687,1494,2176,2078
70,0,6430,183,6373,126,4767,1663,0,2545,765,3120,694,1494,2154,2088
71,1,4678,164,4632,118,3115,1563,0,1900,372,2406,690,1202,1396,1390
72,0,6439,15,6435,11,4780,1659,0,2550,769,3120,683,1494,2163,2099
73,0,6389,152,6339,102,4725,1664,0,2539,754,3096,677,1494,2155,2063
74,0,6426,149,6381,104,4764,1662,0,2539,769,3118,687,1494,2153,2092
77,1,4652,153,4612,113,3101,1551,0,1865,380,2407,692,1201,1399,1360
78,1,4754,15,4748,9,3181,1573,0,1910,395,2449,681,1201,1389,1483
79,0,6420,22,6409,11,4759,1661,0,2534,774,3112,669,1494,2162,2095
80,0,6359,149,6312,102,4697,1662,0,2499,750,3110,679,1494,2153,2033
81,0,6361,146,6309,94,4701,1660,0,2522,747,3092,670,1494,2156,2041
84,0,6359,141,6314,96,4700,1659,0,2499,749,3111,664,1494,2162,2039
85,0,6325,149,6273,97,4664,1661,0,2524,718,3083,671,1494,2142,2018
86,1,4634,128,4606,100,3073,1561,0,1866,379,2389,676,1199,1396,1363
87,1,4743,16,4737,10,3170,1573,0,1932,380,2431,663,1200,1389,1491
88,0,6405,20,6400,15,4750,1655,0,2515,784,3106,660,1494,2170,2081
91,0,6323,153,6275,105,4664,1659,0,2510,738,3075,664,1494,2156,2009
92,0,6340,135,6293,88,4678,1662,0,2492,750,3098,668,1494,2169,2009
93,0,6364,136,6322,94,4705,1659,0,2506,772,3086,687,1494,2174,2009
94,0,6340,139,6290,89,4679,1661,0,2517,738,3085,655,1494,2140,2051
95,0,6346,142,6298,94,4687,1659,0,2501,756,3089,673,1494,2166,2013
98,0,6334,154,6284,104,4675,1659,0,2492,748,3094,663,1494,2155,2022
99,0,6331,146,6287,102,4672,1659,0,2497,744,3090,663,1494,2152,2022
