Day,Rain,ActiveMode,ActiveNorm,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,LocalCommute,CityCommute,DistantCommute,Subculture A,Subculture B,Subculture C,0,1,2,3
0,0,14215,14215,0,0,5461,7791,963,4175,0,10040,3456,3571,3493,3695
1,0,7238,15543,2412,10717,5009,2229,0,3085,461,3692,1095,1721,2509,1913
2,0,7182,378,7040,236,5047,2135,0,2987,496,3699,1131,1607,2478,1966
3,0,7167,410,7008,251,5065,2102,0,2970,533,3664,1104,1591,2474,1998
4,0,7099,396,6946,243,5053,2046,0,2943,553,3603,1092,1581,2440,1986
7,0,7060,342,6932,214,5081,1979,0,2947,561,3552,1093,1573,2351,2043
8,0,7014,340,6880,206,5069,1945,0,2887,606,3521,1040,1565,2347,2062
9,0,6916,318,6796,198,5015,1901,0,2874,606,3436,995,1563,2296,2062
10,0,6920,262,6825,167,5027,1893,0,2842,621,3457,984,1562,2300,2074
11,0,6862,292,6754,184,4984,1878,0,2831,629,3402,958,1560,2286,2058
14,0,6901,262,6797,158,5049,1852,0,2843,655,3403,962,1557,2277,2105
15,0,6846,276,6741,171,5014,1832,0,2793,686,3367,927,1557,2261,2101
16,0,6888,281,6785,178,5060,1828,0,2810,699,3379,916,1553,2271,2148
17,0,6785,266,6683,164,4956,1829,0,2764,687,3334,871,1552,2256,2106
18,0,6749,272,6660,183,4933,1816,0,2762,698,3289,866,1551,2229,2103
21,1,5095,229,5029,163,3380,1715,0,2081,361,2653,867,1262,1475,1491
22,0,6774,43,6757,26,4990,1784,0,2732,722,3320,845,1542,2219,2168
23,0,6741,245,6658,162,4950,1791,0,2720,717,3304,868,1542,2235,2096
24,0,6705,235,6613,143,4924,1781,0,2699,720,3286,816,1542,2221,2126
25,0,6671,234,6591,154,4890,1781,0,2688,708,3275,839,1539,2213,2080
28,0,6703,206,6625,128,4923,1780,0,2692,738,3273,815,1538,2223,2127
29,0,6686,218,6613,145,4916,1770,0,2664,727,3295,824,1538,2228,2096
30,0,6682,225,6602,145,4904,1778,0,2664,736,3282,805,1538,2212,2127
31,0,6718,252,6634,168,4944,1774,0,2677,764,3277,815,1538,2224,2141
32,0,6646,249,6550,153,4877,1769,0,2632,753,3261,781,1538,2205,2122
35,0,6661,207,6582,128,4892,1769,0,2654,753,3254,784,1537,2218,2122
36,0,6683,219,6595,131,4919,1764,0,2658,757,3268,788,1537,2207,2151
37,1,4951,221,4884,154,3273,1678,0,2009,406,2536,754,1250,1474,1473
38,0,6683,36,6666,19,4934,1749,0,2622,788,3273,768,1535,2221,2159
39,0,6635,221,6550,136,4878,1757,0,2630,756,3249,763,1534,2208,2130
42,0,6648,215,6572,139,4887,1761,0,2641,760,3247,774,1534,2198,2142
43,1,4920,239,4852,171,3254,1666,0,1991,395,2534,772,1246,1455,1447
44,0,6639,43,6622,26,4897,1742,0,2615,784,3240,723,1530,2224,2162
45,0,6620,237,6543,160,4870,1750,0,2609,783,3228,727,1530,2203,2160
46,0,6619,250,6529,160,4868,1751,0,2606,789,3224,727,1530,2226,2136
49,0,6590,232,6499,141,4840,1750,0,2607,789,3194,722,1530,2218,2120
50,1,4864,194,4810,140,3214,1650,0,1965,415,2484,719,1241,1459,1445
51,1,4973,29,4966,22,3319,1654,0,1998,423,2552,714,1239,1457,1563
52,1,4942,37,4934,29,3295,1647,0,1988,414,2540,704,1239,1455,1544
53,0,6266,36,6257,27,4537,1729,0,2437,737,3092,703,1442,2036,2085
56,0,6246,150,6197,101,4509,1737,0,2423,735,3088,715,1444,2020,2067
57,0,6255,146,6207,98,4527,1728,0,2430,742,3083,690,1443,2036,2086
58,0,6277,150,6221,94,4547,1730,0,2427,730,3120,719,1442,2039,2077
59,0,6267,166,6201,100,4536,1731,0,2430,751,3086,701,1442,2053,2071
60,0,6261,145,6213,97,4530,1731,0,2425,738,3098,697,1441,2040,2083
63,0,6287,144,6232,89,4559,1728,0,2443,752,3092,691,1441,2063,2092
64,0,6298,158,6242,102,4570,1728,0,2441,784,3073,678,1441,2069,2110
65,0,6315,146,6264,95,4582,1733,0,2432,780,3103,694,1439,2070,2112
66,0,6314,158,6261,105,4591,1723,0,2432,774,3108,696,1438,2059,2121
67,0,6299,145,6253,99,4569,1730,0,2455,739,3105,700,1438,2064,2097
70,0,6284,150,6234,100,4557,1727,0,2434,777,3073,674,1438,2071,2101
71,1,4836,168,4785,117,3191,1645,0,1908,419,2509,685,1235,1434,1482
72,0,6285,31,6276,22,4559,1726,0,2435,779,3071,674,1437,2049,2125
73,1,4779,149,4737,107,3150,1629,0,1908,412,2459,683,1234,1421,1441
74,1,4851,30,4844,23,3212,1639,0,1957,407,2487,673,1233,1433,1512
77,0,6260,29,6250,19,4540,1720,0,2403,776,3081,659,1436,2057,2108
78,0,6247,136,6198,87,4525,1722,0,2415,746,3086,684,1436,2063,2064
79,0,6245,146,6187,88,4518,1727,0,2417,762,3066,683,1436,2071,2055
80,0,6219,163,6155,99,4497,1722,0,2401,749,3069,683,1436,2047,2053
81,0,6281,130,6235,84,4556,1725,0,2423,772,3086,679,1436,2066,2100
84,0,6269,145,6221,97,4549,1720,0,2409,779,3081,656,1436,2070,2107
85,0,6289,163,6222,96,4568,1721,0,2414,791,3084,676,1435,2063,2115
86,0,6285,147,6232,94,4562,1723,0,2419,772,3094,665,1436,2083,2101
87,0,6258,154,6202,98,4536,1722,0,2410,753,3095,667,1436,2043,2112
88,0,6285,165,6222,102,4562,1723,0,2446,764,3075,659,1436,2061,2129
91,0,6265,135,6211,81,4540,1725,0,2408,775,3082,664,1436,2069,2096
92,0,6271,143,6222,94,4547,1724,0,2406,762,3103,662,1436,2051,2122
93,0,6281,152,6219,90,4562,1719,0,2421,776,3084,660,1435,2066,2120
94,0,6273,148,6220,95,4549,1724,0,2407,772,3094,673,1435,2067,2098
95,0,6324,137,6272,85,4602,1722,0,2416,798,3110,671,1435,2075,2143
98,0,6308,159,6251,102,4586,1722,0,2424,803,3081,667,1435,2071,2135
99,0,6290,162,6225,97,4564,1726,0,2413,777,3100,674,1435,2068,2113
100,0,6296,143,6238,85,4573,1723,0,2426,798,3072,663,1435,2072,2126
101,0,6300,144,6248,92,4575,1725,0,2435,796,3069,650,1435,2059,2156
102,0,6296,163,6239,106,4572,1724,0,2428,768,3100,662,1435,2044,2155
105,0,6274,148,6221,95,4551,1723,0,2433,772,3069,655,1434,2061,2124
106,0,6291,127,6245,81,4568,1723,0,2433,768,3090,671,1434,2059,2127
107,0,6301,154,6250,103,4578,1723,0,2439,778,3084,663,1434,2053,2151
108,0,6283,154,6233,104,4560,1723,0,2409,787,3087,657,1434,2073,2119
109,0,6329,139,6277,87,4606,1723,0,2442,805,3082,646,1433,2085,2165
112,0,6295,156,6238,99,4573,1722,0,2422,786,3087,656,1433,2073,2133
113,0,6309,154,6247,92,4588,1721,0,2430,789,3090,666,1433,2068,2142
114,0,6300,150,6246,96,4577,1723,0,2431,785,3084,663,1433,2056,2148
115,0,6320,149,6269,98,4598,1722,0,2433,815,3072,641,1433,2087,2159
116,0,6316,160,6265,109,4595,1721,0,2427,795,3094,652,1433,2074,2157
119,0,6313,156,6257,100,4592,1721,0,2431,798,3084,650,1433,2074,2156
120,0,6334,152,6281,99,4613,1721,0,2417,820,3097,643,1433,2087,2171
121,0,6317,171,6253,107,4595,1722,0,2428,788,3101,661,1433,2060,2163
122,0,6306,164,6246,104,4584,1722,0,2422,799,3085,656,1433,2085,2132
123,0,6297,146,6248,97,4575,1722,0,2422,793,3082,650,1433,2064,2150
126,0,6237,152,6174,89,4516,1721,0,2423,758,3056,650,1433,2035,2119
127,0,6343,141,6295,93,4622,1721,0,2426,813,3104,664,1433,2068,2178
128,0,6322,164,6260,102,4601,1721,0,2428,810,3084,651,1433,2076,2162
129,0,6271,164,6211,104,4549,1722,0,2433,758,3080,647,1433,2047,2144
130,1,4751,146,4710,105,3122,1629,0,1871,424,2456,650,1232,1433,1436
133,1,4899,26,4893,20,3258,1641,0,1931,451,2517,646,1233,1440,1580
134,0,6265,36,6247,18,4549,1716,0,2420,788,3057,631,1433,2077,2124
135,0,6237,161,6178,102,4517,1720,0,2404,775,3058,634,1433,2068,2102
136,0,6224,152,6168,96,4507,1717,0,2379,773,3072,649,1433,2068,2074
137,0,6264,138,6211,85,4546,1718,0,2407,782,3075,644,1433,2068,2119
140,0,6288,157,6227,96,4569,1719,0,2413,782,3093,659,1433,2070,2126
141,0,6280,154,6223,97,4560,1720,0,2398,798,3084,647,1433,2088,2112
142,0,6242,159,6187,104,4524,1718,0,2404,781,3057,645,1433,2063,2101
143,0,6267,144,6217,94,4550,1717,0,2412,801,3054,635,1433,2063,2136
144,0,6325,156,6262,93,4606,1719,0,2426,818,3081,647,1433,2084,2161
147,1,4756,150,4713,107,3122,1634,0,1878,450,2428,642,1233,1457,1424
148,0,6316,28,6305,17,4598,1718,0,2420,805,3091,649,1433,2079,2155
149,0,6289,169,6225,105,4572,1717,0,2417,796,3076,639,1433,2073,2144
150,0,6239,151,6185,97,4520,1719,0,2414,782,3043,633,1433,2074,2099
151,0,6245,159,6186,100,4525,1720,0,2407,775,3063,635,1433,2055,2122
154,0,6285,146,6229,90,4564,1721,0,2426,810,3049,640,1433,2075,2137
155,0,6311,155,6253,97,4592,1719,0,2425,801,3085,646,1433,2061,2171
156,0,6245,139,6183,77,4527,1718,0,2389,799,3057,627,1433,2068,2117
157,0,6311,149,6256,94,4592,1719,0,2417,814,3080,654,1433,2065,2159
158,0,6295,161,6238,104,4576,1719,0,2421,813,3061,633,1433,2091,2138
161,0,6278,158,6221,101,4557,1721,0,2397,799,3082,642,1433,2065,2138
162,0,6260,152,6207,99,4540,1720,0,2411,798,3051,630,1433,2062,2135
163,0,6292,166,6233,107,4571,1721,0,2403,811,3078,642,1433,2086,2131
164,0,6279,156,6219,96,4559,1720,0,2408,809,3062,633,1432,2072,2142
165,0,6241,164,6183,106,4523,1718,0,2397,789,3055,649,1432,2072,2088
168,0,6283,123,6238,78,4564,1719,0,2421,811,3051,633,1431,2091,2128
169,1,4733,144,4688,99,3107,1626,0,1904,420,2409,641,1230,1423,1439
170,0,6292,24,6282,14,4576,1716,0,2433,782,3077,638,1430,2063,2161
171,0,6253,150,6199,96,4535,1718,0,2408,811,3034,619,1430,2073,2131
172,0,6256,137,6213,94,4541,1715,0,2395,800,3061,630,1430,2077,2119
175,0,6275,138,6230,93,4559,1716,0,2401,800,3074,642,1430,2074,2129
176,0,6254,149,6200,95,4537,1717,0,2387,815,3052,622,1430,2072,2130
177,0,6284,140,6231,87,4566,1718,0,2426,790,3068,641,1430,2082,2131
178,0,6249,151,6191,93,4532,1717,0,2414,784,3051,625,1430,2066,2128
179,0,6255,143,6207,95,4538,1717,0,2399,790,3066,636,1430,2060,2129
182,0,6313,139,6262,88,4595,1718,0,2409,824,3080,641,1430,2087,2155
183,1,4731,166,4689,124,3105,1626,0,1888,410,2433,639,1230,1450,1412
184,1,4843,22,4839,18,3212,1631,0,1917,446,2480,638,1230,1448,1527
185,0,6263,23,6255,15,4549,1714,0,2415,792,3056,635,1429,2079,2120
186,0,6238,148,6190,100,4524,1714,0,2400,782,3056,621,1429,2077,2111
189,0,6229,143,6180,94,4513,1716,0,2395,794,3040,624,1429,2079,2097
190,0,6230,131,6185,86,4514,1716,0,2393,783,3054,635,1429,2060,2106
191,0,6255,143,6205,93,4540,1715,0,2399,816,3040,635,1429,2085,2106
192,1,4732,143,4691,102,3115,1617,0,1850,446,2436,634,1229,1445,1424
193,1,4789,31,4779,21,3161,1628,0,1899,432,2458,632,1230,1436,1491
196,0,6264,28,6253,17,4549,1715,0,2417,793,3054,629,1429,2079,2127
197,0,6212,140,6168,96,4497,1715,0,2387,772,3053,626,1429,2073,2084
198,0,6181,132,6136,87,4467,1714,0,2361,773,3047,628,1429,2064,2060
199,0,6164,134,6116,86,4450,1714,0,2373,757,3034,621,1429,2074,2040
200,0,6238,134,6190,86,4524,1714,0,2389,776,3073,645,1429,2070,2094
203,0,6234,123,6191,80,4518,1716,0,2391,782,3061,630,1429,2088,2087
204,0,6251,139,6209,97,4534,1717,0,2400,810,3041,632,1429,2090,2100
205,1,4698,138,4668,108,3077,1621,0,1863,423,2412,626,1230,1446,1396
206,0,6266,28,6257,19,4551,1715,0,2402,803,3061,617,1429,2071,2149
207,0,6240,163,6178,101,4525,1715,0,2388,806,3046,616,1429,2083,2112
210,1,4714,150,4675,111,3096,1618,0,1869,424,2421,621,1230,1430,1433
211,0,6194,34,6183,23,4481,1713,0,2394,754,3046,608,1429,2051,2106
212,0,6218,139,6167,88,4504,1714,0,2381,793,3044,630,1429,2077,2082
213,0,6236,145,6182,91,4521,1715,0,2407,775,3054,632,1429,2088,2087
214,0,6216,147,6171,102,4500,1716,0,2394,772,3050,635,1429,2055,2097
217,0,6232,156,6181,105,4515,1717,0,2391,778,3063,633,1429,2085,2085
218,1,4745,155,4701,111,3118,1627,0,1895,418,2432,626,1230,1463,1426
219,0,6230,34,6217,21,4517,1713,0,2400,777,3053,609,1429,2059,2133
220,0,6227,154,6171,98,4511,1716,0,2379,788,3060,614,1429,2114,2070
221,0,6214,138,6168,92,4495,1719,0,2391,785,3038,626,1429,2087,2072
224,0,6220,136,6165,81,4506,1714,0,2384,765,3071,620,1429,2066,2105
225,0,6228,149,6174,95,4512,1716,0,2381,765,3082,635,1429,2079,2085
226,0,6245,130,6202,87,4527,1718,0,2385,799,3061,629,1429,2105,2082
