Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,9492,0,0,9492,0
1,9356,16,307,9647,0
2,9353,13,306,9646,0
3,8738,13,921,9646,1
7,9339,14,319,9644,0
8,9338,13,316,9641,0
9,9338,13,314,9639,0
10,9338,13,312,9637,0
14,9338,13,310,9635,0
15,9338,13,307,9632,0
16,9338,13,305,9630,0
17,8738,13,902,9627,1
21,9326,13,312,9625,0
22,9326,13,311,9624,0
23,8738,13,897,9622,1
24,9316,12,317,9621,0
28,9316,12,313,9617,0
29,8738,12,889,9615,1
30,8738,12,885,9611,1
31,9293,12,328,9609,0
35,9293,12,327,9608,0
36,8738,12,881,9607,1
37,9287,12,331,9606,0
38,9287,11,329,9605,0
42,9287,10,325,9602,0
43,9287,10,324,9601,0
44,9287,10,321,9598,0
45,8738,10,868,9596,1
49,9287,10,315,9592,0
50,8738,10,861,9589,1
51,8738,10,860,9588,1
52,9270,10,326,9586,0
56,8738,10,855,9583,1
57,9265,10,326,9581,0
58,9265,10,325,9580,0
59,9265,10,323,9578,0
63,9265,10,322,9577,0
64,9265,10,322,9577,0
65,9265,10,319,9574,0
66,9265,10,319,9574,0
70,9265,10,318,9573,0
71,9265,10,316,9571,0
72,8738,10,841,9569,1
73,9265,10,311,9566,0
77,9265,10,311,9566,0
78,9265,10,310,9565,0
79,9265,10,310,9565,0
80,9265,10,308,9563,0
84,9265,10,306,9561,0
85,9265,10,304,9559,0
86,8738,10,831,9559,1
87,9265,10,302,9557,0
91,8738,10,828,9556,1
92,9265,10,300,9555,0
93,9265,10,299,9554,0
94,8738,10,826,9554,1
98,9265,10,298,9553,0
99,8738,10,824,9552,1
100,8738,10,824,9552,1
101,9265,10,297,9552,0
105,9265,10,297,9552,0
106,9265,10,297,9552,0
107,9265,10,297,9552,0
108,9265,10,296,9551,0
112,9265,10,296,9551,0
113,8738,10,823,9551,1
114,8738,10,823,9551,1
115,9265,10,296,9551,0
119,9265,10,296,9551,0
120,9265,10,296,9551,0
121,9265,10,296,9551,0
122,8738,10,823,9551,1
126,9265,10,296,9551,0
127,9265,10,296,9551,0
128,9265,10,295,9550,0
129,8738,10,822,9550,1
133,9265,10,293,9548,0
134,8738,10,820,9548,1
135,9265,10,293,9548,0
136,9265,10,293,9548,0
140,9265,10,293,9548,0
141,9265,10,292,9547,0
142,9265,10,292,9547,0
143,9265,10,292,9547,0
147,9265,10,292,9547,0
148,8738,10,819,9547,1
149,9265,10,292,9547,0
150,9265,10,292,9547,0
154,8738,10,818,9546,1
155,9265,10,291,9546,0
156,9265,10,291,9546,0
157,9265,10,291,9546,0
161,8738,10,818,9546,1
162,9265,10,291,9546,0
163,9265,10,291,9546,0
164,8738,10,818,9546,1
168,9265,10,291,9546,0
169,9265,10,291,9546,0
170,9265,10,291,9546,0
171,9265,10,291,9546,0
175,9265,10,291,9546,0
176,9265,10,291,9546,0
177,8738,10,818,9546,1
178,9265,10,291,9546,0
182,8738,10,818,9546,1
183,9265,10,291,9546,0
184,8738,10,818,9546,1
185,9265,10,291,9546,0
189,8738,10,818,9546,1
190,9265,10,291,9546,0
191,9265,10,291,9546,0
192,8738,10,818,9546,1
196,9265,10,291,9546,0
197,9265,10,291,9546,0
198,9265,10,291,9546,0
199,9265,10,291,9546,0
203,8738,10,818,9546,1
204,9265,10,291,9546,0
205,8738,10,818,9546,1
206,8738,10,818,9546,1
210,9256,10,300,9546,0
211,8738,10,818,9546,1
212,8738,10,818,9546,1
213,9234,10,322,9546,0
217,9234,10,322,9546,0
218,9234,10,322,9546,0
219,9234,10,322,9546,0
220,9234,10,322,9546,0
224,8738,10,818,9546,1
225,9234,10,322,9546,0
226,8738,10,818,9546,1
227,8738,10,818,9546,1
231,9234,10,322,9546,0
232,9234,10,322,9546,0
233,9234,10,320,9544,0
234,9234,10,318,9542,0
238,9234,10,318,9542,0
239,9234,10,318,9542,0
240,9234,10,318,9542,0
241,8738,10,814,9542,1
245,9234,10,318,9542,0
246,9234,10,318,9542,0
247,8738,10,813,9541,1
248,8738,10,813,9541,1
252,8738,10,813,9541,1
253,9234,10,317,9541,0
254,9234,10,317,9541,0
255,9234,10,317,9541,0
259,9234,10,317,9541,0
260,9234,10,317,9541,0
261,8738,10,813,9541,1
262,9234,10,317,9541,0
266,8738,10,812,9540,1
267,9234,10,316,9540,0
268,8738,10,812,9540,1
269,8738,10,812,9540,1
273,9234,10,316,9540,0
274,9234,10,316,9540,0
275,8738,10,812,9540,1
276,9234,10,316,9540,0
280,9234,10,316,9540,0
281,9234,10,316,9540,0
282,9234,10,316,9540,0
