Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,8123,0,0,8123,0
1,7974,15,211,8170,0
2,7972,13,210,8169,0
3,7293,14,889,8168,1
7,7952,13,227,8166,0
8,7952,13,226,8165,0
9,7952,13,222,8161,0
10,7952,13,220,8159,0
14,7952,13,216,8155,0
15,7952,13,214,8153,0
16,7952,13,210,8149,0
17,7292,13,864,8143,1
21,7946,13,208,8141,0
22,7946,13,206,8139,0
23,7292,13,860,8139,1
24,7931,13,218,8136,0
28,7931,13,216,8134,0
29,7292,13,854,8133,1
30,7292,13,850,8129,1
31,7901,13,238,8126,0
35,7901,13,237,8125,0
36,7292,13,844,8123,1
37,7893,13,240,8120,0
38,7893,13,240,8120,0
42,7893,13,235,8115,0
43,7893,13,232,8112,0
44,7893,13,230,8110,0
45,7292,13,831,8110,1
49,7893,13,229,8109,0
50,7292,13,824,8103,1
51,7292,13,822,8101,1
52,7879,13,232,8098,0
56,7292,13,815,8094,1
57,7875,13,230,8092,0
58,7875,13,228,8090,0
59,7875,13,227,8089,0
63,7875,13,226,8088,0
64,7875,13,224,8086,0
65,7875,13,224,8086,0
66,7875,13,223,8085,0
70,7875,13,218,8080,0
71,7875,13,215,8077,0
72,7292,13,796,8075,1
73,7875,13,212,8074,0
77,7875,13,210,8072,0
78,7875,13,210,8072,0
79,7875,13,208,8070,0
80,7875,13,207,8069,0
84,7875,13,205,8067,0
85,7875,13,205,8067,0
86,7292,13,788,8067,1
87,7875,13,203,8065,0
91,7292,13,785,8064,1
92,7875,13,201,8063,0
93,7875,13,201,8063,0
94,7292,13,784,8063,1
98,7875,13,200,8062,0
99,7292,13,783,8062,1
100,7292,13,783,8062,1
101,7875,13,200,8062,0
105,7875,13,197,8059,0
106,7875,13,197,8059,0
107,7875,13,195,8057,0
108,7875,13,195,8057,0
112,7875,13,195,8057,0
113,7292,13,776,8055,1
114,7292,13,776,8055,1
115,7875,13,193,8055,0
119,7875,13,193,8055,0
120,7875,13,192,8054,0
121,7875,13,192,8054,0
122,7292,13,775,8054,1
126,7875,13,192,8054,0
127,7875,13,192,8054,0
128,7875,13,192,8054,0
129,7292,13,775,8054,1
133,7875,13,192,8054,0
134,7292,13,775,8054,1
135,7875,13,192,8054,0
136,7875,13,191,8053,0
140,7875,13,191,8053,0
141,7875,13,191,8053,0
142,7875,13,191,8053,0
143,7875,13,190,8052,0
147,7875,13,190,8052,0
148,7292,13,773,8052,1
149,7875,13,190,8052,0
150,7875,13,190,8052,0
154,7292,13,773,8052,1
155,7875,13,190,8052,0
156,7875,13,190,8052,0
157,7875,13,190,8052,0
161,7292,13,773,8052,1
162,7875,13,190,8052,0
163,7875,13,190,8052,0
164,7292,13,772,8051,1
168,7875,13,189,8051,0
169,7875,13,189,8051,0
170,7875,13,189,8051,0
171,7875,13,189,8051,0
175,7875,13,189,8051,0
176,7875,13,189,8051,0
177,7292,13,772,8051,1
178,7875,13,189,8051,0
182,7292,13,772,8051,1
183,7875,13,189,8051,0
184,7292,13,772,8051,1
185,7875,13,189,8051,0
189,7292,13,772,8051,1
190,7875,13,189,8051,0
191,7875,13,189,8051,0
192,7292,13,772,8051,1
196,7875,13,189,8051,0
197,7875,13,189,8051,0
198,7875,13,189,8051,0
199,7875,13,189,8051,0
203,7292,13,772,8051,1
204,7875,13,189,8051,0
205,7292,13,772,8051,1
206,7292,13,772,8051,1
210,7870,13,194,8051,0
211,7292,13,772,8051,1
212,7292,13,772,8051,1
213,7859,13,205,8051,0
217,7859,13,205,8051,0
218,7859,13,205,8051,0
219,7859,13,205,8051,0
220,7859,13,205,8051,0
224,7292,13,771,8050,1
225,7859,13,204,8050,0
226,7292,13,771,8050,1
227,7292,13,771,8050,1
231,7859,13,204,8050,0
232,7859,13,204,8050,0
233,7859,13,204,8050,0
234,7859,13,204,8050,0
238,7859,13,204,8050,0
239,7859,13,204,8050,0
240,7859,13,204,8050,0
241,7292,13,771,8050,1
245,7859,13,204,8050,0
246,7859,13,204,8050,0
247,7292,13,771,8050,1
248,7292,13,771,8050,1
252,7292,13,770,8049,1
253,7859,13,202,8048,0
254,7859,13,200,8046,0
255,7859,13,200,8046,0
259,7859,13,200,8046,0
260,7859,13,200,8046,0
261,7292,13,767,8046,1
262,7859,13,200,8046,0
266,7292,13,767,8046,1
267,7859,13,200,8046,0
268,7292,13,767,8046,1
269,7292,13,767,8046,1
273,7859,13,200,8046,0
274,7859,13,199,8045,0
275,7292,13,765,8044,1
276,7859,13,198,8044,0
280,7859,13,198,8044,0
281,7859,13,198,8044,0
282,7859,13,198,8044,0
283,7859,13,198,8044,0
287,7859,13,198,8044,0
288,7292,13,765,8044,1
289,7859,13,198,8044,0
290,7292,13,765,8044,1
294,7292,13,765,8044,1
295,7292,13,765,8044,1
296,7859,13,198,8044,0
297,7859,13,198,8044,0
301,7859,13,198,8044,0
302,7292,13,765,8044,1
303,7292,13,765,8044,1
304,7859,13,198,8044,0
308,7859,13,198,8044,0
309,7292,13,765,8044,1
310,7292,13,765,8044,1
311,7846,13,211,8044,0
315,7846,13,211,8044,0
316,7292,13,765,8044,1
317,7846,13,211,8044,0
318,7292,13,765,8044,1
322,7292,13,765,8044,1
323,7838,13,219,8044,0
324,7838,13,219,8044,0
325,7838,13,218,8043,0
329,7838,13,218,8043,0
330,7292,13,764,8043,1
331,7838,13,218,8043,0
332,7292,13,764,8043,1
336,7838,13,218,8043,0
337,7838,13,218,8043,0
338,7838,13,218,8043,0
339,7838,13,218,8043,0
343,7838,13,218,8043,0
344,7838,13,218,8043,0
345,7838,13,218,8043,0
346,7292,13,763,8042,1
350,7838,13,217,8042,0
351,7838,13,217,8042,0
352,7838,13,217,8042,0
353,7838,13,216,8041,0
357,7292,13,762,8041,1
358,7292,13,762,8041,1
359,7292,13,762,8041,1
360,7838,13,216,8041,0
364,7838,13,216,8041,0
365,7838,13,216,8041,0
366,7838,13,216,8041,0
367,7838,13,216,8041,0
371,7292,13,762,8041,1
372,7838,13,216,8041,0
373,7292,13,762,8041,1
374,7292,13,761,8040,1
378,7838,13,215,8040,0
379,7292,13,761,8040,1
380,7838,13,214,8039,0
381,7838,13,214,8039,0
385,7292,13,760,8039,1
386,7292,13,760,8039,1
387,7838,13,214,8039,0
388,7838,13,214,8039,0
392,7838,13,214,8039,0
393,7292,13,760,8039,1
394,7838,13,214,8039,0
395,7292,13,759,8038,1
399,7292,13,759,8038,1
400,7838,13,213,8038,0
401,7838,13,213,8038,0
402,7838,13,213,8038,0
406,7838,13,213,8038,0
407,7838,13,213,8038,0
408,7292,13,759,8038,1
409,7292,13,759,8038,1
413,7292,13,759,8038,1
414,7838,13,213,8038,0
415,7838,13,213,8038,0
416,7838,13,213,8038,0
420,7292,13,759,8038,1
421,7838,13,213,8038,0
422,7838,13,213,8038,0
423,7292,13,759,8038,1
427,7292,13,759,8038,1
428,7838,13,213,8038,0
429,7292,13,759,8038,1
430,7292,13,759,8038,1
434,7838,13,213,8038,0
435,7838,13,213,8038,0
436,7838,13,213,8038,0
437,7292,13,759,8038,1
441,7838,13,213,8038,0
442,7838,13,213,8038,0
443,7838,13,213,8038,0
444,7838,13,213,8038,0
448,7292,13,759,8038,1
449,7838,13,213,8038,0
450,7292,13,759,8038,1
451,7292,13,759,8038,1
455,7838,13,213,8038,0
456,7838,13,213,8038,0
457,7838,13,213,8038,0
458,7292,13,759,8038,1
462,7292,13,759,8038,1
463,7292,13,759,8038,1
464,7838,13,213,8038,0
465,7292,13,759,8038,1
469,7838,13,213,8038,0
470,7838,13,213,8038,0
471,7838,13,213,8038,0
