Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,9603,0,0,9603,0
1,9500,25,266,9741,0
2,9495,20,264,9739,0
3,8897,20,860,9737,1
7,9482,20,273,9735,0
8,9482,20,269,9731,0
9,9482,20,266,9728,0
10,9482,20,263,9725,0
14,9482,20,258,9720,0
15,9482,20,256,9718,0
16,9482,20,256,9718,0
17,8897,20,840,9717,1
21,9475,20,260,9715,0
22,9475,20,259,9714,0
23,8897,20,836,9713,1
24,9459,20,273,9712,0
28,9459,20,272,9711,0
29,8897,20,832,9709,1
30,8897,19,831,9709,1
31,9438,19,289,9708,0
35,9438,19,286,9705,0
36,8897,18,825,9704,1
37,9431,16,290,9705,0
38,9431,16,289,9704,0
42,9431,16,287,9702,0
43,9431,16,285,9700,0
44,9431,16,284,9699,0
45,8897,16,813,9694,1
49,9431,16,277,9692,0
50,8897,16,810,9691,1
51,8897,16,809,9690,1
52,9420,16,284,9688,0
56,8897,16,806,9687,1
57,9415,16,288,9687,0
58,9415,16,288,9687,0
59,9415,16,288,9687,0
63,9415,16,288,9687,0
64,9415,16,288,9687,0
65,9415,16,287,9686,0
66,9415,16,286,9685,0
70,9415,16,284,9683,0
71,9415,16,283,9682,0
72,8897,16,801,9682,1
73,9415,16,282,9681,0
77,9415,16,281,9680,0
78,9415,16,280,9679,0
79,9415,16,279,9678,0
80,9415,16,277,9676,0
84,9415,16,276,9675,0
85,9415,16,276,9675,0
86,8897,16,794,9675,1
87,9415,15,275,9675,0
91,8897,15,791,9673,1
92,9415,15,273,9673,0
93,9415,15,272,9672,0
94,8897,15,787,9669,1
98,9415,15,268,9668,0
99,8897,15,785,9667,1
100,8897,15,785,9667,1
101,9415,15,267,9667,0
105,9415,15,267,9667,0
106,9415,15,267,9667,0
107,9415,15,266,9666,0
108,9415,15,266,9666,0
112,9415,15,266,9666,0
113,8897,15,784,9666,1
114,8897,15,784,9666,1
115,9415,15,266,9666,0
119,9415,15,266,9666,0
120,9415,15,266,9666,0
121,9415,15,266,9666,0
122,8897,15,784,9666,1
126,9415,15,266,9666,0
127,9415,15,266,9666,0
128,9415,15,266,9666,0
129,8897,15,784,9666,1
133,9415,15,266,9666,0
134,8897,15,784,9666,1
135,9415,15,266,9666,0
136,9415,15,265,9665,0
140,9415,15,265,9665,0
141,9415,15,265,9665,0
142,9415,15,265,9665,0
143,9415,15,265,9665,0
147,9415,15,265,9665,0
148,8897,15,783,9665,1
149,9415,15,265,9665,0
150,9415,15,265,9665,0
154,8897,15,783,9665,1
155,9415,15,265,9665,0
156,9415,15,265,9665,0
157,9415,15,265,9665,0
161,8897,15,782,9664,1
162,9415,15,264,9664,0
163,9415,15,264,9664,0
164,8897,15,782,9664,1
168,9415,15,264,9664,0
169,9415,15,264,9664,0
170,9415,15,264,9664,0
171,9415,15,264,9664,0
175,9415,15,264,9664,0
176,9415,15,264,9664,0
177,8897,15,782,9664,1
178,9415,15,264,9664,0
182,8897,15,782,9664,1
183,9415,15,264,9664,0
184,8897,15,782,9664,1
185,9415,15,264,9664,0
189,8897,15,782,9664,1
190,9415,15,264,9664,0
191,9415,15,264,9664,0
192,8897,15,782,9664,1
196,9415,15,264,9664,0
197,9415,15,264,9664,0
198,9415,15,264,9664,0
199,9415,15,264,9664,0
203,8897,15,782,9664,1
204,9415,15,264,9664,0
205,8897,15,782,9664,1
206,8897,15,782,9664,1
210,9408,15,271,9664,0
211,8897,15,782,9664,1
212,8897,15,782,9664,1
213,9399,15,280,9664,0
217,9399,15,280,9664,0
218,9399,15,280,9664,0
219,9399,15,280,9664,0
220,9399,15,280,9664,0
224,8897,15,782,9664,1
225,9399,15,280,9664,0
226,8897,15,782,9664,1
227,8897,15,782,9664,1
231,9399,15,280,9664,0
232,9399,15,280,9664,0
233,9399,15,280,9664,0
234,9399,15,280,9664,0
238,9399,15,280,9664,0
239,9399,15,280,9664,0
240,9399,15,280,9664,0
241,8897,15,782,9664,1
245,9399,15,280,9664,0
246,9399,15,280,9664,0
247,8897,15,782,9664,1
248,8897,15,781,9663,1
252,8897,15,781,9663,1
253,9399,15,278,9662,0
254,9399,15,277,9661,0
255,9399,15,277,9661,0
259,9399,15,276,9660,0
260,9399,15,276,9660,0
261,8897,15,778,9660,1
262,9399,15,276,9660,0
266,8897,15,778,9660,1
267,9399,15,276,9660,0
268,8897,15,778,9660,1
269,8897,15,778,9660,1
273,9399,15,276,9660,0
274,9399,15,276,9660,0
275,8897,15,778,9660,1
276,9399,15,276,9660,0
280,9399,15,276,9660,0
281,9399,15,276,9660,0
282,9399,15,276,9660,0
283,9399,15,276,9660,0
287,9399,15,276,9660,0
288,8897,15,778,9660,1
289,9399,15,276,9660,0
290,8897,15,778,9660,1
294,8897,15,778,9660,1
295,8897,15,778,9660,1
296,9399,15,276,9660,0
297,9399,15,276,9660,0
301,9399,15,276,9660,0
302,8897,15,778,9660,1
303,8897,15,778,9660,1
304,9399,15,276,9660,0
308,9399,15,276,9660,0
309,8897,15,778,9660,1
310,8897,15,778,9660,1
311,9393,15,282,9660,0
315,9393,15,282,9660,0
316,8897,15,778,9660,1
317,9393,15,282,9660,0
318,8897,15,778,9660,1
322,8897,15,778,9660,1
323,9388,15,287,9660,0
324,9388,15,287,9660,0
325,9388,15,287,9660,0
329,9388,15,287,9660,0
330,8897,15,778,9660,1
331,9388,15,287,9660,0
332,8897,15,778,9660,1
336,9388,15,287,9660,0
337,9388,15,287,9660,0
338,9388,15,287,9660,0
339,9388,15,287,9660,0
343,9388,15,287,9660,0
344,9388,15,287,9660,0
345,9388,15,287,9660,0
346,8897,15,778,9660,1
350,9388,15,287,9660,0
351,9388,15,287,9660,0
352,9388,15,287,9660,0
353,9388,15,287,9660,0
357,8897,15,778,9660,1
358,8897,15,778,9660,1
359,8897,15,778,9660,1
360,9388,15,287,9660,0
364,9388,15,287,9660,0
365,9388,15,287,9660,0
366,9388,15,287,9660,0
367,9388,15,287,9660,0
371,8897,15,778,9660,1
