Day,Rain,ActiveMode,ActiveNorm,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,LocalCommute,CityCommute,DistantCommute,Subculture A,Subculture B,Subculture C,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
46,0,36123,9232,32289,5398,23137,12986,0,12227,10992,12904,948,869,1202,1041,2297,1914,4029,1418,956,1051,3410,4036,1284,2200,1300,2302,2744,1255,1201,666
49,0,36124,9249,32287,5412,23158,12966,0,12242,10995,12887,948,869,1202,1039,2297,1914,4029,1418,959,1051,3406,4037,1284,2202,1300,2300,2744,1255,1206,664
50,0,36062,9172,32276,5386,23108,12954,0,12227,10975,12860,948,869,1202,1038,2297,1914,4029,1418,959,1051,3397,4040,1284,2202,1300,2281,2744,1255,1169,665
51,0,36082,9141,32293,5352,23143,12939,0,12221,10970,12891,949,869,1202,1036,2297,1914,4029,1418,958,1051,3390,4040,1284,2203,1300,2285,2742,1255,1194,666
52,0,36074,9176,32253,5355,23134,12940,0,12224,10977,12873,949,869,1202,1031,2299,1914,4029,1418,960,1051,3384,4041,1284,2204,1300,2251,2741,1255,1227,665
53,0,36032,9143,32265,5376,23099,12933,0,12200,10949,12883,950,869,1202,1030,2299,1914,4029,1418,963,1051,3381,4042,1284,2204,1300,2228,2740,1255,1207,666
56,0,36019,9148,32234,5363,23130,12889,0,12186,10966,12867,950,870,1202,1028,2299,1914,4029,1418,963,1051,3375,4042,1284,2204,1300,2229,2739,1255,1202,665
57,0,36037,9103,32260,5326,23131,12906,0,12204,10957,12876,950,869,1202,1027,2299,1914,4029,1418,962,1051,3371,4042,1284,2204,1300,2280,2738,1255,1178,664
58,0,36023,9098,32245,5320,23121,12902,0,12207,10941,12875,950,869,1202,1027,2299,1914,4029,1418,963,1051,3365,4042,1284,2205,1300,2265,2738,1255,1183,664
59,0,35971,9001,32230,5260,23116,12855,0,12186,10949,12836,950,869,1202,1024,2299,1914,4029,1418,962,1051,3360,4041,1284,2205,1300,2248,2737,1255,1158,665
60,0,35990,9004,32223,5237,23130,12860,0,12195,10945,12850,950,869,1202,1023,2299,1914,4029,1418,962,1051,3357,4041,1284,2205,1300,2238,2737,1255,1191,665
63,0,35996,9020,32248,5272,23126,12870,0,12202,10950,12844,950,869,1202,1023,2299,1914,4029,1418,962,1051,3352,4041,1284,2205,1300,2282,2736,1255,1160,664
64,0,35968,9023,32218,5273,23095,12873,0,12183,10948,12837,951,869,1202,1021,2299,1914,4029,1418,962,1051,3350,4041,1284,2205,1300,2244,2735,1255,1174,664
65,1,31912,9076,28614,5778,19525,12387,0,10895,9763,11254,733,869,1081,955,2223,1199,4028,1049,755,1047,3223,4033,1284,942,1300,1707,2458,1255,1137,634
66,0,35984,6106,33420,3542,23167,12817,0,12187,10942,12855,957,869,1202,1017,2299,1918,4029,1420,964,1050,3340,4040,1284,2233,1300,2236,2737,1255,1171,663
67,0,35979,9038,32219,5278,23138,12841,0,12194,10947,12838,956,869,1202,1014,2299,1917,4029,1420,963,1050,3339,4041,1284,2219,1300,2240,2736,1255,1181,665
70,0,35960,9028,32229,5297,23130,12830,0,12178,10939,12843,956,869,1202,1014,2299,1918,4029,1420,963,1050,3337,4041,1284,2219,1300,2226,2736,1255,1177,665
71,0,35951,8980,32224,5253,23122,12829,0,12152,10942,12857,956,869,1202,1013,2299,1918,4029,1420,963,1050,3335,4041,1284,2219,1300,2200,2735,1255,1198,665
72,0,35950,8984,32226,5260,23149,12801,0,12159,10934,12857,956,869,1202,1012,2299,1918,4029,1420,963,1050,3333,4041,1284,2219,1300,2230,2734,1255,1171,665
73,0,35933,9033,32197,5297,23131,12802,0,12149,10942,12842,956,869,1202,1011,2299,1918,4029,1420,963,1050,3332,4041,1284,2219,1300,2216,2734,1255,1170,665
74,0,35928,8929,32273,5274,23138,12790,0,12150,10946,12832,956,869,1202,1009,2299,1918,4029,1420,963,1050,3328,4041,1284,2220,1300,2207,2732,1255,1181,665
77,0,35885,9007,32158,5280,23117,12768,0,12135,10919,12831,956,869,1202,1009,2299,1918,4029,1420,964,1050,3327,4041,1284,2220,1300,2187,2731,1255,1159,665
78,0,35904,8944,32185,5225,23124,12780,0,12157,10949,12798,956,869,1202,1008,2299,1918,4029,1420,964,1050,3326,4041,1284,2220,1300,2203,2730,1255,1165,665
79,0,35896,8893,32216,5213,23113,12783,0,12149,10933,12814,956,869,1202,1007,2299,1918,4029,1420,964,1050,3322,4041,1284,2220,1300,2211,2729,1255,1155,665
80,0,35893,8914,32201,5222,23113,12780,0,12150,10934,12809,956,869,1202,1005,2299,1918,4029,1420,964,1050,3322,4041,1284,2221,1300,2201,2728,1255,1164,665
81,0,35909,8895,32221,5207,23116,12793,0,12158,10927,12824,956,869,1202,1005,2299,1918,4029,1420,964,1050,3318,4041,1284,2221,1300,2210,2728,1255,1175,665
84,1,31814,8987,28532,5705,19492,12322,0,10846,9744,11224,738,869,1081,940,2224,1203,4028,1045,756,1046,3189,4033,1284,928,1300,1693,2454,1255,1112,636
85,0,35848,6019,33354,3525,23104,12744,0,12136,10928,12784,957,869,1202,1002,2299,1920,4029,1421,966,1050,3301,4040,1284,2240,1300,2176,2725,1255,1148,664
86,0,35867,8919,32155,5207,23137,12730,0,12135,10945,12787,956,869,1202,1002,2299,1919,4029,1421,964,1050,3302,4041,1284,2231,1300,2199,2723,1255,1156,665
87,0,35865,8928,32170,5233,23130,12735,0,12129,10923,12813,956,869,1202,1001,2299,1919,4029,1421,964,1050,3300,4041,1284,2231,1300,2216,2721,1255,1142,665
88,0,35838,8902,32138,5202,23118,12720,0,12130,10925,12783,956,869,1202,998,2299,1919,4029,1421,964,1050,3297,4041,1284,2231,1300,2175,2720,1255,1163,665
91,1,31748,8852,28506,5610,19498,12250,0,10817,9719,11212,738,869,1081,943,2223,1201,4028,1043,756,1044,3172,4033,1284,920,1300,1702,2442,1255,1079,635
92,0,35845,6005,33327,3487,23134,12711,0,12118,10931,12796,958,869,1202,994,2299,1921,4029,1421,966,1050,3285,4039,1284,2246,1299,2179,2718,1255,1167,664
93,0,35829,8842,32155,5168,23122,12707,0,12110,10914,12805,957,869,1202,994,2298,1921,4029,1421,965,1050,3284,4040,1284,2240,1299,2187,2717,1255,1152,665
94,0,35859,8846,32186,5173,23155,12704,0,12119,10934,12806,957,869,1202,993,2298,1921,4029,1421,965,1050,3283,4040,1284,2240,1299,2226,2717,1255,1145,665
95,0,35846,8868,32187,5209,23149,12697,0,12144,10912,12790,957,869,1202,992,2298,1921,4029,1421,965,1050,3283,4041,1284,2240,1299,2199,2717,1255,1159,665
98,0,35773,8830,32124,5181,23116,12657,0,12108,10917,12748,957,869,1202,992,2298,1921,4029,1421,965,1050,3282,4041,1284,2240,1299,2158,2716,1255,1129,665
99,0,35804,8781,32151,5128,23107,12697,0,12122,10899,12783,957,869,1202,991,2298,1921,4029,1421,965,1049,3280,4041,1284,2240,1299,2192,2715,1255,1131,665
100,0,35765,8853,32124,5212,23099,12666,0,12079,10908,12778,957,869,1202,990,2298,1921,4029,1421,965,1049,3278,4041,1284,2240,1299,2158,2715,1255,1129,665
101,0,35770,8778,32136,5144,23131,12639,0,12105,10915,12750,957,869,1202,990,2298,1921,4029,1421,965,1049,3275,4041,1284,2241,1299,2159,2715,1255,1135,665
102,0,35812,8762,32192,5142,23144,12668,0,12106,10937,12769,957,869,1202,988,2298,1921,4029,1421,965,1049,3273,4041,1284,2241,1299,2197,2715,1255,1143,665
105,0,35804,8827,32157,5180,23130,12674,0,12130,10901,12773,957,869,1202,988,2298,1921,4029,1421,965,1049,3269,4041,1284,2242,1299,2195,2714,1255,1141,665
106,0,35771,8834,32111,5174,23106,12665,0,12091,10914,12766,957,869,1202,987,2298,1921,4029,1421,965,1049,3268,4041,1284,2242,1299,2185,2714,1255,1120,665
107,0,35767,8821,32085,5139,23112,12655,0,12119,10898,12750,957,869,1202,987,2298,1921,4029,1421,964,1049,3265,4041,1284,2242,1299,2160,2712,1255,1147,665
108,0,35771,8820,32123,5172,23103,12668,0,12103,10912,12756,957,869,1202,987,2298,1921,4029,1421,964,1049,3265,4041,1284,2242,1299,2163,2712,1255,1148,665
109,0,35818,8790,32176,5148,23158,12660,0,12125,10922,12771,957,869,1202,987,2298,1921,4029,1421,964,1049,3265,4041,1284,2243,1299,2195,2712,1255,1162,665
112,0,35732,8788,32126,5182,23089,12643,0,12083,10905,12744,957,869,1202,985,2298,1921,4029,1421,964,1049,3263,4041,1284,2243,1299,2138,2712,1255,1137,665
113,0,35788,8726,32170,5108,23121,12667,0,12109,10898,12781,957,869,1202,985,2298,1921,4029,1421,963,1049,3262,4041,1284,2243,1299,2178,2712,1255,1155,665
114,0,35767,8859,32105,5197,23113,12654,0,12111,10901,12755,957,869,1202,981,2298,1921,4029,1421,964,1049,3261,4041,1284,2243,1299,2176,2712,1255,1140,665
115,0,35774,8809,32139,5174,23124,12650,0,12097,10907,12770,957,869,1202,981,2298,1921,4029,1421,964,1049,3261,4041,1284,2243,1299,2167,2711,1255,1157,665
116,0,35741,8769,32126,5154,23118,12623,0,12085,10889,12767,957,869,1202,980,2298,1921,4029,1421,964,1049,3261,4041,1284,2243,1299,2158,2711,1255,1134,665
119,0,35763,8743,32137,5117,23109,12654,0,12089,10917,12757,957,869,1202,980,2298,1921,4029,1421,964,1049,3258,4041,1284,2243,1299,2164,2711,1255,1153,665
120,0,35767,8762,32115,5110,23113,12654,0,12105,10905,12757,957,869,1202,980,2298,1921,4029,1421,963,1049,3258,4041,1284,2243,1299,2206,2710,1255,1117,665
121,0,35722,8756,32094,5128,23116,12606,0,12080,10897,12745,957,869,1202,980,2298,1921,4029,1421,963,1049,3257,4041,1284,2243,1299,2163,2710,1255,1116,665
122,0,35751,8786,32142,5177,23104,12647,0,12085,10901,12765,957,869,1202,980,2298,1921,4030,1421,964,1049,3256,4041,1284,2243,1299,2195,2710,1255,1112,665
123,0,35734,8767,32105,5138,23106,12628,0,12088,10903,12743,957,869,1202,979,2298,1921,4030,1421,964,1049,3253,4041,1284,2244,1299,2175,2710,1255,1118,665
126,0,35736,8715,32118,5097,23116,12620,0,12090,10906,12740,957,869,1202,979,2298,1921,4030,1421,964,1049,3251,4041,1284,2244,1299,2165,2710,1255,1132,665
127,0,35732,8758,32106,5132,23108,12624,0,12060,10914,12758,957,869,1202,979,2298,1921,4030,1421,965,1049,3250,4041,1284,2244,1299,2162,2710,1255,1131,665
128,0,35722,8764,32117,5159,23100,12622,0,12070,10904,12748,957,869,1202,979,2298,1921,4030,1421,965,1049,3250,4041,1284,2244,1299,2146,2710,1255,1137,665
129,0,35741,8746,32140,5145,23113,12628,0,12067,10901,12773,957,869,1202,978,2298,1921,4030,1421,965,1049,3250,4041,1284,2244,1299,2167,2710,1255,1136,665
130,0,35760,8718,32141,5099,23140,12620,0,12113,10894,12753,957,869,1202,978,2298,1921,4030,1421,965,1049,3249,4041,1284,2244,1299,2184,2710,1255,1139,665
133,0,35678,8815,32045,5182,23094,12584,0,12068,10876,12734,957,869,1202,977,2298,1921,4030,1421,965,1049,3247,4041,1284,2244,1299,2142,2709,1255,1103,665
134,0,35700,8739,32079,5118,23088,12612,0,12057,10900,12743,957,869,1202,977,2298,1921,4030,1421,965,1049,3246,4041,1284,2244,1299,2141,2709,1255,1127,665
135,0,35710,8713,32109,5112,23093,12617,0,12078,10880,12752,957,869,1202,977,2298,1921,4030,1421,965,1049,3243,4041,1284,2244,1299,2154,2708,1255,1128,665
136,1,31630,8713,28443,5526,19470,12160,0,10767,9703,11160,738,869,1081,918,2220,1206,4029,1046,760,1044,3123,4035,1284,938,1299,1642,2440,1255,1066,637
137,1,31615,5861,29430,3676,19488,12127,0,10775,9675,11165,736,869,1081,916,2214,1230,4029,1055,760,1042,3112,4033,1284,959,1299,1625,2413,1255,1072,631
140,0,35664,5847,33206,3389,23070,12594,0,12064,10871,12729,957,869,1200,967,2297,1921,4030,1421,967,1047,3231,4038,1284,2252,1299,2155,2699,1255,1112,663
141,0,35651,8659,32075,5083,23088,12563,0,12058,10883,12710,957,869,1200,963,2297,1921,4030,1421,965,1047,3228,4038,1284,2245,1299,2126,2702,1255,1139,665
142,0,35643,8697,32041,5095,23076,12567,0,12068,10879,12696,957,869,1200,963,2297,1921,4030,1421,965,1047,3227,4038,1284,2245,1299,2143,2702,1255,1115,665
143,1,31567,8657,28406,5496,19427,12140,0,10756,9666,11145,734,869,1081,917,2217,1201,4029,1046,760,1043,3113,4033,1284,936,1299,1631,2420,1255,1064,635
144,0,35618,5855,33174,3411,23069,12549,0,12048,10886,12684,957,869,1199,960,2297,1921,4030,1421,965,1047,3223,4038,1284,2254,1299,2140,2698,1255,1097,664
147,1,31544,8660,28365,5481,19408,12136,0,10752,9657,11135,734,869,1081,911,2216,1199,4029,1045,760,1043,3113,4033,1284,932,1299,1624,2395,1255,1087,635
148,0,35619,5828,33189,3398,23073,12546,0,12041,10868,12710,958,869,1193,957,2296,1922,4030,1421,965,1046,3216,4037,1284,2256,1299,2141,2697,1255,1113,664
149,0,35572,8629,32030,5087,23057,12515,0,12023,10878,12671,956,869,1194,957,2295,1921,4030,1421,965,1046,3216,4036,1284,2249,1299,2112,2698,1255,1104,665
150,0,35564,8598,32014,5048,23046,12518,0,12020,10850,12694,956,869,1194,957,2295,1921,4030,1421,965,1046,3216,4037,1284,2249,1299,2115,2698,1255,1092,665
151,0,35570,8618,32018,5066,23036,12534,0,12026,10857,12687,956,869,1194,956,2295,1921,4030,1421,965,1046,3216,4037,1284,2249,1299,2112,2698,1255,1102,665
154,0,35556,8590,32003,5037,23043,12513,0,12028,10858,12670,956,869,1194,956,2295,1921,4030,1421,965,1046,3215,4038,1284,2249,1299,2115,2698,1255,1085,665
155,0,35569,8587,32063,5081,23054,12515,0,12021,10853,12695,956,869,1194,956,2295,1921,4030,1421,965,1046,3215,4038,1284,2249,1299,2106,2698,1255,1107,665
156,0,35589,8634,32016,5061,23071,12518,0,12040,10859,12690,956,869,1194,956,2295,1921,4030,1421,965,1046,3215,4038,1284,2249,1299,2127,2698,1255,1106,665
157,0,35592,8612,32018,5038,23075,12517,0,12018,10871,12703,956,869,1194,955,2295,1921,4030,1421,965,1046,3215,4038,1284,2249,1299,2139,2698,1255,1098,665
158,0,35540,8560,32026,5046,23039,12501,0,12018,10857,12665,956,869,1194,955,2295,1921,4030,1421,965,1046,3215,4038,1284,2249,1299,2109,2697,1255,1077,665
161,0,35566,8570,32017,5021,23047,12519,0,12002,10875,12689,956,869,1194,953,2295,1921,4030,1421,965,1046,3213,4038,1284,2249,1299,2123,2697,1255,1093,665
162,0,35548,8638,31996,5086,23044,12504,0,12033,10868,12647,956,869,1194,952,2295,1921,4030,1421,965,1046,3212,4038,1284,2249,1299,2101,2697,1255,1099,665
163,0,35596,8611,32079,5094,23074,12522,0,12039,10876,12681,956,869,1194,952,2295,1921,4030,1421,965,1046,3210,4038,1284,2249,1299,2126,2697,1255,1124,665
164,0,35589,8608,32034,5053,23059,12530,0,12031,10857,12701,957,869,1194,950,2295,1921,4030,1421,965,1046,3209,4038,1284,2249,1299,2146,2697,1255,1099,665
165,0,35592,8631,32026,5065,23074,12518,0,12055,10865,12672,957,869,1194,950,2295,1921,4030,1421,965,1046,3208,4038,1284,2249,1299,2136,2697,1255,1113,665
168,0,35584,8618,32034,5068,23072,12512,0,12032,10876,12676,957,869,1194,950,2295,1921,4030,1421,965,1046,3208,4038,1284,2249,1299,2124,2697,1255,1117,665
169,0,35554,8612,32023,5081,23055,12499,0,12018,10875,12661,957,869,1194,950,2295,1921,4030,1421,965,1046,3208,4038,1284,2249,1299,2106,2697,1255,1105,665
170,0,35593,8566,32074,5047,23087,12506,0,12028,10872,12693,957,869,1194,950,2295,1921,4030,1421,965,1046,3207,4038,1284,2250,1299,2144,2697,1255,1106,665
171,0,35570,8652,32004,5086,23066,12504,0,12023,10869,12678,957,869,1194,950,2295,1921,4030,1421,965,1046,3207,4038,1284,2250,1299,2129,2697,1255,1098,665
172,0,35555,8588,32020,5053,23054,12501,0,12022,10874,12659,957,869,1194,950,2295,1921,4030,1421,965,1046,3206,4038,1284,2250,1299,2110,2697,1255,1103,665
175,0,35529,8600,31994,5065,23036,12493,0,12001,10864,12664,957,869,1194,950,2295,1921,4030,1421,965,1046,3206,4038,1284,2250,1299,2108,2697,1255,1079,665
176,0,35552,8598,32010,5056,23050,12502,0,12030,10860,12662,957,869,1194,950,2295,1921,4030,1421,965,1046,3205,4038,1284,2250,1299,2101,2697,1255,1110,665
177,0,35533,8619,31988,5074,23024,12509,0,11996,10864,12673,957,869,1194,950,2295,1921,4030,1421,965,1046,3203,4038,1284,2250,1299,2099,2697,1255,1095,665
178,0,35556,8557,32023,5024,23046,12510,0,12021,10861,12674,957,869,1194,950,2295,1921,4030,1421,965,1046,3201,4038,1284,2250,1299,2111,2697,1255,1108,665
179,0,35544,8534,32038,5028,23057,12487,0,12015,10865,12664,957,869,1194,950,2295,1921,4030,1421,965,1046,3200,4038,1284,2250,1299,2112,2697,1255,1096,665
182,0,35562,8571,32033,5042,23064,12498,0,12019,10864,12679,957,869,1194,950,2295,1921,4030,1421,965,1046,3199,4038,1284,2250,1299,2108,2696,1255,1120,665
183,0,35551,8616,32023,5088,23061,12490,0,12022,10869,12660,957,869,1194,950,2295,1921,4030,1421,965,1046,3198,4038,1284,2250,1299,2122,2695,1255,1097,665
184,0,35564,8553,32017,5006,23068,12496,0,12015,10863,12686,957,869,1194,950,2295,1921,4030,1421,965,1046,3198,4038,1284,2250,1299,2116,2695,1255,1116,665
185,0,35561,8555,32042,5036,23071,12490,0,12026,10874,12661,957,869,1194,948,2295,1921,4030,1421,965,1046,3196,4038,1284,2250,1299,2131,2695,1255,1102,665
186,1,31478,8662,28325,5509,19403,12075,0,10730,9659,11089,740,869,1081,899,2219,1205,4029,1046,760,1044,3083,4035,1284,928,1299,1589,2421,1255,1056,636
189,0,35546,5813,33123,3390,23063,12483,0,12019,10847,12680,959,869,1194,943,2295,1922,4030,1421,966,1046,3192,4037,1284,2259,1299,2127,2696,1255,1088,664
190,0,35511,8547,31983,5019,23040,12471,0,12005,10857,12649,958,869,1194,942,2295,1921,4030,1421,965,1046,3192,4037,1284,2250,1299,2112,2695,1255,1081,665
191,0,35537,8540,32017,5020,23053,12484,0,12007,10863,12667,958,869,1194,942,2295,1921,4030,1421,965,1046,3192,4037,1284,2250,1299,2113,2695,1255,1106,665
192,0,35527,8590,31999,5062,23057,12470,0,11996,10862,12669,958,869,1194,941,2295,1921,4030,1421,965,1046,3191,4037,1284,2250,1299,2108,2695,1255,1103,665
193,0,35481,8533,31992,5044,23026,12455,0,12006,10851,12624,958,869,1194,941,2295,1921,4030,1421,965,1046,3189,4037,1284,2250,1299,2078,2695,1255,1089,665
196,0,35468,8539,31955,5026,22997,12471,0,12002,10838,12628,958,869,1194,941,2295,1921,4030,1421,965,1046,3189,4036,1284,2249,1299,2072,2695,1255,1084,665
197,0,35519,8542,31972,4995,23051,12468,0,12012,10850,12657,958,869,1194,941,2295,1921,4030,1421,965,1046,3189,4036,1284,2249,1299,2128,2695,1255,1079,665
198,0,35534,8561,32000,5027,23060,12474,0,12005,10861,12668,958,869,1194,941,2295,1921,4030,1421,965,1046,3189,4036,1284,2249,1299,2121,2695,1255,1101,665
199,1,31458,8547,28330,5419,19401,12057,0,10705,9662,11091,740,869,1081,897,2219,1202,4029,1045,760,1043,3078,4033,1284,933,1299,1569,2442,1255,1046,634
200,0,35493,5751,33092,3350,23055,12438,0,11986,10851,12656,958,869,1194,940,2295,1922,4030,1421,966,1046,3185,4036,1284,2256,1299,2103,2699,1255,1072,663
203,0,35530,8515,32011,4996,23062,12468,0,12010,10854,12666,958,869,1194,940,2295,1921,4030,1421,965,1046,3187,4036,1284,2252,1299,2130,2695,1255,1088,665
204,0,35533,8572,32010,5049,23085,12448,0,12008,10856,12669,958,869,1194,939,2295,1921,4030,1421,965,1046,3186,4036,1284,2252,1299,2129,2695,1255,1094,665
205,0,35520,8582,31998,5060,23046,12474,0,12016,10857,12647,958,869,1194,939,2295,1921,4030,1421,965,1046,3185,4036,1284,2252,1299,2105,2695,1255,1106,665
206,0,35509,8536,31979,5006,23042,12467,0,12016,10835,12658,958,869,1194,939,2295,1921,4030,1421,965,1046,3182,4036,1284,2252,1299,2095,2695,1255,1108,665
207,0,35489,8585,31955,5051,23044,12445,0,11995,10854,12640,958,869,1194,939,2295,1921,4030,1421,965,1046,3181,4036,1284,2253,1299,2104,2695,1255,1079,665
210,0,35537,8547,32021,5031,23059,12478,0,12009,10865,12663,958,869,1194,939,2295,1921,4030,1421,965,1046,3179,4036,1284,2253,1299,2124,2695,1255,1109,665
211,0,35511,8563,31993,5045,23045,12466,0,11997,10846,12668,958,869,1194,939,2295,1921,4030,1421,965,1046,3177,4036,1284,2253,1299,2097,2695,1255,1112,665
212,0,35499,8525,31997,5023,23048,12451,0,12001,10866,12632,958,869,1194,939,2295,1921,4030,1421,965,1046,3177,4036,1284,2253,1299,2127,2694,1255,1071,665
213,0,35475,8500,31979,5004,23030,12445,0,11994,10850,12631,958,869,1194,939,2295,1921,4030,1421,965,1046,3176,4036,1284,2253,1299,2105,2694,1255,1070,665
214,0,35469,8563,31964,5058,23034,12435,0,11983,10847,12639,958,869,1194,939,2295,1921,4030,1421,965,1046,3176,4036,1284,2253,1299,2088,2694,1255,1081,665
