Day,Rain,ActiveMode,ActiveNorm,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,LocalCommute,CityCommute,DistantCommute,Subculture A,Subculture B,Subculture C,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
37,0,35988,9108,32200,5320,22824,13164,0,12071,10958,12959,1115,866,1152,1043,2307,1872,3918,1419,898,1046,3489,3966,1209,2055,1312,2359,2760,1280,1270,652
38,0,35940,9020,32188,5268,22796,13144,0,12095,10909,12936,1115,866,1152,1039,2307,1872,3918,1418,899,1046,3485,3968,1209,2056,1312,2349,2758,1280,1239,652
39,0,35935,8998,32203,5266,22816,13119,0,12061,10928,12946,1115,866,1152,1036,2307,1872,3918,1418,902,1046,3480,3968,1209,2056,1312,2335,2755,1280,1256,652
42,0,35924,9058,32173,5307,22810,13114,0,12067,10935,12922,1115,866,1152,1035,2307,1872,3918,1418,904,1046,3476,3968,1209,2057,1312,2303,2753,1280,1281,652
43,0,35892,9016,32132,5256,22806,13086,0,12087,10907,12898,1115,866,1152,1035,2307,1872,3918,1418,905,1046,3472,3971,1209,2059,1312,2324,2754,1279,1226,652
44,0,35848,9022,32106,5280,22816,13032,0,12026,10912,12910,1117,866,1152,1034,2307,1872,3918,1418,908,1046,3465,3973,1209,2060,1312,2309,2752,1279,1199,652
45,0,35870,8921,32184,5235,22828,13042,0,12059,10920,12891,1118,866,1152,1030,2307,1872,3918,1418,911,1046,3462,3975,1209,2060,1313,2294,2751,1279,1237,652
46,0,35834,8933,32103,5202,22790,13044,0,12034,10889,12911,1119,866,1152,1026,2307,1872,3918,1418,911,1046,3457,3977,1209,2061,1313,2279,2749,1279,1223,652
49,0,35899,8938,32198,5237,22838,13061,0,12053,10916,12930,1120,866,1152,1024,2307,1872,3918,1418,914,1046,3449,3978,1209,2061,1313,2331,2748,1279,1242,652
50,0,35798,8954,32107,5263,22818,12980,0,12045,10894,12859,1123,866,1152,1023,2308,1872,3918,1418,918,1046,3443,3978,1209,2061,1313,2258,2747,1279,1214,652
51,0,35853,8899,32171,5217,22849,13004,0,12063,10888,12902,1123,866,1152,1022,2308,1872,3918,1418,920,1046,3439,3979,1209,2062,1313,2302,2746,1279,1227,652
52,0,35817,8879,32129,5191,22809,13008,0,12034,10901,12882,1123,866,1152,1021,2308,1872,3918,1417,919,1046,3433,3980,1209,2062,1314,2275,2745,1279,1226,652
53,0,35811,8873,32152,5214,22823,12988,0,12048,10907,12856,1123,866,1152,1015,2308,1872,3918,1417,919,1046,3427,3980,1209,2064,1315,2281,2742,1279,1226,652
56,0,35806,8901,32119,5214,22839,12967,0,12048,10900,12858,1123,866,1152,1014,2308,1872,3918,1417,920,1046,3425,3980,1209,2066,1315,2274,2742,1279,1228,652
57,0,35811,8884,32127,5200,22832,12979,0,12036,10881,12894,1123,866,1152,1012,2308,1872,3918,1417,923,1046,3425,3980,1209,2066,1315,2298,2741,1279,1209,652
58,0,35763,8866,32087,5190,22820,12943,0,12044,10865,12854,1123,866,1152,1010,2308,1872,3918,1417,923,1045,3420,3982,1209,2067,1315,2264,2739,1279,1202,652
59,0,35790,8831,32094,5135,22835,12955,0,12039,10880,12871,1123,866,1152,1006,2308,1872,3918,1417,924,1045,3419,3982,1209,2068,1315,2296,2738,1279,1201,652
60,0,35758,8811,32098,5151,22804,12954,0,12043,10864,12851,1123,866,1152,1004,2308,1872,3918,1417,924,1045,3416,3982,1209,2069,1315,2261,2737,1279,1209,652
63,0,35753,8822,32079,5148,22830,12923,0,12013,10862,12878,1123,866,1152,1004,2308,1872,3918,1417,924,1045,3414,3982,1209,2071,1315,2268,2737,1279,1197,652
64,0,35715,8866,32014,5165,22794,12921,0,12011,10859,12845,1124,866,1152,1002,2308,1872,3918,1417,925,1045,3411,3985,1209,2071,1315,2251,2737,1279,1176,652
65,1,31598,8748,28381,5531,19193,12405,0,10644,9639,11315,811,866,1023,938,2238,1127,3917,1037,712,1036,3269,3977,1209,862,1315,1740,2461,1279,1149,632
66,0,35731,5858,33209,3336,22849,12882,0,11999,10840,12892,1125,865,1152,997,2308,1883,3917,1417,926,1045,3401,3985,1209,2091,1315,2240,2735,1279,1191,650
67,0,35762,8770,32109,5117,22865,12897,0,12018,10856,12888,1124,866,1152,995,2308,1879,3917,1417,926,1045,3397,3985,1209,2083,1315,2279,2733,1279,1201,652
70,0,35721,8764,32072,5115,22845,12876,0,12012,10861,12848,1124,866,1152,995,2308,1879,3917,1417,926,1045,3396,3985,1209,2083,1315,2246,2732,1279,1195,652
71,0,35707,8727,32076,5096,22837,12870,0,12018,10855,12834,1124,866,1152,995,2308,1879,3917,1417,926,1045,3395,3985,1209,2083,1315,2249,2731,1279,1181,651
72,0,35674,8678,32080,5084,22809,12865,0,12007,10831,12836,1124,866,1152,994,2308,1879,3917,1417,926,1045,3394,3985,1209,2083,1315,2217,2730,1279,1183,651
73,0,35681,8704,32042,5065,22834,12847,0,12000,10839,12842,1124,866,1152,993,2308,1879,3917,1417,926,1045,3391,3985,1209,2083,1315,2231,2730,1279,1180,651
74,0,35679,8727,32035,5083,22820,12859,0,12001,10831,12847,1124,866,1152,992,2308,1879,3917,1417,926,1045,3385,3985,1209,2083,1315,2247,2730,1279,1169,651
77,0,35662,8687,32052,5077,22789,12873,0,11980,10854,12828,1124,866,1152,992,2308,1879,3917,1417,926,1045,3383,3985,1209,2085,1315,2215,2728,1279,1186,651
78,0,35643,8729,32029,5115,22802,12841,0,11983,10837,12823,1124,866,1152,992,2308,1879,3917,1417,926,1045,3380,3985,1209,2085,1315,2214,2728,1279,1171,651
79,0,35674,8662,32058,5046,22830,12844,0,11992,10835,12847,1124,866,1152,992,2308,1879,3917,1417,926,1045,3376,3985,1209,2086,1315,2247,2727,1279,1173,651
80,0,35634,8677,32014,5057,22816,12818,0,11984,10815,12835,1124,866,1152,991,2308,1879,3917,1417,926,1045,3376,3985,1209,2087,1315,2196,2727,1279,1184,651
81,0,35653,8636,32033,5016,22805,12848,0,11998,10835,12820,1124,866,1152,989,2308,1879,3917,1417,925,1045,3375,3985,1209,2087,1315,2204,2727,1279,1199,651
84,1,31449,8652,28284,5487,19141,12308,0,10614,9578,11257,812,866,1023,928,2239,1128,3916,1036,713,1035,3226,3982,1209,864,1315,1680,2433,1279,1134,631
85,0,35664,5675,33209,3220,22848,12816,0,12003,10824,12837,1125,866,1152,986,2308,1882,3917,1417,927,1045,3364,3985,1209,2099,1315,2253,2727,1279,1159,649
86,0,35569,8656,31988,5075,22799,12770,0,11952,10824,12793,1124,866,1152,986,2308,1880,3917,1417,926,1045,3361,3985,1209,2095,1315,2196,2727,1279,1130,651
87,0,35624,8573,32056,5005,22816,12808,0,11971,10826,12827,1125,866,1152,986,2308,1880,3917,1417,926,1045,3358,3985,1209,2095,1315,2201,2726,1279,1183,651
88,0,35562,8619,31966,5023,22797,12765,0,11962,10799,12801,1125,866,1152,986,2308,1880,3917,1417,926,1045,3357,3985,1209,2095,1315,2172,2725,1279,1152,651
91,1,31394,8602,28221,5429,19140,12254,0,10563,9569,11262,812,866,1023,925,2237,1128,3916,1035,713,1035,3219,3982,1209,871,1315,1635,2441,1279,1122,631
92,0,35570,5649,33143,3222,22810,12760,0,11947,10806,12817,1125,865,1152,984,2308,1883,3917,1417,927,1045,3351,3984,1209,2101,1315,2184,2723,1279,1154,647
93,0,35565,8502,32007,4944,22798,12767,0,11955,10806,12804,1125,866,1152,984,2308,1882,3916,1417,927,1044,3348,3984,1209,2097,1315,2184,2721,1279,1156,651
94,0,35540,8537,32015,5012,22786,12754,0,11950,10812,12778,1125,866,1152,984,2308,1882,3916,1416,927,1044,3347,3984,1209,2097,1315,2182,2721,1279,1135,651
95,0,35593,8552,32044,5003,22820,12773,0,11956,10820,12817,1125,866,1152,984,2308,1882,3915,1417,927,1044,3342,3985,1209,2097,1315,2216,2721,1279,1158,651
98,0,35576,8561,32042,5027,22818,12758,0,11942,10834,12800,1125,866,1152,984,2308,1882,3915,1416,927,1044,3340,3985,1209,2097,1315,2208,2720,1279,1153,651
99,0,35569,8574,32005,5010,22819,12750,0,11959,10803,12807,1125,866,1152,982,2308,1882,3915,1416,927,1044,3338,3985,1209,2098,1315,2198,2719,1279,1160,651
100,0,35549,8530,32026,5007,22820,12729,0,11922,10810,12817,1125,866,1152,982,2308,1882,3915,1416,927,1044,3338,3985,1209,2098,1315,2185,2718,1279,1154,651
101,0,35550,8534,32012,4996,22805,12745,0,11944,10806,12800,1125,866,1152,981,2308,1882,3915,1416,927,1044,3337,3985,1209,2098,1315,2192,2718,1279,1150,651
102,0,35544,8536,32009,5001,22815,12729,0,11941,10799,12804,1125,866,1152,980,2308,1882,3915,1416,927,1044,3335,3985,1209,2098,1315,2188,2718,1279,1151,651
105,0,35525,8567,31965,5007,22833,12692,0,11943,10804,12778,1125,866,1152,980,2308,1882,3915,1416,927,1044,3333,3985,1209,2098,1315,2187,2718,1279,1135,651
106,0,35531,8482,31987,4938,22790,12741,0,11929,10802,12800,1125,866,1152,979,2308,1882,3915,1416,927,1044,3331,3985,1209,2098,1315,2201,2718,1279,1130,651
107,0,35536,8512,31991,4967,22796,12740,0,11926,10805,12805,1125,866,1152,979,2308,1882,3915,1416,927,1044,3329,3985,1209,2098,1315,2171,2717,1279,1168,651
108,0,35521,8525,31999,5003,22807,12714,0,11934,10807,12780,1125,866,1152,978,2308,1882,3915,1416,927,1044,3328,3985,1209,2100,1315,2192,2717,1279,1132,651
109,0,35513,8482,32003,4972,22779,12734,0,11919,10820,12774,1125,866,1152,976,2308,1882,3915,1416,926,1044,3324,3985,1209,2101,1315,2169,2717,1279,1153,651
112,0,35510,8449,32001,4940,22792,12718,0,11964,10784,12762,1125,866,1152,976,2308,1882,3915,1416,927,1044,3321,3985,1209,2101,1315,2171,2716,1279,1151,651
113,0,35500,8473,31993,4966,22808,12692,0,11916,10788,12796,1125,866,1152,975,2308,1882,3915,1416,927,1044,3320,3985,1209,2101,1315,2164,2716,1279,1150,651
114,0,35505,8519,31960,4974,22774,12731,0,11917,10781,12807,1125,866,1152,975,2308,1882,3915,1416,927,1044,3318,3985,1209,2101,1315,2186,2716,1279,1135,651
115,0,35510,8520,31967,4977,22788,12722,0,11923,10788,12799,1125,866,1152,974,2308,1882,3915,1416,927,1044,3318,3985,1209,2101,1315,2166,2716,1279,1161,651
116,0,35502,8483,31981,4962,22806,12696,0,11926,10778,12798,1125,866,1152,974,2308,1882,3915,1416,926,1044,3315,3985,1209,2101,1315,2177,2716,1279,1146,651
119,0,35503,8503,31969,4969,22794,12709,0,11917,10793,12793,1125,866,1152,974,2308,1882,3915,1416,927,1044,3315,3985,1209,2101,1315,2176,2716,1279,1147,651
120,0,35477,8491,31964,4978,22787,12690,0,11914,10793,12770,1125,866,1152,974,2308,1882,3915,1416,927,1044,3314,3985,1209,2101,1315,2167,2716,1279,1131,651
121,0,35559,8460,32051,4952,22842,12717,0,11922,10820,12817,1125,866,1152,974,2308,1882,3915,1416,926,1044,3314,3985,1209,2102,1315,2193,2716,1279,1187,651
122,0,35529,8530,31991,4992,22831,12698,0,11939,10806,12784,1125,866,1152,974,2308,1882,3915,1416,926,1044,3312,3985,1209,2102,1315,2202,2715,1279,1151,651
123,0,35498,8577,31924,5003,22806,12692,0,11908,10803,12787,1125,866,1152,973,2308,1882,3915,1416,928,1044,3311,3985,1209,2102,1315,2175,2714,1279,1148,651
126,0,35513,8522,31954,4963,22828,12685,0,11933,10787,12793,1125,866,1152,973,2308,1882,3915,1416,928,1044,3308,3985,1209,2102,1315,2206,2713,1279,1136,651
127,0,35461,8460,31935,4934,22773,12688,0,11904,10773,12784,1125,866,1152,972,2308,1882,3915,1416,928,1044,3307,3985,1209,2102,1315,2157,2713,1279,1135,651
128,0,35493,8463,31982,4952,22798,12695,0,11922,10785,12786,1125,866,1152,972,2308,1882,3915,1416,928,1044,3306,3985,1209,2102,1315,2167,2713,1279,1158,651
129,0,35489,8444,31999,4954,22811,12678,0,11920,10792,12777,1125,866,1152,971,2308,1882,3915,1416,929,1044,3305,3985,1209,2101,1315,2190,2713,1279,1133,651
130,0,35471,8446,31953,4928,22791,12680,0,11918,10790,12763,1125,866,1152,971,2308,1882,3915,1416,929,1044,3304,3985,1209,2101,1315,2175,2712,1279,1132,651
133,0,35470,8471,31950,4951,22794,12676,0,11907,10788,12775,1125,866,1152,971,2308,1882,3915,1416,929,1044,3302,3985,1209,2101,1315,2183,2712,1279,1125,651
134,0,35475,8452,31956,4933,22802,12673,0,11915,10783,12777,1125,866,1152,971,2308,1882,3915,1416,929,1044,3301,3985,1209,2102,1315,2178,2712,1279,1135,651
135,0,35438,8460,31932,4954,22786,12652,0,11901,10786,12751,1126,866,1152,971,2308,1882,3915,1416,929,1044,3300,3985,1209,2102,1315,2137,2712,1279,1139,651
136,1,31328,8421,28234,5327,19154,12174,0,10535,9557,11236,815,866,1023,913,2240,1126,3913,1036,717,1034,3175,3983,1209,873,1315,1644,2442,1279,1094,631
137,1,31309,5543,29165,3399,19126,12183,0,10535,9537,11237,810,867,1022,910,2233,1177,3913,1043,717,1032,3169,3982,1209,895,1315,1617,2421,1279,1075,623
140,0,35394,5539,33013,3158,22763,12631,0,11879,10766,12749,1126,866,1151,965,2308,1883,3914,1416,929,1044,3292,3984,1209,2106,1315,2129,2707,1279,1125,646
141,0,35416,8403,31931,4918,22788,12628,0,11889,10774,12753,1126,866,1151,964,2308,1882,3914,1416,930,1044,3294,3984,1209,2102,1315,2156,2706,1279,1120,650
142,0,35410,8371,31939,4900,22781,12629,0,11909,10765,12736,1126,866,1151,964,2308,1882,3914,1416,930,1044,3292,3984,1209,2102,1315,2153,2706,1279,1119,650
143,1,31202,8390,28130,5318,19076,12126,0,10497,9508,11197,812,866,1022,913,2233,1127,3912,1036,717,1033,3164,3981,1209,852,1315,1623,2404,1279,1074,630
144,0,35424,5513,33055,3144,22788,12636,0,11889,10770,12765,1126,866,1150,964,2308,1885,3914,1416,930,1043,3288,3984,1209,2109,1315,2162,2704,1279,1125,647
147,1,31198,8371,28125,5298,19056,12142,0,10484,9495,11219,812,866,1022,909,2232,1125,3912,1036,717,1033,3166,3981,1209,861,1315,1612,2395,1279,1085,631
148,0,35353,5478,33023,3148,22774,12579,0,11882,10759,12712,1126,866,1142,957,2308,1885,3914,1416,929,1042,3275,3983,1209,2109,1315,2142,2697,1279,1112,647
149,0,35383,8372,31937,4926,22778,12605,0,11873,10768,12742,1126,867,1145,958,2308,1885,3914,1416,930,1043,3273,3983,1209,2105,1315,2152,2698,1279,1127,650
150,0,35409,8337,31936,4864,22791,12618,0,11894,10765,12750,1126,867,1145,958,2308,1885,3914,1416,930,1043,3272,3983,1209,2105,1315,2179,2697,1279,1128,650
151,0,35357,8361,31919,4923,22767,12590,0,11861,10766,12730,1126,867,1145,957,2308,1885,3914,1416,930,1043,3271,3983,1209,2105,1315,2138,2697,1279,1119,650
154,0,35376,8334,31927,4885,22799,12577,0,11892,10765,12719,1126,867,1145,958,2308,1885,3914,1416,930,1043,3270,3983,1209,2105,1315,2171,2697,1279,1105,650
155,0,35334,8396,31877,4939,22744,12590,0,11848,10758,12728,1126,867,1145,957,2308,1885,3914,1416,930,1043,3269,3983,1209,2105,1315,2120,2697,1279,1116,650
156,0,35385,8330,31943,4888,22759,12626,0,11867,10760,12758,1126,867,1145,957,2308,1885,3914,1416,930,1043,3268,3983,1209,2105,1315,2142,2697,1279,1146,650
157,0,35391,8360,31952,4921,22783,12608,0,11891,10786,12714,1126,867,1145,957,2308,1885,3914,1416,930,1043,3268,3983,1209,2105,1315,2159,2697,1279,1135,650
158,0,35347,8404,31882,4939,22736,12611,0,11877,10750,12720,1126,867,1145,956,2308,1885,3914,1416,930,1043,3268,3983,1209,2105,1315,2122,2697,1279,1129,650
161,0,35328,8375,31872,4919,22764,12564,0,11866,10740,12722,1126,867,1145,956,2308,1885,3914,1416,930,1043,3266,3983,1209,2105,1315,2121,2697,1279,1113,650
162,0,35357,8298,31944,4885,22773,12584,0,11869,10758,12730,1126,867,1145,956,2308,1885,3914,1416,930,1043,3266,3983,1209,2105,1315,2141,2697,1279,1122,650
163,0,35315,8362,31873,4920,22750,12565,0,11876,10739,12700,1126,867,1145,956,2308,1885,3914,1416,930,1043,3266,3983,1209,2106,1315,2114,2696,1279,1107,650
164,0,35310,8310,31887,4887,22732,12578,0,11860,10752,12698,1126,867,1145,956,2308,1885,3914,1416,930,1043,3266,3983,1209,2106,1315,2102,2696,1279,1114,650
165,0,35340,8313,31917,4890,22754,12586,0,11862,10757,12721,1126,867,1145,954,2308,1885,3914,1416,930,1043,3262,3983,1209,2106,1315,2117,2696,1279,1135,650
168,0,35373,8350,31923,4900,22785,12588,0,11863,10775,12735,1126,867,1145,954,2308,1885,3914,1416,930,1043,3262,3983,1209,2106,1315,2159,2696,1279,1126,650
169,0,35320,8424,31841,4945,22740,12580,0,11881,10731,12708,1126,867,1145,953,2308,1885,3914,1416,930,1043,3261,3983,1209,2106,1315,2127,2696,1279,1107,650
170,0,35363,8310,31909,4856,22764,12599,0,11880,10754,12729,1126,867,1145,953,2308,1885,3914,1416,930,1043,3260,3983,1209,2106,1315,2150,2696,1279,1128,650
171,0,35348,8332,31888,4872,22767,12581,0,11861,10768,12719,1126,867,1145,953,2308,1885,3914,1416,930,1043,3259,3984,1209,2106,1315,2135,2696,1279,1128,650
172,0,35347,8340,31902,4895,22784,12563,0,11850,10766,12731,1126,867,1145,953,2308,1885,3914,1416,930,1043,3259,3984,1209,2106,1315,2151,2696,1279,1111,650
175,0,35359,8375,31912,4928,22769,12590,0,11871,10757,12731,1126,867,1145,953,2308,1885,3914,1416,930,1043,3259,3984,1209,2106,1315,2139,2696,1279,1135,650
176,0,35313,8339,31884,4910,22755,12558,0,11880,10739,12694,1126,867,1145,953,2308,1885,3914,1416,930,1043,3259,3984,1209,2106,1315,2118,2696,1279,1110,650
177,0,35364,8324,31924,4884,22786,12578,0,11860,10771,12733,1126,867,1145,953,2308,1885,3914,1416,930,1043,3259,3984,1209,2106,1315,2160,2696,1279,1119,650
178,0,35332,8357,31889,4914,22774,12558,0,11875,10757,12700,1126,867,1145,953,2308,1885,3914,1416,930,1043,3259,3984,1209,2106,1315,2136,2696,1279,1111,650
179,0,35347,8261,31917,4831,22756,12591,0,11865,10770,12712,1126,867,1145,953,2308,1885,3914,1416,930,1043,3257,3984,1209,2106,1315,2147,2696,1279,1117,650
182,0,35332,8344,31882,4894,22766,12566,0,11865,10752,12715,1126,867,1145,951,2308,1885,3914,1416,930,1043,3254,3984,1209,2106,1315,2135,2696,1279,1119,650
183,0,35304,8354,31881,4931,22750,12554,0,11842,10758,12704,1126,867,1145,951,2308,1885,3914,1416,930,1043,3251,3984,1209,2106,1315,2123,2696,1279,1106,650
184,0,35335,8267,31920,4852,22765,12570,0,11850,10763,12722,1126,867,1145,951,2308,1885,3914,1416,930,1043,3250,3984,1209,2106,1315,2119,2696,1279,1142,650
185,0,35347,8317,31913,4883,22769,12578,0,11873,10755,12719,1126,867,1145,951,2308,1885,3914,1416,930,1043,3250,3984,1209,2106,1315,2143,2696,1279,1130,650
186,1,31147,8330,28122,5305,19070,12077,0,10485,9497,11165,814,867,1023,898,2240,1129,3912,1037,717,1034,3138,3983,1209,862,1315,1552,2423,1279,1085,630
189,0,35311,5438,32984,3111,22757,12554,0,11868,10744,12699,1126,866,1145,950,2308,1885,3914,1416,930,1043,3248,3984,1209,2113,1315,2129,2693,1279,1111,647
190,0,35334,8297,31905,4868,22785,12549,0,11866,10759,12709,1126,867,1145,950,2308,1885,3914,1416,930,1043,3249,3984,1209,2110,1315,2122,2692,1279,1140,650
191,0,35302,8346,31862,4906,22759,12543,0,11845,10757,12700,1126,867,1145,950,2308,1885,3914,1416,930,1043,3249,3984,1209,2110,1315,2113,2692,1279,1117,650
192,0,35277,8319,31849,4891,22770,12507,0,11849,10738,12690,1126,867,1145,950,2308,1885,3914,1416,930,1043,3249,3984,1209,2110,1315,2125,2692,1279,1080,650
193,0,35344,8316,31908,4880,22792,12552,0,11855,10757,12732,1126,867,1145,949,2308,1885,3914,1416,930,1043,3248,3984,1209,2110,1315,2138,2692,1279,1136,650
196,0,35296,8316,31869,4889,22758,12538,0,11860,10738,12698,1126,867,1145,949,2308,1885,3914,1416,930,1043,3248,3984,1209,2110,1315,2108,2692,1279,1118,650
197,0,35303,8308,31881,4886,22772,12531,0,11867,10742,12694,1126,867,1145,949,2308,1885,3914,1416,930,1043,3246,3984,1209,2110,1315,2120,2692,1279,1115,650
198,0,35315,8323,31875,4883,22740,12575,0,11849,10751,12715,1126,867,1145,949,2308,1885,3914,1416,930,1043,3245,3984,1209,2110,1315,2131,2692,1279,1117,650
199,1,31197,8303,28139,5245,19104,12093,0,10490,9507,11200,814,867,1023,895,2241,1128,3912,1037,717,1034,3136,3983,1209,868,1315,1592,2428,1279,1088,631
200,0,35341,5446,33007,3112,22790,12551,0,11876,10761,12704,1126,867,1145,944,2308,1885,3914,1416,931,1043,3238,3984,1209,2118,1315,2158,2695,1279,1119,647
203,0,35303,8344,31842,4883,22773,12530,0,11861,10755,12687,1126,867,1145,944,2308,1885,3914,1416,930,1043,3238,3984,1209,2115,1315,2142,2693,1279,1100,650
204,0,35254,8276,31863,4885,22734,12520,0,11824,10757,12673,1126,867,1145,944,2308,1885,3914,1416,930,1043,3238,3984,1209,2115,1315,2118,2693,1279,1075,650
205,0,35259,8335,31846,4922,22732,12527,0,11837,10736,12686,1126,867,1145,944,2308,1885,3914,1416,930,1043,3237,3984,1209,2115,1315,2109,2693,1279,1090,650
206,0,35298,8308,31873,4883,22768,12530,0,11843,10761,12694,1126,867,1145,944,2308,1885,3914,1415,930,1043,3236,3984,1209,2115,1315,2118,2693,1279,1122,650
207,0,35281,8313,31862,4894,22771,12510,0,11827,10760,12694,1126,867,1145,944,2308,1885,3914,1415,930,1043,3236,3984,1209,2115,1315,2127,2693,1279,1096,650
210,0,35302,8300,31867,4865,22755,12547,0,11864,10754,12684,1126,867,1145,944,2308,1885,3914,1415,930,1043,3235,3984,1209,2115,1315,2117,2693,1279,1128,650
211,0,35291,8245,31888,4842,22759,12532,0,11838,10765,12688,1126,867,1145,944,2308,1885,3914,1415,930,1043,3235,3984,1209,2115,1315,2120,2693,1279,1114,650
212,0,35282,8307,31859,4884,22751,12531,0,11834,10747,12701,1126,867,1145,944,2308,1885,3914,1415,930,1043,3235,3984,1209,2115,1315,2101,2693,1279,1124,650
213,0,35284,8278,31867,4861,22768,12516,0,11852,10766,12666,1126,867,1145,944,2308,1885,3914,1415,930,1043,3235,3984,1209,2115,1315,2146,2693,1279,1081,650
