Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,9601,0,0,9601,1
1,6076,0,3663,9739,1
2,9460,22,300,9738,0
3,9460,22,299,9737,0
7,9460,22,299,9737,0
8,5321,0,4414,9735,1
9,5321,0,4410,9731,1
10,9420,26,331,9725,0
14,9420,26,331,9725,0
15,9420,26,327,9721,0
16,9420,26,322,9716,0
17,9420,26,319,9713,0
21,9420,26,316,9710,0
22,5321,0,4382,9703,1
23,9419,26,305,9698,0
24,9419,26,301,9694,0
28,5321,0,4371,9692,1
29,5321,0,4369,9690,1
30,9336,29,378,9685,0
31,9335,28,377,9684,0
35,9335,28,373,9680,0
36,9335,28,369,9676,0
37,5321,0,4353,9674,1
38,5321,0,4347,9668,1
42,5321,0,4338,9659,1
43,9176,37,508,9647,0
44,5321,0,4321,9642,1
45,9116,37,549,9628,0
49,5321,0,4290,9611,1
50,9061,39,572,9594,0
51,5321,0,4259,9580,1
52,5321,0,4234,9555,1
56,8876,51,697,9522,0
57,8872,47,680,9505,0
58,8872,47,653,9478,0
59,8872,44,624,9452,0
63,5321,0,4105,9426,1
64,8872,43,579,9408,0
65,8872,43,546,9375,0
66,8872,42,521,9351,0
70,8872,40,499,9331,0
71,8872,39,484,9317,0
72,5321,0,3992,9313,1
73,5321,0,3982,9303,1
77,5321,0,3967,9288,1
78,8872,44,444,9272,0
79,8872,43,442,9271,0
80,5321,0,3943,9264,1
84,5321,0,3939,9260,1
85,5321,0,3931,9252,1
86,8755,66,533,9222,0
87,5321,0,3896,9217,1
91,5321,0,3879,9200,1
92,8592,76,640,9156,0
93,5321,0,3816,9137,1
94,8572,61,604,9115,0
98,8571,59,584,9096,0
99,5321,0,3761,9082,1
100,8571,58,546,9059,0
101,5321,0,3723,9044,1
105,8571,59,516,9028,0
106,8571,58,507,9020,0
107,8571,50,496,9017,0
108,8571,48,484,9007,0
112,8571,45,473,8999,0
113,8571,43,467,8995,0
114,8571,41,460,8990,0
