Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,7963,0,0,7963,1
1,4715,0,3303,8018,1
2,7755,10,269,8014,0
3,7755,10,267,8012,0
7,7755,10,264,8009,0
8,4017,0,3990,8007,1
9,4017,0,3989,8006,1
10,7698,11,317,8004,0
14,7698,11,314,8001,0
15,7698,11,305,7992,0
16,7698,11,294,7981,0
17,7698,11,284,7971,0
21,7698,11,279,7966,0
22,4017,0,3941,7958,1
23,7696,11,265,7950,0
24,7696,11,257,7942,0
28,4017,0,3918,7935,1
29,4017,0,3912,7929,1
30,7616,15,320,7921,0
31,7616,15,316,7917,0
35,7616,15,308,7909,0
36,7616,15,304,7905,0
37,4017,0,3880,7897,1
38,4017,0,3875,7892,1
42,4017,0,3864,7881,1
43,7462,18,423,7867,0
44,4017,0,3839,7856,1
45,7399,19,461,7841,0
49,4017,0,3809,7826,1
50,7347,19,471,7799,0
51,4017,0,3769,7786,1
52,4017,0,3738,7755,1
56,7162,36,596,7722,0
57,7156,30,573,7699,0
58,7156,28,541,7669,0
59,7156,27,502,7631,0
63,4017,0,3579,7596,1
64,7156,24,433,7565,0
65,7156,24,412,7544,0
66,7156,24,400,7532,0
70,7156,24,380,7512,0
71,7156,22,365,7499,0
72,4017,0,3472,7489,1
73,4017,0,3457,7474,1
77,4017,0,3449,7466,1
78,7156,26,323,7453,0
79,7156,24,317,7449,0
80,4017,0,3428,7445,1
84,4017,0,3422,7439,1
85,4017,0,3410,7427,1
86,7014,44,426,7396,0
87,4017,0,3366,7383,1
91,4017,0,3345,7362,1
92,6818,52,545,7311,0
93,4017,0,3276,7293,1
94,6796,33,504,7267,0
98,6795,30,477,7242,0
99,4017,0,3203,7220,1
100,6795,30,436,7201,0
101,4017,0,3163,7180,1
105,6795,30,386,7151,0
106,6795,29,375,7141,0
107,6795,25,367,7137,0
108,6795,22,363,7136,0
112,6795,20,353,7128,0
113,6795,19,346,7122,0
114,6795,16,338,7117,0
115,4017,0,3095,7112,1
119,4017,0,3089,7106,1
120,6795,17,323,7101,0
121,6795,17,321,7099,0
122,6795,16,320,7099,0
126,6795,16,320,7099,0
127,6795,16,315,7094,0
128,6795,16,315,7094,0
129,4017,0,3073,7090,1
133,6795,16,309,7088,0
134,6795,16,307,7086,0
135,6795,16,307,7086,0
136,4017,0,3065,7082,1
140,6795,16,302,7081,0
141,4017,0,3060,7077,1
142,6795,16,295,7074,0
143,4017,0,3057,7074,1
147,6795,16,294,7073,0
148,6795,16,294,7073,0
149,4017,0,3056,7073,1
150,6795,16,293,7072,0
154,6795,16,293,7072,0
155,6795,16,291,7070,0
156,4017,0,3053,7070,1
157,4017,0,3052,7069,1
161,6795,16,289,7068,0
162,4017,0,3051,7068,1
163,6795,17,289,7067,0
164,6795,17,288,7066,0
168,6795,16,288,7067,0
169,6795,16,288,7067,0
170,6795,16,287,7066,0
171,4017,0,3049,7066,1
175,6795,16,287,7066,0
176,4017,0,3049,7066,1
177,4017,0,3048,7065,1
178,6795,17,286,7064,0
182,6795,17,286,7064,0
183,6795,16,286,7065,0
184,6795,16,286,7065,0
185,4017,0,3047,7064,1
189,6795,16,285,7064,0
190,4017,0,3046,7063,1
191,4017,0,3044,7061,1
192,6795,17,282,7060,0
196,4017,0,3043,7060,1
197,4017,0,3041,7058,1
198,6795,24,281,7052,0
199,4017,0,3037,7054,1
203,6795,25,281,7051,0
204,4017,0,3037,7054,1
205,6795,27,281,7049,0
206,6795,23,281,7053,0
210,6795,20,281,7056,0
211,4017,0,3040,7057,1
212,6795,19,281,7057,0
213,6795,19,281,7057,0
217,4017,0,3040,7057,1
218,6795,19,281,7057,0
219,6795,19,281,7057,0
220,6795,18,281,7058,0
224,6795,16,281,7060,0
225,6795,16,281,7060,0
226,6795,16,281,7060,0
227,6795,16,281,7060,0
231,6795,16,281,7060,0
232,4017,0,3044,7061,1
233,4017,0,3043,7060,1
234,4017,0,3043,7060,1
238,6795,16,281,7060,0
239,6795,16,281,7060,0
240,6795,16,281,7060,0
241,6795,16,281,7060,0
245,6795,16,281,7060,0
246,4017,0,3043,7060,1
247,6795,16,281,7060,0
248,4017,0,3043,7060,1
252,6795,16,281,7060,0
253,6795,16,281,7060,0
254,6795,16,281,7060,0
255,4017,0,3043,7060,1
259,6795,16,281,7060,0
260,6795,16,281,7060,0
261,6795,16,280,7059,0
262,6795,16,280,7059,0
266,6795,15,280,7060,0
267,6795,15,280,7060,0
268,4017,0,3043,7060,1
269,6795,15,280,7060,0
273,6795,15,280,7060,0
274,4017,0,3043,7060,1
275,4017,0,3042,7059,1
276,4017,0,3042,7059,1
280,6795,16,280,7059,0
281,4017,0,3042,7059,1
282,6795,17,280,7058,0
283,6795,17,280,7058,0
287,6795,16,280,7059,0
288,6795,16,280,7059,0
289,6795,16,280,7059,0
290,6795,16,280,7059,0
294,6795,16,280,7059,0
295,4017,0,3043,7060,1
296,6795,16,280,7059,0
297,6795,16,280,7059,0
301,6795,16,280,7059,0
302,4017,0,3043,7060,1
303,6795,16,280,7059,0
304,4017,0,3042,7059,1
308,6795,16,280,7059,0
309,4017,0,3042,7059,1
310,6795,16,280,7059,0
311,6795,16,280,7059,0
315,4017,0,3042,7059,1
316,4017,0,3042,7059,1
317,4017,0,3041,7058,1
318,6795,19,280,7056,0
322,4017,0,3039,7056,1
323,6795,19,280,7056,0
324,4017,0,3039,7056,1
325,6795,22,280,7053,0
329,6795,21,280,7054,0
330,6795,19,280,7056,0
331,6795,19,280,7056,0
332,6795,17,280,7058,0
336,4017,0,3042,7059,1
337,6795,16,280,7059,0
338,6795,16,280,7059,0
339,6795,16,280,7059,0
343,6795,16,280,7059,0
344,6795,16,280,7059,0
345,6795,16,280,7059,0
346,6795,15,280,7060,0
350,6795,15,280,7060,0
351,6795,15,280,7060,0
352,6795,14,280,7061,0
353,4017,0,3044,7061,1
357,6795,14,280,7061,0
358,4017,0,3044,7061,1
359,4017,0,3044,7061,1
360,6795,15,280,7060,0
