Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,7971,0,0,7971,1
1,4718,0,3297,8015,1
2,7781,17,249,8013,0
3,7781,17,247,8011,0
7,7781,17,244,8008,0
8,4061,0,3944,8005,1
9,4061,0,3937,7998,1
10,7705,20,306,7991,0
14,7703,18,302,7987,0
15,7703,18,294,7979,0
16,7703,18,288,7973,0
17,7703,18,280,7965,0
21,7703,18,273,7958,0
22,4061,0,3892,7953,1
23,7702,18,260,7944,0
24,7702,18,253,7937,0
28,4061,0,3870,7931,1
29,4061,0,3861,7922,1
30,7630,18,306,7918,0
31,7630,18,303,7915,0
35,7630,18,300,7912,0
36,7630,18,291,7903,0
37,4061,0,3833,7894,1
38,4061,0,3825,7886,1
42,4061,0,3810,7871,1
43,7481,28,400,7853,0
44,4061,0,3782,7843,1
45,7404,26,457,7835,0
49,4061,0,3758,7819,1
50,7342,25,483,7800,0
51,4061,0,3720,7781,1
52,4061,0,3684,7745,1
56,7169,45,573,7697,0
57,7166,40,544,7670,0
58,7166,37,513,7642,0
59,7166,31,480,7615,0
63,4061,0,3520,7581,1
64,7166,31,417,7552,0
65,7166,31,406,7541,0
66,7166,31,386,7521,0
70,7166,29,365,7502,0
71,7166,28,351,7489,0
72,4061,0,3411,7472,1
73,4061,0,3392,7453,1
77,4061,0,3383,7444,1
78,7166,32,301,7435,0
79,7166,31,293,7428,0
80,4061,0,3363,7424,1
84,4061,0,3356,7417,1
85,4061,0,3345,7406,1
86,7016,49,415,7382,0
87,4061,0,3309,7370,1
91,4061,0,3293,7354,1
92,6847,51,509,7305,0
93,4061,0,3223,7284,1
94,6829,35,472,7266,0
98,6829,35,449,7243,0
99,4061,0,3167,7228,1
100,6829,35,413,7207,0
101,4061,0,3127,7188,1
105,6829,35,382,7176,0
106,6829,35,365,7159,0
107,6829,33,357,7153,0
108,6829,31,347,7145,0
112,6829,27,339,7141,0
113,6829,26,334,7137,0
114,6829,25,326,7130,0
115,4061,0,3065,7126,1
119,4061,0,3061,7122,1
120,6829,25,310,7114,0
121,6829,24,306,7111,0
122,6829,24,305,7110,0
126,6829,24,302,7107,0
127,6829,24,299,7104,0
128,6829,24,296,7101,0
129,4061,0,3041,7102,1
133,6829,23,291,7097,0
134,6829,23,288,7094,0
135,6829,22,288,7095,0
136,4061,0,3033,7094,1
140,6829,23,285,7091,0
141,4061,0,3029,7090,1
142,6829,23,282,7088,0
143,4061,0,3026,7087,1
147,6829,23,280,7086,0
148,6829,23,279,7085,0
149,4061,0,3023,7084,1
150,6829,23,277,7083,0
154,6829,23,275,7081,0
155,6829,23,275,7081,0
156,4061,0,3019,7080,1
157,4061,0,3019,7080,1
161,6829,23,274,7080,0
162,4061,0,3018,7079,1
163,6829,24,273,7078,0
164,6829,23,273,7079,0
168,6829,23,273,7079,0
169,6829,23,273,7079,0
170,6829,23,273,7079,0
171,4061,0,3018,7079,1
175,6829,23,273,7079,0
176,4061,0,3018,7079,1
177,4061,0,3018,7079,1
178,6829,24,273,7078,0
182,6829,23,273,7079,0
183,6829,23,273,7079,0
184,6829,23,273,7079,0
185,4061,0,3018,7079,1
189,6829,23,273,7079,0
190,4061,0,3018,7079,1
191,4061,0,3017,7078,1
192,6829,24,272,7077,0
196,4061,0,3016,7077,1
197,4061,0,3015,7076,1
198,6829,30,272,7071,0
199,4061,0,3010,7071,1
203,6829,30,272,7071,0
204,4061,0,3008,7069,1
205,6829,31,270,7068,0
206,6829,31,270,7068,0
210,6829,29,270,7070,0
211,4061,0,3011,7072,1
212,6829,27,270,7072,0
213,6829,27,270,7072,0
217,4061,0,3012,7073,1
218,6829,27,270,7072,0
219,6829,27,270,7072,0
220,6829,26,269,7072,0
224,6829,25,269,7073,0
225,6829,25,269,7073,0
226,6829,24,269,7074,0
227,6829,24,269,7074,0
231,6829,22,269,7076,0
232,4061,0,3015,7076,1
233,4061,0,3015,7076,1
234,4061,0,3014,7075,1
238,6829,23,269,7075,0
239,6829,23,269,7075,0
240,6829,23,269,7075,0
241,6829,23,269,7075,0
245,6829,23,269,7075,0
246,4061,0,3015,7076,1
247,6829,23,269,7075,0
248,4061,0,3014,7075,1
252,6829,23,269,7075,0
253,6829,23,269,7075,0
254,6829,23,269,7075,0
255,4061,0,3014,7075,1
259,6829,23,269,7075,0
260,6829,23,269,7075,0
261,6829,23,269,7075,0
262,6829,22,269,7076,0
266,6829,22,269,7076,0
267,6829,21,269,7077,0
268,4061,0,3018,7079,1
269,6829,20,269,7078,0
273,6829,20,269,7078,0
274,4061,0,3017,7078,1
275,4061,0,3017,7078,1
276,4061,0,3015,7076,1
280,6829,22,269,7076,0
281,4061,0,3015,7076,1
282,6829,24,269,7074,0
283,6829,23,269,7075,0
287,6829,23,269,7075,0
288,6829,23,269,7075,0
289,6829,23,269,7075,0
290,6829,23,269,7075,0
294,6829,22,269,7076,0
295,4061,0,3015,7076,1
296,6829,22,269,7076,0
297,6829,22,269,7076,0
301,6829,22,269,7076,0
302,4061,0,3015,7076,1
303,6829,22,269,7076,0
304,4061,0,3015,7076,1
308,6829,23,269,7075,0
309,4061,0,3014,7075,1
310,6829,23,269,7075,0
311,6829,23,269,7075,0
315,4061,0,3014,7075,1
316,4061,0,3014,7075,1
317,4061,0,3013,7074,1
318,6829,26,269,7072,0
322,4061,0,3011,7072,1
323,6829,30,269,7068,0
324,4061,0,3008,7069,1
325,6829,30,269,7068,0
329,6829,29,269,7069,0
330,6829,27,269,7071,0
331,6829,26,269,7072,0
332,6829,25,269,7073,0
336,4061,0,3012,7073,1
337,6829,25,269,7073,0
338,6829,25,269,7073,0
339,6829,25,269,7073,0
343,6829,24,269,7074,0
344,6829,24,269,7074,0
345,6829,22,269,7076,0
346,6829,22,269,7076,0
350,6829,20,269,7078,0
351,6829,19,269,7079,0
352,6829,19,269,7079,0
353,4061,0,3020,7081,1
357,6829,18,269,7080,0
358,4061,0,3019,7080,1
359,4061,0,3018,7079,1
360,6829,20,269,7078,0
364,6829,20,269,7078,0
365,6829,20,269,7078,0
366,6829,19,269,7079,0
367,6829,19,269,7079,0
371,6829,18,269,7080,0
372,6829,18,269,7080,0
373,4061,0,3019,7080,1
374,6829,18,269,7080,0
378,6829,18,269,7080,0
379,6829,18,269,7080,0
380,6829,18,269,7080,0
381,6829,18,269,7080,0
385,4061,0,3020,7081,1
386,6829,18,269,7080,0
387,6829,18,269,7080,0
388,6829,18,269,7080,0
392,6829,17,269,7081,0
393,6829,17,269,7081,0
394,6829,17,269,7081,0
395,6829,17,269,7081,0
399,6829,17,269,7081,0
400,4061,0,3020,7081,1
401,6829,17,269,7081,0
402,6829,17,269,7081,0
406,4061,0,3020,7081,1
407,6829,18,269,7080,0
408,6829,18,269,7080,0
409,6829,18,269,7080,0
413,4061,0,3020,7081,1
414,6829,18,269,7080,0
415,6829,18,269,7080,0
416,4061,0,3019,7080,1
420,4061,0,3018,7079,1
421,4061,0,3017,7078,1
422,6829,21,269,7077,0
423,6829,21,269,7077,0
427,4061,0,3016,7077,1
428,6829,21,269,7077,0
429,6829,21,269,7077,0
430,6829,21,269,7077,0
434,6829,21,269,7077,0
435,6829,20,269,7078,0
436,6829,20,269,7078,0
437,4061,0,3018,7079,1
441,4061,0,3017,7078,1
442,4061,0,3016,7077,1
443,4061,0,3016,7077,1
444,6829,23,269,7075,0
448,4061,0,3014,7075,1
449,6829,25,269,7073,0
450,6829,25,269,7073,0
451,4061,0,3013,7074,1
455,4061,0,3012,7073,1
456,6829,29,269,7069,0
457,6829,28,269,7070,0
458,6829,26,269,7072,0
462,6829,25,269,7073,0
463,6829,24,269,7074,0
464,4061,0,3013,7074,1
