Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,7850,0,0,7850,1
1,4664,0,3216,7880,1
2,7664,17,231,7878,0
3,7664,17,230,7877,0
7,7664,17,229,7876,0
8,4059,0,3815,7874,1
9,4059,0,3811,7870,1
10,7593,21,289,7861,0
14,7591,19,286,7858,0
15,7591,19,283,7855,0
16,7591,19,278,7850,0
17,7591,19,273,7845,0
21,7591,19,255,7827,0
22,4059,0,3762,7821,1
23,7590,20,239,7809,0
24,7590,20,231,7801,0
28,4059,0,3738,7797,1
29,4059,0,3729,7788,1
30,7511,21,291,7781,0
31,7511,21,284,7774,0
35,7511,21,282,7772,0
36,7511,21,272,7762,0
37,4059,0,3703,7762,1
38,4059,0,3694,7753,1
42,4059,0,3679,7738,1
43,7348,23,406,7731,0
44,4059,0,3668,7727,1
45,7286,24,457,7719,0
49,4059,0,3646,7705,1
50,7229,28,474,7675,0
51,4059,0,3590,7649,1
52,4059,0,3563,7622,1
56,7032,42,596,7586,0
57,7027,33,562,7556,0
58,7027,32,526,7521,0
59,7027,28,495,7494,0
63,4059,0,3403,7462,1
64,7027,26,431,7432,0
65,7027,26,402,7403,0
66,7027,26,382,7383,0
70,7027,26,362,7363,0
71,7027,25,348,7350,0
72,4059,0,3281,7340,1
73,4059,0,3271,7330,1
77,4059,0,3262,7321,1
78,7027,29,311,7309,0
79,7027,27,306,7306,0
80,4059,0,3242,7301,1
84,4059,0,3236,7295,1
85,4059,0,3221,7280,1
86,6877,47,429,7259,0
87,4059,0,3187,7246,1
91,4059,0,3171,7230,1
92,6723,54,525,7194,0
93,4059,0,3114,7173,1
94,6703,40,483,7146,0
98,6702,39,451,7114,0
99,4059,0,3028,7087,1
100,6702,38,405,7069,0
101,4059,0,2993,7052,1
105,6702,38,381,7045,0
106,6702,38,370,7034,0
107,6702,36,360,7026,0
108,6702,33,348,7017,0
112,6702,31,333,7004,0
113,6702,27,323,6998,0
114,6702,26,313,6989,0
115,4059,0,2923,6982,1
119,4059,0,2914,6973,1
120,6702,26,293,6969,0
121,6702,26,290,6966,0
122,6702,26,286,6962,0
126,6702,26,284,6960,0
127,6702,25,281,6958,0
128,6702,24,279,6957,0
129,4059,0,2896,6955,1
133,6702,24,274,6952,0
134,6702,23,274,6953,0
135,6702,23,272,6951,0
136,4059,0,2889,6948,1
140,6702,23,268,6947,0
141,4059,0,2885,6944,1
142,6702,24,264,6942,0
143,4059,0,2882,6941,1
147,6702,24,261,6939,0
148,6702,24,260,6938,0
149,4059,0,2879,6938,1
150,6702,24,260,6938,0
154,6702,24,259,6937,0
155,6702,24,259,6937,0
156,4059,0,2878,6937,1
157,4059,0,2877,6936,1
161,6702,24,258,6936,0
162,4059,0,2876,6935,1
163,6702,25,257,6934,0
164,6702,24,255,6933,0
168,6702,24,253,6931,0
169,6702,24,253,6931,0
170,6702,23,253,6932,0
171,4059,0,2872,6931,1
175,6702,24,252,6930,0
