Day,Rain,ActiveMode,ActiveNorm,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,LocalCommute,CityCommute,DistantCommute,Subculture A,Subculture B,Subculture C,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
52,1,31955,9360,28440,5845,19328,12627,0,10914,9665,11376,732,909,1046,973,2355,1182,4063,1043,722,1070,3121,4005,1254,889,1363,1769,2444,1211,1176,628
53,1,31851,6086,29479,3714,19294,12557,0,10881,9612,11358,731,909,1045,970,2347,1203,4062,1043,722,1067,3118,4002,1254,911,1363,1700,2418,1211,1153,622
56,0,36157,6022,33560,3425,23032,13125,0,12326,10843,12988,1035,909,1224,1028,2444,1926,4064,1384,924,1080,3228,4018,1254,2178,1360,2267,2713,1211,1251,659
57,0,36095,9265,32152,5322,22964,13131,0,12294,10814,12987,1035,909,1228,1025,2444,1925,4064,1384,923,1080,3225,4020,1254,2164,1362,2224,2714,1211,1242,662
58,0,36129,9209,32214,5294,23018,13111,0,12312,10841,12976,1035,909,1228,1024,2444,1925,4064,1384,925,1080,3220,4021,1254,2163,1361,2238,2715,1211,1266,662
59,0,36087,9169,32200,5282,23007,13080,0,12306,10805,12976,1035,909,1228,1024,2444,1925,4064,1384,925,1080,3218,4021,1254,2163,1361,2217,2714,1211,1248,662
60,0,36084,9214,32185,5315,22990,13094,0,12281,10815,12988,1035,909,1228,1023,2444,1925,4064,1384,925,1080,3218,4021,1254,2163,1361,2204,2715,1211,1258,662
63,0,36059,9196,32170,5307,22989,13070,0,12270,10815,12974,1035,909,1228,1023,2444,1925,4064,1384,925,1080,3217,4022,1254,2163,1361,2216,2713,1211,1223,662
64,0,36042,9217,32133,5308,23000,13042,0,12284,10817,12941,1035,909,1228,1023,2444,1925,4064,1384,925,1080,3212,4023,1254,2163,1361,2206,2712,1211,1221,662
65,0,36070,9165,32183,5278,23015,13055,0,12293,10810,12967,1035,909,1228,1022,2444,1925,4063,1384,925,1080,3205,4023,1254,2164,1361,2218,2712,1211,1245,662
66,0,36043,9199,32136,5292,22997,13046,0,12276,10826,12941,1036,909,1228,1022,2444,1925,4063,1384,924,1080,3203,4023,1254,2164,1361,2211,2710,1211,1229,662
67,0,36017,9186,32129,5298,22982,13035,0,12287,10795,12935,1037,909,1228,1021,2444,1925,4062,1384,925,1080,3201,4023,1254,2164,1361,2188,2708,1211,1230,662
70,0,36059,9152,32156,5249,23011,13048,0,12304,10821,12934,1037,909,1228,1018,2444,1925,4062,1384,925,1080,3197,4023,1254,2165,1361,2202,2706,1211,1266,662
71,0,36059,9106,32202,5249,23033,13026,0,12307,10808,12944,1037,909,1228,1018,2444,1925,4062,1384,926,1080,3193,4024,1254,2165,1361,2222,2706,1211,1248,662
72,0,36009,9220,32108,5319,22995,13014,0,12267,10809,12933,1037,909,1228,1018,2444,1925,4062,1384,926,1080,3189,4025,1254,2165,1361,2208,2705,1211,1216,662
73,0,35976,9139,32081,5244,22966,13010,0,12268,10788,12920,1037,909,1228,1017,2444,1925,4061,1384,927,1080,3186,4025,1254,2166,1361,2166,2705,1211,1228,662
74,0,36001,9161,32112,5272,23005,12996,0,12265,10790,12946,1037,909,1228,1015,2444,1925,4061,1384,923,1080,3184,4025,1254,2166,1361,2183,2705,1211,1244,662
77,0,36004,9119,32138,5253,23012,12992,0,12287,10792,12925,1037,909,1228,1015,2444,1925,4061,1384,923,1080,3182,4025,1254,2166,1361,2188,2705,1211,1244,662
78,0,35990,9127,32104,5241,22985,13005,0,12267,10810,12913,1037,909,1228,1013,2444,1925,4061,1384,923,1080,3180,4025,1254,2166,1362,2181,2705,1211,1240,662
79,0,36007,9105,32123,5221,23012,12995,0,12291,10802,12914,1037,909,1228,1010,2444,1925,4061,1384,923,1080,3177,4025,1254,2166,1362,2204,2705,1211,1240,662
80,0,35965,9118,32102,5255,22977,12988,0,12250,10784,12931,1037,909,1228,1007,2444,1925,4061,1384,923,1080,3176,4025,1254,2166,1362,2178,2705,1211,1228,662
81,0,35976,9133,32097,5254,22989,12987,0,12267,10789,12920,1037,909,1228,1006,2444,1925,4061,1384,923,1080,3174,4025,1254,2166,1362,2182,2704,1211,1239,662
84,0,36005,9098,32136,5229,23004,13001,0,12273,10803,12929,1037,909,1228,1004,2444,1925,4061,1384,923,1080,3172,4025,1254,2166,1362,2205,2702,1211,1251,662
85,0,35938,9087,32072,5221,22969,12969,0,12266,10764,12908,1037,909,1228,1003,2444,1925,4061,1384,923,1080,3169,4025,1254,2166,1362,2184,2702,1211,1209,662
86,0,35970,9033,32118,5181,22996,12974,0,12265,10801,12904,1036,909,1228,1003,2444,1925,4061,1384,923,1080,3168,4025,1254,2166,1362,2176,2700,1211,1253,662
87,0,35903,9103,32034,5234,22959,12944,0,12233,10786,12884,1036,909,1228,1003,2444,1925,4061,1384,923,1080,3164,4025,1254,2166,1362,2145,2700,1211,1221,662
88,0,35922,9068,32062,5208,22986,12936,0,12245,10773,12904,1036,909,1228,1001,2444,1925,4061,1384,923,1080,3164,4025,1254,2166,1362,2175,2699,1211,1213,662
91,1,31713,9018,28368,5673,19299,12414,0,10854,9581,11278,746,909,1044,953,2359,1183,4058,1042,727,1071,3045,4024,1254,883,1362,1651,2423,1211,1139,629
92,1,31693,5877,29401,3585,19268,12425,0,10846,9586,11261,746,909,1044,954,2347,1211,4057,1044,727,1067,3049,4022,1254,906,1362,1629,2396,1211,1136,622
93,1,31625,5900,29315,3590,19237,12388,0,10824,9535,11266,745,909,1044,952,2347,1209,4056,1045,727,1067,3046,4022,1254,908,1361,1604,2351,1211,1145,622
94,0,35613,5871,33097,3355,22892,12721,0,12140,10701,12772,1036,909,1135,992,2432,1924,4059,1384,900,1075,3115,4023,1254,2178,1361,2114,2672,1211,1188,651
95,0,35620,8811,31931,5122,22896,12724,0,12142,10710,12768,1035,909,1140,990,2432,1924,4059,1383,909,1075,3118,4023,1254,2170,1361,2105,2671,1211,1199,652
98,0,35634,8811,31934,5111,22920,12714,0,12160,10705,12769,1035,909,1140,989,2432,1924,4059,1383,909,1075,3118,4022,1254,2170,1361,2145,2670,1211,1176,652
99,0,35595,8830,31906,5141,22880,12715,0,12148,10696,12751,1035,909,1140,988,2432,1924,4059,1383,908,1075,3118,4022,1254,2171,1361,2121,2670,1211,1162,652
100,0,35597,8768,31915,5086,22889,12708,0,12143,10699,12755,1035,909,1140,988,2432,1924,4059,1383,908,1075,3118,4022,1254,2171,1361,2095,2669,1211,1191,652
101,0,35611,8801,31925,5115,22882,12729,0,12142,10702,12767,1035,909,1140,986,2432,1924,4059,1383,908,1075,3116,4023,1254,2171,1361,2108,2668,1211,1196,652
102,0,35579,8861,31885,5167,22884,12695,0,12140,10698,12741,1035,909,1140,986,2431,1924,4058,1383,908,1075,3115,4023,1254,2171,1361,2100,2668,1211,1175,652
105,0,35609,8730,31965,5086,22907,12702,0,12155,10706,12748,1035,909,1140,986,2432,1924,4058,1383,908,1075,3113,4023,1254,2171,1361,2121,2668,1211,1185,652
106,0,35641,8770,31991,5120,22923,12718,0,12161,10708,12772,1035,909,1140,986,2432,1924,4058,1383,909,1075,3113,4023,1254,2172,1361,2143,2668,1211,1193,652
107,0,35601,8785,31934,5118,22893,12708,0,12139,10707,12755,1035,909,1140,986,2433,1924,4058,1383,909,1075,3111,4024,1254,2172,1361,2103,2668,1211,1193,652
108,0,35632,8729,31970,5067,22915,12717,0,12139,10724,12769,1035,909,1140,986,2433,1924,4058,1383,909,1075,3109,4024,1254,2172,1361,2113,2668,1211,1216,652
109,0,35590,8791,31914,5115,22891,12699,0,12140,10700,12750,1035,909,1140,984,2433,1924,4058,1383,909,1075,3109,4024,1254,2173,1361,2100,2668,1211,1188,652
112,0,35619,8780,31942,5103,22922,12697,0,12136,10716,12767,1035,909,1140,984,2434,1924,4058,1383,909,1075,3109,4024,1254,2173,1361,2122,2668,1211,1194,652
113,0,35595,8780,31916,5101,22894,12701,0,12131,10703,12761,1035,909,1140,984,2434,1924,4058,1383,909,1075,3107,4024,1254,2173,1361,2113,2668,1211,1181,652
114,0,35637,8749,31972,5084,22916,12721,0,12136,10725,12776,1035,909,1140,984,2434,1924,4058,1383,909,1075,3107,4024,1254,2173,1361,2164,2667,1211,1173,652
115,0,35558,8807,31874,5123,22858,12700,0,12124,10700,12734,1035,909,1140,983,2434,1924,4058,1383,909,1075,3106,4024,1254,2173,1361,2095,2667,1211,1165,652
116,0,35597,8663,31973,5039,22900,12697,0,12128,10709,12760,1035,909,1140,983,2434,1924,4058,1383,909,1075,3104,4024,1254,2173,1361,2126,2666,1211,1176,652
119,1,31584,8749,28318,5483,19252,12332,0,10803,9560,11221,749,909,1044,930,2358,1185,4057,1040,728,1070,3019,4022,1254,886,1361,1588,2414,1211,1135,624
120,0,35591,5734,33101,3244,22914,12677,0,12120,10705,12766,1035,910,1140,982,2434,1929,4058,1384,910,1075,3105,4024,1254,2181,1360,2109,2668,1211,1172,650
121,0,35584,8744,31927,5087,22869,12715,0,12127,10685,12772,1035,910,1140,980,2434,1926,4058,1384,909,1075,3100,4024,1254,2175,1360,2081,2667,1211,1209,652
122,0,35569,8740,31924,5095,22905,12664,0,12143,10705,12721,1035,910,1140,980,2434,1926,4058,1384,910,1075,3101,4024,1254,2175,1360,2109,2667,1211,1164,652
123,0,35614,8711,31965,5062,22938,12676,0,12144,10719,12751,1035,910,1140,980,2434,1926,4058,1384,910,1075,3101,4024,1254,2175,1360,2137,2667,1211,1181,652
126,0,35603,8722,31959,5078,22907,12696,0,12139,10723,12741,1035,910,1140,980,2434,1926,4058,1384,910,1075,3098,4024,1254,2175,1360,2121,2667,1211,1189,652
127,0,35588,8722,31960,5094,22916,12672,0,12117,10716,12755,1035,910,1140,979,2434,1926,4058,1384,910,1075,3098,4024,1254,2176,1360,2108,2666,1211,1188,652
128,1,31557,8734,28313,5490,19242,12315,0,10792,9559,11206,749,910,1044,930,2356,1185,4056,1043,729,1070,3012,4022,1254,893,1360,1573,2419,1211,1117,624
129,0,35589,5737,33120,3268,22898,12691,0,12123,10717,12749,1036,910,1140,978,2434,1929,4058,1384,910,1075,3093,4024,1254,2190,1358,2110,2668,1211,1176,651
130,0,35579,8656,31957,5034,22918,12661,0,12136,10697,12746,1035,910,1140,979,2434,1928,4058,1384,910,1075,3094,4024,1254,2180,1357,2117,2667,1211,1170,652
133,0,35565,8677,31924,5036,22886,12679,0,12132,10699,12734,1035,910,1140,979,2434,1928,4058,1384,910,1075,3092,4024,1254,2180,1357,2094,2667,1211,1181,652
134,0,35535,8701,31894,5060,22909,12626,0,12114,10688,12733,1035,910,1140,978,2434,1928,4058,1384,910,1075,3091,4024,1254,2180,1357,2102,2666,1211,1146,652
135,0,35532,8682,31911,5061,22887,12645,0,12114,10701,12717,1035,910,1140,976,2434,1928,4058,1384,910,1075,3091,4024,1254,2180,1357,2078,2666,1211,1169,652
136,0,35570,8630,31969,5029,22904,12666,0,12129,10712,12729,1035,910,1140,975,2434,1928,4058,1384,910,1075,3090,4024,1254,2180,1357,2106,2666,1211,1181,652
137,0,35560,8661,31941,5042,22902,12658,0,12119,10696,12745,1035,910,1140,975,2434,1928,4058,1384,910,1075,3087,4024,1254,2180,1357,2115,2666,1211,1165,652
140,1,31538,8624,28334,5420,19255,12283,0,10800,9553,11185,747,910,1044,925,2355,1185,4056,1042,729,1069,2990,4023,1254,898,1357,1564,2415,1211,1141,623
141,0,35612,5732,33124,3244,22921,12691,0,12144,10715,12753,1036,910,1140,969,2434,1930,4058,1384,909,1075,3085,4024,1254,2192,1357,2126,2667,1211,1200,651
142,0,35564,8714,31922,5072,22920,12644,0,12127,10695,12742,1035,910,1140,971,2434,1929,4058,1384,910,1075,3084,4024,1254,2185,1357,2112,2666,1211,1173,652
143,0,35555,8686,31925,5056,22905,12650,0,12123,10706,12726,1035,910,1140,970,2434,1929,4058,1384,910,1075,3084,4024,1254,2185,1357,2111,2666,1211,1166,652
144,0,35552,8652,31928,5028,22902,12650,0,12129,10697,12726,1035,910,1140,970,2434,1929,4058,1384,910,1075,3084,4024,1254,2185,1357,2092,2666,1211,1182,652
147,0,35573,8633,31967,5027,22920,12653,0,12116,10705,12752,1035,910,1140,970,2434,1929,4058,1384,910,1075,3084,4024,1254,2185,1357,2109,2666,1211,1187,651
148,0,35556,8658,31946,5048,22891,12665,0,12124,10700,12732,1035,910,1140,970,2434,1929,4058,1384,910,1075,3084,4024,1254,2185,1357,2095,2665,1211,1184,652
149,0,35532,8627,31913,5008,22896,12636,0,12121,10695,12716,1035,910,1140,970,2434,1929,4058,1384,910,1075,3081,4024,1254,2185,1357,2074,2665,1211,1184,652
150,0,35531,8671,31909,5049,22879,12652,0,12104,10703,12724,1035,910,1140,969,2434,1929,4058,1384,910,1075,3080,4024,1254,2185,1357,2103,2665,1211,1156,652
151,0,35491,8663,31868,5040,22855,12636,0,12101,10669,12721,1035,910,1140,968,2434,1929,4058,1384,910,1075,3079,4024,1254,2185,1357,2080,2665,1211,1142,651
154,0,35564,8676,31935,5047,22913,12651,0,12122,10701,12741,1035,910,1140,968,2434,1929,4058,1384,910,1075,3078,4024,1254,2185,1357,2094,2665,1211,1201,652
155,0,35548,8662,31934,5048,22925,12623,0,12125,10695,12728,1035,910,1140,968,2434,1929,4058,1384,910,1075,3078,4024,1254,2185,1357,2100,2665,1211,1179,652
156,0,35531,8649,31923,5041,22882,12649,0,12120,10691,12720,1035,910,1140,968,2434,1929,4058,1384,910,1075,3076,4024,1254,2185,1357,2109,2665,1211,1156,651
157,0,35550,8613,31932,4995,22900,12650,0,12119,10696,12735,1035,910,1140,968,2434,1929,4058,1384,910,1075,3076,4024,1254,2185,1357,2106,2665,1211,1178,651
158,0,35505,8633,31886,5014,22870,12635,0,12101,10684,12720,1035,910,1140,968,2434,1929,4058,1384,910,1075,3074,4024,1254,2185,1357,2057,2665,1211,1184,651
161,0,35501,8609,31913,5021,22892,12609,0,12090,10696,12715,1035,910,1140,967,2434,1929,4058,1384,910,1075,3073,4024,1254,2185,1357,2086,2665,1211,1153,651
162,0,35481,8589,31884,4992,22870,12611,0,12081,10682,12718,1035,910,1140,967,2434,1929,4058,1384,910,1075,3072,4024,1254,2185,1357,2071,2664,1211,1150,651
163,1,31511,8595,28295,5379,19263,12248,0,10787,9543,11181,747,910,1044,920,2357,1185,4057,1042,729,1069,2977,4023,1254,897,1357,1571,2419,1211,1119,623
164,1,31488,5681,29272,3465,19223,12265,0,10752,9529,11207,746,910,1044,922,2349,1212,4057,1045,729,1067,2983,4023,1254,923,1357,1537,2399,1211,1100,620
165,0,35499,5643,33050,3194,22879,12620,0,12094,10690,12715,1036,910,1140,958,2434,1929,4058,1384,909,1075,3063,4024,1254,2194,1357,2087,2665,1211,1163,648
168,0,35514,8642,31884,5012,22883,12631,0,12131,10674,12709,1036,910,1140,958,2434,1929,4058,1384,910,1075,3063,4024,1254,2185,1357,2094,2663,1211,1179,650
169,0,35467,8638,31847,5018,22872,12595,0,12075,10680,12712,1036,910,1140,957,2434,1929,4058,1384,910,1075,3062,4024,1254,2186,1357,2078,2663,1211,1149,650
170,0,35476,8609,31866,4999,22884,12592,0,12069,10678,12729,1036,910,1140,957,2434,1929,4058,1384,910,1075,3062,4024,1254,2186,1357,2088,2663,1211,1148,650
171,0,35494,8573,31908,4987,22891,12603,0,12120,10694,12680,1036,910,1140,957,2434,1929,4058,1384,910,1075,3060,4024,1254,2186,1357,2086,2663,1211,1170,650
172,0,35498,8572,31885,4959,22904,12594,0,12098,10697,12703,1036,910,1140,957,2434,1929,4058,1384,910,1075,3060,4024,1254,2186,1357,2090,2663,1211,1170,650
175,0,35503,8600,31904,5001,22901,12602,0,12090,10701,12712,1036,910,1140,957,2434,1929,4058,1384,910,1075,3060,4024,1254,2186,1357,2113,2663,1211,1152,650
176,1,31472,8606,28282,5416,19250,12222,0,10759,9532,11181,747,910,1044,916,2349,1183,4057,1041,729,1069,2978,4023,1254,894,1357,1548,2421,1211,1119,622
177,0,35486,5625,33050,3189,22898,12588,0,12089,10692,12705,1037,910,1140,957,2434,1929,4058,1384,909,1075,3056,4024,1254,2193,1357,2093,2665,1211,1152,648
178,0,35488,8597,31889,4998,22892,12596,0,12081,10684,12723,1036,910,1140,956,2434,1929,4058,1384,910,1075,3055,4024,1254,2187,1357,2081,2664,1211,1173,650
179,0,35478,8557,31902,4981,22906,12572,0,12102,10689,12687,1036,910,1140,954,2434,1929,4058,1384,910,1075,3053,4024,1254,2187,1357,2104,2663,1211,1145,650
182,0,35480,8578,31897,4995,22895,12585,0,12088,10678,12714,1036,910,1140,954,2434,1929,4058,1384,910,1075,3051,4024,1254,2187,1357,2088,2663,1211,1165,650
183,0,35465,8632,31854,5021,22891,12574,0,12099,10682,12684,1036,910,1140,954,2434,1929,4058,1384,910,1075,3050,4024,1254,2187,1357,2068,2663,1211,1171,650
184,0,35470,8597,31874,5001,22870,12600,0,12080,10674,12716,1036,910,1140,953,2434,1929,4058,1384,910,1075,3050,4024,1254,2187,1357,2075,2663,1211,1170,650
185,1,31442,8594,28247,5399,19246,12196,0,10740,9524,11178,747,910,1044,913,2349,1185,4057,1043,729,1069,2967,4023,1254,889,1357,1567,2411,1211,1094,623
186,0,35447,5617,33012,3182,22862,12585,0,12074,10663,12710,1037,910,1140,953,2434,1930,4058,1384,910,1075,3046,4024,1254,2197,1357,2057,2663,1211,1159,648
189,0,35466,8574,31862,4970,22891,12575,0,12102,10660,12704,1036,910,1140,953,2434,1929,4058,1384,910,1075,3045,4024,1254,2190,1357,2075,2663,1211,1168,650
190,0,35422,8595,31822,4995,22872,12550,0,12075,10672,12675,1036,910,1140,953,2434,1929,4058,1384,910,1075,3044,4024,1254,2190,1357,2051,2663,1211,1149,650
191,0,35403,8594,31809,5000,22842,12561,0,12074,10669,12660,1036,910,1140,953,2434,1929,4058,1384,910,1075,3044,4024,1254,2190,1357,2046,2663,1211,1135,650
192,0,35465,8533,31894,4962,22879,12586,0,12101,10666,12698,1036,910,1140,953,2434,1929,4058,1384,910,1075,3044,4024,1254,2190,1357,2059,2663,1211,1184,650
193,1,31408,8585,28235,5412,19220,12188,0,10739,9515,11154,747,910,1044,913,2349,1184,4056,1041,729,1069,2958,4023,1254,889,1357,1546,2415,1211,1091,622
196,0,35452,5690,32987,3225,22893,12559,0,12077,10682,12693,1036,910,1140,949,2434,1929,4058,1384,911,1075,3042,4024,1254,2199,1357,2056,2667,1211,1168,648
197,0,35441,8580,31834,4973,22868,12573,0,12071,10676,12694,1036,910,1140,949,2434,1929,4058,1384,911,1075,3043,4024,1254,2192,1357,2071,2665,1211,1148,650
198,0,35443,8522,31858,4937,22879,12564,0,12074,10686,12683,1036,910,1140,949,2434,1929,4058,1384,911,1075,3042,4024,1254,2192,1357,2065,2665,1211,1157,650
199,0,35455,8568,31871,4984,22864,12591,0,12078,10672,12705,1036,910,1140,949,2434,1929,4058,1384,911,1075,3041,4024,1254,2192,1357,2050,2665,1211,1185,650
200,0,35456,8583,31855,4982,22882,12574,0,12080,10690,12686,1036,910,1140,949,2434,1929,4058,1384,911,1075,3041,4024,1254,2192,1357,2081,2665,1211,1155,650
203,1,31430,8561,28239,5370,19229,12201,0,10752,9512,11166,747,910,1044,909,2348,1184,4056,1041,730,1069,2960,4023,1254,893,1357,1552,2403,1211,1117,622
204,0,35450,5662,33005,3217,22870,12580,0,12083,10665,12702,1037,910,1140,948,2433,1929,4058,1384,910,1075,3041,4024,1254,2199,1357,2073,2663,1211,1155,649
205,0,35409,8590,31815,4996,22859,12550,0,12064,10667,12678,1036,910,1140,948,2433,1929,4058,1384,911,1075,3041,4024,1254,2193,1357,2054,2663,1211,1138,650
206,0,35451,8556,31867,4972,22899,12552,0,12093,10682,12676,1036,910,1140,948,2433,1929,4058,1384,911,1075,3041,4024,1254,2193,1357,2081,2663,1211,1153,650
207,0,35428,8602,31821,4995,22870,12558,0,12080,10682,12666,1036,910,1140,948,2433,1929,4058,1384,911,1075,3041,4024,1254,2193,1357,2056,2663,1211,1155,650
210,0,35435,8551,31837,4953,22871,12564,0,12082,10672,12681,1036,910,1140,945,2433,1929,4058,1384,911,1075,3040,4024,1254,2193,1357,2068,2663,1211,1154,650
211,1,31409,8559,28228,5378,19228,12181,0,10750,9526,11133,747,910,1044,908,2347,1185,4056,1043,730,1069,2953,4023,1254,895,1356,1538,2409,1211,1110,621
212,1,31357,5599,29172,3414,19174,12183,0,10721,9496,11140,745,910,1044,906,2344,1205,4056,1045,730,1067,2952,4023,1254,908,1356,1523,2380,1211,1080,618
213,1,31296,5555,29138,3397,19137,12159,0,10698,9461,11137,745,910,1044,905,2344,1203,4056,1045,730,1067,2954,4023,1254,908,1356,1509,2332,1211,1081,619
