Day,Rain,ActiveMode,ActiveNorm,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,LocalCommute,CityCommute,DistantCommute,Subculture A,Subculture B,Subculture C,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
58,0,36347,9815,32073,5541,22972,13375,0,12451,10804,13092,1080,895,1200,996,2294,1876,4096,1359,955,1083,3446,4175,1309,2115,1349,2242,2736,1260,1248,633
59,0,36286,9830,31986,5530,22961,13325,0,12421,10797,13068,1081,896,1200,993,2294,1876,4096,1359,956,1083,3439,4175,1309,2115,1349,2234,2736,1260,1202,633
60,0,36300,9773,32029,5502,22951,13349,0,12443,10784,13073,1081,896,1200,992,2294,1876,4096,1359,956,1083,3437,4175,1309,2115,1349,2247,2734,1260,1208,633
63,0,36307,9795,32035,5523,22979,13328,0,12433,10781,13093,1082,896,1200,988,2294,1876,4096,1359,957,1083,3434,4175,1309,2115,1349,2245,2734,1260,1222,633
64,0,36275,9731,32032,5488,22953,13322,0,12427,10799,13049,1082,895,1200,984,2294,1876,4096,1359,957,1083,3428,4175,1309,2115,1349,2238,2734,1260,1208,633
65,0,36239,9718,31979,5458,22936,13303,0,12414,10771,13054,1083,895,1200,982,2294,1876,4096,1358,958,1083,3423,4176,1309,2115,1349,2205,2733,1260,1211,633
66,0,36239,9739,31980,5480,22944,13295,0,12413,10758,13068,1084,896,1200,981,2294,1876,4096,1357,958,1083,3420,4176,1309,2115,1349,2217,2732,1259,1204,633
67,0,36216,9624,31989,5397,22932,13284,0,12405,10746,13065,1084,896,1200,980,2294,1876,4096,1357,958,1083,3416,4176,1309,2115,1349,2192,2731,1259,1212,633
70,0,36211,9653,31977,5419,22952,13259,0,12397,10773,13041,1084,896,1200,980,2294,1876,4096,1357,959,1083,3413,4176,1309,2116,1349,2211,2731,1259,1189,633
71,0,36159,9698,31913,5452,22935,13224,0,12389,10749,13021,1084,895,1200,980,2294,1876,4096,1357,961,1083,3407,4176,1309,2116,1349,2188,2730,1259,1166,633
72,0,36251,9650,32033,5432,22973,13278,0,12406,10781,13064,1084,896,1200,978,2294,1876,4096,1357,961,1083,3403,4176,1309,2116,1349,2240,2728,1259,1213,633
73,0,36219,9700,31991,5472,22950,13269,0,12400,10754,13065,1085,896,1200,977,2294,1876,4096,1357,961,1083,3402,4176,1309,2116,1349,2212,2728,1259,1210,633
74,0,36193,9621,31997,5425,22927,13266,0,12401,10744,13048,1086,896,1200,976,2294,1876,4096,1357,961,1083,3400,4176,1309,2116,1349,2188,2728,1259,1210,633
77,0,36170,9603,31967,5400,22939,13231,0,12396,10752,13022,1086,896,1200,976,2294,1876,4096,1357,961,1083,3398,4176,1309,2116,1349,2180,2728,1259,1197,633
78,0,36157,9572,31981,5396,22939,13218,0,12382,10759,13016,1086,896,1200,976,2294,1876,4096,1357,961,1083,3394,4176,1309,2116,1349,2187,2725,1259,1184,633
79,0,36201,9632,31978,5409,22942,13259,0,12402,10748,13051,1086,896,1200,975,2294,1876,4096,1357,961,1083,3391,4176,1309,2116,1349,2200,2725,1259,1219,633
80,0,36169,9629,31947,5407,22928,13241,0,12380,10736,13053,1086,895,1200,974,2294,1876,4096,1357,961,1083,3388,4176,1309,2117,1349,2178,2724,1259,1214,633
81,0,36178,9686,31936,5444,22936,13242,0,12400,10740,13038,1086,896,1200,974,2294,1876,4096,1357,961,1083,3388,4176,1309,2118,1349,2192,2724,1259,1207,633
84,0,36159,9630,31945,5416,22931,13228,0,12394,10728,13037,1086,895,1200,974,2294,1876,4096,1357,961,1083,3388,4176,1309,2119,1349,2176,2723,1259,1205,633
85,0,36177,9628,31971,5422,22945,13232,0,12402,10760,13015,1086,895,1200,974,2294,1876,4096,1357,961,1083,3386,4176,1309,2120,1349,2173,2723,1259,1227,633
86,0,36132,9644,31904,5416,22907,13225,0,12382,10730,13020,1086,896,1200,974,2294,1876,4096,1357,961,1083,3383,4176,1309,2120,1349,2169,2723,1259,1188,633
87,0,36129,9546,31952,5369,22930,13199,0,12372,10746,13011,1086,896,1200,974,2294,1876,4096,1357,960,1083,3380,4176,1309,2120,1349,2176,2722,1259,1183,633
88,0,36130,9550,31925,5345,22938,13192,0,12390,10730,13010,1086,896,1200,972,2294,1876,4096,1357,960,1083,3377,4176,1309,2120,1349,2197,2721,1259,1169,633
91,1,31924,9588,28183,5847,19259,12665,0,10961,9511,11452,786,896,1031,910,2215,1168,4094,1016,729,1074,3261,4175,1309,845,1349,1655,2436,1259,1111,605
92,1,31913,6382,29296,3765,19276,12637,0,10975,9517,11421,788,896,1031,908,2209,1196,4093,1018,730,1070,3255,4175,1309,873,1349,1618,2425,1259,1112,599
93,1,31850,6322,29256,3728,19228,12622,0,10946,9483,11421,787,895,1031,908,2207,1195,4093,1019,729,1069,3250,4174,1309,882,1348,1606,2384,1259,1107,598
94,0,35812,6239,33020,3447,22842,12970,0,12259,10658,12895,1084,895,1104,952,2285,1879,4095,1356,941,1075,3318,4174,1309,2130,1348,2112,2702,1259,1167,627
95,0,35773,9237,31787,5251,22812,12961,0,12249,10653,12871,1078,894,1107,951,2285,1879,4095,1356,947,1075,3315,4174,1309,2119,1347,2088,2705,1259,1162,628
98,0,35758,9234,31781,5257,22830,12928,0,12258,10650,12850,1078,895,1107,950,2285,1879,4095,1356,948,1075,3313,4174,1309,2120,1347,2081,2705,1259,1154,628
99,0,35826,9212,31854,5240,22856,12970,0,12247,10680,12899,1078,895,1107,950,2285,1879,4095,1356,947,1075,3313,4174,1309,2120,1347,2133,2705,1259,1171,628
100,0,35781,9233,31769,5221,22839,12942,0,12256,10640,12885,1078,895,1107,950,2285,1879,4095,1356,947,1075,3311,4174,1309,2120,1347,2070,2705,1259,1191,628
101,0,35767,9288,31763,5284,22827,12940,0,12232,10639,12896,1078,895,1107,950,2285,1879,4095,1356,947,1075,3310,4174,1309,2120,1347,2104,2704,1259,1145,628
102,0,35784,9238,31806,5260,22853,12931,0,12264,10639,12881,1078,895,1107,950,2285,1879,4095,1356,947,1075,3306,4174,1309,2120,1347,2113,2704,1259,1157,628
105,0,35748,9257,31754,5263,22830,12918,0,12218,10655,12875,1078,895,1107,950,2285,1879,4095,1356,947,1075,3306,4174,1309,2120,1347,2084,2704,1259,1150,628
106,0,35752,9208,31780,5236,22833,12919,0,12240,10654,12858,1078,895,1107,950,2286,1879,4095,1356,948,1075,3306,4174,1309,2120,1347,2108,2704,1259,1128,628
107,0,35784,9244,31781,5241,22859,12925,0,12241,10642,12901,1078,895,1107,950,2286,1879,4095,1356,947,1075,3305,4174,1309,2120,1347,2119,2704,1259,1151,628
108,0,35774,9227,31793,5246,22869,12905,0,12257,10638,12879,1078,895,1107,950,2286,1879,4095,1356,947,1075,3304,4175,1309,2120,1347,2114,2704,1259,1146,628
109,0,35782,9209,31823,5250,22864,12918,0,12251,10648,12883,1078,895,1106,950,2286,1879,4095,1356,948,1075,3303,4175,1309,2120,1347,2125,2704,1259,1144,628
112,0,35746,9227,31780,5261,22836,12910,0,12263,10629,12854,1078,895,1106,950,2286,1879,4095,1356,947,1075,3302,4175,1309,2120,1347,2108,2704,1259,1127,628
113,0,35791,9217,31806,5232,22876,12915,0,12266,10653,12872,1078,895,1106,949,2286,1879,4095,1356,948,1075,3302,4175,1309,2121,1347,2142,2703,1259,1138,628
114,0,35774,9224,31786,5236,22850,12924,0,12246,10645,12883,1078,895,1106,949,2286,1879,4095,1356,947,1075,3301,4175,1309,2121,1347,2110,2703,1259,1155,628
115,0,35749,9212,31764,5227,22841,12908,0,12230,10642,12877,1078,895,1106,948,2286,1879,4095,1356,948,1075,3300,4175,1309,2121,1347,2092,2702,1259,1150,628
116,0,35745,9191,31772,5218,22885,12860,0,12246,10641,12858,1078,895,1106,946,2286,1879,4095,1356,948,1075,3298,4175,1309,2121,1347,2103,2702,1259,1139,628
119,1,31769,9197,28166,5594,19214,12555,0,10930,9469,11370,793,895,1030,892,2215,1169,4093,1015,730,1071,3219,4174,1309,841,1347,1589,2433,1259,1093,602
120,0,35768,6249,32995,3476,22869,12899,0,12233,10664,12871,1083,895,1106,946,2286,1881,4094,1356,947,1075,3293,4175,1309,2134,1347,2113,2704,1259,1138,627
121,0,35726,9179,31758,5211,22840,12886,0,12215,10663,12848,1082,895,1106,945,2286,1881,4094,1356,947,1075,3292,4175,1309,2129,1347,2065,2703,1259,1152,628
122,0,35731,9177,31784,5230,22857,12874,0,12242,10638,12851,1083,895,1106,944,2286,1881,4094,1356,948,1075,3292,4175,1309,2129,1347,2072,2703,1259,1149,628
123,0,35765,9195,31793,5223,22870,12895,0,12236,10656,12873,1083,895,1106,942,2286,1881,4094,1356,947,1075,3290,4175,1309,2129,1347,2124,2703,1259,1136,628
126,0,35750,9210,31794,5254,22856,12894,0,12234,10634,12882,1083,895,1106,941,2286,1881,4094,1356,948,1075,3289,4175,1309,2129,1347,2077,2703,1259,1169,628
127,0,35746,9199,31787,5240,22863,12883,0,12237,10640,12869,1083,895,1106,941,2286,1881,4095,1356,948,1075,3288,4175,1309,2130,1347,2096,2703,1259,1145,628
128,1,31706,9184,28130,5608,19197,12509,0,10917,9454,11335,794,894,1029,894,2214,1168,4092,1015,730,1070,3204,4175,1309,853,1347,1558,2427,1259,1072,602
129,0,35719,6207,32963,3451,22847,12872,0,12229,10641,12849,1084,894,1105,940,2286,1884,4095,1357,948,1075,3288,4175,1309,2140,1347,2097,2705,1259,1104,627
130,0,35715,9145,31765,5195,22853,12862,0,12212,10642,12861,1084,894,1105,940,2286,1884,4095,1357,948,1075,3288,4175,1309,2130,1347,2079,2703,1259,1129,628
133,0,35736,9198,31755,5217,22866,12870,0,12240,10648,12848,1084,895,1105,940,2286,1884,4095,1357,948,1075,3287,4175,1309,2131,1347,2085,2703,1259,1143,628
134,0,35721,9222,31748,5249,22848,12873,0,12242,10642,12837,1084,894,1105,939,2286,1884,4095,1357,948,1075,3283,4175,1309,2130,1347,2081,2703,1259,1139,628
135,0,35766,9172,31797,5203,22872,12894,0,12227,10665,12874,1084,895,1105,938,2286,1884,4095,1357,948,1075,3283,4175,1309,2131,1347,2117,2703,1259,1147,628
136,0,35717,9163,31786,5232,22864,12853,0,12218,10646,12853,1084,895,1105,938,2286,1884,4095,1357,948,1075,3282,4175,1309,2131,1347,2063,2703,1259,1153,628
137,0,35760,9137,31810,5187,22874,12886,0,12246,10641,12873,1084,895,1105,937,2286,1884,4095,1357,948,1075,3282,4175,1309,2131,1347,2107,2703,1259,1153,628
140,1,31758,9174,28186,5602,19225,12533,0,10932,9463,11363,796,894,1028,893,2214,1170,4092,1015,730,1070,3200,4175,1309,844,1347,1568,2447,1259,1105,602
141,0,35792,6217,33010,3435,22896,12896,0,12267,10629,12896,1084,893,1105,937,2286,1886,4095,1357,949,1074,3281,4175,1309,2141,1347,2103,2702,1259,1182,627
142,0,35699,9193,31737,5231,22859,12840,0,12234,10628,12837,1084,894,1105,937,2286,1885,4095,1357,948,1074,3276,4175,1309,2133,1347,2069,2700,1259,1138,628
143,0,35733,9203,31752,5222,22856,12877,0,12235,10637,12861,1084,894,1105,937,2286,1885,4095,1357,948,1074,3275,4175,1309,2133,1347,2085,2700,1259,1157,628
144,0,35728,9172,31792,5236,22879,12849,0,12240,10647,12841,1084,894,1105,936,2286,1885,4095,1357,949,1074,3275,4175,1309,2132,1347,2099,2699,1259,1140,628
147,0,35711,9167,31767,5223,22873,12838,0,12238,10634,12839,1084,894,1105,936,2286,1885,4095,1357,948,1074,3273,4175,1309,2133,1347,2102,2698,1259,1123,628
148,0,35696,9168,31751,5223,22854,12842,0,12233,10624,12839,1084,894,1105,936,2286,1885,4095,1357,948,1074,3272,4175,1309,2132,1347,2073,2698,1259,1139,628
149,0,35693,9111,31740,5158,22851,12842,0,12226,10617,12850,1085,894,1105,936,2286,1885,4095,1357,949,1074,3270,4175,1309,2133,1347,2067,2698,1259,1141,628
150,0,35763,9112,31824,5173,22891,12872,0,12236,10661,12866,1085,894,1105,935,2286,1885,4095,1357,949,1074,3270,4175,1309,2133,1347,2104,2698,1259,1175,628
151,0,35744,9147,31780,5183,22891,12853,0,12261,10643,12840,1085,894,1105,935,2286,1885,4095,1357,949,1074,3270,4175,1309,2133,1347,2110,2698,1259,1150,628
154,0,35702,9155,31741,5194,22853,12849,0,12229,10643,12830,1085,894,1105,935,2286,1885,4095,1357,949,1074,3270,4175,1309,2133,1347,2080,2698,1259,1138,628
155,0,35725,9120,31765,5160,22860,12865,0,12227,10644,12854,1085,894,1105,935,2286,1885,4095,1357,949,1074,3270,4175,1309,2133,1347,2085,2698,1259,1156,628
156,0,35715,9125,31767,5177,22866,12849,0,12228,10632,12855,1085,894,1105,935,2286,1885,4095,1357,949,1074,3270,4175,1309,2133,1347,2085,2698,1259,1146,628
157,0,35690,9111,31757,5178,22844,12846,0,12215,10619,12856,1085,894,1105,934,2286,1885,4095,1357,949,1074,3270,4175,1309,2133,1347,2068,2698,1259,1139,628
158,0,35722,9132,31762,5172,22859,12863,0,12216,10641,12865,1085,894,1105,933,2286,1885,4095,1357,949,1074,3270,4175,1309,2133,1347,2083,2698,1259,1157,628
161,0,35722,9169,31749,5196,22846,12876,0,12226,10641,12855,1085,894,1105,933,2286,1885,4095,1357,949,1074,3269,4175,1309,2132,1347,2098,2698,1259,1144,628
162,0,35669,9157,31721,5209,22833,12836,0,12218,10640,12811,1085,894,1105,933,2286,1885,4095,1357,949,1074,3267,4175,1309,2132,1347,2075,2698,1259,1116,628
163,1,31712,9094,28176,5558,19224,12488,0,10914,9466,11332,796,894,1028,889,2216,1172,4093,1017,731,1070,3187,4174,1309,856,1347,1555,2442,1259,1075,602
164,1,31721,6102,29202,3583,19234,12487,0,10930,9466,11325,796,894,1028,892,2207,1196,4093,1018,731,1068,3188,4175,1309,881,1347,1535,2429,1259,1076,599
165,0,35679,6154,32922,3397,22841,12838,0,12228,10621,12830,1085,894,1105,932,2286,1886,4094,1357,949,1074,3259,4175,1309,2139,1347,2091,2697,1259,1113,628
168,0,35688,9139,31760,5211,22841,12847,0,12222,10636,12830,1085,894,1105,932,2286,1885,4095,1357,949,1074,3255,4175,1309,2132,1347,2040,2696,1259,1184,629
169,0,35664,9100,31740,5176,22853,12811,0,12211,10620,12833,1085,894,1105,932,2286,1885,4095,1357,949,1074,3254,4175,1309,2132,1347,2066,2696,1259,1135,629
170,0,35627,9115,31679,5167,22812,12815,0,12191,10636,12800,1085,894,1105,932,2286,1885,4095,1357,949,1074,3253,4175,1309,2132,1347,2034,2696,1259,1131,629
171,0,35632,9022,31713,5103,22823,12809,0,12192,10623,12817,1085,894,1105,932,2286,1885,4095,1357,949,1074,3253,4175,1309,2132,1347,2064,2696,1259,1106,629
172,0,35683,9074,31752,5143,22861,12822,0,12219,10623,12841,1085,894,1105,932,2286,1885,4095,1357,949,1074,3253,4175,1309,2132,1347,2074,2696,1259,1147,629
175,0,35653,9109,31728,5184,22854,12799,0,12191,10636,12826,1085,894,1105,932,2286,1885,4095,1357,949,1074,3253,4175,1309,2132,1347,2067,2696,1259,1124,629
176,1,31626,9079,28098,5551,19168,12458,0,10867,9446,11313,797,894,1028,886,2215,1167,4093,1015,731,1071,3174,4174,1309,847,1347,1519,2422,1259,1075,603
177,0,35674,6111,32951,3388,22845,12829,0,12214,10625,12835,1085,894,1105,930,2286,1886,4094,1358,949,1074,3252,4175,1309,2140,1347,2070,2695,1259,1138,628
178,0,35601,9064,31701,5164,22793,12808,0,12172,10604,12825,1085,894,1105,929,2286,1886,4094,1358,949,1074,3251,4175,1309,2134,1347,2019,2695,1259,1123,629
179,0,35647,9026,31747,5126,22842,12805,0,12192,10609,12846,1085,894,1105,929,2286,1886,4094,1358,949,1074,3251,4175,1309,2134,1347,2050,2695,1259,1138,629
182,0,35627,9086,31697,5156,22833,12794,0,12193,10623,12811,1085,894,1105,929,2286,1886,4094,1358,949,1074,3249,4175,1309,2134,1347,2052,2695,1259,1118,629
183,0,35630,9044,31732,5146,22837,12793,0,12194,10615,12821,1085,894,1105,929,2286,1886,4094,1358,949,1074,3249,4175,1309,2134,1347,2046,2695,1259,1127,629
184,0,35610,9057,31710,5157,22828,12782,0,12174,10625,12811,1085,894,1105,929,2286,1886,4094,1358,949,1074,3249,4175,1309,2134,1347,2042,2695,1259,1111,629
185,1,31693,9063,28164,5534,19220,12473,0,10894,9453,11346,797,894,1028,888,2213,1168,4092,1016,731,1071,3170,4175,1309,855,1347,1555,2441,1259,1081,603
186,0,35645,6137,32922,3414,22831,12814,0,12220,10605,12820,1085,894,1105,930,2286,1886,4094,1358,949,1074,3242,4175,1309,2143,1347,2041,2697,1259,1143,628
189,0,35666,9089,31745,5168,22889,12777,0,12220,10625,12821,1085,894,1105,930,2286,1886,4094,1358,949,1074,3245,4175,1309,2136,1347,2075,2696,1259,1134,629
190,0,35641,9105,31722,5186,22834,12807,0,12201,10610,12830,1085,894,1105,929,2286,1886,4094,1358,949,1074,3244,4175,1309,2136,1347,2071,2696,1259,1115,629
191,0,35677,9081,31781,5185,22877,12800,0,12210,10631,12836,1085,894,1105,929,2286,1886,4094,1358,949,1074,3244,4175,1309,2136,1347,2083,2696,1259,1139,629
192,0,35647,9112,31736,5201,22850,12797,0,12203,10612,12832,1085,894,1105,929,2286,1886,4094,1358,949,1074,3244,4175,1309,2136,1347,2062,2696,1259,1130,629
193,1,31652,9054,28104,5506,19205,12447,0,10881,9433,11338,795,894,1028,879,2214,1167,4092,1016,731,1070,3167,4174,1309,866,1347,1540,2435,1259,1066,603
196,0,35665,6135,32940,3410,22870,12795,0,12209,10614,12842,1085,893,1105,929,2286,1886,4094,1358,949,1074,3242,4175,1309,2144,1347,2081,2696,1259,1125,628
197,0,35662,9123,31720,5181,22867,12795,0,12213,10623,12826,1085,894,1105,929,2286,1886,4094,1358,949,1074,3241,4175,1309,2138,1347,2073,2696,1259,1135,629
198,0,35593,9088,31683,5178,22829,12764,0,12172,10616,12805,1085,894,1105,928,2286,1886,4094,1358,949,1074,3240,4175,1309,2138,1347,2047,2696,1259,1094,629
199,0,35674,9056,31748,5130,22882,12792,0,12228,10622,12824,1085,894,1105,928,2286,1886,4094,1358,949,1074,3239,4175,1309,2138,1347,2089,2696,1259,1134,629
200,0,35616,9093,31676,5153,22829,12787,0,12187,10616,12813,1085,894,1105,928,2286,1886,4094,1358,949,1074,3239,4175,1309,2138,1347,2053,2696,1259,1112,629
203,1,31606,9031,28076,5501,19162,12444,0,10869,9438,11299,795,894,1028,886,2214,1167,4092,1016,731,1070,3169,4174,1309,859,1347,1536,2417,1259,1040,603
204,0,35638,6085,32899,3346,22843,12795,0,12199,10620,12819,1085,894,1105,925,2286,1886,4094,1358,949,1074,3236,4175,1309,2143,1347,2070,2697,1259,1118,628
205,0,35619,9063,31697,5141,22836,12783,0,12186,10626,12807,1085,894,1105,925,2286,1886,4094,1358,949,1074,3238,4175,1309,2139,1347,2064,2696,1259,1107,629
206,0,35583,9023,31712,5152,22811,12772,0,12186,10599,12798,1085,894,1105,925,2286,1886,4094,1358,949,1074,3238,4175,1309,2139,1347,2025,2696,1259,1110,629
207,0,35617,9008,31740,5131,22843,12774,0,12184,10620,12813,1085,894,1105,925,2286,1886,4094,1358,949,1074,3238,4175,1309,2139,1347,2045,2696,1259,1124,629
210,0,35653,9043,31750,5140,22861,12792,0,12205,10616,12832,1085,894,1105,925,2286,1886,4094,1358,949,1074,3237,4175,1309,2139,1347,2071,2696,1259,1135,629
211,1,31622,9073,28096,5547,19185,12437,0,10873,9420,11329,794,894,1028,877,2213,1167,4092,1016,731,1071,3168,4174,1309,848,1347,1529,2428,1259,1074,603
212,1,31645,6131,29129,3615,19183,12462,0,10893,9418,11334,796,894,1028,879,2207,1193,4092,1016,731,1069,3172,4175,1309,879,1347,1527,2407,1259,1064,601
213,1,31594,6083,29107,3596,19164,12430,0,10870,9390,11334,794,894,1028,880,2207,1191,4092,1016,731,1069,3168,4175,1309,886,1347,1513,2372,1259,1063,600
