Day,Rain,ActiveMode,ActiveNorm,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,LocalCommute,CityCommute,DistantCommute,Subculture A,Subculture B,Subculture C,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
16,0,42648,17410,35097,9859,23839,18809,0,14538,13308,14802,1519,881,3397,1276,2325,1773,4061,1337,965,1495,4178,4056,1264,2016,1377,2774,4226,1303,1731,694
17,0,42576,17135,35128,9687,23887,18689,0,14479,13257,14840,1519,881,3397,1263,2325,1774,4060,1334,970,1495,4142,4055,1263,2028,1377,2783,4197,1303,1715,695
18,0,42422,17014,35024,9616,23828,18594,0,14401,13186,14835,1519,881,3397,1251,2325,1774,4061,1335,977,1495,4109,4055,1263,2040,1378,2721,4168,1303,1673,697
21,1,32894,16694,27145,10945,19456,13438,0,11257,10180,11457,713,881,1085,1024,2244,1118,4056,1004,712,1089,3477,4003,1263,884,1376,2139,2521,1303,1351,651
22,0,40537,6843,37483,3789,23897,16640,0,13874,12243,14420,1566,880,2793,1190,2310,1873,4030,1357,976,1330,3887,4023,1251,2236,1367,2603,3370,1294,1515,686
23,0,40411,14178,34251,8018,23790,16621,0,13845,12156,14410,1458,880,2844,1185,2311,1866,4036,1357,984,1330,3856,4029,1254,2166,1370,2603,3389,1294,1502,697
24,0,40354,14026,34230,7902,23789,16565,0,13806,12154,14394,1456,880,2844,1169,2311,1866,4035,1357,986,1330,3827,4029,1253,2172,1369,2617,3364,1294,1498,697
25,0,40281,13929,34177,7825,23785,16496,0,13783,12133,14365,1458,880,2844,1162,2311,1867,4034,1356,986,1330,3805,4029,1253,2174,1368,2597,3357,1294,1480,696
28,0,40222,13780,34165,7723,23780,16442,0,13747,12114,14361,1458,880,2844,1157,2311,1867,4034,1355,989,1330,3791,4031,1253,2175,1368,2559,3348,1294,1481,697
29,1,32463,13788,27535,8860,19411,13052,0,11104,10000,11359,725,880,1062,986,2237,1151,4029,997,729,1077,3378,3983,1253,909,1366,1968,2499,1294,1289,651
30,0,39206,6447,36339,3580,23743,15463,0,13412,11765,14029,1488,879,2365,1110,2309,1886,4026,1358,999,1243,3692,4017,1250,2242,1365,2495,3084,1294,1416,688
31,0,39109,12511,33691,7093,23665,15444,0,13368,11715,14026,1412,879,2408,1102,2309,1885,4026,1356,1000,1243,3671,4022,1252,2207,1367,2485,3096,1294,1398,697
32,0,39088,12386,33715,7013,23659,15429,0,13326,11708,14054,1412,879,2408,1099,2309,1885,4026,1355,1002,1242,3655,4023,1252,2207,1367,2488,3085,1294,1403,697
35,1,32315,12268,27868,7821,19418,12897,0,11062,9925,11328,731,879,1056,974,2233,1165,4022,997,738,1073,3326,3979,1252,940,1367,1936,2468,1294,1235,650
36,1,32138,6331,29698,3891,19337,12801,0,11011,9825,11302,746,880,1054,972,2221,1175,4020,999,740,1068,3316,3971,1249,963,1365,1834,2420,1294,1215,636
37,0,36952,6134,34283,3465,23479,13473,0,12586,11267,13099,1409,879,1211,1026,2301,1891,4021,1355,979,1075,3467,3986,1249,2241,1363,2433,2807,1293,1288,678
38,0,36572,9863,32449,5740,23194,13378,0,12445,11172,12955,1088,879,1222,1023,2301,1890,4021,1351,987,1075,3461,3986,1249,2209,1364,2379,2812,1293,1297,685
39,0,36582,9606,32544,5568,23217,13365,0,12438,11174,12970,1104,879,1222,1020,2301,1890,4021,1352,989,1075,3455,3988,1249,2209,1364,2395,2807,1293,1284,685
42,0,36584,9538,32540,5494,23236,13348,0,12447,11174,12963,1105,879,1222,1016,2301,1890,4021,1351,990,1075,3448,3993,1249,2210,1364,2419,2805,1293,1268,685
43,0,36500,9557,32454,5511,23217,13283,0,12403,11151,12946,1106,879,1222,1012,2301,1890,4021,1351,990,1075,3441,3996,1249,2210,1364,2363,2804,1293,1248,685
44,0,36525,9442,32528,5445,23213,13312,0,12402,11146,12977,1106,879,1222,1010,2301,1890,4021,1351,990,1075,3432,4000,1249,2210,1364,2361,2804,1293,1282,685
45,0,36516,9490,32517,5491,23223,13293,0,12397,11166,12953,1106,879,1222,1007,2301,1890,4021,1351,990,1075,3428,4005,1249,2212,1364,2376,2804,1293,1258,685
46,0,36530,9504,32476,5450,23214,13316,0,12434,11123,12973,1108,879,1222,1003,2301,1890,4021,1351,990,1075,3428,4006,1249,2212,1364,2374,2803,1293,1276,685
49,0,36488,9529,32445,5486,23205,13283,0,12407,11139,12942,1109,879,1222,1003,2301,1890,4021,1351,990,1075,3426,4009,1249,2212,1364,2354,2802,1293,1253,685
50,0,36488,9384,32492,5388,23219,13269,0,12381,11147,12960,1110,879,1222,1003,2301,1890,4021,1351,991,1075,3420,4009,1249,2213,1364,2357,2802,1293,1253,685
51,0,36457,9489,32451,5483,23215,13242,0,12413,11147,12897,1112,879,1222,1001,2301,1890,4021,1351,992,1075,3415,4011,1249,2213,1364,2335,2800,1293,1248,685
52,1,32007,9381,28525,5899,19349,12658,0,10953,9805,11249,754,879,1054,932,2223,1170,4019,986,743,1067,3251,3996,1249,926,1364,1792,2459,1293,1205,645
53,1,31952,6030,29577,3655,19338,12614,0,10914,9768,11270,763,879,1053,932,2218,1186,4018,991,742,1065,3241,3994,1249,954,1364,1757,2428,1293,1185,640
56,0,36288,5933,33723,3368,23176,13112,0,12324,11095,12869,1120,879,1213,980,2301,1893,4019,1353,989,1073,3375,4010,1249,2239,1363,2270,2778,1293,1210,681
57,0,36315,9206,32405,5296,23184,13131,0,12331,11107,12877,1119,879,1217,976,2301,1892,4019,1353,990,1073,3373,4011,1249,2219,1364,2304,2779,1293,1219,685
58,0,36322,9280,32401,5359,23187,13135,0,12334,11093,12895,1121,879,1217,976,2301,1892,4019,1353,990,1073,3368,4012,1249,2220,1364,2307,2779,1293,1224,685
59,0,36285,9260,32389,5364,23186,13099,0,12328,11083,12874,1121,879,1217,976,2301,1892,4019,1353,990,1073,3366,4012,1249,2221,1364,2285,2779,1293,1210,685
60,0,36265,9220,32397,5352,23188,13077,0,12333,11100,12832,1122,879,1217,975,2301,1892,4019,1353,990,1073,3363,4012,1249,2222,1364,2288,2778,1293,1190,685
63,0,36257,9175,32379,5297,23198,13059,0,12338,11077,12842,1122,879,1217,974,2301,1892,4019,1353,990,1073,3359,4013,1249,2222,1364,2262,2778,1293,1212,685
64,0,36245,9190,32385,5330,23191,13054,0,12330,11068,12847,1122,879,1217,973,2301,1892,4019,1353,991,1073,3356,4013,1249,2222,1364,2263,2777,1293,1203,685
65,0,36272,9176,32401,5305,23195,13077,0,12318,11086,12868,1122,879,1217,968,2301,1892,4019,1353,992,1073,3355,4013,1248,2222,1364,2287,2777,1293,1212,685
66,0,36229,9226,32331,5328,23161,13068,0,12310,11064,12855,1122,879,1217,967,2301,1892,4019,1353,992,1073,3353,4014,1248,2222,1364,2240,2774,1293,1221,685
67,0,36264,9191,32375,5302,23190,13074,0,12314,11083,12867,1122,879,1217,966,2301,1892,4019,1353,992,1073,3349,4014,1248,2222,1364,2297,2774,1293,1204,685
70,0,36218,9220,32344,5346,23158,13060,0,12303,11062,12853,1122,879,1217,966,2301,1892,4019,1353,992,1073,3347,4014,1248,2223,1365,2238,2773,1293,1218,685
71,0,36228,9195,32367,5334,23200,13028,0,12282,11073,12873,1122,879,1217,963,2301,1892,4019,1353,993,1073,3344,4014,1248,2223,1365,2276,2772,1293,1196,685
72,0,36203,9189,32332,5318,23174,13029,0,12294,11057,12852,1122,879,1217,961,2301,1892,4019,1353,993,1073,3342,4014,1248,2224,1365,2262,2771,1293,1189,685
73,0,36220,9189,32349,5318,23201,13019,0,12311,11078,12831,1122,879,1217,958,2301,1892,4019,1353,995,1073,3340,4014,1248,2224,1365,2263,2769,1293,1210,685
74,0,36232,9187,32370,5325,23209,13023,0,12342,11057,12833,1122,879,1217,957,2301,1892,4019,1353,994,1073,3339,4014,1248,2224,1365,2263,2768,1293,1226,685
77,0,36217,9212,32345,5340,23195,13022,0,12315,11069,12833,1122,879,1217,957,2301,1892,4019,1353,994,1073,3338,4014,1248,2224,1365,2264,2768,1293,1211,685
78,0,36195,9174,32313,5292,23154,13041,0,12273,11070,12852,1122,879,1217,957,2301,1892,4019,1353,993,1073,3337,4014,1248,2224,1365,2261,2767,1293,1195,685
79,0,36190,9124,32340,5274,23194,12996,0,12282,11078,12830,1122,879,1217,957,2301,1892,4019,1353,993,1073,3336,4014,1248,2224,1365,2256,2766,1293,1197,685
80,0,36199,9086,32361,5248,23198,13001,0,12309,11079,12811,1122,879,1217,955,2301,1892,4019,1353,993,1073,3335,4014,1248,2224,1365,2252,2765,1293,1214,685
81,0,36191,9070,32363,5242,23204,12987,0,12298,11070,12823,1122,879,1217,953,2301,1892,4019,1353,993,1073,3332,4014,1248,2224,1365,2255,2764,1293,1209,685
84,0,36161,9140,32324,5303,23165,12996,0,12307,11051,12803,1122,879,1217,950,2301,1892,4019,1353,991,1073,3330,4014,1248,2224,1365,2228,2763,1293,1214,685
85,0,36163,9073,32339,5249,23161,13002,0,12303,11074,12786,1122,879,1217,949,2301,1892,4019,1353,990,1073,3328,4014,1248,2224,1365,2253,2762,1293,1196,685
86,0,36163,9073,32339,5249,23149,13014,0,12280,11067,12816,1122,879,1217,949,2301,1892,4019,1353,990,1073,3327,4014,1248,2224,1365,2233,2760,1293,1219,685
87,0,36105,9057,32290,5242,23137,12968,0,12290,11032,12783,1122,879,1217,949,2301,1892,4019,1353,990,1073,3324,4014,1248,2224,1365,2224,2759,1293,1174,685
88,0,36124,9097,32272,5245,23152,12972,0,12284,11047,12793,1122,879,1217,948,2301,1892,4019,1353,990,1073,3323,4014,1248,2224,1365,2238,2759,1293,1181,685
91,1,31713,9010,28362,5659,19295,12418,0,10834,9739,11140,771,879,1053,898,2235,1169,4017,987,745,1067,3179,4008,1248,928,1365,1663,2433,1293,1130,645
92,1,31749,5779,29485,3515,19309,12440,0,10849,9737,11163,777,879,1053,893,2225,1191,4017,992,745,1064,3184,4006,1248,952,1365,1673,2410,1293,1142,640
93,1,31682,5748,29438,3504,19251,12431,0,10832,9697,11153,777,879,1053,890,2222,1191,4017,993,745,1064,3189,4006,1248,953,1364,1645,2367,1293,1147,639
94,0,35782,5690,33323,3231,23050,12732,0,12149,10965,12668,1121,879,1133,926,2294,1895,4019,1355,961,1066,3269,4009,1248,2240,1364,2161,2735,1293,1143,671
95,0,35837,8783,32204,5150,23077,12760,0,12162,10986,12689,1117,879,1140,927,2295,1895,4019,1354,974,1066,3270,4009,1248,2226,1364,2199,2735,1293,1153,674
98,0,35834,8779,32176,5121,23096,12738,0,12182,10975,12677,1117,879,1141,925,2295,1895,4019,1354,974,1066,3270,4009,1248,2226,1364,2189,2735,1293,1161,674
99,0,35807,8779,32168,5140,23062,12745,0,12181,10991,12635,1117,879,1141,925,2295,1895,4019,1354,974,1066,3269,4009,1248,2226,1364,2170,2734,1293,1155,674
100,0,35807,8752,32153,5098,23067,12740,0,12176,10975,12656,1117,879,1141,923,2295,1895,4019,1354,975,1066,3269,4009,1248,2226,1364,2171,2734,1293,1155,674
101,0,35790,8788,32130,5128,23040,12750,0,12166,10984,12640,1117,879,1141,923,2295,1895,4019,1354,976,1066,3268,4009,1248,2226,1364,2183,2734,1293,1126,674
102,0,35842,8738,32212,5108,23080,12762,0,12170,11000,12672,1117,879,1141,922,2296,1895,4019,1354,976,1066,3268,4009,1248,2226,1364,2190,2733,1293,1172,674
105,0,35826,8847,32135,5156,23083,12743,0,12179,10991,12656,1117,879,1141,922,2297,1895,4019,1354,976,1066,3266,4010,1248,2226,1364,2201,2733,1293,1145,674
106,0,35822,8797,32166,5141,23081,12741,0,12160,10984,12678,1117,879,1141,921,2297,1895,4019,1354,976,1066,3265,4011,1248,2226,1364,2183,2732,1293,1161,674
107,0,35800,8767,32151,5118,23045,12755,0,12153,10980,12667,1117,879,1141,921,2297,1895,4019,1354,976,1066,3264,4011,1248,2226,1364,2160,2732,1293,1163,674
108,0,35810,8817,32135,5142,23076,12734,0,12157,10996,12657,1117,879,1141,920,2297,1895,4019,1354,976,1066,3263,4011,1248,2226,1364,2198,2731,1293,1138,674
109,0,35803,8773,32163,5133,23090,12713,0,12166,10994,12643,1117,879,1141,919,2297,1895,4019,1354,976,1066,3263,4011,1248,2226,1364,2184,2731,1293,1146,674
112,0,35828,8729,32182,5083,23084,12744,0,12171,10984,12673,1117,879,1141,918,2297,1895,4019,1354,976,1066,3261,4011,1248,2226,1364,2180,2731,1293,1178,674
113,0,35815,8787,32149,5121,23078,12737,0,12145,10993,12677,1117,879,1141,918,2297,1895,4019,1354,976,1066,3261,4011,1248,2226,1364,2193,2730,1293,1153,674
114,0,35794,8757,32165,5128,23064,12730,0,12155,10982,12657,1117,879,1141,917,2297,1895,4019,1354,976,1066,3261,4011,1248,2226,1364,2171,2729,1293,1156,674
115,0,35806,8755,32170,5119,23091,12715,0,12165,10980,12661,1117,879,1141,916,2297,1895,4019,1354,976,1066,3259,4011,1248,2226,1364,2193,2729,1293,1149,674
116,0,35735,8756,32101,5122,23029,12706,0,12130,10963,12642,1117,879,1141,916,2297,1895,4019,1354,976,1066,3254,4011,1248,2226,1364,2124,2729,1293,1152,674
119,1,31597,8726,28344,5473,19272,12325,0,10786,9706,11105,771,879,1053,871,2233,1171,4017,987,747,1065,3155,4007,1248,927,1364,1630,2431,1293,1105,643
120,0,35748,5664,33292,3208,23047,12701,0,12122,10977,12649,1117,879,1141,914,2297,1898,4018,1355,976,1066,3245,4011,1248,2244,1364,2150,2731,1293,1130,671
121,0,35727,8694,32121,5088,23047,12680,0,12136,10969,12622,1117,879,1141,913,2297,1897,4018,1355,976,1066,3246,4011,1248,2234,1364,2133,2730,1293,1135,674
122,0,35779,8721,32144,5086,23066,12713,0,12134,10985,12660,1117,879,1141,913,2297,1898,4018,1355,976,1066,3243,4011,1248,2234,1364,2189,2730,1293,1133,674
123,0,35773,8762,32131,5120,23069,12704,0,12151,10971,12651,1117,879,1141,913,2297,1898,4018,1355,976,1066,3241,4012,1248,2234,1364,2146,2730,1293,1171,674
126,0,35790,8738,32146,5094,23090,12700,0,12162,10989,12639,1117,879,1141,913,2297,1898,4018,1355,976,1066,3240,4012,1248,2234,1364,2186,2730,1293,1149,674
127,0,35778,8762,32123,5107,23076,12702,0,12133,10994,12651,1117,879,1141,913,2297,1898,4018,1355,976,1066,3239,4012,1248,2234,1364,2187,2728,1293,1139,674
128,1,31555,8713,28309,5467,19271,12284,0,10782,9707,11066,773,879,1053,870,2232,1172,4016,989,747,1065,3130,4008,1248,927,1364,1620,2421,1293,1105,643
129,0,35735,5683,33261,3209,23039,12696,0,12113,10984,12638,1118,879,1141,910,2297,1901,4018,1356,976,1066,3235,4012,1248,2245,1364,2139,2728,1293,1137,672
130,0,35756,8725,32117,5086,23048,12708,0,12133,10977,12646,1117,879,1141,911,2297,1901,4018,1356,976,1066,3237,4012,1248,2235,1364,2157,2727,1293,1147,674
133,0,35741,8719,32095,5073,23058,12683,0,12136,10982,12623,1117,879,1141,910,2297,1901,4018,1356,976,1066,3237,4012,1248,2235,1364,2146,2727,1293,1144,674
134,0,35721,8726,32090,5095,23050,12671,0,12129,10966,12626,1117,879,1141,909,2297,1901,4018,1356,976,1066,3237,4012,1248,2235,1364,2139,2727,1293,1132,674
135,0,35737,8745,32085,5093,23068,12669,0,12140,10978,12619,1117,879,1141,907,2297,1901,4018,1356,976,1066,3237,4012,1248,2235,1364,2179,2727,1293,1110,674
136,0,35760,8720,32134,5094,23087,12673,0,12155,10972,12633,1117,879,1141,907,2297,1901,4018,1356,976,1066,3235,4012,1248,2236,1364,2162,2727,1293,1151,674
137,0,35714,8789,32043,5118,23045,12669,0,12118,10980,12616,1117,879,1141,907,2297,1901,4018,1356,976,1066,3235,4012,1248,2236,1364,2144,2726,1293,1124,674
140,1,31535,8733,28296,5494,19256,12279,0,10781,9693,11061,772,879,1053,866,2232,1172,4016,988,747,1065,3127,4008,1248,940,1364,1618,2415,1293,1089,643
141,0,35735,5609,33332,3206,23051,12684,0,12135,10979,12621,1118,879,1141,904,2297,1901,4018,1356,976,1066,3232,4012,1248,2247,1364,2153,2726,1293,1133,671
142,0,35709,8702,32082,5075,23041,12668,0,12133,10967,12609,1117,879,1141,904,2297,1901,4018,1356,976,1066,3230,4012,1248,2238,1364,2145,2725,1293,1125,674
143,0,35727,8691,32090,5054,23052,12675,0,12119,10981,12627,1117,879,1141,904,2297,1901,4018,1356,976,1066,3229,4012,1248,2238,1364,2159,2725,1293,1130,674
144,0,35745,8720,32108,5083,23074,12671,0,12150,10968,12627,1117,879,1141,903,2297,1901,4018,1356,976,1066,3228,4012,1248,2238,1364,2152,2724,1293,1158,674
147,0,35761,8739,32113,5091,23085,12676,0,12145,10998,12618,1117,879,1141,903,2297,1901,4018,1356,976,1066,3225,4012,1248,2238,1364,2172,2725,1293,1156,674
148,0,35722,8756,32077,5111,23078,12644,0,12116,11001,12605,1117,879,1141,901,2297,1901,4018,1356,976,1066,3225,4012,1248,2239,1364,2159,2725,1293,1131,674
149,0,35709,8674,32101,5066,23051,12658,0,12119,10979,12611,1117,879,1141,901,2297,1901,4018,1356,976,1066,3224,4012,1248,2239,1364,2146,2725,1293,1132,674
150,0,35733,8722,32098,5087,23048,12685,0,12134,10973,12626,1117,879,1141,901,2297,1901,4018,1356,976,1066,3224,4012,1248,2239,1364,2157,2725,1293,1145,674
151,0,35705,8686,32088,5069,23068,12637,0,12114,10979,12612,1117,879,1141,900,2297,1901,4018,1356,976,1066,3223,4012,1248,2239,1364,2148,2725,1293,1128,674
154,0,35707,8692,32089,5074,23063,12644,0,12130,10984,12593,1117,879,1141,899,2297,1901,4018,1356,976,1066,3220,4012,1248,2239,1364,2153,2724,1293,1130,674
155,0,35700,8693,32086,5079,23046,12654,0,12115,10978,12607,1117,879,1141,898,2297,1901,4018,1356,976,1066,3219,4012,1248,2239,1364,2137,2724,1293,1141,674
156,0,35694,8682,32082,5070,23053,12641,0,12126,10965,12603,1117,879,1141,897,2297,1901,4018,1356,976,1066,3219,4012,1248,2239,1364,2144,2724,1293,1129,674
157,0,35699,8621,32110,5032,23056,12643,0,12119,10966,12614,1117,879,1141,896,2297,1901,4018,1356,976,1066,3218,4012,1248,2239,1364,2135,2724,1293,1145,674
158,0,35681,8606,32109,5034,23032,12649,0,12105,10972,12604,1117,879,1141,896,2297,1901,4018,1356,976,1066,3215,4012,1248,2239,1364,2145,2724,1293,1120,674
161,0,35718,8642,32105,5029,23055,12663,0,12131,10970,12617,1117,879,1141,896,2297,1901,4018,1356,976,1066,3214,4012,1248,2239,1364,2146,2724,1293,1157,674
162,0,35716,8711,32085,5080,23082,12634,0,12114,10989,12613,1117,879,1141,896,2297,1901,4018,1356,976,1066,3214,4012,1248,2239,1364,2191,2723,1293,1111,674
163,1,31493,8682,28268,5457,19226,12267,0,10756,9686,11051,773,879,1053,855,2233,1173,4016,990,747,1065,3107,4009,1248,939,1364,1610,2416,1293,1080,643
164,1,31482,5586,29270,3374,19216,12266,0,10743,9667,11072,779,879,1053,849,2225,1193,4016,994,746,1064,3117,4007,1248,961,1364,1583,2386,1293,1086,639
165,0,35689,5531,33292,3134,23038,12651,0,12118,10972,12599,1117,879,1139,887,2297,1901,4018,1356,976,1066,3210,4012,1248,2253,1364,2134,2723,1293,1144,672
168,0,35676,8625,32088,5037,23060,12616,0,12122,10959,12595,1117,879,1141,887,2297,1901,4018,1356,976,1066,3208,4012,1248,2240,1364,2159,2721,1293,1119,674
169,0,35698,8650,32101,5053,23065,12633,0,12115,10972,12611,1117,879,1141,886,2297,1901,4018,1356,976,1066,3209,4012,1248,2240,1364,2182,2721,1293,1118,674
170,0,35659,8669,32054,5064,23052,12607,0,12120,10960,12579,1117,879,1141,886,2297,1901,4018,1356,976,1066,3208,4012,1248,2240,1364,2145,2721,1293,1117,674
171,0,35632,8668,32009,5045,23014,12618,0,12092,10964,12576,1117,879,1141,886,2297,1901,4018,1356,976,1066,3206,4012,1248,2240,1364,2105,2721,1293,1132,674
172,0,35658,8612,32054,5008,23026,12632,0,12115,10954,12589,1117,879,1141,886,2297,1901,4018,1356,976,1066,3206,4012,1248,2240,1364,2125,2721,1293,1138,674
175,0,35659,8624,32048,5013,23022,12637,0,12134,10955,12570,1117,879,1141,885,2297,1901,4018,1356,976,1066,3206,4012,1248,2240,1364,2126,2721,1293,1139,674
176,1,31452,8625,28250,5423,19230,12222,0,10737,9667,11048,774,879,1053,843,2232,1171,4016,987,746,1065,3100,4009,1248,930,1364,1597,2414,1293,1089,642
177,0,35675,5554,33266,3145,23062,12613,0,12121,10971,12583,1118,879,1139,886,2297,1901,4018,1356,976,1066,3199,4012,1248,2256,1364,2145,2723,1293,1127,672
178,0,35678,8598,32098,5018,23053,12625,0,12113,10968,12597,1117,879,1141,886,2297,1901,4018,1356,976,1066,3199,4012,1248,2242,1364,2168,2722,1293,1119,674
179,0,35643,8640,32042,5039,23026,12617,0,12109,10942,12592,1117,879,1141,886,2297,1901,4018,1356,976,1066,3198,4012,1248,2242,1364,2142,2722,1293,1111,674
182,0,35630,8626,32028,5024,23012,12618,0,12101,10967,12562,1117,879,1141,886,2297,1901,4018,1356,976,1066,3197,4012,1248,2242,1364,2116,2722,1293,1125,674
183,0,35665,8599,32081,5015,23043,12622,0,12112,10979,12574,1117,879,1141,886,2297,1901,4018,1356,976,1066,3196,4012,1248,2242,1364,2130,2722,1293,1147,674
184,0,35629,8620,32047,5038,23017,12612,0,12108,10948,12573,1117,879,1141,886,2297,1901,4018,1356,976,1066,3196,4012,1248,2242,1364,2125,2722,1293,1116,674
185,1,31382,8641,28154,5413,19162,12220,0,10719,9661,11002,774,879,1053,844,2231,1170,4016,985,746,1065,3093,4008,1248,926,1364,1555,2405,1293,1085,642
186,0,35649,5529,33259,3139,23052,12597,0,12108,10967,12574,1118,879,1139,885,2297,1901,4018,1356,976,1066,3194,4012,1248,2257,1364,2131,2722,1293,1121,672
189,0,35641,8587,32068,5014,23052,12589,0,12103,10965,12573,1117,879,1141,885,2297,1901,4018,1356,976,1066,3194,4012,1248,2245,1364,2170,2722,1293,1083,674
190,0,35656,8602,32068,5014,23040,12616,0,12097,10969,12590,1117,879,1141,885,2297,1901,4018,1356,976,1066,3194,4012,1248,2245,1364,2152,2722,1293,1116,674
191,0,35636,8674,32010,5048,23029,12607,0,12083,10964,12589,1117,879,1141,885,2297,1901,4018,1356,976,1066,3194,4012,1248,2245,1364,2134,2722,1293,1114,674
192,0,35614,8600,32019,5005,23024,12590,0,12091,10974,12549,1117,879,1141,885,2297,1901,4018,1356,976,1066,3192,4012,1248,2245,1364,2131,2722,1293,1097,674
193,1,31472,8617,28251,5396,19245,12227,0,10743,9698,11031,774,879,1053,851,2232,1170,4016,986,746,1065,3095,4008,1248,937,1364,1614,2433,1293,1066,642
196,0,35665,5557,33258,3150,23067,12598,0,12103,10981,12581,1118,879,1139,884,2297,1901,4018,1356,976,1066,3191,4012,1248,2259,1364,2152,2723,1293,1116,673
197,0,35587,8558,32026,4997,23028,12559,0,12075,10958,12554,1118,879,1141,884,2297,1901,4018,1356,976,1066,3190,4012,1248,2245,1364,2117,2722,1293,1086,674
198,0,35637,8597,32043,5003,23057,12580,0,12100,10979,12558,1118,879,1141,884,2297,1901,4018,1356,976,1066,3190,4012,1248,2245,1364,2163,2722,1293,1090,674
199,0,35643,8558,32074,4989,23058,12585,0,12117,10980,12546,1118,879,1141,883,2297,1901,4018,1356,976,1066,3188,4012,1248,2245,1364,2155,2722,1293,1107,674
200,0,35660,8613,32063,5016,23052,12608,0,12099,10957,12604,1118,879,1141,883,2297,1901,4018,1356,976,1066,3188,4012,1248,2245,1364,2141,2722,1293,1138,674
203,1,31388,8633,28176,5421,19198,12190,0,10699,9680,11009,774,879,1053,847,2230,1170,4016,986,746,1065,3081,4008,1248,924,1364,1561,2419,1293,1082,642
204,0,35624,5518,33231,3125,23021,12603,0,12120,10948,12556,1118,879,1139,883,2297,1901,4018,1356,976,1066,3187,4012,1248,2260,1364,2124,2722,1293,1108,673
205,0,35642,8548,32066,4972,23044,12598,0,12099,10985,12558,1118,879,1141,883,2297,1901,4018,1356,976,1066,3187,4012,1248,2247,1364,2153,2722,1293,1107,674
206,0,35605,8612,32027,5034,23028,12577,0,12092,10959,12554,1118,879,1141,883,2297,1901,4018,1356,976,1066,3187,4012,1248,2247,1364,2122,2722,1293,1101,674
207,0,35601,8608,32021,5028,23022,12579,0,12082,10956,12563,1118,879,1141,883,2297,1901,4018,1356,976,1066,3187,4012,1248,2247,1364,2129,2722,1293,1090,674
210,0,35642,8559,32051,4968,23036,12606,0,12108,10968,12566,1118,879,1141,882,2297,1901,4018,1356,976,1066,3187,4012,1248,2247,1363,2143,2722,1293,1119,674
211,1,31376,8562,28205,5391,19198,12178,0,10728,9677,10971,773,879,1053,845,2229,1171,4016,987,746,1065,3080,4008,1248,933,1363,1580,2415,1293,1050,642
212,1,31392,5532,29234,3374,19176,12216,0,10719,9655,11018,778,879,1053,847,2224,1181,4016,990,746,1064,3095,4006,1248,955,1363,1571,2383,1293,1062,638
213,1,31349,5463,29217,3331,19153,12196,0,10699,9620,11030,778,879,1053,846,2223,1181,4016,990,746,1064,3093,4006,1248,956,1363,1568,2330,1293,1078,638
