Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,9503,0,0,9503,0
1,9401,32,262,9631,0
2,9398,30,263,9631,0
3,9398,30,260,9628,0
7,8822,30,835,9627,1
8,9383,30,272,9625,0
9,8822,30,833,9625,1
10,9372,30,282,9624,0
14,9372,30,281,9623,0
15,9372,30,278,9620,0
16,9372,30,276,9618,0
17,9372,30,275,9617,0
21,9372,30,274,9616,0
22,9372,30,274,9616,0
23,8822,30,821,9613,1
24,9369,30,273,9612,0
28,8822,29,817,9610,1
29,9363,29,275,9609,0
30,9363,29,270,9604,0
31,9363,29,267,9601,0
35,9363,29,265,9599,0
36,9363,29,265,9599,0
37,9363,29,263,9597,0
38,9363,29,261,9595,0
42,8822,29,801,9594,1
43,8822,29,802,9595,1
44,8822,29,801,9594,1
45,8822,29,801,9594,1
49,9314,29,309,9594,0
50,9314,29,308,9593,0
51,8822,29,799,9592,1
52,9313,29,308,9592,0
56,8822,29,798,9591,1
57,9309,29,310,9590,0
58,9309,29,309,9589,0
59,9309,29,309,9589,0
63,8822,29,795,9588,1
64,8822,29,794,9587,1
65,8822,29,794,9587,1
66,9292,29,324,9587,0
70,9292,29,322,9585,0
71,8822,29,791,9584,1
72,9292,29,321,9584,0
73,9292,29,317,9580,0
77,9292,29,316,9579,0
78,9292,29,314,9577,0
79,9292,29,313,9576,0
80,9292,29,311,9574,0
84,9292,29,310,9573,0
85,9292,29,308,9571,0
86,9292,29,307,9570,0
87,9292,29,307,9570,0
91,8822,29,776,9569,1
92,8822,29,774,9567,1
93,9292,29,304,9567,0
94,9292,29,303,9566,0
98,9292,29,303,9566,0
99,9292,29,303,9566,0
100,9292,29,302,9565,0
101,9292,29,302,9565,0
105,9292,29,302,9565,0
106,9292,29,302,9565,0
107,8822,29,772,9565,1
108,8822,29,771,9564,1
112,9292,29,300,9563,0
113,8822,29,770,9563,1
114,9292,29,299,9562,0
115,9292,29,299,9562,0
119,8822,29,768,9561,1
120,9292,29,298,9561,0
121,9292,29,298,9561,0
122,9292,29,298,9561,0
126,9292,29,298,9561,0
127,9292,29,297,9560,0
128,8822,29,767,9560,1
129,9292,29,297,9560,0
133,9292,29,297,9560,0
134,9292,29,296,9559,0
135,9292,29,295,9558,0
136,9292,29,294,9557,0
140,9292,29,294,9557,0
141,9292,29,293,9556,0
142,9292,29,293,9556,0
143,8822,29,763,9556,1
147,9292,29,293,9556,0
148,9292,29,293,9556,0
149,9292,29,293,9556,0
150,8822,29,763,9556,1
154,9292,29,293,9556,0
155,8822,29,763,9556,1
156,8822,29,763,9556,1
157,9292,29,293,9556,0
161,8822,29,763,9556,1
162,9292,29,293,9556,0
163,9292,29,293,9556,0
164,9292,29,293,9556,0
168,8822,29,763,9556,1
169,9292,29,293,9556,0
170,9292,29,293,9556,0
171,9292,29,293,9556,0
175,9292,29,293,9556,0
176,9292,29,293,9556,0
177,9292,29,293,9556,0
178,9292,29,293,9556,0
182,9292,29,293,9556,0
183,8822,29,763,9556,1
184,9292,29,293,9556,0
185,9292,29,293,9556,0
189,9292,29,292,9555,0
190,8822,29,762,9555,1
191,9292,29,292,9555,0
192,9292,29,292,9555,0
196,9292,29,292,9555,0
197,9292,29,292,9555,0
198,8822,29,762,9555,1
199,9292,29,292,9555,0
203,9292,29,292,9555,0
204,8822,29,762,9555,1
205,9292,29,292,9555,0
206,9292,29,292,9555,0
210,9292,29,292,9555,0
211,8822,29,762,9555,1
212,9292,29,292,9555,0
213,9292,29,292,9555,0
217,8822,29,762,9555,1
218,9292,29,292,9555,0
219,9292,29,291,9554,0
220,9292,29,291,9554,0
224,9292,29,291,9554,0
225,9292,29,291,9554,0
226,9292,29,291,9554,0
227,9292,29,291,9554,0
231,8822,29,761,9554,1
232,8822,29,761,9554,1
233,9292,29,291,9554,0
234,9292,29,291,9554,0
238,9292,29,291,9554,0
239,9292,29,291,9554,0
240,9292,29,291,9554,0
241,9292,29,291,9554,0
245,8822,29,761,9554,1
246,9292,29,291,9554,0
247,8822,29,761,9554,1
248,8822,29,761,9554,1
252,8822,29,761,9554,1
253,9292,29,291,9554,0
254,9292,29,291,9554,0
255,8822,29,761,9554,1
259,9292,29,291,9554,0
260,9292,29,291,9554,0
261,8822,29,761,9554,1
262,9292,29,291,9554,0
266,9292,29,291,9554,0
267,9292,29,291,9554,0
