Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,9424,0,0,9424,0
1,9313,26,288,9575,0
2,9310,23,287,9574,0
3,9310,23,287,9574,0
7,8712,23,883,9572,1
8,9289,23,304,9570,0
9,8712,23,879,9568,1
10,9278,23,312,9567,0
14,9278,23,311,9566,0
15,9278,23,306,9561,0
16,9278,23,305,9560,0
17,9278,23,303,9558,0
21,9278,23,303,9558,0
22,9278,23,300,9555,0
23,8712,23,861,9550,1
24,9274,23,299,9550,0
28,8712,23,859,9548,1
29,9261,23,306,9544,0
30,9261,23,307,9545,0
31,9261,22,304,9543,0
35,9261,22,303,9542,0
36,9261,22,300,9539,0
37,9261,22,299,9538,0
38,9261,22,298,9537,0
42,8712,22,847,9537,1
43,8712,22,846,9536,1
44,8712,21,841,9532,1
45,8712,21,840,9531,1
49,9230,20,321,9531,0
50,9230,20,321,9531,0
51,8712,19,837,9530,1
52,9227,19,321,9529,0
56,8712,19,836,9529,1
57,9219,20,327,9526,0
58,9218,19,326,9525,0
59,9218,19,325,9524,0
63,8712,19,831,9524,1
64,8712,19,831,9524,1
65,8712,19,830,9523,1
66,9200,19,342,9523,0
70,9200,19,342,9523,0
71,8712,19,827,9520,1
72,9200,19,338,9519,0
73,9200,19,338,9519,0
77,9200,19,338,9519,0
78,9200,19,337,9518,0
79,9200,19,335,9516,0
80,9200,19,334,9515,0
84,9200,19,333,9514,0
85,9200,19,332,9513,0
86,9200,19,330,9511,0
87,9200,19,329,9510,0
91,8712,19,817,9510,1
92,8712,19,816,9509,1
93,9200,19,328,9509,0
94,9200,19,328,9509,0
98,9200,19,327,9508,0
99,9200,19,327,9508,0
100,9200,19,327,9508,0
101,9200,19,326,9507,0
105,9200,19,324,9505,0
106,9200,19,323,9504,0
107,8712,19,810,9503,1
108,8712,19,810,9503,1
112,9200,19,322,9503,0
113,8712,19,810,9503,1
114,9200,19,322,9503,0
115,9200,19,321,9502,0
119,8712,19,809,9502,1
120,9200,19,321,9502,0
121,9200,19,321,9502,0
122,9200,19,320,9501,0
126,9200,19,320,9501,0
127,9200,19,320,9501,0
128,8712,19,807,9500,1
129,9200,19,319,9500,0
133,9200,19,319,9500,0
134,9200,19,319,9500,0
135,9200,19,319,9500,0
136,9200,19,319,9500,0
140,9200,19,319,9500,0
141,9200,19,318,9499,0
142,9200,19,318,9499,0
143,8712,19,806,9499,1
147,9200,19,318,9499,0
148,9200,19,318,9499,0
149,9200,19,318,9499,0
150,8712,19,806,9499,1
154,9200,19,318,9499,0
155,8712,19,806,9499,1
156,8712,19,806,9499,1
157,9200,19,318,9499,0
161,8712,19,806,9499,1
162,9200,19,318,9499,0
163,9200,19,318,9499,0
164,9200,19,318,9499,0
168,8712,19,806,9499,1
169,9200,19,318,9499,0
170,9200,19,318,9499,0
171,9200,19,317,9498,0
175,9200,19,317,9498,0
176,9200,19,317,9498,0
177,9200,19,317,9498,0
178,9200,19,317,9498,0
182,9200,19,317,9498,0
183,8712,19,805,9498,1
184,9200,19,317,9498,0
185,9200,19,317,9498,0
189,9200,19,317,9498,0
190,8712,19,805,9498,1
191,9200,19,317,9498,0
192,9200,19,317,9498,0
196,9200,19,317,9498,0
197,9200,19,317,9498,0
198,8712,19,805,9498,1
199,9200,19,317,9498,0
203,9200,19,317,9498,0
204,8712,19,805,9498,1
205,9200,19,317,9498,0
206,9200,19,317,9498,0
210,9200,19,317,9498,0
211,8712,19,805,9498,1
212,9200,19,317,9498,0
213,9200,19,317,9498,0
217,8712,19,805,9498,1
218,9200,19,317,9498,0
219,9200,19,317,9498,0
