Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,7947,0,0,7947,0
1,7784,15,203,7972,0
2,7780,11,202,7971,0
3,7780,11,200,7969,0
7,7127,11,849,7965,1
8,7760,11,212,7961,0
9,7127,11,845,7961,1
10,7744,12,224,7956,0
14,7744,12,220,7952,0
15,7744,12,218,7950,0
16,7744,12,211,7943,0
17,7744,12,206,7938,0
21,7744,12,204,7936,0
22,7744,12,195,7927,0
23,7127,12,806,7921,1
24,7741,12,187,7916,0
28,7127,12,800,7915,1
29,7726,12,199,7913,0
30,7726,12,194,7908,0
31,7726,12,194,7908,0
35,7726,12,193,7907,0
36,7726,12,191,7905,0
37,7726,12,186,7900,0
38,7726,12,184,7898,0
42,7127,12,781,7896,1
43,7127,12,779,7894,1
44,7127,12,776,7891,1
45,7127,12,775,7890,1
49,7690,12,209,7887,0
50,7690,12,207,7885,0
51,7127,12,766,7881,1
52,7689,12,203,7880,0
56,7127,12,762,7877,1
57,7681,12,207,7876,0
58,7681,12,207,7876,0
59,7681,12,205,7874,0
63,7127,12,756,7871,1
64,7127,12,754,7869,1
65,7127,12,751,7866,1
66,7660,12,218,7866,0
70,7660,12,218,7866,0
71,7127,12,750,7865,1
72,7660,12,215,7863,0
73,7660,12,213,7861,0
77,7660,12,213,7861,0
78,7660,12,210,7858,0
79,7660,12,209,7857,0
80,7660,12,209,7857,0
84,7660,12,208,7856,0
85,7660,12,206,7854,0
86,7660,12,204,7852,0
87,7660,12,203,7851,0
91,7127,12,735,7850,1
92,7127,12,735,7850,1
93,7660,12,200,7848,0
94,7660,12,200,7848,0
98,7660,12,200,7848,0
99,7660,12,200,7848,0
100,7660,12,198,7846,0
101,7660,12,198,7846,0
105,7660,12,198,7846,0
106,7660,12,198,7846,0
107,7127,12,730,7845,1
108,7127,12,730,7845,1
112,7660,12,197,7845,0
113,7127,12,728,7843,1
114,7660,12,195,7843,0
115,7660,12,195,7843,0
119,7127,12,728,7843,1
120,7660,12,195,7843,0
121,7660,12,195,7843,0
122,7660,12,195,7843,0
126,7660,12,195,7843,0
127,7660,12,194,7842,0
128,7127,12,726,7841,1
129,7660,12,193,7841,0
133,7660,12,193,7841,0
134,7660,12,193,7841,0
135,7660,12,193,7841,0
136,7660,12,191,7839,0
140,7660,12,191,7839,0
141,7660,12,191,7839,0
142,7660,12,191,7839,0
143,7127,12,724,7839,1
147,7660,12,191,7839,0
148,7660,12,191,7839,0
149,7660,12,191,7839,0
150,7127,12,724,7839,1
154,7660,12,191,7839,0
155,7127,12,724,7839,1
156,7127,12,724,7839,1
157,7660,12,191,7839,0
161,7127,12,724,7839,1
162,7660,12,191,7839,0
163,7660,12,191,7839,0
164,7660,12,191,7839,0
168,7127,12,724,7839,1
169,7660,12,191,7839,0
170,7660,12,191,7839,0
171,7660,12,191,7839,0
175,7660,12,191,7839,0
176,7660,12,191,7839,0
177,7660,12,191,7839,0
178,7660,12,191,7839,0
182,7660,12,191,7839,0
183,7127,12,724,7839,1
184,7660,12,191,7839,0
185,7660,12,191,7839,0
189,7660,12,191,7839,0
190,7127,12,724,7839,1
191,7660,12,191,7839,0
192,7660,12,191,7839,0
196,7660,12,191,7839,0
197,7660,12,191,7839,0
198,7127,12,724,7839,1
199,7660,12,191,7839,0
203,7660,12,191,7839,0
204,7127,12,724,7839,1
205,7660,12,191,7839,0
206,7660,12,191,7839,0
210,7660,12,191,7839,0
211,7127,12,724,7839,1
212,7660,12,191,7839,0
213,7660,12,191,7839,0
217,7127,12,724,7839,1
218,7660,12,191,7839,0
219,7660,12,191,7839,0
220,7660,12,191,7839,0
224,7660,12,191,7839,0
225,7660,12,191,7839,0
226,7660,12,191,7839,0
227,7660,12,191,7839,0
231,7127,12,724,7839,1
232,7127,12,724,7839,1
233,7660,12,191,7839,0
234,7660,12,191,7839,0
238,7660,12,191,7839,0
239,7660,12,191,7839,0
240,7660,12,191,7839,0
241,7660,12,191,7839,0
245,7127,12,724,7839,1
246,7660,12,191,7839,0
247,7127,12,724,7839,1
248,7127,12,724,7839,1
252,7127,12,724,7839,1
253,7660,12,191,7839,0
254,7660,12,191,7839,0
255,7127,12,724,7839,1
259,7660,12,191,7839,0
260,7660,12,191,7839,0
261,7127,12,724,7839,1
262,7660,12,191,7839,0
266,7660,12,191,7839,0
267,7660,12,191,7839,0
268,7127,12,724,7839,1
269,7660,12,191,7839,0
273,7660,12,191,7839,0
274,7660,12,191,7839,0
275,7660,12,191,7839,0
276,7127,12,724,7839,1
280,7660,12,191,7839,0
281,7660,12,191,7839,0
282,7127,12,724,7839,1
283,7660,12,191,7839,0
287,7660,12,191,7839,0
288,7660,12,191,7839,0
289,7660,12,191,7839,0
290,7660,12,191,7839,0
294,7660,12,191,7839,0
295,7660,12,191,7839,0
296,7660,12,191,7839,0
297,7127,12,724,7839,1
301,7660,12,191,7839,0
302,7660,12,191,7839,0
303,7660,12,191,7839,0
304,7660,12,191,7839,0
308,7660,12,191,7839,0
309,7127,12,724,7839,1
310,7660,12,191,7839,0
311,7127,12,724,7839,1
315,7660,12,191,7839,0
316,7127,12,724,7839,1
317,7660,12,191,7839,0
318,7127,12,724,7839,1
322,7660,12,191,7839,0
323,7660,12,191,7839,0
324,7660,12,191,7839,0
325,7660,12,191,7839,0
329,7660,12,191,7839,0
330,7660,12,191,7839,0
331,7660,12,191,7839,0
332,7660,12,191,7839,0
336,7127,12,724,7839,1
337,7660,12,191,7839,0
338,7660,12,191,7839,0
339,7127,12,724,7839,1
343,7127,12,724,7839,1
344,7660,12,191,7839,0
345,7660,12,191,7839,0
346,7660,12,191,7839,0
350,7660,12,191,7839,0
351,7127,12,724,7839,1
352,7660,12,191,7839,0
353,7660,12,191,7839,0
357,7660,12,191,7839,0
358,7660,12,191,7839,0
359,7660,12,191,7839,0
360,7127,12,724,7839,1
364,7660,12,191,7839,0
365,7127,12,724,7839,1
366,7660,12,191,7839,0
367,7660,12,191,7839,0
371,7660,12,191,7839,0
372,7660,12,191,7839,0
373,7660,12,191,7839,0
374,7660,12,191,7839,0
378,7660,12,191,7839,0
379,7660,12,191,7839,0
380,7660,12,191,7839,0
381,7127,12,724,7839,1
385,7660,12,191,7839,0
386,7127,12,724,7839,1
387,7660,12,191,7839,0
388,7127,12,724,7839,1
392,7660,12,191,7839,0
393,7660,12,191,7839,0
394,7660,12,191,7839,0
395,7127,12,724,7839,1
399,7660,12,191,7839,0
400,7660,12,191,7839,0
401,7660,12,191,7839,0
402,7660,12,191,7839,0
406,7660,12,191,7839,0
407,7127,12,724,7839,1
408,7660,12,191,7839,0
409,7660,12,191,7839,0
413,7660,12,191,7839,0
414,7127,12,724,7839,1
415,7660,12,191,7839,0
416,7660,12,191,7839,0
420,7660,12,191,7839,0
421,7660,12,191,7839,0
422,7660,12,191,7839,0
423,7660,12,191,7839,0
427,7127,12,724,7839,1
428,7660,12,191,7839,0
429,7660,12,191,7839,0
430,7660,12,191,7839,0
434,7660,12,191,7839,0
435,7660,12,191,7839,0
436,7660,12,191,7839,0
437,7660,12,191,7839,0
441,7660,12,191,7839,0
442,7127,12,724,7839,1
443,7660,12,191,7839,0
444,7660,12,191,7839,0
448,7127,12,724,7839,1
449,7660,12,191,7839,0
450,7660,12,191,7839,0
451,7660,12,191,7839,0
455,7660,12,191,7839,0
456,7660,12,191,7839,0
457,7660,12,191,7839,0
458,7127,12,724,7839,1
462,7660,12,191,7839,0
463,7660,12,191,7839,0
464,7660,12,191,7839,0
465,7660,12,191,7839,0
469,7660,12,191,7839,0
470,7660,12,191,7839,0
471,7660,12,191,7839,0
472,7660,12,191,7839,0
476,7660,12,191,7839,0
477,7127,12,724,7839,1
478,7660,12,191,7839,0
479,7127,12,724,7839,1
483,7127,12,724,7839,1
484,7660,12,191,7839,0
485,7660,12,191,7839,0
486,7127,12,724,7839,1
490,7127,12,724,7839,1
491,7127,12,724,7839,1
492,7660,12,191,7839,0
493,7660,12,191,7839,0
497,7660,12,191,7839,0
498,7660,12,191,7839,0
499,7127,12,724,7839,1
500,7127,12,724,7839,1
504,7660,12,191,7839,0
505,7660,12,191,7839,0
506,7660,12,191,7839,0
507,7127,12,724,7839,1
511,7660,12,191,7839,0
512,7660,12,191,7839,0
513,7127,12,724,7839,1
514,7660,12,191,7839,0
518,7660,12,191,7839,0
519,7660,12,191,7839,0
520,7127,12,724,7839,1
521,7660,12,191,7839,0
525,7127,12,724,7839,1
526,7127,12,724,7839,1
527,7660,12,191,7839,0
528,7660,12,191,7839,0
532,7660,12,191,7839,0
533,7660,12,191,7839,0
534,7660,12,191,7839,0
535,7660,12,191,7839,0
539,7660,12,191,7839,0
540,7660,12,191,7839,0
541,7660,12,191,7839,0
542,7660,12,191,7839,0
546,7660,12,191,7839,0
547,7660,12,191,7839,0
548,7660,12,191,7839,0
549,7660,12,191,7839,0
553,7127,12,724,7839,1
554,7660,12,191,7839,0
555,7660,12,191,7839,0
556,7660,12,191,7839,0
560,7127,12,724,7839,1
561,7660,12,191,7839,0
562,7660,12,191,7839,0
563,7660,12,191,7839,0
567,7660,12,191,7839,0
568,7660,12,191,7839,0
569,7660,12,191,7839,0
570,7127,12,724,7839,1
574,7660,12,191,7839,0
575,7660,12,191,7839,0
576,7660,12,191,7839,0
577,7660,12,191,7839,0
581,7127,12,724,7839,1
582,7660,12,191,7839,0
583,7660,12,191,7839,0
584,7127,12,724,7839,1
588,7660,12,191,7839,0
589,7660,12,191,7839,0
590,7660,12,191,7839,0
591,7660,12,191,7839,0
595,7127,12,724,7839,1
596,7660,12,191,7839,0
597,7660,12,191,7839,0
598,7660,12,191,7839,0
602,7660,12,191,7839,0
603,7660,12,191,7839,0
604,7660,12,191,7839,0
605,7127,12,724,7839,1
609,7127,12,724,7839,1
610,7660,12,191,7839,0
611,7127,12,724,7839,1
612,7127,12,724,7839,1
616,7127,12,724,7839,1
617,7660,12,191,7839,0
618,7660,12,191,7839,0
619,7127,12,724,7839,1
623,7127,12,724,7839,1
624,7660,12,191,7839,0
625,7127,12,724,7839,1
626,7658,12,193,7839,0
630,7658,12,193,7839,0
631,7127,12,724,7839,1
632,7658,12,193,7839,0
633,7658,12,193,7839,0
637,7127,12,724,7839,1
638,7127,12,724,7839,1
639,7652,12,199,7839,0
640,7652,12,198,7838,0
644,7127,12,723,7838,1
645,7127,12,723,7838,1
646,7645,12,205,7838,0
647,7127,12,723,7838,1
651,7643,12,207,7838,0
652,7127,12,723,7838,1
653,7641,12,209,7838,0
654,7641,12,209,7838,0
658,7127,12,723,7838,1
659,7127,12,723,7838,1
660,7639,12,211,7838,0
661,7639,12,211,7838,0
665,7639,12,211,7838,0
666,7639,12,211,7838,0
667,7127,12,723,7838,1
668,7639,12,211,7838,0
672,7639,12,211,7838,0
673,7639,12,211,7838,0
674,7127,12,723,7838,1
675,7639,12,211,7838,0
679,7639,12,211,7838,0
680,7127,12,723,7838,1
681,7639,12,210,7837,0
682,7127,12,722,7837,1
686,7639,12,210,7837,0
687,7127,12,722,7837,1
688,7639,12,210,7837,0
689,7127,12,722,7837,1
693,7639,12,210,7837,0
694,7639,12,210,7837,0
695,7639,12,210,7837,0
