Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,9637,0,0,9637,0
1,9516,27,305,9794,0
2,9510,24,306,9792,0
3,9510,24,306,9792,0
7,8873,24,943,9792,1
8,9495,24,319,9790,0
9,8873,25,937,9785,1
10,9481,25,327,9783,0
14,9481,25,326,9782,0
15,9481,25,323,9779,0
16,9481,25,322,9778,0
17,9481,25,318,9774,0
21,9481,25,316,9772,0
22,9481,25,315,9771,0
23,8873,25,919,9767,1
24,9475,25,313,9763,0
28,8873,25,912,9760,1
29,9464,25,319,9758,0
30,9463,25,316,9754,0
31,9463,25,315,9753,0
35,9463,24,314,9753,0
36,9463,24,313,9752,0
37,9463,24,311,9750,0
38,9463,24,309,9748,0
42,8873,24,897,9746,1
43,8873,24,895,9744,1
44,8873,24,893,9742,1
45,8873,24,890,9739,1
49,9427,24,335,9738,0
50,9427,24,334,9737,0
51,8873,24,884,9733,1
52,9426,24,331,9733,0
56,8873,24,884,9733,1
57,9421,24,333,9730,0
58,9421,24,332,9729,0
59,9421,24,332,9729,0
63,8873,24,878,9727,1
64,8873,24,876,9725,1
65,8873,24,875,9724,1
66,9403,24,344,9723,0
70,9403,24,341,9720,0
71,8873,24,870,9719,1
72,9403,24,339,9718,0
73,9403,24,339,9718,0
77,9403,24,339,9718,0
78,9403,24,338,9717,0
79,9403,24,337,9716,0
80,9403,24,337,9716,0
84,9403,24,336,9715,0
85,9403,24,335,9714,0
86,9403,24,333,9712,0
87,9403,24,333,9712,0
91,8873,24,862,9711,1
92,8873,24,860,9709,1
93,9403,24,330,9709,0
94,9403,24,328,9707,0
98,9403,24,327,9706,0
99,9403,24,326,9705,0
100,9403,24,325,9704,0
101,9403,24,324,9703,0
105,9403,24,323,9702,0
106,9403,24,323,9702,0
107,8873,24,852,9701,1
108,8873,24,852,9701,1
112,9403,24,322,9701,0
113,8873,24,852,9701,1
114,9403,24,322,9701,0
115,9403,24,321,9700,0
119,8873,24,850,9699,1
120,9403,24,320,9699,0
121,9403,24,319,9698,0
122,9403,24,319,9698,0
126,9403,24,319,9698,0
127,9403,24,319,9698,0
128,8873,24,849,9698,1
129,9403,24,319,9698,0
133,9403,24,318,9697,0
134,9403,24,318,9697,0
135,9403,24,318,9697,0
136,9403,24,318,9697,0
140,9403,24,318,9697,0
141,9403,24,318,9697,0
142,9403,24,318,9697,0
143,8873,24,848,9697,1
147,9403,24,318,9697,0
148,9403,24,318,9697,0
149,9403,24,318,9697,0
150,8873,24,848,9697,1
154,9403,24,318,9697,0
155,8873,24,848,9697,1
156,8873,24,848,9697,1
157,9403,24,318,9697,0
161,8873,24,848,9697,1
162,9403,24,318,9697,0
163,9403,24,318,9697,0
164,9403,24,318,9697,0
168,8873,24,848,9697,1
169,9403,24,318,9697,0
170,9403,24,318,9697,0
171,9403,24,318,9697,0
175,9403,24,318,9697,0
176,9403,24,318,9697,0
177,9403,24,318,9697,0
