Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,7907,0,0,7907,0
1,7746,14,196,7928,0
2,7742,10,195,7927,0
3,7742,10,195,7927,0
7,7122,10,812,7924,1
8,7727,10,205,7922,0
9,7122,10,808,7920,1
10,7712,10,217,7919,0
14,7712,10,215,7917,0
15,7712,10,204,7906,0
16,7712,10,203,7905,0
17,7712,10,200,7902,0
21,7712,10,193,7895,0
22,7712,10,189,7891,0
23,7122,10,775,7887,1
24,7705,10,190,7885,0
28,7122,10,767,7879,1
29,7697,10,191,7878,0
30,7697,10,191,7878,0
31,7697,10,190,7877,0
35,7697,10,189,7876,0
36,7697,10,187,7874,0
37,7697,10,187,7874,0
38,7697,10,182,7869,0
42,7122,10,755,7867,1
43,7122,10,753,7865,1
44,7122,10,749,7861,1
45,7122,10,745,7857,1
49,7669,10,197,7856,0
50,7669,10,196,7855,0
51,7122,10,743,7855,1
52,7667,10,197,7854,0
56,7122,10,740,7852,1
57,7663,10,197,7850,0
58,7663,11,196,7848,0
59,7662,10,195,7847,0
63,7121,10,736,7847,1
64,7121,10,735,7846,1
65,7121,10,732,7843,1
66,7649,10,203,7842,0
70,7649,10,203,7842,0
71,7121,10,731,7842,1
72,7649,10,202,7841,0
73,7649,10,201,7840,0
77,7649,10,200,7839,0
78,7649,10,199,7838,0
79,7649,10,197,7836,0
80,7649,10,196,7835,0
84,7649,10,196,7835,0
85,7649,10,196,7835,0
86,7649,10,195,7834,0
87,7649,10,195,7834,0
91,7121,10,723,7834,1
92,7121,10,723,7834,1
93,7649,10,194,7833,0
94,7649,10,193,7832,0
98,7649,10,192,7831,0
99,7649,10,192,7831,0
100,7649,10,190,7829,0
101,7649,10,189,7828,0
105,7649,10,189,7828,0
106,7649,10,188,7827,0
107,7121,10,715,7826,1
108,7121,10,715,7826,1
112,7649,10,187,7826,0
113,7121,10,715,7826,1
114,7649,10,187,7826,0
115,7649,10,187,7826,0
119,7121,10,715,7826,1
120,7649,10,187,7826,0
121,7649,10,187,7826,0
122,7649,10,187,7826,0
126,7649,10,186,7825,0
127,7649,10,186,7825,0
128,7121,10,712,7823,1
129,7649,10,184,7823,0
133,7649,10,184,7823,0
134,7649,10,184,7823,0
135,7649,10,184,7823,0
136,7649,10,184,7823,0
140,7649,10,182,7821,0
141,7649,10,182,7821,0
142,7649,10,182,7821,0
143,7121,10,710,7821,1
147,7649,10,182,7821,0
148,7649,10,182,7821,0
149,7649,10,182,7821,0
150,7121,10,710,7821,1
154,7649,10,182,7821,0
155,7121,10,710,7821,1
156,7121,10,710,7821,1
157,7649,10,182,7821,0
161,7121,10,710,7821,1
162,7649,10,182,7821,0
163,7649,10,182,7821,0
164,7649,10,182,7821,0
168,7121,10,710,7821,1
169,7649,10,182,7821,0
170,7649,10,182,7821,0
171,7649,10,182,7821,0
175,7649,10,182,7821,0
176,7649,10,182,7821,0
177,7649,10,182,7821,0
178,7649,10,182,7821,0
182,7649,10,182,7821,0
183,7121,10,710,7821,1
184,7649,10,181,7820,0
185,7649,10,181,7820,0
189,7649,10,181,7820,0
190,7121,10,709,7820,1
191,7649,10,181,7820,0
192,7649,10,181,7820,0
196,7649,10,181,7820,0
197,7649,10,181,7820,0
198,7121,10,709,7820,1
199,7649,10,181,7820,0
203,7649,10,181,7820,0
204,7121,10,709,7820,1
205,7649,10,181,7820,0
206,7649,10,181,7820,0
210,7649,10,181,7820,0
211,7121,10,709,7820,1
212,7649,10,181,7820,0
213,7649,10,181,7820,0
217,7121,10,709,7820,1
218,7649,10,181,7820,0
219,7649,10,181,7820,0
220,7649,10,181,7820,0
224,7649,10,181,7820,0
225,7649,10,181,7820,0
226,7649,10,181,7820,0
227,7649,10,181,7820,0
231,7121,10,709,7820,1
232,7121,10,709,7820,1
233,7649,10,181,7820,0
234,7649,10,181,7820,0
238,7649,10,181,7820,0
239,7649,10,181,7820,0
240,7649,10,181,7820,0
241,7649,10,181,7820,0
245,7121,10,709,7820,1
246,7649,10,181,7820,0
247,7121,10,709,7820,1
248,7121,10,709,7820,1
252,7121,10,709,7820,1
253,7649,10,181,7820,0
254,7649,10,181,7820,0
255,7121,10,709,7820,1
259,7649,10,181,7820,0
260,7649,10,181,7820,0
261,7121,10,709,7820,1
262,7649,10,181,7820,0
266,7649,10,181,7820,0
267,7649,10,181,7820,0
268,7121,10,709,7820,1
269,7649,10,181,7820,0
273,7649,10,181,7820,0
274,7649,10,181,7820,0
275,7649,10,181,7820,0
276,7121,10,709,7820,1
280,7649,10,181,7820,0
281,7649,10,181,7820,0
282,7121,10,709,7820,1
283,7649,10,181,7820,0
287,7649,10,181,7820,0
288,7649,10,181,7820,0
289,7649,10,181,7820,0
290,7649,10,181,7820,0
294,7649,10,181,7820,0
295,7649,10,181,7820,0
296,7649,10,181,7820,0
297,7121,10,709,7820,1
301,7649,10,181,7820,0
302,7649,10,181,7820,0
