Day,Rain,ActiveMode,ActiveNorm,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,LocalCommute,CityCommute,DistantCommute,Subculture A,Subculture B,Subculture C,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
23,1,32522,11966,28045,7489,19405,13117,0,11083,9881,11558,701,897,1037,983,2309,1141,4091,1020,731,1058,3450,3965,1279,884,1411,1994,2372,1244,1318,637
24,0,37913,6794,34904,3785,23326,14587,0,12845,11323,13745,1291,898,1749,1107,2387,1847,4106,1358,949,1119,3671,4002,1279,2072,1412,2525,2863,1244,1365,669
25,0,37923,11293,33011,6381,23333,14590,0,12852,11311,13760,1238,898,1762,1097,2387,1845,4106,1358,948,1119,3664,4006,1279,2040,1412,2565,2863,1244,1417,675
28,0,37832,11144,32968,6280,23286,14546,0,12807,11299,13726,1238,898,1760,1089,2387,1846,4106,1357,950,1119,3649,4006,1279,2040,1412,2522,2858,1243,1399,674
29,1,32358,11103,28162,6907,19399,12959,0,11063,9799,11496,699,898,1036,960,2305,1143,4091,1010,739,1057,3395,3965,1279,897,1412,1944,2359,1243,1292,634
30,0,37461,6645,34507,3691,23248,14213,0,12702,11165,13594,1247,898,1625,1059,2386,1847,4104,1359,953,1110,3577,3999,1279,2077,1412,2460,2801,1243,1362,663
31,0,37408,10727,32748,6067,23227,14181,0,12665,11151,13592,1232,898,1637,1053,2386,1847,4105,1356,956,1110,3574,4002,1279,2045,1412,2449,2803,1243,1349,672
32,0,37384,10619,32756,5991,23245,14139,0,12677,11145,13562,1233,898,1635,1049,2386,1847,4105,1357,954,1110,3567,4003,1279,2046,1412,2456,2800,1243,1332,672
35,0,37346,10730,32661,6045,23234,14112,0,12669,11125,13552,1233,898,1635,1044,2386,1847,4105,1357,961,1110,3554,4005,1279,2046,1412,2436,2798,1243,1324,673
36,0,37369,10530,32783,5944,23249,14120,0,12670,11150,13549,1233,898,1635,1038,2386,1847,4105,1357,967,1110,3549,4008,1279,2046,1412,2453,2796,1243,1336,671
37,0,37335,10628,32716,6009,23240,14095,0,12659,11127,13549,1233,898,1635,1036,2386,1847,4105,1357,969,1110,3536,4011,1279,2046,1412,2421,2793,1243,1348,670
38,0,37307,10544,32736,5973,23231,14076,0,12643,11140,13524,1235,898,1635,1034,2385,1847,4105,1357,971,1110,3528,4011,1279,2046,1413,2433,2792,1243,1314,671
39,0,37306,10524,32727,5945,23249,14057,0,12657,11122,13527,1235,898,1635,1031,2385,1847,4105,1357,976,1110,3519,4011,1279,2046,1413,2433,2791,1243,1322,670
42,0,37272,10488,32699,5915,23254,14018,0,12628,11116,13528,1236,898,1635,1029,2385,1847,4105,1357,981,1110,3512,4013,1279,2046,1413,2405,2789,1243,1318,671
43,0,37281,10459,32724,5902,23259,14022,0,12664,11124,13493,1236,898,1635,1024,2385,1847,4105,1357,983,1110,3508,4014,1279,2046,1413,2427,2789,1243,1312,670
44,0,37231,10445,32692,5906,23252,13979,0,12620,11110,13501,1236,898,1635,1019,2385,1847,4105,1357,982,1110,3495,4016,1279,2048,1413,2395,2788,1243,1310,670
45,0,37182,10486,32602,5906,23242,13940,0,12593,11088,13501,1236,898,1635,1015,2385,1847,4105,1357,987,1110,3488,4016,1279,2047,1413,2379,2782,1243,1290,670
46,0,37158,10343,32646,5831,23223,13935,0,12592,11099,13467,1236,898,1635,1012,2385,1847,4105,1357,990,1110,3481,4016,1279,2047,1413,2372,2780,1243,1282,670
49,0,37158,10321,32654,5817,23208,13950,0,12586,11091,13481,1236,898,1635,1011,2385,1847,4105,1357,987,1110,3479,4016,1279,2049,1413,2378,2779,1243,1281,670
50,0,37123,10323,32635,5835,23197,13926,0,12592,11088,13443,1237,898,1635,1005,2385,1847,4105,1357,988,1110,3476,4016,1279,2050,1413,2364,2779,1243,1266,670
51,1,32081,10273,28183,6375,19432,12649,0,10921,9729,11431,718,898,1031,914,2305,1142,4102,1011,746,1057,3273,4007,1279,898,1413,1818,2415,1243,1182,629
52,0,37101,6354,34260,3513,23225,13876,0,12546,11089,13466,1241,895,1634,993,2384,1850,4104,1359,991,1110,3450,4015,1279,2079,1411,2343,2774,1243,1283,663
53,0,37102,10250,32615,5763,23245,13857,0,12588,11074,13440,1239,895,1635,993,2384,1850,4105,1359,989,1110,3447,4016,1279,2058,1411,2359,2775,1243,1284,671
56,0,37084,10212,32616,5744,23234,13850,0,12557,11076,13451,1239,895,1635,990,2384,1850,4105,1359,990,1110,3446,4016,1279,2058,1411,2357,2775,1243,1271,671
57,0,37066,10181,32629,5744,23233,13833,0,12547,11079,13440,1239,895,1635,988,2384,1850,4105,1359,990,1110,3444,4016,1279,2058,1411,2364,2775,1243,1250,671
58,0,37034,10158,32613,5737,23218,13816,0,12550,11047,13437,1239,895,1635,988,2384,1850,4105,1359,990,1110,3440,4016,1279,2058,1411,2318,2774,1243,1269,671
59,0,37032,10082,32642,5692,23181,13851,0,12528,11043,13461,1239,895,1635,987,2384,1850,4105,1359,991,1110,3435,4016,1279,2058,1411,2309,2773,1243,1282,671
60,0,37037,10145,32600,5708,23165,13872,0,12560,11062,13415,1239,895,1635,986,2384,1850,4105,1359,991,1110,3431,4016,1279,2058,1411,2335,2773,1243,1266,671
63,0,37005,10151,32578,5724,23208,13797,0,12536,11048,13421,1239,895,1635,984,2383,1850,4105,1359,991,1110,3425,4016,1279,2058,1411,2334,2772,1243,1245,671
64,0,37024,10068,32611,5655,23208,13816,0,12549,11046,13429,1239,895,1635,983,2383,1850,4105,1359,991,1110,3424,4016,1279,2059,1411,2333,2772,1243,1266,671
65,0,37009,10125,32580,5696,23179,13830,0,12539,11031,13439,1239,895,1635,981,2383,1850,4105,1359,991,1110,3419,4016,1279,2060,1411,2322,2771,1243,1269,671
66,0,37026,10033,32626,5633,23219,13807,0,12549,11048,13429,1239,895,1635,981,2383,1850,4105,1359,991,1110,3413,4016,1279,2060,1411,2326,2771,1243,1288,671
67,0,36960,10093,32559,5692,23175,13785,0,12529,11031,13400,1239,895,1635,978,2383,1850,4105,1359,991,1110,3413,4016,1279,2060,1411,2313,2770,1243,1239,671
70,0,37024,10082,32599,5657,23230,13794,0,12531,11063,13430,1239,895,1635,978,2383,1850,4105,1359,991,1110,3410,4016,1279,2060,1411,2357,2769,1243,1263,671
71,0,36956,10034,32568,5646,23199,13757,0,12512,11029,13415,1239,895,1635,977,2383,1850,4105,1359,992,1110,3407,4016,1279,2062,1411,2304,2768,1243,1250,671
72,0,36989,10035,32598,5644,23219,13770,0,12515,11036,13438,1239,895,1635,975,2383,1850,4105,1359,992,1110,3396,4016,1279,2062,1411,2342,2767,1243,1259,671
73,0,36892,10040,32513,5661,23169,13723,0,12499,10998,13395,1239,895,1635,974,2383,1850,4105,1359,994,1110,3394,4016,1279,2062,1411,2292,2767,1243,1213,671
74,0,36896,9985,32517,5606,23177,13719,0,12478,11015,13403,1239,895,1635,974,2383,1850,4104,1359,994,1110,3391,4016,1279,2063,1411,2281,2765,1243,1233,671
77,0,36919,9927,32570,5578,23186,13733,0,12505,11015,13399,1239,895,1635,974,2383,1850,4104,1359,993,1110,3390,4016,1279,2064,1411,2288,2763,1243,1252,671
78,0,36919,9943,32569,5593,23197,13722,0,12510,11020,13389,1239,895,1635,974,2383,1850,4104,1359,993,1110,3389,4016,1279,2064,1411,2288,2763,1243,1253,671
79,0,36907,9955,32560,5608,23183,13724,0,12503,11022,13382,1239,895,1635,974,2382,1850,4104,1359,993,1110,3387,4016,1279,2064,1411,2291,2763,1243,1241,671
80,0,36915,9909,32570,5564,23194,13721,0,12494,11018,13403,1239,895,1635,974,2382,1850,4104,1359,993,1110,3385,4016,1279,2064,1411,2292,2763,1243,1250,671
81,0,36892,9943,32530,5581,23200,13692,0,12499,11000,13393,1239,895,1635,972,2382,1850,4104,1359,993,1110,3384,4016,1279,2063,1411,2302,2762,1243,1222,671
84,0,36888,9953,32526,5591,23188,13700,0,12487,11030,13371,1239,895,1635,971,2382,1850,4104,1359,993,1110,3383,4016,1279,2064,1411,2283,2762,1243,1238,671
85,0,36910,9929,32565,5584,23210,13700,0,12499,11027,13384,1239,895,1635,971,2382,1850,4104,1359,993,1110,3382,4016,1279,2065,1411,2296,2762,1243,1247,671
86,0,36864,9945,32494,5575,23163,13701,0,12484,11000,13380,1239,895,1635,970,2382,1850,4104,1359,993,1110,3381,4016,1279,2065,1411,2286,2761,1243,1214,671
87,1,31897,9930,28092,6125,19430,12467,0,10845,9674,11378,723,895,1032,891,2302,1146,4102,1008,750,1057,3217,4010,1279,912,1411,1731,2398,1243,1160,630
88,0,36896,6094,34162,3360,23224,13672,0,12471,11010,13415,1240,894,1635,967,2382,1854,4103,1359,996,1110,3374,4015,1279,2092,1411,2273,2757,1243,1252,660
91,0,36837,9945,32461,5569,23205,13632,0,12459,11006,13372,1239,894,1635,968,2382,1853,4104,1359,993,1110,3371,4016,1279,2072,1411,2265,2757,1243,1215,671
92,0,36836,9917,32497,5578,23164,13672,0,12469,10988,13379,1239,894,1635,966,2382,1853,4104,1359,994,1110,3371,4016,1279,2072,1411,2243,2758,1243,1237,670
93,0,36810,9910,32478,5578,23165,13645,0,12471,10986,13353,1239,894,1635,964,2382,1853,4104,1359,994,1110,3371,4016,1279,2072,1411,2256,2756,1243,1201,671
94,0,36841,9894,32519,5572,23205,13636,0,12446,11016,13379,1239,894,1635,962,2382,1853,4104,1359,994,1110,3371,4016,1279,2072,1411,2288,2756,1243,1202,671
95,1,31854,9874,28080,6100,19409,12445,0,10824,9668,11362,725,894,1031,881,2303,1149,4102,1007,751,1057,3189,4009,1279,904,1411,1731,2404,1243,1153,631
98,0,36824,6115,34062,3353,23183,13641,0,12461,10981,13382,1242,894,1632,957,2382,1855,4103,1359,997,1110,3363,4015,1279,2094,1411,2231,2742,1243,1253,662
99,0,36796,9915,32477,5596,23180,13616,0,12441,11007,13348,1241,894,1632,956,2382,1854,4104,1359,995,1110,3366,4016,1279,2076,1411,2236,2740,1243,1231,671
100,0,36818,9839,32511,5532,23193,13625,0,12483,10990,13345,1241,894,1632,955,2382,1854,4104,1359,995,1110,3366,4016,1279,2076,1411,2257,2739,1243,1234,671
101,0,36768,9913,32437,5582,23183,13585,0,12441,10973,13354,1241,894,1632,954,2382,1854,4104,1359,995,1110,3362,4016,1279,2076,1411,2260,2738,1243,1187,671
102,0,36800,9821,32532,5553,23198,13602,0,12455,10998,13347,1241,894,1632,953,2382,1854,4104,1359,995,1110,3360,4016,1279,2076,1411,2255,2738,1243,1227,671
105,0,36812,9804,32523,5515,23187,13625,0,12433,10996,13383,1241,894,1632,949,2382,1854,4104,1359,995,1110,3357,4016,1279,2076,1411,2260,2738,1243,1241,671
106,1,31768,9883,27996,6111,19361,12407,0,10808,9654,11306,725,894,1031,871,2303,1148,4102,1008,752,1056,3169,4008,1279,894,1411,1710,2392,1243,1141,631
107,0,36734,6009,34036,3311,23190,13544,0,12434,10982,13318,1242,894,1631,942,2382,1854,4103,1359,998,1110,3341,4014,1279,2096,1411,2239,2732,1243,1202,662
108,0,36731,9795,32464,5528,23178,13553,0,12421,10977,13333,1241,894,1632,944,2382,1854,4104,1359,997,1110,3344,4015,1279,2078,1411,2257,2729,1242,1188,671
109,1,31740,9788,27984,6032,19347,12393,0,10790,9614,11336,725,894,1031,870,2303,1148,4102,1009,754,1056,3183,4008,1279,904,1411,1697,2382,1242,1111,631
112,0,36660,5999,33965,3304,23170,13490,0,12389,10958,13313,1242,894,1583,932,2381,1854,4103,1359,997,1107,3324,4013,1279,2096,1411,2248,2714,1242,1220,661
113,0,36599,9702,32384,5487,23132,13467,0,12384,10951,13264,1237,894,1588,932,2381,1854,4104,1359,997,1107,3328,4013,1279,2080,1411,2242,2716,1242,1165,670
114,0,36610,9705,32390,5485,23144,13466,0,12387,10944,13279,1237,894,1588,932,2381,1854,4104,1359,996,1107,3326,4013,1279,2080,1411,2223,2716,1242,1198,670
115,0,36595,9664,32362,5431,23136,13459,0,12376,10938,13281,1237,894,1588,931,2381,1854,4104,1359,996,1107,3324,4013,1279,2080,1411,2210,2715,1242,1200,670
116,0,36620,9635,32414,5429,23142,13478,0,12404,10944,13272,1237,894,1588,931,2381,1854,4104,1359,996,1107,3322,4014,1279,2080,1411,2223,2714,1242,1214,670
119,0,36609,9652,32428,5471,23139,13470,0,12383,10939,13287,1237,894,1588,931,2381,1854,4104,1359,997,1107,3321,4014,1279,2080,1411,2226,2714,1242,1200,670
120,0,36612,9646,32435,5469,23151,13461,0,12390,10931,13291,1237,894,1588,931,2381,1854,4104,1359,997,1107,3321,4014,1279,2080,1411,2245,2714,1242,1184,670
121,0,36579,9650,32399,5470,23124,13455,0,12373,10954,13252,1237,894,1588,928,2381,1854,4104,1359,997,1107,3321,4014,1279,2080,1411,2199,2714,1242,1200,670
122,0,36611,9646,32427,5462,23160,13451,0,12398,10941,13272,1237,894,1588,926,2381,1854,4104,1359,997,1107,3319,4014,1279,2080,1411,2233,2713,1242,1203,670
123,0,36619,9599,32437,5417,23159,13460,0,12385,10945,13289,1237,894,1588,925,2381,1854,4104,1359,997,1107,3317,4014,1279,2080,1411,2238,2713,1242,1209,670
126,1,31644,9672,27949,5977,19322,12322,0,10744,9618,11282,727,894,1029,860,2302,1148,4102,1010,754,1057,3161,4008,1279,906,1411,1654,2379,1242,1091,630
127,0,36569,5927,33904,3262,23134,13435,0,12360,10935,13274,1238,894,1587,922,2381,1854,4102,1359,998,1107,3311,4014,1279,2098,1410,2218,2710,1242,1184,661
128,0,36532,9624,32343,5435,23121,13411,0,12369,10946,13217,1238,894,1588,922,2381,1854,4103,1359,997,1107,3309,4014,1279,2082,1410,2192,2709,1242,1182,670
129,0,36574,9579,32409,5414,23135,13439,0,12362,10954,13258,1238,894,1588,921,2381,1854,4103,1359,997,1107,3309,4014,1279,2082,1410,2231,2709,1242,1186,670
130,0,36584,9593,32432,5441,23156,13428,0,12386,10943,13255,1238,894,1588,921,2381,1854,4103,1359,997,1107,3309,4014,1279,2082,1410,2214,2709,1242,1213,670
133,0,36576,9575,32411,5410,23150,13426,0,12386,10928,13262,1238,894,1588,920,2381,1854,4103,1359,997,1107,3309,4014,1279,2082,1410,2226,2709,1242,1194,670
134,0,36566,9600,32393,5427,23127,13439,0,12382,10938,13246,1238,894,1588,920,2381,1854,4103,1359,997,1107,3308,4014,1279,2082,1410,2230,2709,1242,1181,670
135,0,36505,9625,32318,5438,23122,13383,0,12335,10947,13223,1238,894,1588,920,2381,1854,4103,1359,997,1107,3308,4014,1279,2082,1410,2196,2709,1242,1154,670
136,0,36585,9583,32401,5399,23150,13435,0,12368,10941,13276,1238,894,1588,920,2381,1854,4103,1359,997,1107,3305,4014,1279,2082,1410,2239,2709,1242,1194,670
137,0,36554,9547,32408,5401,23116,13438,0,12358,10940,13256,1238,894,1588,919,2381,1854,4103,1359,997,1107,3305,4014,1279,2082,1410,2214,2709,1242,1189,670
140,0,36531,9616,32373,5458,23125,13406,0,12366,10926,13239,1238,894,1588,917,2381,1854,4103,1359,997,1107,3305,4014,1279,2082,1410,2202,2709,1242,1180,670
141,0,36554,9637,32360,5443,23139,13415,0,12356,10926,13272,1238,894,1588,917,2381,1854,4103,1359,997,1107,3304,4014,1279,2082,1410,2215,2709,1242,1191,670
142,0,36549,9598,32371,5420,23121,13428,0,12365,10923,13261,1238,894,1588,917,2381,1854,4103,1359,997,1107,3304,4014,1279,2082,1410,2217,2709,1242,1184,670
143,0,36537,9594,32378,5435,23149,13388,0,12345,10941,13251,1238,894,1588,916,2381,1854,4103,1359,996,1107,3304,4014,1279,2082,1410,2216,2709,1242,1175,670
144,0,36540,9570,32405,5435,23124,13416,0,12367,10912,13261,1238,894,1588,916,2381,1854,4103,1359,996,1107,3304,4014,1279,2082,1410,2211,2709,1242,1183,670
147,0,36534,9562,32394,5422,23121,13413,0,12362,10915,13257,1238,894,1588,916,2381,1854,4103,1359,996,1107,3304,4014,1279,2083,1410,2190,2709,1242,1197,670
148,0,36508,9514,32369,5375,23097,13411,0,12350,10928,13230,1238,894,1588,916,2381,1854,4103,1359,996,1107,3303,4014,1279,2083,1410,2190,2709,1242,1172,670
149,0,36540,9565,32358,5383,23129,13411,0,12346,10939,13255,1238,894,1588,915,2381,1854,4103,1359,996,1107,3301,4014,1279,2084,1410,2212,2708,1242,1185,670
150,0,36540,9591,32366,5417,23136,13404,0,12350,10929,13261,1238,894,1588,914,2381,1854,4103,1359,996,1107,3300,4014,1279,2084,1410,2209,2707,1242,1191,670
151,0,36529,9595,32344,5410,23139,13390,0,12364,10926,13239,1238,894,1588,914,2381,1854,4103,1359,996,1107,3298,4014,1279,2084,1410,2211,2707,1242,1180,670
154,0,36508,9586,32326,5404,23120,13388,0,12345,10923,13240,1238,894,1588,914,2381,1854,4103,1359,996,1107,3298,4014,1279,2084,1410,2205,2707,1242,1165,670
155,0,36544,9571,32372,5399,23125,13419,0,12358,10924,13262,1238,894,1588,914,2381,1854,4103,1359,996,1107,3297,4014,1279,2084,1410,2210,2707,1242,1197,670
156,0,36543,9593,32363,5413,23144,13399,0,12374,10927,13242,1238,894,1588,913,2381,1854,4102,1359,996,1107,3296,4014,1279,2084,1410,2225,2707,1242,1184,670
157,0,36515,9540,32370,5395,23122,13393,0,12369,10918,13228,1238,894,1588,913,2381,1854,4102,1359,996,1107,3294,4014,1279,2084,1410,2212,2706,1242,1172,670
158,0,36504,9595,32332,5423,23132,13372,0,12345,10930,13229,1238,894,1588,913,2381,1854,4101,1359,996,1107,3294,4014,1279,2084,1409,2218,2706,1242,1157,670
161,0,36480,9539,32339,5398,23120,13360,0,12321,10928,13231,1238,894,1588,913,2381,1854,4101,1359,996,1107,3290,4014,1279,2084,1409,2200,2706,1242,1155,670
162,0,36505,9508,32390,5393,23121,13384,0,12350,10912,13243,1238,894,1588,913,2381,1854,4101,1359,996,1107,3290,4014,1279,2084,1409,2197,2706,1242,1183,670
163,0,36513,9580,32348,5415,23124,13389,0,12340,10926,13247,1238,894,1588,913,2381,1854,4101,1359,996,1107,3289,4014,1279,2084,1409,2211,2706,1242,1178,670
164,0,36508,9562,32331,5385,23120,13388,0,12372,10916,13220,1238,894,1588,913,2381,1854,4101,1359,996,1107,3289,4014,1279,2084,1409,2206,2706,1242,1178,670
165,0,36509,9528,32372,5391,23135,13374,0,12332,10944,13233,1238,894,1588,913,2381,1854,4101,1359,995,1107,3288,4014,1279,2084,1409,2215,2706,1242,1172,670
168,0,36505,9569,32358,5422,23127,13378,0,12355,10949,13201,1238,894,1588,913,2381,1854,4101,1359,996,1107,3288,4014,1279,2084,1409,2213,2706,1242,1169,670
169,1,31608,9542,27961,5895,19337,12271,0,10743,9607,11258,727,894,1029,848,2300,1152,4099,1007,754,1057,3136,4008,1279,898,1409,1655,2386,1242,1098,630
170,0,36516,5859,33880,3223,23132,13384,0,12337,10917,13262,1239,894,1587,911,2381,1854,4100,1359,997,1107,3282,4014,1279,2103,1409,2225,2706,1242,1166,661
171,0,36496,9554,32323,5381,23142,13354,0,12333,10916,13247,1238,894,1588,911,2381,1854,4100,1359,996,1107,3281,4014,1279,2088,1409,2206,2706,1242,1173,670
172,0,36478,9550,32350,5422,23120,13358,0,12346,10910,13222,1238,894,1588,911,2381,1854,4100,1359,995,1107,3279,4014,1279,2088,1409,2195,2706,1242,1169,670
175,0,36474,9490,32358,5374,23117,13357,0,12338,10928,13208,1238,894,1588,911,2381,1854,4100,1359,995,1107,3279,4014,1279,2088,1409,2195,2706,1242,1165,670
176,1,31615,9504,27988,5877,19353,12262,0,10743,9610,11262,726,894,1030,848,2300,1150,4098,1005,754,1056,3118,4008,1279,917,1409,1645,2387,1242,1119,630
177,0,36504,5871,33870,3237,23139,13365,0,12345,10930,13229,1239,894,1586,911,2381,1854,4099,1360,998,1107,3273,4014,1279,2105,1409,2207,2701,1242,1183,662
178,0,36472,9553,32347,5428,23140,13332,0,12333,10923,13216,1238,894,1588,911,2381,1854,4100,1360,997,1107,3273,4014,1279,2089,1409,2172,2702,1242,1192,670
179,0,36486,9555,32338,5407,23131,13355,0,12344,10918,13224,1238,894,1588,911,2381,1854,4100,1360,997,1107,3273,4014,1279,2090,1409,2209,2702,1242,1168,670
182,0,36469,9507,32340,5378,23109,13360,0,12345,10913,13211,1238,894,1588,911,2381,1854,4100,1360,997,1107,3271,4014,1279,2090,1409,2187,2702,1242,1175,670
183,0,36492,9544,32337,5389,23154,13338,0,12340,10922,13230,1238,894,1588,911,2381,1854,4100,1360,997,1107,3269,4014,1279,2090,1409,2219,2702,1242,1168,670
184,0,36454,9486,32361,5393,23143,13311,0,12341,10921,13192,1238,894,1588,911,2381,1854,4100,1360,997,1107,3269,4014,1279,2090,1409,2202,2702,1242,1147,670
185,0,36463,9489,32351,5377,23141,13322,0,12343,10908,13212,1238,894,1588,911,2381,1854,4100,1360,997,1107,3268,4014,1279,2090,1409,2190,2702,1242,1169,670
186,0,36468,9498,32346,5376,23147,13321,0,12336,10939,13193,1238,894,1588,910,2381,1854,4100,1360,997,1107,3267,4014,1279,2090,1409,2192,2702,1242,1174,670
189,0,36457,9554,32310,5407,23134,13323,0,12329,10920,13208,1238,894,1588,910,2381,1854,4100,1360,997,1107,3267,4014,1279,2090,1409,2195,2702,1242,1160,670
190,0,36471,9415,32403,5347,23141,13330,0,12332,10919,13220,1238,894,1588,909,2381,1854,4100,1360,997,1107,3267,4014,1279,2090,1409,2197,2702,1242,1173,670
191,0,36472,9532,32336,5396,23128,13344,0,12336,10925,13211,1238,894,1588,909,2381,1854,4100,1360,997,1107,3267,4014,1279,2091,1409,2200,2702,1242,1170,670
192,0,36451,9539,32325,5413,23114,13337,0,12348,10913,13190,1238,894,1588,909,2381,1854,4100,1360,997,1107,3267,4014,1279,2091,1409,2181,2702,1242,1168,670
193,0,36425,9524,32303,5402,23120,13305,0,12327,10912,13186,1238,894,1588,909,2381,1854,4100,1360,997,1107,3266,4014,1279,2091,1409,2185,2702,1242,1139,670
196,0,36441,9490,32324,5373,23117,13324,0,12320,10913,13208,1238,894,1588,909,2381,1854,4100,1360,997,1107,3266,4014,1279,2091,1409,2177,2702,1242,1163,670
197,0,36441,9471,32331,5361,23114,13327,0,12313,10928,13200,1238,894,1588,909,2381,1854,4100,1360,997,1107,3265,4014,1279,2092,1409,2199,2701,1242,1142,670
198,0,36479,9481,32370,5372,23153,13326,0,12342,10931,13206,1238,894,1588,909,2381,1854,4100,1360,997,1107,3262,4014,1279,2092,1409,2198,2701,1242,1184,670
199,1,31568,9513,27927,5872,19338,12230,0,10740,9598,11230,727,894,1030,847,2300,1150,4098,1009,756,1057,3109,4008,1279,907,1409,1646,2384,1242,1086,630
200,0,36485,5887,33858,3260,23155,13330,0,12323,10928,13234,1239,894,1587,907,2381,1854,4099,1360,999,1107,3257,4014,1279,2110,1409,2209,2700,1242,1176,662
203,0,36434,9576,32274,5416,23127,13307,0,12321,10925,13188,1238,894,1588,907,2381,1854,4100,1360,997,1107,3259,4014,1279,2095,1409,2195,2701,1242,1144,670
204,0,36488,9492,32363,5367,23158,13330,0,12331,10927,13230,1238,894,1588,907,2381,1854,4100,1360,997,1107,3259,4014,1279,2095,1409,2213,2701,1242,1180,670
205,0,36404,9522,32282,5400,23099,13305,0,12318,10916,13170,1238,894,1588,907,2381,1854,4100,1360,997,1107,3259,4014,1279,2095,1409,2147,2701,1242,1162,670
206,0,36472,9439,32367,5334,23154,13318,0,12324,10925,13223,1238,894,1588,907,2381,1854,4100,1360,997,1107,3258,4014,1279,2095,1409,2223,2701,1242,1155,670
207,0,36446,9480,32340,5374,23142,13304,0,12324,10918,13204,1238,894,1588,907,2381,1854,4100,1360,997,1107,3258,4014,1279,2095,1409,2202,2700,1242,1151,670
210,0,36437,9473,32326,5362,23137,13300,0,12310,10927,13200,1238,894,1588,907,2381,1854,4100,1360,997,1107,3258,4014,1279,2095,1409,2199,2699,1242,1146,670
211,0,36437,9454,32372,5389,23134,13303,0,12311,10922,13204,1238,894,1588,907,2381,1854,4100,1360,997,1107,3257,4014,1279,2095,1409,2189,2699,1242,1157,670
212,0,36433,9490,32318,5375,23111,13322,0,12306,10930,13197,1238,894,1588,907,2381,1854,4100,1360,997,1107,3256,4014,1279,2095,1409,2174,2699,1242,1169,670
213,0,36416,9508,32301,5393,23114,13302,0,12313,10910,13193,1238,894,1588,907,2381,1854,4100,1360,997,1107,3256,4014,1279,2095,1409,2161,2699,1242,1165,670
