Day,Rain,ActiveMode,ActiveNorm,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,LocalCommute,CityCommute,DistantCommute,Subculture A,Subculture B,Subculture C,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
43,0,37426,10519,32814,5907,23240,14186,0,12566,11103,13757,1316,892,1764,1001,2328,1883,3951,1440,991,1188,3411,4020,1237,2072,1458,2423,2775,1250,1354,672
44,0,37400,10485,32759,5844,23215,14185,0,12550,11075,13775,1316,892,1764,998,2328,1883,3951,1440,992,1188,3405,4020,1237,2072,1458,2397,2775,1250,1362,672
45,0,37432,10434,32842,5844,23250,14182,0,12565,11109,13758,1316,892,1764,996,2328,1883,3951,1440,991,1188,3399,4020,1237,2072,1458,2462,2773,1250,1340,672
46,0,37405,10428,32820,5843,23237,14168,0,12557,11099,13749,1316,892,1764,993,2328,1883,3951,1440,992,1188,3394,4020,1237,2072,1458,2417,2772,1250,1367,671
49,0,37390,10431,32811,5852,23269,14121,0,12558,11087,13745,1317,892,1764,992,2328,1883,3951,1439,991,1188,3389,4020,1237,2072,1458,2433,2771,1250,1344,671
50,0,37314,10405,32753,5844,23199,14115,0,12522,11075,13717,1318,892,1764,990,2328,1883,3951,1439,990,1188,3382,4020,1237,2075,1458,2386,2771,1250,1321,671
51,1,32117,10332,28208,6423,19381,12736,0,10825,9747,11545,727,892,1100,918,2253,1145,3947,1105,769,1122,3155,4012,1237,928,1458,1847,2407,1250,1214,631
52,0,37263,6263,34445,3445,23223,14040,0,12498,11083,13682,1322,893,1763,987,2328,1889,3950,1439,992,1188,3364,4020,1237,2094,1457,2356,2763,1250,1300,671
53,0,37262,10379,32688,5805,23239,14023,0,12505,11080,13677,1320,893,1763,984,2328,1889,3950,1439,991,1188,3358,4020,1237,2084,1458,2382,2762,1250,1295,671
56,0,37257,10282,32741,5766,23213,14044,0,12517,11053,13687,1320,893,1763,981,2328,1889,3950,1439,991,1188,3354,4020,1237,2084,1458,2363,2762,1250,1316,671
57,0,37272,10335,32714,5777,23263,14009,0,12503,11070,13699,1320,893,1763,980,2328,1889,3950,1439,991,1188,3351,4020,1237,2083,1458,2392,2762,1250,1307,671
58,0,37244,10356,32713,5825,23229,14015,0,12492,11047,13705,1320,893,1763,978,2328,1889,3950,1439,991,1188,3348,4020,1237,2085,1458,2364,2762,1250,1310,671
59,0,37218,10296,32715,5793,23221,13997,0,12470,11057,13691,1320,893,1763,976,2328,1889,3950,1439,991,1188,3346,4020,1237,2086,1457,2355,2761,1250,1298,671
60,0,37223,10261,32705,5743,23231,13992,0,12473,11053,13697,1320,893,1763,976,2328,1889,3950,1439,991,1188,3343,4020,1237,2087,1457,2364,2761,1250,1296,671
63,0,37196,10239,32717,5760,23203,13993,0,12456,11054,13686,1320,893,1763,973,2328,1889,3950,1439,991,1188,3336,4020,1237,2087,1457,2332,2760,1250,1312,671
64,0,37221,10190,32737,5706,23228,13993,0,12481,11044,13696,1320,893,1763,972,2328,1889,3950,1438,991,1188,3333,4020,1237,2087,1457,2379,2759,1250,1296,671
65,0,37154,10251,32655,5752,23193,13961,0,12466,11054,13634,1320,893,1763,969,2328,1889,3950,1438,991,1188,3326,4020,1237,2087,1457,2356,2759,1250,1262,671
66,0,37161,10148,32677,5664,23213,13948,0,12441,11035,13685,1320,893,1763,966,2328,1889,3950,1438,991,1188,3320,4020,1237,2087,1457,2366,2759,1250,1268,671
67,0,37179,10171,32667,5659,23212,13967,0,12465,11038,13676,1320,893,1763,965,2328,1889,3950,1438,991,1188,3316,4020,1237,2087,1457,2358,2758,1250,1300,671
70,0,37096,10140,32654,5698,23177,13919,0,12434,11018,13644,1320,893,1763,963,2328,1889,3950,1438,992,1188,3310,4020,1237,2087,1457,2314,2755,1250,1271,671
71,0,37108,10143,32655,5690,23183,13925,0,12439,11013,13656,1320,893,1763,961,2328,1889,3950,1438,991,1188,3307,4020,1237,2087,1457,2333,2755,1250,1270,671
72,0,37169,10125,32730,5686,23221,13948,0,12468,11048,13653,1320,893,1763,959,2328,1889,3950,1438,990,1188,3304,4020,1237,2087,1457,2363,2755,1250,1307,671
73,0,37142,10154,32684,5696,23231,13911,0,12434,11038,13670,1320,893,1763,958,2328,1889,3950,1438,990,1188,3301,4020,1237,2088,1457,2347,2754,1250,1300,671
74,0,37117,10108,32676,5667,23216,13901,0,12439,11028,13650,1320,893,1763,957,2328,1889,3950,1438,990,1188,3299,4020,1237,2088,1457,2347,2754,1250,1278,671
77,0,37136,10166,32672,5702,23211,13925,0,12435,11039,13662,1320,893,1763,957,2328,1889,3950,1438,989,1188,3297,4020,1237,2089,1457,2333,2754,1250,1313,671
78,0,37151,10131,32692,5672,23205,13946,0,12464,11040,13647,1320,893,1763,956,2328,1889,3950,1438,989,1188,3293,4020,1237,2090,1457,2358,2754,1250,1307,671
79,0,37122,10119,32647,5644,23206,13916,0,12433,11036,13653,1320,893,1763,956,2328,1889,3950,1438,989,1188,3291,4020,1237,2091,1457,2360,2754,1250,1277,671
80,0,37108,10082,32675,5649,23208,13900,0,12441,11029,13638,1320,893,1763,956,2328,1889,3950,1438,989,1188,3289,4020,1237,2091,1457,2323,2753,1250,1303,671
81,0,37084,10077,32642,5635,23189,13895,0,12399,11027,13658,1320,893,1763,954,2328,1889,3950,1438,989,1188,3286,4020,1237,2091,1457,2327,2751,1250,1282,671
84,0,37096,10056,32655,5615,23189,13907,0,12435,11021,13640,1320,893,1763,953,2328,1889,3950,1438,989,1188,3286,4020,1237,2091,1457,2323,2751,1250,1299,671
85,0,37079,10116,32625,5662,23208,13871,0,12427,11024,13628,1320,893,1763,953,2328,1889,3950,1438,989,1188,3284,4020,1237,2092,1457,2318,2751,1250,1288,671
86,0,37057,10018,32646,5607,23190,13867,0,12417,11014,13626,1320,893,1763,953,2328,1889,3950,1438,989,1188,3280,4020,1237,2092,1457,2322,2749,1250,1268,671
87,1,31857,10032,28063,6238,19346,12511,0,10698,9661,11498,734,893,1098,890,2250,1145,3947,1104,770,1122,3087,4012,1237,931,1457,1736,2388,1250,1174,632
88,0,37074,6104,34309,3339,23226,13848,0,12435,11010,13629,1323,893,1762,948,2328,1894,3950,1438,990,1188,3273,4020,1236,2109,1457,2326,2741,1250,1278,670
91,0,37032,10037,32612,5617,23201,13831,0,12425,10987,13620,1320,893,1762,948,2328,1894,3950,1438,989,1188,3275,4020,1237,2102,1457,2303,2742,1250,1265,671
92,0,37044,10033,32605,5594,23178,13866,0,12441,10996,13607,1320,893,1762,948,2328,1894,3950,1438,989,1188,3272,4020,1237,2102,1457,2309,2741,1250,1275,671
93,0,37007,10030,32572,5595,23189,13818,0,12380,11031,13596,1320,893,1762,948,2328,1894,3950,1438,989,1188,3271,4020,1237,2102,1457,2302,2740,1250,1247,671
94,0,37037,9970,32660,5593,23209,13828,0,12427,11003,13607,1320,893,1762,947,2328,1894,3950,1438,989,1188,3270,4020,1237,2102,1457,2286,2740,1250,1295,671
95,1,31831,9976,28019,6164,19325,12506,0,10702,9662,11467,733,893,1098,880,2250,1148,3948,1103,771,1122,3077,4012,1237,923,1457,1739,2392,1250,1166,632
98,0,37034,6045,34311,3322,23250,13784,0,12420,11003,13611,1323,893,1759,943,2328,1894,3950,1438,990,1188,3256,4019,1237,2112,1457,2335,2731,1250,1260,671
99,0,37005,9998,32631,5624,23187,13818,0,12402,11001,13602,1322,893,1759,943,2328,1894,3950,1438,989,1188,3258,4019,1237,2105,1457,2292,2734,1250,1278,671
100,0,37008,10004,32599,5595,23189,13819,0,12405,11009,13594,1322,893,1759,943,2328,1894,3950,1438,989,1188,3258,4019,1237,2105,1457,2325,2734,1250,1248,671
101,0,36996,9984,32591,5579,23197,13799,0,12408,11009,13579,1322,893,1759,943,2328,1894,3950,1438,989,1188,3257,4019,1237,2105,1457,2292,2734,1250,1270,671
102,0,36989,9964,32615,5590,23202,13787,0,12395,11005,13589,1322,893,1759,942,2328,1894,3950,1438,989,1188,3256,4019,1237,2105,1457,2312,2733,1250,1246,671
105,0,36978,9994,32599,5615,23200,13778,0,12386,11002,13590,1322,893,1759,940,2328,1894,3950,1438,989,1188,3254,4019,1237,2105,1457,2309,2732,1250,1243,671
106,1,31828,10017,28020,6209,19346,12482,0,10722,9647,11459,735,893,1097,883,2248,1145,3947,1104,770,1122,3056,4011,1237,934,1457,1726,2392,1250,1189,632
107,0,36911,6017,34190,3296,23190,13721,0,12374,10967,13570,1325,894,1759,936,2328,1895,3950,1438,990,1188,3240,4019,1237,2117,1457,2268,2722,1250,1227,671
108,0,36944,9932,32588,5576,23176,13768,0,12364,10995,13585,1322,893,1759,936,2328,1895,3950,1438,989,1188,3243,4019,1237,2111,1457,2259,2725,1250,1274,671
109,1,31777,9930,28016,6169,19299,12478,0,10696,9627,11454,735,893,1098,875,2246,1146,3947,1102,770,1122,3057,4011,1237,928,1457,1695,2381,1250,1195,632
112,0,36882,6033,34165,3316,23192,13690,0,12365,10978,13539,1325,893,1718,936,2328,1895,3950,1438,990,1183,3233,4019,1237,2119,1457,2286,2715,1250,1240,670
113,0,36868,9831,32579,5542,23178,13690,0,12371,10970,13527,1313,893,1728,934,2328,1895,3950,1438,989,1183,3234,4019,1237,2111,1457,2274,2715,1250,1250,670
114,0,36854,9842,32543,5531,23177,13677,0,12356,10958,13540,1313,893,1728,934,2328,1895,3950,1438,989,1183,3231,4019,1237,2111,1457,2276,2713,1250,1239,670
115,0,36852,9831,32551,5530,23169,13683,0,12368,10963,13521,1312,893,1728,934,2328,1895,3950,1438,989,1183,3231,4019,1237,2111,1457,2284,2712,1250,1231,670
116,0,36827,9852,32515,5540,23159,13668,0,12344,10974,13509,1312,893,1728,934,2328,1895,3950,1438,989,1183,3230,4019,1237,2111,1457,2258,2712,1250,1233,670
119,0,36864,9868,32540,5544,23197,13667,0,12352,10952,13560,1312,893,1728,934,2328,1895,3950,1437,989,1183,3230,4019,1237,2111,1457,2283,2712,1250,1246,670
120,0,36850,9797,32558,5505,23168,13682,0,12355,10979,13516,1312,893,1728,934,2328,1895,3950,1437,989,1183,3226,4019,1237,2111,1457,2268,2712,1250,1251,670
121,0,36800,9813,32505,5518,23138,13662,0,12340,10955,13505,1312,893,1728,934,2328,1895,3951,1437,989,1183,3226,4019,1237,2111,1457,2245,2712,1250,1223,670
122,0,36860,9810,32549,5499,23169,13691,0,12351,10961,13548,1312,893,1728,934,2328,1895,3951,1437,989,1183,3225,4019,1237,2111,1457,2264,2711,1250,1266,670
123,0,36823,9817,32526,5520,23187,13636,0,12354,10962,13507,1312,893,1728,933,2328,1895,3951,1437,989,1183,3224,4019,1237,2111,1457,2262,2711,1250,1233,670
126,1,31721,9791,28017,6087,19289,12432,0,10700,9628,11393,738,893,1097,872,2249,1145,3948,1102,771,1122,3052,4011,1237,933,1457,1680,2384,1250,1148,632
127,0,36827,5949,34123,3245,23169,13658,0,12338,10955,13534,1312,894,1727,932,2328,1898,3951,1437,991,1183,3215,4019,1236,2120,1457,2261,2710,1250,1237,669
128,0,36856,9727,32605,5476,23203,13653,0,12343,10976,13537,1312,893,1727,932,2328,1898,3951,1437,990,1183,3216,4019,1237,2113,1457,2270,2710,1250,1263,670
129,0,36853,9792,32566,5505,23200,13653,0,12349,10959,13545,1312,893,1727,932,2328,1898,3951,1437,990,1183,3216,4019,1237,2114,1457,2274,2710,1250,1255,670
130,0,36826,9783,32553,5510,23178,13648,0,12333,10954,13539,1312,893,1727,931,2328,1898,3951,1437,990,1183,3215,4019,1237,2114,1457,2267,2710,1250,1237,670
133,0,36796,9737,32514,5455,23153,13643,0,12349,10954,13493,1312,893,1727,931,2328,1898,3951,1437,990,1183,3214,4019,1237,2114,1457,2243,2710,1250,1232,670
134,0,36844,9709,32588,5453,23187,13657,0,12353,10958,13533,1312,893,1727,930,2328,1898,3951,1437,990,1183,3214,4019,1237,2114,1457,2252,2710,1250,1272,670
135,0,36846,9736,32588,5478,23195,13651,0,12368,10959,13519,1312,893,1727,930,2328,1898,3951,1437,990,1183,3211,4019,1237,2115,1457,2264,2709,1250,1265,670
136,0,36823,9716,32574,5467,23177,13646,0,12343,10964,13516,1312,893,1727,929,2328,1898,3951,1437,990,1183,3211,4019,1237,2115,1457,2265,2709,1250,1242,670
137,0,36784,9772,32532,5520,23168,13616,0,12332,10955,13497,1312,893,1727,929,2328,1898,3951,1437,990,1183,3208,4019,1237,2115,1457,2262,2708,1250,1210,670
140,0,36830,9750,32579,5499,23191,13639,0,12346,10957,13527,1312,893,1727,929,2328,1898,3951,1437,990,1183,3207,4019,1237,2115,1457,2269,2707,1250,1251,670
141,0,36846,9760,32561,5475,23198,13648,0,12346,10979,13521,1312,893,1727,928,2328,1898,3951,1437,990,1183,3207,4019,1237,2115,1457,2283,2707,1250,1254,670
142,0,36802,9756,32517,5471,23172,13630,0,12316,10973,13513,1312,893,1727,926,2328,1898,3951,1437,990,1183,3205,4019,1237,2115,1457,2258,2707,1250,1239,670
143,0,36798,9682,32561,5445,23175,13623,0,12333,10965,13500,1312,893,1727,924,2328,1898,3951,1437,990,1183,3203,4019,1237,2116,1457,2260,2706,1250,1237,670
144,0,36750,9746,32503,5499,23149,13601,0,12309,10952,13489,1313,893,1727,924,2328,1898,3951,1437,990,1183,3201,4019,1237,2116,1457,2234,2706,1250,1216,670
147,0,36756,9662,32559,5465,23162,13594,0,12308,10948,13500,1313,893,1727,923,2328,1898,3951,1437,990,1183,3201,4019,1237,2116,1457,2237,2706,1250,1220,670
148,0,36796,9723,32567,5494,23183,13613,0,12327,10966,13503,1313,893,1727,923,2328,1898,3951,1437,990,1183,3201,4019,1237,2116,1457,2261,2706,1250,1236,670
149,0,36782,9720,32541,5479,23165,13617,0,12311,10951,13520,1313,893,1727,923,2328,1898,3951,1437,990,1183,3201,4020,1237,2116,1457,2242,2706,1250,1240,670
150,0,36817,9763,32520,5466,23180,13637,0,12330,10964,13523,1313,893,1727,923,2328,1898,3951,1437,990,1183,3201,4020,1237,2116,1457,2265,2706,1250,1252,670
151,0,36799,9706,32540,5447,23183,13616,0,12330,10958,13511,1313,893,1727,923,2328,1898,3951,1437,990,1183,3201,4020,1237,2116,1457,2251,2706,1250,1248,670
154,0,36799,9727,32532,5460,23165,13634,0,12334,10945,13520,1313,893,1727,923,2328,1898,3951,1437,990,1183,3201,4020,1237,2116,1457,2270,2706,1250,1229,670
155,0,36777,9716,32541,5480,23153,13624,0,12315,10934,13528,1313,893,1727,923,2328,1898,3951,1437,990,1183,3201,4020,1237,2116,1457,2249,2706,1250,1228,670
156,0,36762,9714,32508,5460,23163,13599,0,12317,10948,13497,1313,893,1727,922,2328,1898,3951,1437,990,1183,3199,4020,1237,2116,1457,2251,2706,1250,1214,670
157,0,36783,9703,32539,5459,23162,13621,0,12339,10937,13507,1313,893,1727,922,2328,1898,3951,1437,990,1183,3198,4020,1237,2116,1457,2247,2706,1250,1240,670
158,0,36727,9683,32523,5479,23131,13596,0,12299,10936,13492,1313,893,1727,922,2328,1898,3951,1437,990,1183,3196,4020,1237,2116,1457,2211,2706,1250,1222,670
161,0,36791,9681,32571,5461,23174,13617,0,12337,10956,13498,1313,893,1727,922,2328,1898,3951,1437,990,1183,3195,4020,1237,2116,1457,2254,2706,1250,1244,670
162,0,36794,9740,32534,5480,23161,13633,0,12338,10939,13517,1313,893,1727,922,2328,1898,3951,1437,989,1183,3195,4020,1237,2116,1457,2240,2706,1250,1262,670
163,0,36773,9692,32526,5445,23157,13616,0,12331,10959,13483,1313,893,1727,922,2328,1898,3951,1437,989,1183,3195,4020,1237,2116,1457,2244,2706,1250,1237,670
164,0,36767,9708,32513,5454,23145,13622,0,12301,10961,13505,1313,893,1727,922,2328,1898,3951,1437,989,1183,3194,4020,1237,2117,1457,2228,2706,1250,1247,670
165,0,36789,9741,32539,5491,23168,13621,0,12315,10958,13516,1313,893,1727,922,2328,1898,3951,1437,989,1183,3191,4020,1237,2117,1457,2275,2706,1250,1225,670
168,0,36753,9655,32514,5416,23128,13625,0,12317,10952,13484,1313,893,1727,922,2328,1898,3951,1437,989,1183,3191,4020,1237,2117,1457,2222,2706,1250,1242,670
169,1,31659,9646,27993,5980,19292,12367,0,10635,9602,11422,739,893,1097,872,2253,1147,3948,1106,771,1122,3023,4012,1237,926,1457,1658,2378,1250,1138,632
170,0,36750,5850,34118,3218,23169,13581,0,12321,10934,13495,1316,893,1727,923,2328,1899,3951,1437,991,1182,3183,4020,1237,2130,1457,2218,2705,1250,1234,669
171,0,36803,9684,32541,5422,23208,13595,0,12343,10961,13499,1315,893,1727,922,2328,1899,3951,1437,989,1181,3185,4020,1237,2122,1457,2279,2704,1250,1237,670
172,0,36756,9734,32525,5503,23162,13594,0,12323,10948,13485,1315,893,1727,922,2328,1899,3951,1437,989,1181,3185,4020,1237,2122,1457,2236,2704,1250,1233,670
175,0,36729,9658,32479,5408,23160,13569,0,12332,10938,13459,1315,893,1727,922,2328,1899,3951,1437,989,1181,3180,4020,1237,2122,1457,2240,2704,1250,1207,670
176,1,31637,9658,27974,5995,19294,12343,0,10651,9602,11384,739,893,1097,867,2250,1145,3949,1103,771,1120,3006,4012,1237,944,1457,1659,2369,1250,1137,632
177,0,36713,5848,34068,3203,23150,13563,0,12303,10923,13487,1316,893,1726,922,2328,1899,3951,1437,990,1181,3173,4020,1236,2129,1457,2218,2700,1250,1218,669
178,0,36751,9641,32539,5429,23152,13599,0,12307,10929,13515,1316,893,1726,920,2328,1899,3951,1437,989,1181,3174,4020,1237,2122,1457,2244,2699,1250,1238,670
179,0,36745,9652,32543,5450,23189,13556,0,12316,10940,13489,1316,893,1726,920,2328,1899,3951,1437,989,1181,3174,4020,1237,2122,1457,2250,2699,1250,1226,670
182,0,36729,9695,32520,5486,23169,13560,0,12298,10948,13483,1316,893,1726,920,2328,1899,3951,1437,989,1181,3173,4020,1237,2122,1457,2242,2699,1250,1219,670
183,0,36702,9665,32462,5425,23155,13547,0,12303,10929,13470,1316,893,1726,920,2328,1899,3951,1437,989,1181,3173,4020,1237,2122,1457,2236,2699,1250,1198,670
184,0,36728,9587,32539,5398,23164,13564,0,12309,10935,13484,1316,893,1726,920,2328,1899,3951,1437,989,1181,3173,4020,1237,2122,1457,2250,2699,1250,1210,670
185,0,36756,9666,32545,5455,23203,13553,0,12302,10972,13482,1316,893,1726,920,2328,1899,3951,1437,989,1181,3172,4020,1237,2122,1457,2261,2699,1250,1228,670
186,0,36703,9691,32460,5448,23164,13539,0,12293,10935,13475,1316,893,1726,920,2328,1899,3951,1437,989,1181,3171,4020,1237,2122,1457,2227,2699,1250,1210,670
189,0,36739,9661,32506,5428,23173,13566,0,12307,10942,13490,1316,893,1726,920,2328,1899,3951,1437,989,1181,3170,4020,1237,2122,1457,2246,2699,1250,1228,670
190,0,36746,9648,32545,5447,23184,13562,0,12301,10955,13490,1316,893,1726,920,2328,1899,3951,1437,989,1181,3170,4020,1237,2122,1457,2238,2699,1250,1243,670
191,0,36740,9698,32508,5466,23155,13585,0,12335,10927,13478,1316,893,1726,919,2328,1899,3951,1437,989,1181,3169,4020,1237,2122,1457,2232,2699,1250,1245,670
192,0,36746,9624,32551,5429,23189,13557,0,12298,10948,13500,1316,893,1726,919,2328,1899,3951,1437,989,1181,3169,4020,1237,2122,1457,2249,2699,1250,1234,670
193,0,36725,9652,32516,5443,23180,13545,0,12321,10940,13464,1316,893,1726,919,2328,1899,3951,1437,989,1181,3168,4020,1237,2122,1457,2241,2699,1250,1222,670
196,0,36767,9649,32550,5432,23188,13579,0,12327,10947,13493,1316,893,1726,919,2328,1899,3951,1437,989,1181,3168,4020,1237,2122,1457,2250,2699,1250,1255,670
197,0,36722,9664,32484,5426,23168,13554,0,12314,10951,13457,1316,893,1726,918,2328,1899,3951,1437,989,1181,3168,4020,1237,2122,1457,2268,2699,1250,1193,670
198,0,36717,9592,32522,5397,23160,13557,0,12307,10943,13467,1316,893,1726,917,2328,1899,3951,1437,989,1181,3168,4020,1237,2122,1457,2242,2699,1250,1215,670
199,1,31626,9633,27967,5974,19288,12338,0,10634,9605,11387,742,893,1098,865,2252,1147,3948,1101,771,1120,2989,4012,1237,925,1457,1658,2387,1250,1142,632
200,0,36747,5864,34094,3211,23182,13565,0,12300,10948,13499,1318,894,1726,917,2328,1899,3951,1437,990,1181,3157,4020,1237,2132,1457,2256,2700,1250,1228,669
203,0,36690,9662,32477,5449,23172,13518,0,12295,10940,13455,1318,893,1726,917,2328,1899,3951,1437,989,1181,3160,4020,1237,2125,1457,2229,2699,1250,1204,670
204,0,36685,9623,32507,5445,23130,13555,0,12291,10932,13462,1318,893,1726,917,2328,1899,3951,1437,989,1181,3160,4020,1237,2125,1457,2217,2699,1250,1211,670
205,0,36705,9611,32499,5405,23161,13544,0,12303,10937,13465,1318,893,1726,917,2328,1899,3951,1437,989,1181,3159,4020,1237,2125,1457,2218,2699,1250,1231,670
206,0,36708,9614,32509,5415,23150,13558,0,12299,10936,13473,1318,893,1726,916,2328,1899,3951,1437,989,1181,3158,4020,1237,2125,1457,2221,2699,1250,1233,670
207,0,36698,9585,32522,5409,23171,13527,0,12289,10936,13473,1318,893,1726,916,2328,1899,3951,1437,989,1181,3157,4020,1237,2125,1457,2236,2699,1250,1209,670
210,0,36674,9631,32505,5462,23160,13514,0,12268,10957,13449,1318,893,1726,916,2328,1899,3951,1437,989,1181,3157,4020,1237,2125,1457,2240,2699,1250,1181,670
211,0,36679,9595,32473,5389,23144,13535,0,12292,10926,13461,1318,893,1726,915,2328,1899,3951,1437,989,1181,3157,4020,1237,2125,1457,2225,2698,1250,1203,670
212,0,36733,9634,32522,5423,23184,13549,0,12296,10957,13480,1318,893,1726,914,2328,1899,3951,1437,989,1181,3157,4020,1237,2125,1457,2255,2698,1250,1228,670
213,0,36732,9614,32522,5404,23173,13559,0,12297,10948,13487,1318,893,1726,914,2328,1899,3951,1437,989,1181,3157,4020,1237,2126,1457,2237,2698,1250,1244,670
