Day,Rain,ActiveMode,ActiveNorm,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,LocalCommute,CityCommute,DistantCommute,Subculture A,Subculture B,Subculture C,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
100,0,36590,9467,32433,5310,23012,13578,0,12371,11058,13161,1209,857,1666,964,2323,1744,4078,1401,956,1215,3384,3961,1242,2129,1355,2213,2782,1218,1249,644
101,0,36561,9524,32371,5334,22970,13591,0,12364,11035,13162,1209,857,1666,962,2323,1744,4078,1401,956,1215,3382,3961,1242,2129,1355,2196,2782,1218,1241,644
102,0,36585,9518,32385,5318,22980,13605,0,12348,11055,13182,1209,857,1666,962,2323,1744,4078,1401,956,1215,3380,3961,1242,2129,1355,2207,2782,1218,1256,644
105,0,36553,9503,32386,5336,22979,13574,0,12351,11051,13151,1209,857,1666,962,2322,1744,4078,1401,956,1215,3380,3961,1242,2129,1355,2216,2782,1218,1216,644
106,1,31634,9424,27982,5772,19248,12386,0,10730,9724,11180,735,857,1080,876,2247,1127,4077,1064,738,1161,3224,3945,1242,874,1355,1646,2404,1218,1153,611
107,0,36554,5644,33967,3057,23017,13537,0,12357,11055,13142,1209,857,1663,958,2322,1744,4078,1401,958,1215,3372,3960,1242,2149,1355,2204,2769,1218,1240,640
108,0,36563,9350,32467,5254,22993,13570,0,12389,11045,13129,1209,857,1663,959,2322,1744,4078,1401,957,1215,3368,3961,1242,2133,1355,2201,2769,1218,1267,644
109,1,31629,9437,27989,5797,19271,12358,0,10738,9719,11172,735,857,1080,873,2246,1127,4076,1063,739,1161,3213,3945,1242,891,1355,1656,2401,1218,1138,613
112,0,36439,5604,33904,3069,22983,13456,0,12294,11033,13112,1209,857,1606,953,2322,1744,4077,1401,958,1208,3358,3958,1242,2149,1355,2170,2752,1218,1263,639
113,0,36443,9356,32351,5264,22963,13480,0,12335,11019,13089,1203,857,1618,952,2322,1744,4077,1401,958,1208,3357,3959,1242,2135,1355,2171,2756,1218,1267,643
114,0,36420,9234,32381,5195,22970,13450,0,12323,11010,13087,1203,857,1618,952,2322,1744,4077,1401,958,1208,3356,3959,1242,2135,1355,2182,2755,1218,1235,643
115,0,36407,9351,32304,5248,22969,13438,0,12317,11012,13078,1203,857,1618,951,2322,1744,4077,1401,958,1208,3354,3959,1242,2135,1355,2152,2754,1218,1256,643
116,0,36450,9285,32343,5178,22973,13477,0,12314,11029,13107,1203,857,1618,951,2322,1744,4077,1401,958,1208,3353,3960,1242,2135,1355,2203,2753,1218,1249,643
119,0,36399,9241,32355,5197,22961,13438,0,12292,11017,13090,1204,857,1618,949,2322,1744,4077,1401,958,1208,3352,3960,1242,2135,1355,2168,2753,1218,1235,643
120,0,36410,9274,32359,5223,22975,13435,0,12328,11026,13056,1204,857,1618,948,2322,1744,4077,1401,958,1208,3352,3960,1242,2135,1355,2205,2753,1218,1210,643
121,0,36392,9294,32316,5218,22961,13431,0,12313,11030,13049,1204,857,1618,948,2322,1744,4077,1401,958,1208,3351,3960,1242,2135,1355,2159,2752,1218,1240,643
122,0,36386,9343,32300,5257,22946,13440,0,12299,11015,13072,1204,857,1618,948,2322,1744,4077,1401,959,1208,3351,3961,1242,2135,1355,2168,2752,1218,1223,643
123,0,36413,9218,32367,5172,22993,13420,0,12311,11018,13084,1204,857,1618,947,2322,1744,4077,1401,959,1208,3351,3961,1242,2135,1355,2191,2751,1218,1229,643
126,1,31616,9236,28005,5625,19263,12353,0,10728,9708,11180,736,857,1079,864,2248,1126,4076,1065,741,1161,3209,3946,1242,881,1355,1638,2397,1218,1166,611
127,0,36377,5607,33826,3056,22943,13434,0,12304,11012,13061,1205,857,1617,945,2322,1744,4077,1401,959,1208,3346,3961,1242,2153,1355,2149,2750,1218,1227,641
128,0,36390,9255,32355,5220,22969,13421,0,12303,11023,13064,1204,857,1618,945,2322,1744,4077,1401,959,1208,3344,3961,1242,2137,1355,2173,2751,1218,1231,643
129,0,36395,9222,32338,5165,22992,13403,0,12299,11016,13080,1204,857,1618,944,2322,1744,4077,1401,959,1208,3344,3961,1242,2137,1355,2177,2750,1218,1234,643
130,0,36386,9190,32363,5167,22981,13405,0,12302,11019,13065,1204,857,1618,944,2322,1744,4077,1401,959,1208,3342,3961,1242,2137,1355,2181,2749,1218,1224,643
133,0,36348,9202,32324,5178,22944,13404,0,12289,11007,13052,1205,857,1618,944,2322,1744,4077,1401,959,1208,3341,3961,1242,2137,1355,2158,2749,1218,1209,643
134,0,36343,9142,32327,5126,22937,13406,0,12281,11008,13054,1205,857,1618,944,2322,1744,4077,1401,959,1208,3339,3961,1242,2137,1355,2131,2748,1218,1234,643
135,0,36361,9279,32287,5205,22969,13392,0,12286,11016,13059,1205,857,1618,944,2322,1744,4077,1401,959,1208,3338,3961,1242,2137,1355,2169,2748,1218,1215,643
136,0,36355,9228,32314,5187,22961,13394,0,12288,11012,13055,1205,857,1618,943,2322,1744,4077,1401,959,1208,3336,3961,1242,2137,1355,2168,2746,1218,1215,643
137,0,36343,9203,32310,5170,22958,13385,0,12290,10997,13056,1205,857,1618,943,2322,1744,4077,1401,959,1208,3336,3961,1242,2137,1355,2148,2746,1218,1224,642
140,0,36363,9258,32331,5226,22961,13402,0,12309,10990,13064,1205,857,1618,942,2322,1744,4077,1401,959,1208,3336,3961,1242,2137,1355,2157,2745,1218,1237,642
141,0,36340,9223,32288,5171,22958,13382,0,12294,10991,13055,1205,857,1618,942,2322,1744,4077,1401,959,1208,3336,3961,1242,2137,1355,2144,2745,1218,1227,642
142,0,36354,9151,32309,5106,22961,13393,0,12290,11003,13061,1205,857,1618,942,2322,1744,4077,1401,959,1208,3336,3961,1242,2137,1355,2175,2745,1218,1210,642
143,0,36348,9168,32324,5144,22943,13405,0,12295,10979,13074,1205,857,1618,942,2322,1744,4077,1401,959,1208,3334,3961,1242,2137,1355,2142,2745,1218,1239,642
144,0,36349,9102,32350,5103,22979,13370,0,12272,11011,13066,1205,857,1618,940,2322,1744,4077,1401,959,1208,3332,3961,1242,2137,1355,2173,2745,1218,1213,642
147,0,36349,9116,32366,5133,22959,13390,0,12301,10993,13055,1205,857,1618,939,2322,1744,4077,1401,959,1208,3331,3961,1242,2137,1355,2151,2745,1218,1237,642
148,0,36359,9265,32259,5165,22986,13373,0,12300,10985,13074,1205,857,1618,939,2322,1744,4077,1401,959,1208,3330,3961,1242,2137,1355,2169,2744,1218,1231,642
149,0,36300,9226,32271,5197,22952,13348,0,12278,10996,13026,1205,857,1618,938,2322,1744,4077,1401,959,1208,3326,3961,1242,2137,1355,2144,2744,1218,1202,642
150,0,36351,9092,32340,5081,22971,13380,0,12297,11001,13053,1205,857,1618,938,2322,1744,4077,1401,959,1208,3326,3961,1242,2137,1355,2165,2744,1218,1232,642
151,0,36319,9168,32306,5155,22947,13372,0,12284,10988,13047,1205,857,1618,937,2322,1744,4077,1401,959,1208,3325,3961,1242,2137,1355,2148,2742,1218,1221,642
154,0,36314,9091,32332,5109,22947,13367,0,12279,10989,13046,1205,857,1618,936,2322,1744,4077,1401,959,1208,3325,3961,1242,2137,1355,2146,2742,1218,1219,642
155,0,36331,9248,32281,5198,22966,13365,0,12277,11005,13049,1205,857,1618,934,2322,1744,4077,1401,959,1208,3324,3961,1242,2137,1355,2157,2741,1218,1229,642
156,0,36295,9143,32275,5123,22939,13356,0,12254,10992,13049,1205,857,1618,933,2322,1744,4077,1401,959,1208,3322,3961,1242,2137,1355,2140,2741,1218,1213,642
157,0,36323,9142,32316,5135,22954,13369,0,12282,10998,13043,1205,857,1618,932,2322,1744,4077,1401,959,1208,3322,3961,1242,2137,1355,2154,2741,1218,1228,642
158,0,36309,9117,32292,5100,22945,13364,0,12278,10971,13060,1205,857,1618,931,2322,1744,4077,1401,959,1208,3319,3961,1242,2137,1355,2141,2741,1218,1231,642
161,0,36298,9162,32300,5164,22944,13354,0,12268,10981,13049,1205,857,1618,930,2322,1744,4077,1401,959,1208,3319,3961,1242,2137,1355,2137,2740,1218,1226,642
162,0,36306,9169,32293,5156,22959,13347,0,12259,10992,13055,1205,857,1618,930,2322,1744,4077,1401,959,1208,3319,3961,1242,2137,1355,2147,2740,1218,1224,642
163,0,36309,9143,32305,5139,22945,13364,0,12267,10978,13064,1205,857,1618,930,2322,1744,4077,1401,959,1208,3318,3961,1242,2137,1355,2158,2740,1218,1217,642
164,0,36291,9090,32307,5106,22960,13331,0,12262,10994,13035,1205,857,1618,930,2322,1744,4077,1401,959,1208,3316,3961,1242,2137,1355,2154,2739,1218,1206,642
165,0,36292,9133,32280,5121,22957,13335,0,12281,10978,13033,1205,857,1618,930,2322,1744,4077,1401,959,1208,3315,3961,1242,2138,1355,2149,2739,1218,1212,642
168,0,36295,9181,32271,5157,22947,13348,0,12289,10970,13036,1205,857,1618,930,2322,1744,4077,1401,959,1208,3314,3961,1242,2138,1355,2144,2739,1218,1221,642
169,1,31506,9157,27949,5600,19224,12282,0,10705,9688,11113,738,857,1079,856,2248,1128,4076,1066,741,1161,3176,3947,1242,886,1355,1603,2388,1218,1130,611
170,0,36260,5463,33785,2988,22919,13341,0,12251,10969,13040,1205,857,1618,927,2321,1745,4077,1401,961,1208,3311,3960,1242,2154,1355,2130,2737,1218,1194,639
171,0,36299,9041,32326,5068,22948,13351,0,12277,10979,13043,1205,857,1618,927,2321,1745,4077,1401,960,1208,3311,3961,1242,2139,1355,2160,2738,1218,1214,642
172,0,36293,9097,32305,5109,22968,13325,0,12294,10965,13034,1205,857,1618,927,2321,1745,4077,1401,960,1208,3310,3961,1242,2139,1355,2147,2738,1218,1222,642
175,0,36295,9146,32296,5147,22970,13325,0,12269,10982,13044,1205,857,1618,927,2321,1745,4077,1401,960,1208,3308,3961,1242,2139,1355,2160,2738,1218,1213,642
176,1,31515,9162,27973,5620,19251,12264,0,10720,9676,11119,738,857,1079,854,2247,1128,4076,1066,742,1161,3170,3947,1242,898,1355,1610,2397,1218,1121,609
177,0,36273,5525,33754,3006,22937,13336,0,12262,10976,13035,1206,857,1618,926,2321,1745,4077,1401,960,1208,3304,3960,1242,2157,1355,2129,2733,1218,1217,639
178,0,36263,9080,32278,5095,22948,13315,0,12255,10986,13022,1205,857,1618,926,2321,1745,4077,1401,960,1208,3303,3961,1242,2141,1355,2147,2733,1218,1203,642
179,0,36270,9067,32291,5088,22948,13322,0,12259,10981,13030,1205,857,1618,926,2321,1745,4077,1401,960,1208,3303,3961,1242,2141,1355,2147,2733,1218,1210,642
182,0,36276,9109,32268,5101,22958,13318,0,12269,10988,13019,1205,857,1618,925,2321,1745,4077,1401,960,1208,3302,3961,1242,2142,1355,2148,2733,1218,1216,642
183,0,36274,9040,32320,5086,22954,13320,0,12290,10978,13006,1205,857,1618,925,2321,1745,4077,1401,960,1208,3302,3961,1242,2142,1355,2157,2733,1218,1205,642
184,0,36253,9031,32304,5082,22947,13306,0,12263,10966,13024,1205,857,1618,925,2321,1745,4077,1401,960,1208,3301,3961,1242,2142,1355,2135,2733,1218,1207,642
185,0,36238,9117,32233,5112,22932,13306,0,12261,10989,12988,1205,857,1618,925,2321,1745,4077,1401,960,1208,3300,3961,1242,2142,1355,2138,2733,1218,1190,642
186,0,36256,9106,32292,5142,22947,13309,0,12252,10986,13018,1205,857,1618,924,2321,1745,4077,1401,960,1208,3300,3961,1242,2142,1355,2152,2732,1218,1196,642
189,0,36275,9021,32311,5057,22970,13305,0,12264,10977,13034,1205,857,1618,923,2321,1745,4077,1401,960,1208,3300,3961,1242,2142,1355,2165,2732,1218,1203,642
190,0,36235,9063,32261,5089,22932,13303,0,12252,10960,13023,1205,857,1618,923,2321,1745,4077,1401,960,1208,3299,3961,1242,2142,1355,2120,2732,1218,1209,642
191,0,36238,9037,32290,5089,22938,13300,0,12233,10982,13023,1205,857,1618,922,2321,1745,4077,1401,960,1208,3298,3961,1242,2143,1355,2150,2732,1218,1183,642
192,0,36219,9057,32228,5066,22932,13287,0,12250,10977,12992,1205,857,1618,922,2321,1745,4077,1401,960,1208,3297,3961,1242,2143,1355,2127,2732,1218,1188,642
193,0,36213,9062,32223,5072,22925,13288,0,12256,10959,12998,1205,857,1618,922,2321,1745,4077,1401,960,1208,3297,3961,1242,2143,1355,2123,2732,1218,1186,642
196,0,36265,9057,32290,5082,22961,13304,0,12255,10983,13027,1205,857,1618,922,2321,1745,4077,1401,960,1208,3297,3961,1242,2143,1355,2160,2732,1218,1201,642
197,0,36223,9062,32241,5080,22910,13313,0,12255,10974,12994,1205,857,1618,922,2321,1745,4077,1401,960,1208,3297,3961,1242,2143,1355,2126,2732,1218,1193,642
198,0,36220,9075,32257,5112,22931,13289,0,12250,10971,12999,1205,857,1618,921,2321,1745,4077,1401,960,1208,3297,3961,1242,2143,1355,2152,2732,1218,1165,642
199,1,31490,9067,27995,5572,19228,12262,0,10673,9695,11122,739,857,1079,856,2249,1127,4076,1065,742,1161,3168,3947,1242,900,1355,1602,2377,1218,1119,611
200,0,36229,5495,33749,3015,22940,13289,0,12246,10950,13033,1206,857,1618,920,2320,1745,4077,1401,961,1208,3293,3960,1242,2158,1355,2125,2730,1218,1197,638
203,0,36219,8987,32256,5024,22940,13279,0,12235,10976,13008,1205,857,1618,920,2321,1745,4077,1401,960,1208,3293,3961,1242,2143,1355,2127,2730,1218,1196,642
204,0,36213,8980,32268,5035,22933,13280,0,12250,10971,12992,1205,857,1618,919,2321,1745,4077,1401,960,1208,3292,3961,1242,2143,1355,2142,2730,1218,1177,642
205,0,36251,9006,32297,5052,22969,13282,0,12273,10974,13004,1205,857,1618,917,2321,1745,4077,1401,960,1208,3291,3961,1242,2143,1355,2168,2730,1218,1192,642
206,0,36206,9015,32281,5090,22930,13276,0,12227,10981,12998,1205,857,1618,917,2321,1745,4077,1401,960,1208,3291,3961,1242,2143,1355,2139,2730,1218,1176,642
207,0,36252,9027,32274,5049,22946,13306,0,12259,10981,13012,1205,857,1618,917,2321,1745,4077,1401,960,1208,3290,3961,1242,2143,1355,2160,2730,1218,1202,642
210,0,36239,8985,32286,5032,22950,13289,0,12249,10977,13013,1205,857,1618,917,2321,1745,4077,1401,960,1208,3288,3961,1242,2144,1355,2138,2730,1218,1212,642
211,0,36225,8977,32285,5037,22946,13279,0,12246,10972,13007,1205,857,1618,917,2321,1745,4077,1401,960,1208,3288,3961,1242,2144,1355,2147,2730,1218,1189,642
212,0,36196,9024,32232,5060,22921,13275,0,12237,10972,12987,1205,857,1618,916,2321,1745,4077,1401,960,1208,3288,3961,1242,2144,1355,2121,2728,1218,1189,642
213,0,36189,8989,32237,5037,22928,13261,0,12224,10964,13001,1205,857,1618,915,2321,1745,4077,1401,960,1208,3287,3961,1242,2144,1355,2125,2728,1218,1180,642
