Day,Rain,ActiveMode,ActiveNorm,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,LocalCommute,CityCommute,DistantCommute,Subculture A,Subculture B,Subculture C,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
31,0,38375,11795,33371,6791,23287,15088,0,13061,11415,13899,1371,886,2141,1111,2307,1875,3900,1359,949,1181,3725,3961,1332,2155,1363,2448,3041,1262,1371,637
32,0,38331,11812,33318,6799,23292,15039,0,13058,11389,13884,1372,886,2141,1107,2307,1875,3900,1358,952,1181,3713,3963,1332,2154,1364,2417,3039,1262,1371,637
35,0,38315,11767,33330,6782,23274,15041,0,13053,11407,13855,1373,886,2141,1103,2307,1875,3900,1358,952,1181,3705,3964,1332,2155,1364,2432,3035,1262,1353,637
36,1,32037,11674,27821,7458,19250,12787,0,10974,9745,11318,730,886,1023,980,2226,1179,3899,1008,739,1024,3400,3913,1332,920,1363,1875,2470,1262,1209,599
37,0,38157,6469,35438,3750,23310,14847,0,13023,11343,13791,1381,886,2114,1093,2306,1884,3897,1361,951,1177,3653,3963,1331,2197,1363,2383,2979,1261,1347,630
38,0,38078,11526,33240,6688,23249,14829,0,12981,11322,13775,1371,886,2125,1088,2306,1883,3899,1362,951,1177,3646,3963,1332,2176,1364,2356,2986,1262,1309,636
39,0,38050,11488,33197,6635,23272,14778,0,12978,11326,13746,1371,886,2125,1083,2306,1884,3899,1362,951,1177,3642,3964,1332,2176,1364,2345,2983,1262,1302,636
42,0,38016,11452,33185,6621,23255,14761,0,12926,11324,13766,1371,886,2125,1082,2306,1884,3899,1362,951,1177,3638,3964,1332,2178,1364,2335,2981,1262,1283,636
43,1,31862,11363,27763,7264,19229,12633,0,10904,9711,11247,733,886,1023,968,2224,1180,3898,1007,740,1021,3356,3915,1332,908,1363,1798,2454,1262,1196,598
44,0,37641,6325,34981,3665,23242,14399,0,12814,11213,13614,1377,886,1939,1066,2306,1893,3897,1360,953,1131,3587,3959,1330,2205,1362,2319,2901,1260,1282,628
45,0,37570,11024,32962,6416,23196,14374,0,12796,11185,13589,1312,885,1952,1062,2306,1893,3897,1361,953,1132,3586,3959,1331,2190,1363,2298,2913,1261,1281,635
46,0,37590,10941,33010,6361,23183,14407,0,12795,11193,13602,1312,885,1952,1061,2306,1893,3897,1361,952,1131,3582,3959,1331,2189,1363,2310,2908,1261,1302,635
49,0,37586,10919,32985,6318,23204,14382,0,12795,11187,13604,1312,885,1952,1058,2306,1893,3897,1361,952,1131,3577,3959,1331,2189,1363,2341,2906,1261,1277,635
50,0,37581,10945,32975,6339,23230,14351,0,12790,11211,13580,1312,885,1952,1057,2306,1893,3897,1361,952,1131,3571,3959,1331,2189,1363,2338,2904,1261,1284,635
51,0,37495,10885,32915,6305,23189,14306,0,12751,11177,13567,1313,885,1952,1052,2306,1893,3897,1361,952,1131,3567,3959,1331,2189,1363,2287,2901,1261,1260,635
52,0,37522,10848,32955,6281,23211,14311,0,12792,11199,13531,1313,885,1952,1052,2306,1893,3897,1361,953,1131,3560,3960,1331,2189,1363,2307,2898,1261,1275,635
53,0,37521,10850,32935,6264,23179,14342,0,12770,11175,13576,1313,885,1952,1051,2306,1893,3897,1361,954,1131,3554,3960,1331,2190,1363,2323,2898,1261,1263,635
56,0,37482,10827,32964,6309,23158,14324,0,12757,11172,13553,1313,885,1952,1051,2306,1893,3897,1361,954,1131,3551,3961,1331,2190,1363,2278,2897,1261,1272,635
57,0,37481,10768,32939,6226,23186,14295,0,12778,11159,13544,1313,885,1952,1050,2306,1893,3897,1361,956,1131,3546,3963,1331,2191,1363,2297,2896,1261,1254,635
58,0,37492,10811,32951,6270,23181,14311,0,12750,11173,13569,1313,885,1952,1049,2306,1893,3897,1361,956,1131,3543,3963,1331,2191,1363,2306,2895,1261,1261,635
59,0,37486,10848,32940,6302,23225,14261,0,12763,11178,13545,1315,885,1952,1048,2306,1893,3897,1361,955,1131,3537,3964,1331,2191,1363,2300,2894,1261,1268,634
60,0,37467,10741,32950,6224,23190,14277,0,12757,11165,13545,1315,885,1952,1047,2306,1893,3897,1361,954,1131,3536,3964,1331,2193,1363,2294,2894,1261,1256,634
63,0,37479,10777,32935,6233,23181,14298,0,12763,11157,13559,1316,885,1952,1045,2306,1893,3897,1361,953,1131,3532,3964,1331,2193,1363,2294,2894,1261,1274,634
64,0,37445,10786,32897,6238,23177,14268,0,12737,11158,13550,1316,885,1952,1044,2306,1893,3897,1361,951,1131,3529,3964,1331,2193,1363,2281,2894,1261,1259,634
65,0,37413,10791,32868,6246,23195,14218,0,12735,11172,13506,1316,885,1952,1044,2306,1893,3897,1361,951,1131,3528,3964,1331,2194,1363,2256,2892,1261,1254,634
66,0,37453,10682,32962,6191,23177,14276,0,12753,11176,13524,1316,885,1952,1043,2306,1893,3897,1361,950,1131,3524,3964,1331,2194,1364,2269,2892,1261,1286,634
67,0,37460,10684,32960,6184,23205,14255,0,12750,11167,13543,1316,885,1952,1042,2306,1893,3897,1361,950,1131,3520,3964,1331,2194,1364,2319,2892,1261,1248,634
70,0,37364,10765,32845,6246,23202,14162,0,12707,11156,13501,1316,885,1952,1042,2306,1893,3897,1361,950,1131,3519,3964,1331,2194,1364,2251,2891,1261,1222,634
71,0,37403,10674,32954,6225,23203,14200,0,12733,11154,13516,1316,885,1952,1042,2306,1893,3897,1361,950,1131,3515,3964,1331,2196,1364,2249,2890,1261,1266,634
72,1,31681,10665,27824,6808,19209,12472,0,10819,9668,11194,737,885,1022,948,2226,1181,3896,1009,741,1022,3286,3925,1331,928,1364,1722,2453,1261,1148,596
73,1,31606,6132,29342,3868,19190,12416,0,10794,9644,11168,742,885,1020,942,2212,1210,3896,1012,742,1016,3289,3921,1329,948,1363,1665,2430,1260,1135,589
74,0,36496,6043,33974,3521,23038,13458,0,12414,10959,13123,1315,884,1465,1019,2306,1896,3896,1362,949,1043,3451,3936,1329,2208,1361,2190,2785,1260,1213,628
77,1,31529,9704,27999,6174,19158,12371,0,10780,9589,11160,736,884,1020,940,2218,1177,3895,1008,743,1016,3262,3920,1329,924,1362,1667,2427,1260,1148,593
78,0,36019,6023,33527,3531,22996,13023,0,12253,10882,12884,1296,884,1190,999,2304,1897,3896,1362,936,1026,3410,3925,1329,2210,1361,2197,2738,1260,1175,624
79,0,35724,9300,31902,5478,22777,12947,0,12149,10798,12777,1004,885,1197,998,2304,1897,3896,1360,943,1026,3411,3925,1329,2200,1361,2177,2738,1260,1188,625
80,0,35709,8912,32026,5229,22799,12910,0,12151,10798,12760,1012,885,1197,996,2304,1897,3896,1360,944,1026,3408,3929,1329,2199,1361,2165,2737,1260,1180,624
81,0,35708,9018,32013,5323,22798,12910,0,12148,10801,12759,1012,885,1197,995,2304,1897,3896,1360,944,1026,3403,3930,1329,2199,1361,2167,2736,1260,1183,624
84,0,35744,8951,32059,5266,22815,12929,0,12136,10824,12784,1012,885,1197,994,2304,1897,3896,1360,944,1026,3402,3935,1329,2198,1361,2187,2733,1260,1200,624
85,0,35710,8967,32028,5285,22816,12894,0,12143,10807,12760,1012,885,1197,991,2304,1897,3896,1360,944,1026,3400,3942,1329,2198,1361,2176,2733,1260,1175,624
86,0,35696,8944,32008,5256,22788,12908,0,12134,10795,12767,1012,885,1197,989,2304,1897,3896,1360,944,1026,3400,3945,1329,2198,1361,2154,2733,1260,1182,624
87,0,35711,8964,32001,5254,22817,12894,0,12154,10797,12760,1013,885,1197,987,2304,1897,3896,1360,944,1026,3396,3946,1329,2198,1361,2176,2732,1260,1180,624
88,0,35689,9004,31987,5302,22788,12901,0,12139,10776,12774,1013,885,1197,986,2304,1897,3896,1360,944,1026,3395,3949,1329,2198,1361,2149,2732,1260,1184,624
91,1,31432,9008,28134,5710,19170,12262,0,10732,9586,11114,745,885,1020,926,2217,1175,3895,1006,744,1017,3241,3936,1329,922,1361,1611,2435,1260,1117,590
92,0,35661,5916,33222,3477,22806,12855,0,12126,10815,12720,1017,886,1197,984,2304,1900,3896,1360,944,1026,3390,3951,1329,2216,1361,2117,2729,1260,1171,623
93,0,35720,8966,32031,5277,22828,12892,0,12140,10812,12768,1017,886,1197,984,2304,1899,3896,1360,944,1026,3389,3953,1329,2205,1361,2167,2728,1260,1190,625
94,0,35645,8973,31955,5283,22807,12838,0,12124,10782,12739,1018,886,1197,983,2304,1899,3896,1360,944,1026,3388,3953,1329,2205,1361,2119,2728,1260,1164,625
95,0,35676,8887,32028,5239,22809,12867,0,12123,10793,12760,1018,886,1197,983,2304,1899,3896,1360,944,1026,3385,3954,1329,2205,1361,2118,2728,1260,1198,625
98,0,35638,8900,31994,5256,22790,12848,0,12121,10801,12716,1018,886,1197,982,2304,1899,3896,1360,944,1026,3383,3954,1329,2205,1361,2110,2727,1260,1172,625
99,0,35656,8930,31987,5261,22822,12834,0,12137,10785,12734,1018,886,1197,982,2304,1899,3896,1360,944,1026,3381,3954,1329,2205,1361,2141,2727,1260,1161,625
100,0,35655,8957,31969,5271,22815,12840,0,12112,10783,12760,1018,886,1197,981,2304,1899,3896,1360,944,1026,3378,3954,1329,2205,1361,2133,2727,1260,1172,625
101,0,35684,8910,32002,5228,22816,12868,0,12151,10787,12746,1019,886,1197,979,2304,1899,3896,1360,944,1026,3378,3955,1329,2205,1361,2148,2727,1260,1186,625
102,0,35649,8936,31961,5248,22801,12848,0,12132,10784,12733,1019,886,1197,978,2304,1899,3896,1360,944,1026,3377,3955,1329,2206,1361,2124,2727,1260,1176,625
105,0,35659,8923,31994,5258,22829,12830,0,12122,10794,12743,1019,886,1197,976,2304,1899,3896,1360,945,1026,3376,3955,1329,2206,1361,2149,2727,1260,1163,625
106,0,35657,8866,31997,5206,22810,12847,0,12118,10790,12749,1019,886,1197,974,2304,1899,3896,1360,946,1026,3374,3955,1329,2206,1360,2136,2726,1260,1179,625
107,0,35680,8915,32029,5264,22829,12851,0,12124,10791,12765,1019,886,1197,974,2304,1899,3896,1360,946,1026,3372,3955,1329,2207,1361,2155,2726,1260,1183,625
108,0,35653,8886,31972,5205,22806,12847,0,12126,10795,12732,1019,886,1197,973,2304,1899,3896,1360,946,1026,3371,3955,1329,2208,1360,2142,2726,1260,1171,625
109,0,35636,8891,31974,5229,22815,12821,0,12107,10776,12753,1019,886,1197,972,2304,1899,3896,1360,946,1026,3370,3955,1329,2209,1360,2124,2726,1260,1173,625
112,0,35666,8829,32043,5206,22848,12818,0,12112,10815,12739,1019,886,1197,972,2304,1899,3896,1360,946,1026,3368,3955,1329,2209,1360,2145,2726,1260,1184,625
113,0,35677,8877,32024,5224,22816,12861,0,12132,10800,12745,1019,886,1197,972,2304,1899,3896,1360,946,1026,3367,3955,1329,2209,1360,2142,2725,1260,1200,625
114,0,35679,8877,32027,5225,22847,12832,0,12141,10803,12735,1019,886,1197,971,2304,1899,3896,1360,946,1026,3367,3955,1329,2209,1360,2155,2725,1260,1190,625
115,0,35647,8930,31955,5238,22831,12816,0,12106,10807,12734,1019,886,1197,970,2304,1899,3896,1360,946,1026,3367,3955,1329,2209,1360,2144,2725,1260,1170,625
116,1,31403,8899,28151,5647,19178,12225,0,10706,9567,11130,756,886,1020,913,2219,1175,3895,1005,744,1018,3204,3950,1329,924,1360,1620,2429,1260,1105,591
119,0,35638,5876,33203,3441,22828,12810,0,12113,10785,12740,1020,886,1197,969,2304,1901,3896,1361,946,1026,3365,3955,1329,2219,1360,2128,2727,1260,1165,624
120,0,35668,8931,31966,5229,22854,12814,0,12117,10812,12739,1020,886,1197,967,2304,1901,3896,1361,946,1026,3363,3955,1329,2212,1360,2162,2727,1260,1171,625
121,0,35598,8842,31937,5181,22800,12798,0,12090,10788,12720,1020,886,1197,967,2304,1901,3896,1361,946,1026,3360,3955,1329,2212,1360,2138,2727,1260,1128,625
122,1,31359,8838,28135,5614,19163,12196,0,10710,9545,11104,756,886,1020,902,2219,1176,3895,1006,744,1017,3205,3950,1329,929,1360,1577,2441,1260,1096,591
123,1,31365,5837,29200,3672,19132,12233,0,10710,9536,11119,754,886,1020,910,2213,1197,3895,1007,745,1015,3213,3950,1329,940,1360,1564,2412,1260,1107,588
126,0,35522,5848,33107,3433,22794,12728,0,12063,10760,12699,1020,886,1180,959,2299,1903,3896,1362,944,1024,3336,3953,1329,2224,1360,2101,2702,1260,1161,623
127,0,35557,8753,31978,5174,22821,12736,0,12097,10777,12683,1019,886,1186,959,2300,1903,3896,1362,947,1024,3338,3953,1329,2214,1360,2137,2702,1260,1158,624
128,0,35508,8773,31912,5177,22796,12712,0,12068,10759,12681,1019,886,1186,958,2300,1903,3896,1362,947,1024,3335,3953,1329,2214,1360,2080,2702,1260,1170,624
129,0,35537,8740,31963,5166,22799,12738,0,12073,10776,12688,1019,886,1186,957,2300,1903,3896,1362,947,1024,3335,3954,1329,2214,1360,2116,2702,1260,1163,624
130,0,35533,8768,31938,5173,22810,12723,0,12086,10766,12681,1019,886,1186,956,2300,1903,3896,1362,947,1024,3332,3955,1329,2214,1360,2114,2702,1260,1164,624
133,0,35531,8775,31942,5186,22807,12724,0,12081,10755,12695,1019,886,1186,955,2300,1903,3896,1362,947,1024,3332,3955,1329,2214,1360,2116,2702,1260,1161,624
134,0,35498,8745,31907,5154,22788,12710,0,12076,10738,12684,1019,886,1186,954,2300,1903,3896,1362,947,1024,3331,3955,1329,2214,1360,2082,2702,1260,1164,624
135,0,35515,8730,31948,5163,22792,12723,0,12085,10753,12677,1019,886,1186,954,2300,1903,3896,1362,947,1024,3330,3955,1329,2214,1360,2118,2701,1260,1147,624
136,1,31338,8708,28136,5506,19160,12178,0,10715,9517,11106,756,886,1020,899,2219,1178,3895,1006,745,1016,3199,3952,1329,937,1360,1556,2436,1260,1097,592
137,0,35521,5845,33104,3428,22787,12734,0,12079,10755,12687,1019,886,1186,953,2300,1903,3896,1362,947,1024,3326,3955,1329,2223,1360,2093,2703,1260,1173,623
140,0,35501,8708,31919,5126,22787,12714,0,12075,10763,12663,1019,886,1186,953,2300,1903,3896,1362,947,1024,3325,3955,1329,2215,1360,2081,2703,1260,1173,624
141,0,35476,8755,31891,5170,22753,12723,0,12051,10757,12668,1019,886,1186,953,2300,1903,3896,1362,947,1024,3325,3955,1329,2215,1360,2082,2703,1260,1147,624
142,0,35507,8745,31930,5168,22809,12698,0,12077,10784,12646,1019,886,1186,953,2300,1903,3896,1362,947,1024,3325,3955,1329,2215,1360,2116,2703,1260,1144,624
143,0,35498,8722,31935,5159,22820,12678,0,12089,10757,12652,1019,886,1186,953,2300,1903,3896,1362,947,1024,3321,3955,1329,2215,1360,2107,2703,1260,1148,624
144,0,35473,8743,31904,5174,22790,12683,0,12042,10769,12662,1019,886,1186,953,2300,1903,3896,1362,947,1024,3320,3955,1329,2215,1360,2082,2703,1260,1149,624
147,0,35473,8694,31908,5129,22788,12685,0,12063,10735,12675,1019,886,1186,953,2300,1903,3896,1362,947,1024,3319,3955,1329,2215,1360,2114,2703,1260,1118,624
148,1,31346,8692,28165,5511,19167,12179,0,10697,9549,11100,756,886,1020,901,2219,1176,3895,1005,745,1016,3188,3952,1329,935,1360,1560,2444,1260,1107,592
149,0,35472,5819,33077,3424,22782,12690,0,12045,10751,12676,1020,886,1186,950,2300,1903,3896,1362,948,1024,3315,3955,1329,2224,1360,2082,2704,1260,1146,622
150,0,35495,8669,31940,5114,22793,12702,0,12063,10751,12681,1020,886,1186,950,2300,1903,3896,1362,947,1024,3314,3955,1329,2216,1360,2103,2702,1260,1158,624
151,0,35447,8698,31882,5133,22764,12683,0,12068,10730,12649,1020,886,1186,950,2300,1903,3896,1362,947,1024,3314,3955,1329,2216,1360,2077,2702,1260,1136,624
154,0,35434,8709,31862,5137,22785,12649,0,12046,10739,12649,1020,886,1186,950,2300,1903,3896,1362,947,1024,3312,3955,1329,2216,1360,2089,2702,1260,1113,624
155,0,35480,8693,31898,5111,22791,12689,0,12069,10744,12667,1020,886,1186,950,2300,1903,3896,1362,947,1024,3310,3955,1329,2216,1360,2108,2702,1260,1142,624
156,0,35479,8680,31893,5094,22789,12690,0,12074,10743,12662,1020,886,1186,949,2300,1903,3896,1362,947,1024,3310,3955,1329,2216,1360,2105,2702,1260,1145,624
157,1,31260,8723,28087,5550,19138,12122,0,10680,9523,11057,756,886,1020,899,2218,1178,3895,1006,745,1016,3178,3952,1329,917,1360,1554,2431,1260,1069,591
158,0,35458,5751,33120,3413,22783,12675,0,12047,10743,12668,1020,886,1186,948,2300,1903,3896,1362,948,1024,3306,3955,1329,2223,1359,2100,2701,1260,1129,623
161,0,35432,8696,31866,5130,22772,12660,0,12046,10741,12645,1020,886,1186,948,2300,1903,3896,1362,947,1024,3308,3955,1329,2216,1360,2062,2701,1260,1145,624
162,0,35442,8659,31902,5119,22781,12661,0,12050,10743,12649,1020,886,1186,947,2300,1903,3896,1362,947,1024,3307,3955,1329,2216,1360,2088,2701,1260,1131,624
163,0,35449,8651,31903,5105,22778,12671,0,12055,10746,12648,1020,886,1186,947,2300,1903,3896,1362,947,1024,3304,3955,1329,2216,1360,2097,2701,1260,1132,624
164,0,35412,8699,31843,5130,22766,12646,0,12060,10715,12637,1020,886,1186,947,2300,1903,3896,1362,947,1024,3303,3955,1329,2216,1360,2078,2701,1260,1115,624
165,0,35467,8636,31922,5091,22799,12668,0,12066,10740,12661,1020,886,1186,947,2300,1903,3896,1362,947,1024,3300,3955,1329,2216,1360,2090,2701,1260,1161,624
168,0,35468,8678,31906,5116,22794,12674,0,12046,10752,12670,1020,886,1186,947,2300,1903,3896,1362,947,1024,3299,3955,1329,2216,1360,2092,2701,1260,1161,624
169,0,35414,8684,31864,5134,22760,12654,0,12032,10723,12659,1020,886,1186,947,2300,1903,3896,1362,947,1024,3299,3955,1329,2216,1360,2063,2701,1260,1136,624
170,0,35425,8662,31875,5112,22783,12642,0,12055,10732,12638,1020,886,1186,947,2300,1903,3896,1362,947,1024,3298,3955,1329,2216,1360,2089,2701,1260,1122,624
171,0,35405,8655,31855,5105,22778,12627,0,12051,10725,12629,1020,886,1186,946,2300,1903,3896,1362,947,1024,3296,3955,1329,2217,1360,2065,2701,1260,1128,624
172,0,35416,8629,31881,5094,22774,12642,0,12050,10734,12632,1020,886,1186,946,2300,1903,3896,1362,947,1024,3296,3955,1329,2217,1360,2069,2701,1260,1135,624
175,1,31270,8604,28130,5464,19132,12138,0,10675,9528,11067,758,886,1020,899,2219,1178,3895,1006,745,1017,3158,3952,1329,930,1360,1551,2425,1260,1090,592
176,0,35437,5763,33067,3393,22777,12660,0,12063,10733,12641,1020,886,1186,947,2300,1903,3896,1362,948,1024,3294,3955,1329,2229,1358,2080,2701,1260,1136,623
177,0,35417,8677,31891,5151,22774,12643,0,12037,10745,12635,1020,886,1186,946,2300,1903,3896,1362,947,1024,3295,3955,1329,2220,1358,2092,2701,1260,1113,624
178,0,35427,8636,31897,5106,22761,12666,0,12038,10745,12644,1020,886,1186,946,2300,1903,3896,1362,947,1024,3295,3955,1329,2220,1358,2073,2701,1260,1142,624
179,0,35414,8706,31863,5155,22782,12632,0,12038,10750,12626,1020,886,1186,946,2300,1903,3896,1362,947,1024,3295,3955,1329,2220,1358,2087,2701,1260,1115,624
182,0,35407,8647,31866,5106,22743,12664,0,12047,10737,12623,1020,886,1186,945,2300,1903,3896,1362,947,1024,3295,3955,1329,2220,1358,2061,2701,1260,1135,624
183,0,35405,8652,31878,5125,22760,12645,0,12044,10723,12638,1020,886,1186,945,2300,1903,3896,1362,947,1024,3294,3955,1329,2220,1358,2063,2700,1260,1133,624
184,0,35430,8640,31900,5110,22797,12633,0,12048,10735,12647,1020,886,1186,944,2300,1903,3896,1362,947,1024,3293,3955,1329,2220,1358,2083,2700,1260,1140,624
185,0,35424,8664,31873,5113,22774,12650,0,12049,10737,12638,1020,886,1186,944,2300,1903,3896,1362,947,1024,3292,3955,1329,2220,1358,2063,2699,1260,1156,624
186,0,35454,8653,31904,5103,22796,12658,0,12043,10748,12663,1020,886,1186,944,2300,1903,3896,1362,947,1024,3291,3955,1329,2220,1358,2086,2699,1260,1164,624
189,0,35409,8630,31880,5101,22789,12620,0,12041,10724,12644,1020,886,1186,944,2300,1903,3896,1362,947,1024,3291,3955,1329,2220,1358,2073,2699,1260,1132,624
190,0,35385,8598,31874,5087,22768,12617,0,12033,10733,12619,1020,885,1186,944,2300,1903,3896,1362,947,1024,3291,3955,1329,2220,1358,2057,2699,1260,1125,624
191,0,35360,8603,31846,5089,22741,12619,0,12009,10728,12623,1020,885,1186,944,2300,1903,3896,1362,947,1024,3291,3955,1329,2220,1358,2046,2699,1260,1111,624
192,0,35388,8616,31855,5083,22752,12636,0,12031,10727,12630,1020,885,1186,944,2300,1903,3896,1362,947,1024,3290,3955,1329,2220,1358,2057,2699,1260,1129,624
193,0,35425,8604,31898,5077,22785,12640,0,12056,10722,12647,1020,885,1186,943,2300,1903,3896,1362,947,1024,3290,3955,1329,2220,1358,2080,2699,1260,1144,624
196,0,35400,8635,31856,5091,22770,12630,0,12025,10721,12654,1020,885,1186,943,2300,1903,3896,1362,947,1024,3288,3955,1329,2220,1358,2077,2698,1260,1125,624
197,0,35362,8623,31835,5096,22761,12601,0,12034,10714,12614,1020,885,1186,943,2300,1903,3896,1362,947,1024,3286,3955,1329,2220,1358,2074,2698,1260,1092,624
198,0,35363,8619,31848,5104,22742,12621,0,12018,10735,12610,1020,885,1186,943,2300,1903,3896,1362,947,1024,3285,3955,1329,2220,1358,2033,2698,1260,1135,624
199,0,35382,8559,31857,5034,22755,12627,0,12023,10724,12635,1020,885,1186,943,2300,1903,3896,1362,947,1024,3285,3955,1329,2221,1358,2059,2698,1260,1127,624
200,0,35377,8564,31870,5057,22780,12597,0,12047,10717,12613,1020,885,1186,943,2300,1903,3896,1362,947,1024,3285,3955,1329,2222,1358,2063,2698,1260,1117,624
203,0,35406,8602,31903,5099,22793,12613,0,12016,10744,12646,1020,885,1186,943,2300,1903,3896,1362,947,1024,3285,3955,1329,2222,1358,2089,2698,1260,1120,624
204,0,35391,8581,31884,5074,22775,12616,0,12038,10719,12634,1020,885,1186,942,2300,1903,3896,1362,947,1024,3285,3955,1329,2222,1359,2078,2698,1260,1116,624
205,0,35389,8557,31888,5056,22754,12635,0,12028,10718,12643,1020,885,1186,942,2300,1903,3896,1362,947,1024,3285,3955,1329,2222,1359,2062,2698,1260,1130,624
206,0,35385,8617,31854,5086,22758,12627,0,12026,10748,12611,1020,885,1186,942,2300,1903,3896,1362,947,1024,3285,3955,1329,2222,1359,2059,2698,1260,1129,624
207,0,35362,8580,31857,5075,22768,12594,0,12011,10723,12628,1020,885,1186,942,2300,1903,3896,1362,946,1024,3285,3955,1329,2222,1359,2051,2698,1260,1115,624
210,0,35377,8607,31864,5094,22763,12614,0,12021,10737,12619,1020,885,1186,941,2300,1903,3896,1362,946,1024,3285,3955,1329,2222,1359,2076,2698,1260,1106,624
211,0,35356,8602,31833,5079,22763,12593,0,12014,10732,12610,1020,885,1186,941,2300,1903,3896,1362,946,1024,3284,3955,1329,2222,1359,2047,2698,1260,1115,624
212,0,35377,8568,31866,5057,22740,12637,0,12011,10718,12648,1020,885,1186,940,2300,1903,3896,1362,946,1024,3284,3955,1329,2222,1359,2039,2698,1260,1145,624
213,1,31231,8575,28101,5445,19142,12089,0,10656,9518,11057,757,885,1020,891,2222,1176,3895,1006,745,1017,3157,3952,1329,934,1359,1543,2432,1260,1059,592
