Day,Rain,ActiveMode,ActiveNorm,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,LocalCommute,CityCommute,DistantCommute,Subculture A,Subculture B,Subculture C,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
36,1,32143,11548,27826,7231,19278,12865,0,10878,9873,11392,722,932,983,963,2210,1229,3968,1065,792,980,3360,3988,1252,895,1352,1911,2453,1268,1172,648
37,0,38044,6319,35287,3562,23175,14869,0,12845,11355,13844,1337,933,2020,1080,2277,1890,3971,1443,992,1181,3593,4023,1251,2068,1352,2440,2949,1267,1302,675
38,0,38073,11300,33195,6422,23183,14890,0,12855,11369,13849,1335,932,2033,1074,2278,1889,3971,1443,995,1182,3585,4025,1252,2057,1353,2459,2952,1267,1307,684
39,0,38017,11211,33173,6367,23176,14841,0,12830,11354,13833,1335,931,2033,1069,2278,1889,3971,1442,997,1182,3576,4025,1251,2057,1353,2431,2945,1267,1301,684
42,0,38016,11242,33165,6391,23156,14860,0,12843,11337,13836,1335,931,2033,1067,2278,1889,3971,1443,999,1182,3570,4025,1251,2059,1353,2423,2943,1267,1313,684
43,1,32021,11220,27818,7017,19270,12751,0,10854,9790,11377,722,931,983,941,2208,1230,3968,1061,798,978,3295,3986,1251,899,1351,1889,2440,1267,1177,646
44,0,37530,6263,34847,3580,23078,14452,0,12650,11211,13669,1338,931,1836,1052,2276,1890,3971,1443,998,1122,3516,4015,1250,2076,1352,2342,2892,1267,1287,676
45,0,37536,10665,32956,6085,23082,14454,0,12649,11228,13659,1294,930,1845,1052,2277,1890,3971,1443,995,1125,3511,4014,1251,2068,1352,2404,2894,1267,1270,683
46,0,37498,10652,32893,6047,23096,14402,0,12648,11215,13635,1293,930,1845,1051,2277,1890,3971,1443,997,1125,3500,4014,1251,2068,1352,2377,2894,1267,1271,682
49,0,37453,10634,32856,6037,23089,14364,0,12630,11202,13621,1293,930,1845,1050,2277,1890,3971,1443,996,1125,3492,4014,1251,2068,1352,2372,2891,1267,1244,682
50,0,37462,10529,32917,5984,23080,14382,0,12635,11205,13622,1293,930,1845,1047,2277,1890,3971,1443,995,1125,3489,4014,1251,2068,1351,2353,2891,1267,1280,682
51,0,37425,10570,32864,6009,23079,14346,0,12618,11201,13606,1293,930,1845,1044,2277,1890,3971,1443,997,1125,3482,4014,1251,2068,1351,2365,2890,1267,1240,682
52,0,37415,10532,32877,5994,23076,14339,0,12611,11188,13616,1293,930,1845,1038,2277,1890,3971,1443,998,1125,3475,4015,1251,2068,1351,2351,2890,1267,1255,682
53,0,37386,10563,32838,6015,23075,14311,0,12623,11184,13579,1293,930,1845,1036,2277,1890,3971,1443,996,1125,3473,4017,1251,2068,1351,2349,2890,1267,1232,682
56,0,37368,10527,32840,5999,23043,14325,0,12616,11161,13591,1293,930,1845,1036,2277,1890,3971,1443,996,1125,3472,4017,1251,2068,1351,2326,2889,1267,1239,682
57,0,37360,10505,32825,5970,23050,14310,0,12602,11175,13583,1293,930,1845,1033,2277,1890,3971,1443,997,1125,3472,4019,1251,2069,1351,2325,2887,1267,1234,681
58,0,37377,10471,32872,5966,23069,14308,0,12601,11186,13590,1293,930,1845,1031,2277,1890,3971,1443,999,1125,3470,4020,1251,2069,1351,2330,2885,1267,1249,681
59,0,37377,10477,32871,5971,23072,14305,0,12591,11171,13615,1293,930,1845,1031,2277,1890,3971,1443,999,1125,3465,4020,1251,2070,1352,2358,2885,1267,1224,681
60,0,37340,10453,32823,5936,23042,14298,0,12583,11163,13594,1294,930,1845,1029,2277,1890,3971,1443,998,1125,3463,4020,1251,2071,1352,2335,2885,1267,1213,681
63,0,37361,10404,32889,5932,23083,14278,0,12590,11151,13620,1294,930,1845,1027,2277,1890,3971,1443,997,1125,3461,4020,1251,2072,1352,2328,2883,1267,1247,681
64,0,37330,10437,32857,5964,23068,14262,0,12585,11173,13572,1294,930,1845,1025,2277,1890,3971,1443,997,1125,3459,4020,1251,2073,1352,2349,2883,1267,1198,681
65,0,37321,10407,32837,5923,23067,14254,0,12571,11159,13591,1294,930,1845,1025,2277,1890,3971,1443,997,1125,3458,4020,1251,2072,1352,2305,2883,1267,1235,681
66,0,37314,10408,32835,5929,23068,14246,0,12574,11167,13573,1294,930,1845,1024,2277,1890,3971,1443,997,1125,3456,4020,1251,2072,1352,2336,2881,1267,1202,681
67,0,37321,10345,32876,5900,23050,14271,0,12571,11149,13601,1294,930,1845,1022,2277,1890,3971,1443,997,1125,3455,4020,1251,2072,1352,2323,2881,1267,1225,681
70,0,37270,10394,32807,5931,23031,14239,0,12580,11133,13557,1294,930,1845,1022,2277,1890,3971,1443,995,1125,3454,4020,1251,2073,1352,2283,2881,1267,1216,681
71,0,37337,10297,32906,5866,23064,14273,0,12610,11157,13570,1294,930,1845,1019,2277,1890,3971,1443,996,1125,3449,4020,1251,2073,1352,2340,2880,1267,1234,681
72,1,31783,10357,27885,6459,19217,12566,0,10758,9728,11297,732,930,983,913,2207,1236,3969,1059,799,977,3243,3990,1251,898,1351,1779,2454,1267,1102,643
73,1,31742,6014,29442,3714,19237,12505,0,10762,9702,11278,735,930,980,915,2196,1249,3970,1072,799,975,3238,3988,1250,919,1350,1739,2440,1266,1097,634
74,0,36449,5845,33932,3328,22970,13479,0,12287,10985,13177,1297,931,1361,996,2275,1892,3969,1445,994,1020,3399,3999,1250,2089,1350,2267,2768,1264,1211,672
77,1,31614,9489,28051,5926,19180,12434,0,10716,9667,11231,732,930,980,899,2196,1227,3969,1058,799,975,3209,3989,1250,901,1350,1728,2417,1264,1101,640
78,0,35994,5880,33486,3372,22880,13114,0,12138,10904,12952,1285,932,1138,967,2273,1890,3969,1445,987,985,3355,3992,1250,2088,1350,2238,2726,1264,1193,667
79,0,35656,9061,31867,5272,22657,12999,0,12014,10807,12835,959,931,1145,964,2272,1890,3969,1445,989,985,3355,3993,1250,2082,1350,2235,2726,1264,1181,671
80,0,35669,8797,31940,5068,22669,13000,0,12009,10824,12836,973,931,1144,964,2272,1890,3969,1445,989,985,3351,3996,1250,2081,1350,2232,2728,1264,1185,670
81,0,35642,8824,31889,5071,22660,12982,0,12031,10801,12810,973,931,1144,964,2272,1890,3969,1445,989,985,3350,3999,1250,2081,1350,2222,2727,1264,1166,671
84,0,35680,8775,31973,5068,22690,12990,0,12012,10837,12831,973,931,1144,963,2272,1890,3969,1445,989,985,3347,4002,1250,2081,1350,2263,2727,1264,1165,670
85,0,35653,8743,31944,5034,22670,12983,0,12025,10794,12834,973,931,1144,960,2272,1890,3969,1445,989,985,3346,4003,1250,2081,1350,2223,2728,1264,1180,670
86,0,35660,8789,31937,5066,22682,12978,0,12017,10807,12836,973,931,1144,961,2272,1890,3969,1445,989,985,3345,4005,1250,2082,1350,2222,2727,1264,1186,670
87,0,35649,8732,31967,5050,22635,13014,0,12007,10800,12842,973,931,1144,958,2272,1890,3969,1445,989,985,3341,4007,1250,2082,1350,2202,2728,1264,1199,670
88,0,35637,8871,31895,5129,22684,12953,0,12011,10824,12802,973,931,1144,957,2272,1890,3969,1445,989,985,3340,4012,1250,2082,1350,2241,2728,1264,1145,670
91,1,31577,8745,28269,5437,19173,12404,0,10690,9647,11240,742,930,980,890,2196,1227,3969,1056,800,975,3186,4000,1250,899,1350,1706,2446,1264,1073,638
92,0,35631,5756,33184,3309,22687,12944,0,12014,10816,12801,978,931,1144,954,2272,1893,3969,1447,990,985,3331,4016,1250,2089,1350,2207,2728,1264,1166,667
93,0,35623,8748,31942,5067,22670,12953,0,12022,10789,12812,978,930,1144,953,2272,1893,3969,1447,990,985,3332,4016,1250,2084,1350,2203,2726,1264,1167,670
94,0,35630,8755,31950,5075,22668,12962,0,12025,10791,12814,978,930,1144,953,2272,1893,3969,1447,990,985,3329,4016,1250,2084,1350,2183,2726,1264,1197,670
95,0,35649,8763,31932,5046,22707,12942,0,12005,10819,12825,979,930,1144,953,2272,1893,3969,1447,990,985,3327,4016,1250,2084,1350,2234,2726,1264,1166,670
98,0,35617,8715,31956,5054,22710,12907,0,12007,10813,12797,979,930,1144,953,2272,1893,3969,1447,990,985,3326,4017,1250,2084,1350,2216,2726,1264,1152,670
99,0,35657,8706,31964,5013,22698,12959,0,12023,10811,12823,979,930,1144,953,2272,1893,3969,1447,990,985,3326,4017,1250,2084,1350,2245,2726,1264,1163,670
100,0,35604,8789,31888,5073,22676,12928,0,12008,10805,12791,980,930,1144,953,2272,1893,3969,1447,990,985,3324,4017,1250,2084,1349,2184,2726,1264,1173,670
101,0,35611,8711,31923,5023,22674,12937,0,12010,10798,12803,981,930,1144,953,2272,1893,3969,1447,990,985,3324,4017,1250,2084,1349,2182,2726,1264,1181,670
102,0,35592,8672,31941,5021,22682,12910,0,11989,10795,12808,981,930,1144,953,2272,1893,3969,1447,990,985,3321,4017,1250,2084,1349,2200,2725,1264,1149,669
105,0,35633,8720,31967,5054,22700,12933,0,12018,10809,12806,981,930,1144,952,2272,1893,3969,1447,990,985,3320,4017,1250,2084,1349,2222,2724,1264,1171,669
106,0,35569,8693,31907,5031,22673,12896,0,11995,10788,12786,981,930,1144,950,2272,1893,3969,1447,990,985,3316,4017,1250,2084,1349,2192,2723,1264,1144,669
107,0,35583,8690,31915,5022,22681,12902,0,11984,10804,12795,981,930,1144,949,2272,1893,3969,1447,990,985,3314,4017,1250,2084,1349,2209,2723,1264,1144,669
108,0,35578,8652,31911,4985,22686,12892,0,11996,10790,12792,982,930,1144,948,2272,1893,3969,1447,990,985,3313,4017,1250,2084,1349,2193,2722,1264,1157,669
109,0,35593,8708,31896,5011,22677,12916,0,11996,10801,12796,982,930,1144,947,2272,1893,3969,1446,990,985,3311,4017,1250,2084,1349,2206,2722,1264,1163,669
112,0,35555,8707,31869,5021,22679,12876,0,11968,10796,12791,982,930,1144,947,2272,1893,3969,1446,990,985,3310,4017,1250,2084,1349,2198,2721,1264,1135,669
113,0,35527,8666,31880,5019,22646,12881,0,11946,10799,12782,982,930,1144,946,2272,1893,3969,1446,990,985,3306,4017,1250,2084,1349,2177,2721,1264,1133,669
114,0,35552,8640,31930,5018,22680,12872,0,11988,10766,12798,982,930,1144,946,2272,1893,3969,1445,990,985,3306,4017,1250,2084,1349,2181,2719,1264,1157,669
115,0,35585,8685,31896,4996,22695,12890,0,12001,10790,12794,982,930,1144,946,2272,1893,3969,1445,990,985,3305,4017,1250,2084,1349,2206,2719,1264,1166,669
116,1,31560,8636,28304,5380,19206,12354,0,10695,9633,11232,749,930,981,886,2198,1231,3969,1056,801,976,3164,4015,1250,905,1349,1656,2447,1264,1096,637
119,0,35563,5744,33109,3290,22682,12881,0,11989,10792,12782,984,931,1144,945,2272,1895,3969,1446,990,985,3296,4017,1250,2096,1349,2189,2723,1264,1152,666
120,0,35529,8698,31847,5016,22680,12849,0,11959,10785,12785,984,930,1144,945,2272,1895,3969,1446,990,985,3297,4017,1250,2092,1350,2172,2720,1264,1139,668
121,0,35537,8694,31856,5013,22680,12857,0,11961,10789,12787,984,930,1144,944,2272,1895,3969,1446,990,985,3295,4017,1250,2092,1350,2176,2719,1264,1147,668
122,1,31502,8646,28231,5375,19201,12301,0,10682,9620,11200,749,930,980,879,2197,1231,3969,1056,802,976,3158,4015,1250,906,1350,1636,2437,1264,1080,637
123,1,31497,5680,29298,3481,19198,12299,0,10682,9600,11215,749,931,980,881,2192,1239,3969,1059,803,975,3156,4015,1250,916,1350,1638,2411,1264,1086,633
126,0,35445,5683,33038,3276,22649,12796,0,11943,10745,12757,984,931,1123,933,2271,1895,3969,1446,991,983,3263,4016,1250,2098,1350,2166,2707,1264,1141,664
127,0,35423,8535,31841,4953,22656,12767,0,11942,10748,12733,984,930,1126,932,2271,1895,3969,1446,993,983,3262,4016,1250,2093,1350,2141,2704,1264,1148,666
128,0,35411,8509,31837,4935,22646,12765,0,11956,10741,12714,984,930,1126,932,2271,1895,3969,1446,993,983,3259,4016,1250,2093,1350,2163,2705,1264,1116,666
129,0,35417,8472,31854,4909,22645,12772,0,11939,10748,12730,984,930,1126,931,2271,1895,3969,1446,993,983,3257,4016,1250,2093,1350,2157,2705,1264,1131,666
130,0,35401,8562,31799,4960,22668,12733,0,11941,10754,12706,984,930,1126,931,2271,1895,3969,1446,993,983,3257,4016,1250,2093,1350,2155,2705,1264,1117,666
133,0,35416,8467,31854,4905,22642,12774,0,11933,10753,12730,984,930,1126,930,2271,1895,3969,1446,993,983,3256,4016,1250,2093,1350,2139,2705,1264,1150,666
134,0,35401,8512,31841,4952,22652,12749,0,11925,10747,12729,984,930,1126,930,2271,1895,3969,1446,993,983,3256,4016,1250,2093,1350,2137,2705,1264,1137,666
135,0,35402,8502,31827,4927,22644,12758,0,11938,10753,12711,984,930,1126,930,2271,1895,3969,1446,993,983,3253,4016,1250,2093,1350,2145,2705,1264,1133,666
136,1,31431,8510,28241,5320,19194,12237,0,10663,9614,11154,751,930,980,874,2194,1230,3969,1056,804,974,3133,4015,1250,901,1350,1613,2442,1264,1065,636
137,0,35370,5677,32956,3263,22652,12718,0,11925,10752,12693,984,931,1126,929,2271,1896,3969,1446,993,983,3252,4016,1250,2097,1350,2134,2706,1264,1110,663
140,0,35434,8485,31862,4913,22672,12762,0,11950,10756,12728,984,930,1126,929,2271,1896,3969,1446,993,983,3252,4017,1250,2096,1350,2157,2704,1264,1151,666
141,0,35378,8555,31796,4973,22649,12729,0,11931,10757,12690,985,930,1126,929,2271,1896,3969,1446,993,983,3251,4017,1250,2096,1350,2125,2704,1264,1127,666
142,0,35419,8462,31833,4876,22669,12750,0,11939,10766,12714,985,930,1126,928,2271,1896,3969,1446,993,983,3251,4017,1250,2096,1350,2171,2704,1264,1123,666
143,0,35386,8440,31839,4893,22660,12726,0,11917,10757,12712,985,930,1126,928,2271,1896,3969,1446,993,983,3251,4017,1250,2096,1350,2152,2704,1264,1109,666
144,0,35383,8460,31825,4902,22654,12729,0,11935,10740,12708,985,930,1126,928,2271,1896,3969,1446,993,983,3248,4017,1250,2096,1350,2149,2704,1264,1112,666
147,0,35370,8419,31830,4879,22637,12733,0,11920,10739,12711,985,930,1126,928,2271,1896,3969,1446,993,983,3247,4017,1250,2097,1350,2129,2704,1264,1119,666
148,1,31411,8487,28198,5274,19168,12243,0,10668,9587,11156,751,930,980,877,2194,1229,3969,1057,804,974,3134,4016,1250,909,1350,1601,2440,1264,1046,636
149,0,35384,5659,32980,3255,22657,12727,0,11932,10743,12709,986,930,1126,927,2271,1896,3969,1446,994,983,3243,4016,1250,2102,1350,2138,2708,1264,1122,663
150,0,35356,8486,31793,4923,22651,12705,0,11903,10757,12696,985,930,1126,927,2271,1896,3969,1446,994,983,3243,4016,1250,2102,1350,2131,2704,1264,1103,666
151,0,35372,8428,31828,4884,22651,12721,0,11923,10747,12702,985,930,1126,927,2271,1896,3969,1446,994,983,3242,4016,1250,2102,1350,2119,2704,1264,1132,666
154,0,35395,8432,31838,4875,22680,12715,0,11946,10753,12696,985,930,1126,926,2271,1896,3969,1446,994,983,3242,4016,1250,2102,1350,2165,2704,1264,1110,666
155,0,35395,8472,31848,4925,22668,12727,0,11933,10762,12700,985,930,1126,925,2271,1896,3969,1446,994,983,3241,4016,1250,2102,1350,2154,2704,1264,1123,666
156,0,35357,8474,31784,4901,22644,12713,0,11915,10734,12708,985,930,1126,924,2271,1896,3969,1446,994,983,3240,4016,1250,2102,1350,2132,2704,1264,1109,666
157,1,31420,8466,28229,5275,19157,12263,0,10641,9595,11184,751,930,980,863,2194,1229,3969,1057,805,974,3123,4015,1250,916,1350,1618,2429,1264,1067,636
158,0,35367,5668,32958,3259,22649,12718,0,11906,10742,12719,986,930,1126,923,2271,1896,3969,1446,994,983,3237,4016,1250,2104,1350,2139,2706,1264,1114,663
161,0,35374,8513,31792,4931,22641,12733,0,11920,10751,12703,985,930,1126,922,2271,1896,3969,1446,994,983,3237,4016,1250,2101,1350,2142,2702,1264,1124,666
162,0,35364,8463,31820,4919,22646,12718,0,11923,10738,12703,985,930,1126,922,2271,1896,3969,1446,994,983,3236,4016,1250,2101,1350,2139,2701,1264,1119,666
163,0,35342,8502,31781,4941,22625,12717,0,11908,10725,12709,985,930,1126,922,2271,1896,3969,1446,994,983,3236,4016,1250,2101,1350,2115,2701,1264,1121,666
164,0,35356,8455,31824,4923,22663,12693,0,11918,10733,12705,985,930,1126,922,2271,1896,3969,1446,994,983,3234,4016,1250,2101,1350,2149,2701,1264,1103,666
165,0,35365,8457,31818,4910,22647,12718,0,11916,10741,12708,985,930,1126,922,2271,1896,3969,1446,994,983,3234,4016,1250,2101,1350,2155,2701,1264,1106,666
168,0,35321,8469,31785,4933,22628,12693,0,11922,10720,12679,985,930,1126,922,2271,1896,3969,1446,994,983,3233,4016,1250,2101,1350,2118,2701,1264,1100,666
169,0,35389,8415,31848,4874,22680,12709,0,11931,10746,12712,985,930,1126,922,2271,1896,3969,1446,994,983,3232,4016,1250,2101,1350,2158,2700,1264,1130,666
170,0,35316,8440,31752,4876,22638,12678,0,11901,10735,12680,985,930,1126,921,2271,1896,3969,1446,994,983,3230,4016,1250,2101,1350,2110,2699,1264,1109,666
171,0,35360,8372,31843,4855,22654,12706,0,11912,10744,12704,985,930,1126,921,2271,1896,3969,1446,994,983,3229,4016,1250,2101,1350,2140,2699,1264,1124,666
172,0,35355,8388,31834,4867,22660,12695,0,11915,10739,12701,985,930,1126,921,2271,1896,3969,1446,994,983,3228,4016,1250,2101,1350,2145,2699,1264,1115,666
175,1,31372,8389,28207,5224,19152,12220,0,10624,9596,11152,751,930,980,865,2196,1229,3969,1056,805,975,3121,4015,1250,897,1350,1594,2431,1264,1058,636
176,0,35340,5595,32981,3236,22650,12690,0,11895,10736,12709,986,931,1126,919,2271,1896,3969,1446,994,983,3224,4016,1250,2106,1350,2118,2701,1264,1128,662
177,0,35358,8416,31826,4884,22658,12700,0,11913,10749,12696,985,930,1126,920,2271,1896,3969,1446,994,983,3225,4016,1250,2105,1350,2129,2699,1264,1134,666
178,0,35341,8428,31819,4906,22654,12687,0,11913,10732,12696,985,930,1126,920,2271,1896,3969,1446,994,983,3224,4016,1250,2105,1350,2128,2699,1264,1119,666
179,0,35322,8419,31778,4875,22630,12692,0,11890,10733,12699,985,930,1126,920,2271,1896,3969,1446,994,983,3224,4016,1250,2105,1350,2130,2699,1264,1098,666
182,0,35311,8467,31775,4931,22640,12671,0,11901,10720,12690,985,930,1126,920,2271,1896,3969,1446,994,983,3223,4016,1250,2105,1350,2126,2699,1264,1092,666
183,0,35348,8427,31796,4875,22646,12702,0,11912,10748,12688,985,930,1126,920,2271,1896,3969,1446,994,983,3222,4016,1250,2105,1350,2121,2698,1264,1136,666
184,0,35311,8422,31779,4890,22620,12691,0,11906,10730,12675,985,930,1126,920,2271,1896,3969,1446,994,983,3221,4016,1250,2105,1350,2117,2697,1264,1105,666
185,0,35316,8400,31794,4878,22638,12678,0,11905,10725,12686,985,930,1126,919,2271,1896,3969,1446,994,983,3220,4016,1250,2106,1350,2126,2697,1264,1102,666
186,0,35350,8427,31799,4876,22644,12706,0,11919,10749,12682,985,930,1126,919,2271,1896,3969,1446,994,983,3219,4016,1250,2106,1350,2132,2697,1264,1131,666
189,0,35318,8441,31778,4901,22642,12676,0,11897,10722,12699,985,930,1126,919,2271,1896,3969,1446,994,983,3218,4016,1250,2106,1350,2129,2697,1264,1103,666
190,0,35323,8449,31761,4887,22646,12677,0,11916,10728,12679,985,930,1126,919,2271,1896,3969,1446,994,983,3217,4016,1250,2106,1350,2130,2697,1264,1108,666
191,0,35301,8406,31780,4885,22624,12677,0,11898,10737,12666,985,930,1126,919,2271,1896,3969,1446,994,983,3217,4016,1250,2106,1350,2118,2697,1264,1098,666
192,0,35337,8402,31806,4871,22669,12668,0,11901,10742,12694,985,930,1126,919,2271,1896,3969,1446,994,983,3217,4016,1250,2106,1350,2153,2697,1264,1099,666
193,0,35323,8417,31789,4883,22636,12687,0,11903,10737,12683,985,930,1126,918,2271,1896,3969,1446,994,983,3216,4016,1250,2106,1350,2136,2697,1264,1104,666
196,0,35307,8358,31813,4864,22629,12678,0,11908,10728,12671,985,930,1126,918,2271,1896,3969,1446,994,983,3216,4016,1250,2106,1350,2107,2696,1264,1118,666
197,0,35315,8439,31771,4895,22654,12661,0,11883,10766,12666,985,930,1126,918,2271,1896,3969,1446,994,983,3215,4016,1250,2106,1350,2142,2695,1264,1093,666
198,0,35326,8407,31792,4873,22639,12687,0,11895,10747,12684,985,930,1126,918,2271,1896,3969,1446,994,983,3215,4016,1250,2107,1350,2120,2695,1264,1125,666
199,0,35344,8431,31802,4889,22659,12685,0,11908,10737,12699,985,930,1126,918,2271,1896,3969,1446,994,983,3212,4016,1250,2107,1350,2143,2695,1264,1123,666
200,0,35310,8436,31761,4887,22644,12666,0,11901,10733,12676,985,930,1126,918,2271,1896,3969,1446,994,983,3212,4016,1250,2107,1350,2142,2695,1264,1090,666
203,0,35321,8451,31778,4908,22660,12661,0,11894,10758,12669,985,930,1126,918,2271,1896,3969,1446,994,983,3212,4016,1250,2107,1351,2136,2695,1264,1106,666
204,0,35311,8438,31779,4906,22648,12663,0,11896,10740,12675,985,930,1126,918,2271,1896,3969,1446,994,983,3212,4016,1250,2107,1351,2120,2695,1264,1112,666
205,0,35306,8421,31763,4878,22653,12653,0,11901,10727,12678,985,930,1126,918,2271,1896,3969,1446,993,983,3211,4016,1250,2107,1351,2120,2695,1264,1109,666
206,0,35286,8378,31781,4873,22620,12666,0,11907,10727,12652,985,930,1126,918,2271,1896,3969,1446,993,983,3211,4016,1250,2107,1351,2115,2695,1264,1094,666
207,0,35296,8439,31777,4920,22627,12669,0,11896,10732,12668,985,930,1126,918,2271,1896,3969,1446,993,983,3209,4016,1250,2107,1351,2111,2695,1264,1110,666
210,0,35255,8385,31742,4872,22594,12661,0,11894,10716,12645,985,930,1126,918,2271,1896,3969,1446,993,983,3208,4016,1250,2107,1351,2085,2695,1264,1096,666
211,0,35305,8380,31755,4830,22638,12667,0,11895,10737,12673,985,930,1126,918,2271,1896,3969,1446,993,983,3208,4016,1250,2107,1351,2138,2695,1264,1093,666
212,0,35327,8426,31800,4899,22660,12667,0,11914,10749,12664,985,930,1126,917,2271,1896,3969,1446,993,983,3208,4016,1250,2107,1351,2138,2695,1264,1116,666
213,1,31355,8471,28157,5273,19158,12197,0,10614,9590,11151,752,930,981,859,2199,1231,3969,1056,805,975,3101,4015,1250,913,1351,1579,2429,1264,1059,637
214,0,35304,5614,32932,3242,22646,12658,0,11901,10726,12677,986,931,1126,916,2271,1896,3969,1446,993,983,3207,4016,1250,2110,1351,2100,2696,1264,1130,663
217,1,31321,8392,28151,5222,19149,12172,0,10601,9573,11147,753,930,980,863,2199,1231,3969,1054,805,975,3085,4015,1250,904,1351,1578,2430,1264,1047,638
