Day,Rain,ActiveMode,ActiveNorm,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,LocalCommute,CityCommute,DistantCommute,Subculture A,Subculture B,Subculture C,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
44,0,37818,6261,35063,3506,23322,14496,0,12829,11271,13718,1459,948,2005,1107,2269,1843,3969,1412,945,1203,3460,3998,1325,2147,1337,2316,2854,1224,1330,667
45,0,37846,10921,33068,6143,23312,14534,0,12848,11237,13761,1423,948,2018,1105,2270,1843,3969,1411,944,1203,3460,3998,1325,2135,1338,2338,2857,1224,1362,675
46,0,37798,10895,33032,6129,23300,14498,0,12809,11270,13719,1423,948,2017,1102,2270,1843,3969,1412,944,1203,3454,3998,1325,2137,1338,2322,2855,1224,1339,675
49,0,37764,10895,33019,6150,23281,14483,0,12824,11220,13720,1423,948,2017,1100,2270,1843,3969,1412,944,1203,3447,3999,1325,2137,1338,2321,2851,1224,1319,674
50,0,37768,10769,33076,6077,23292,14476,0,12798,11250,13720,1423,948,2017,1099,2270,1843,3969,1412,944,1203,3443,3999,1325,2139,1338,2328,2850,1224,1320,674
51,0,37759,10796,33064,6101,23304,14455,0,12803,11251,13705,1423,948,2017,1098,2270,1843,3969,1412,944,1203,3437,4000,1325,2139,1337,2312,2848,1224,1336,674
52,0,37735,10771,33059,6095,23304,14431,0,12804,11237,13694,1423,948,2017,1094,2270,1843,3969,1412,944,1203,3432,4000,1325,2139,1337,2319,2847,1224,1315,674
53,0,37738,10743,33031,6036,23274,14464,0,12805,11228,13705,1423,948,2017,1093,2270,1843,3969,1412,944,1203,3427,4000,1325,2140,1337,2309,2847,1224,1333,674
56,0,37679,10737,32997,6055,23265,14414,0,12759,11212,13708,1423,948,2017,1092,2270,1843,3969,1412,944,1203,3421,4000,1325,2142,1337,2261,2846,1224,1328,674
57,0,37696,10750,32983,6037,23275,14421,0,12795,11214,13687,1423,948,2017,1090,2270,1843,3969,1412,944,1203,3419,4000,1325,2142,1337,2281,2844,1224,1331,674
58,0,37683,10745,32986,6048,23283,14400,0,12777,11219,13687,1423,948,2017,1089,2270,1843,3969,1412,945,1203,3416,4000,1325,2142,1337,2314,2843,1224,1289,674
59,0,37668,10720,32979,6031,23264,14404,0,12781,11209,13678,1423,948,2017,1087,2270,1843,3969,1412,945,1203,3412,3999,1325,2143,1337,2275,2840,1224,1322,674
60,0,37702,10696,33033,6027,23292,14410,0,12761,11235,13706,1423,948,2017,1084,2270,1843,3969,1412,943,1203,3410,3999,1325,2144,1339,2302,2838,1224,1336,673
63,0,37676,10748,32964,6036,23283,14393,0,12787,11184,13705,1423,948,2017,1081,2270,1843,3969,1412,943,1203,3404,3999,1325,2144,1339,2291,2834,1224,1334,673
64,0,37640,10720,32949,6029,23268,14372,0,12748,11198,13694,1423,948,2017,1080,2270,1843,3969,1412,941,1203,3399,3999,1325,2144,1339,2282,2833,1224,1316,673
65,0,37644,10744,32962,6062,23282,14362,0,12765,11198,13681,1423,948,2017,1077,2270,1843,3969,1412,941,1203,3395,3999,1325,2144,1339,2292,2833,1224,1317,673
66,0,37650,10691,32980,6021,23293,14357,0,12768,11211,13671,1423,948,2017,1074,2270,1843,3969,1412,941,1203,3392,4000,1325,2147,1340,2299,2833,1224,1317,673
67,0,37632,10734,32957,6059,23266,14366,0,12764,11198,13670,1423,948,2017,1072,2270,1843,3969,1412,941,1203,3391,4000,1325,2147,1341,2272,2832,1224,1329,673
70,0,37637,10675,32967,6005,23282,14355,0,12769,11192,13676,1423,948,2017,1071,2270,1843,3969,1412,939,1203,3388,4000,1325,2148,1341,2286,2832,1224,1325,673
71,0,37584,10676,32917,6009,23239,14345,0,12761,11185,13638,1423,948,2017,1071,2270,1843,3969,1412,940,1203,3386,4000,1325,2148,1341,2279,2832,1224,1280,673
72,1,31846,10625,27814,6593,19322,12524,0,10826,9677,11343,776,948,1049,977,2209,1141,3967,1048,733,1066,3155,3982,1325,937,1340,1741,2392,1224,1189,647
73,1,31773,6081,29367,3675,19317,12456,0,10805,9646,11322,792,948,1045,972,2199,1165,3967,1054,733,1061,3147,3980,1324,939,1339,1715,2379,1224,1156,634
74,0,36775,5991,34130,3346,23199,13576,0,12423,11053,13299,1429,948,1480,1049,2269,1844,3967,1412,938,1099,3335,3989,1324,2164,1340,2268,2733,1224,1299,664
77,1,31683,9785,27937,6039,19259,12424,0,10767,9603,11313,775,948,1044,964,2201,1128,3966,1046,733,1061,3133,3981,1324,930,1339,1711,2368,1224,1164,643
78,0,36246,5965,33630,3349,23130,13116,0,12246,10954,13046,1426,948,1206,1023,2268,1846,3967,1412,932,1073,3290,3986,1324,2161,1339,2223,2687,1224,1248,663
79,0,35899,9328,31906,5335,22876,13023,0,12111,10856,12932,1106,948,1212,1023,2268,1846,3967,1412,933,1073,3288,3986,1324,2157,1339,2191,2687,1224,1248,667
80,0,35958,9099,32026,5167,22937,13021,0,12123,10872,12963,1115,948,1212,1024,2268,1846,3967,1412,933,1073,3283,3988,1324,2155,1339,2218,2687,1224,1276,666
81,0,35932,9074,32006,5148,22913,13019,0,12118,10860,12954,1115,948,1212,1024,2268,1846,3967,1412,932,1073,3281,3988,1324,2155,1339,2239,2687,1224,1232,666
84,0,35932,9039,32026,5133,22923,13009,0,12125,10855,12952,1115,948,1212,1023,2268,1846,3967,1412,933,1073,3275,3991,1324,2155,1339,2230,2686,1224,1245,666
85,0,35907,9128,31941,5162,22902,13005,0,12130,10844,12933,1115,948,1212,1021,2268,1846,3967,1412,932,1073,3270,3993,1324,2155,1339,2218,2684,1224,1240,666
86,0,35914,9025,31996,5107,22900,13014,0,12117,10842,12955,1115,948,1212,1020,2268,1846,3967,1412,932,1073,3267,3994,1324,2155,1339,2220,2682,1224,1250,666
87,0,35930,9041,32038,5149,22904,13026,0,12143,10843,12944,1116,948,1212,1020,2268,1846,3967,1412,933,1073,3265,3997,1324,2155,1339,2211,2682,1224,1272,666
88,0,35905,9047,31981,5123,22912,12993,0,12129,10840,12936,1116,948,1212,1020,2268,1846,3967,1412,932,1073,3263,3998,1324,2155,1339,2225,2680,1224,1237,666
91,1,31618,9048,28139,5569,19239,12379,0,10741,9600,11277,784,948,1045,956,2203,1133,3966,1045,733,1062,3095,3988,1324,923,1338,1664,2384,1224,1163,640
92,0,35910,5944,33298,3332,22938,12972,0,12126,10837,12947,1119,948,1212,1013,2268,1851,3967,1412,934,1073,3252,3997,1324,2172,1339,2220,2681,1224,1239,665
93,0,35917,9051,32016,5150,22942,12975,0,12118,10836,12963,1119,948,1212,1013,2268,1851,3967,1412,932,1073,3250,3998,1324,2168,1339,2220,2679,1224,1254,666
94,0,35868,9016,31982,5130,22919,12949,0,12101,10862,12905,1121,948,1212,1011,2268,1851,3967,1412,933,1073,3249,3998,1324,2168,1339,2197,2679,1224,1228,666
95,0,35879,8959,32013,5093,22917,12962,0,12115,10839,12925,1121,948,1212,1011,2268,1851,3967,1412,933,1073,3249,3998,1324,2168,1339,2175,2679,1224,1261,666
98,0,35876,8951,32002,5077,22913,12963,0,12109,10839,12928,1121,948,1212,1010,2268,1851,3967,1412,933,1073,3248,3998,1324,2168,1339,2172,2676,1224,1266,666
99,0,35863,8955,31997,5089,22900,12963,0,12093,10831,12939,1122,948,1212,1009,2268,1851,3967,1412,933,1073,3247,3998,1324,2168,1339,2185,2675,1224,1242,666
100,0,35843,8934,31989,5080,22901,12942,0,12092,10825,12926,1122,948,1212,1006,2268,1851,3967,1412,932,1073,3245,3998,1324,2168,1339,2167,2675,1224,1246,666
101,0,35851,8906,31993,5048,22913,12938,0,12107,10826,12918,1123,948,1212,1006,2268,1851,3967,1412,932,1073,3244,3999,1324,2168,1339,2175,2675,1224,1245,666
102,0,35866,8963,32021,5118,22919,12947,0,12093,10856,12917,1123,948,1212,1004,2268,1851,3967,1412,933,1073,3243,3999,1324,2168,1339,2192,2675,1224,1245,666
105,0,35905,8926,32039,5060,22933,12972,0,12109,10844,12952,1123,948,1212,1004,2268,1851,3967,1412,932,1073,3242,3999,1324,2168,1339,2205,2675,1224,1273,666
106,0,35864,8978,31982,5096,22939,12925,0,12100,10853,12911,1123,948,1212,1004,2268,1851,3967,1412,934,1073,3240,3999,1324,2168,1339,2202,2675,1224,1235,666
107,0,35839,8938,31976,5075,22904,12935,0,12092,10846,12901,1124,948,1212,1003,2268,1851,3967,1412,934,1073,3240,3999,1324,2168,1339,2171,2674,1224,1242,666
108,0,35821,8925,31949,5053,22889,12932,0,12084,10835,12902,1124,948,1211,1002,2268,1851,3967,1412,933,1073,3239,3999,1324,2168,1339,2162,2673,1224,1238,666
109,0,35794,8930,31941,5077,22896,12898,0,12083,10818,12893,1124,948,1211,1002,2268,1851,3967,1412,934,1073,3238,3999,1324,2168,1339,2169,2673,1224,1204,666
112,0,35844,8937,31988,5081,22917,12927,0,12099,10816,12929,1124,948,1211,1002,2268,1851,3967,1412,934,1073,3236,3999,1324,2168,1339,2202,2672,1224,1224,666
113,0,35841,8986,31970,5115,22909,12932,0,12082,10833,12926,1124,948,1211,1002,2268,1851,3967,1412,933,1073,3235,3999,1324,2168,1339,2167,2672,1224,1258,666
114,0,35829,8927,31978,5076,22918,12911,0,12095,10823,12911,1124,948,1211,1001,2268,1851,3967,1412,934,1073,3234,3999,1324,2168,1339,2177,2671,1224,1238,666
115,0,35772,8883,31952,5063,22882,12890,0,12058,10811,12903,1125,948,1211,1000,2268,1851,3967,1412,934,1073,3234,3999,1324,2169,1339,2143,2671,1224,1214,666
116,1,31551,8891,28142,5482,19255,12296,0,10716,9585,11250,799,948,1044,938,2203,1133,3966,1044,733,1062,3073,3996,1324,936,1338,1642,2368,1224,1141,639
119,0,35804,5887,33254,3337,22906,12898,0,12080,10826,12898,1126,948,1211,999,2268,1853,3967,1413,934,1073,3226,3998,1324,2180,1339,2157,2672,1224,1230,662
120,0,35820,8890,31980,5050,22929,12891,0,12073,10840,12907,1126,948,1211,1000,2268,1853,3967,1412,934,1073,3225,3998,1324,2175,1339,2162,2670,1224,1246,665
121,0,35798,8945,31922,5069,22920,12878,0,12073,10828,12897,1126,948,1211,998,2268,1853,3967,1412,933,1073,3223,3998,1324,2175,1339,2190,2670,1224,1201,665
122,1,31548,8819,28158,5429,19244,12304,0,10706,9568,11274,798,948,1043,937,2204,1133,3966,1045,735,1062,3079,3995,1324,929,1338,1631,2373,1224,1146,638
123,1,31519,5834,29207,3522,19236,12283,0,10697,9559,11263,799,948,1043,935,2198,1154,3965,1046,736,1061,3065,3995,1324,928,1338,1635,2345,1224,1146,634
126,0,35681,5758,33171,3248,22889,12792,0,12031,10778,12872,1126,948,1186,988,2268,1853,3967,1412,935,1072,3204,3997,1324,2181,1339,2134,2654,1224,1206,663
127,0,35700,8791,31931,5022,22890,12810,0,12030,10805,12865,1126,948,1192,988,2268,1853,3967,1411,938,1072,3205,3997,1324,2175,1339,2152,2655,1224,1202,664
128,0,35705,8802,31919,5016,22880,12825,0,12040,10800,12865,1126,948,1192,988,2268,1853,3968,1411,938,1072,3204,3997,1324,2175,1339,2136,2655,1224,1223,664
129,0,35683,8769,31920,5006,22865,12818,0,12034,10811,12838,1126,948,1192,987,2268,1853,3968,1411,937,1072,3204,3997,1324,2175,1339,2144,2655,1224,1195,664
130,0,35675,8766,31908,4999,22869,12806,0,12043,10784,12848,1126,948,1192,986,2268,1853,3968,1411,938,1072,3203,3997,1324,2175,1339,2119,2655,1224,1213,664
133,0,35688,8783,31918,5013,22879,12809,0,12025,10802,12861,1126,948,1192,986,2268,1853,3968,1411,938,1072,3201,3998,1324,2175,1339,2134,2655,1224,1212,664
134,0,35671,8784,31923,5036,22884,12787,0,12029,10802,12840,1126,948,1192,986,2268,1853,3968,1411,938,1072,3201,3998,1324,2175,1339,2146,2655,1224,1183,664
135,0,35684,8782,31928,5026,22883,12801,0,12035,10808,12841,1126,948,1192,986,2268,1853,3968,1411,938,1072,3200,3998,1324,2175,1339,2131,2655,1224,1212,664
136,1,31472,8777,28108,5413,19221,12251,0,10679,9563,11230,800,948,1043,932,2203,1132,3965,1043,737,1062,3063,3995,1324,925,1338,1595,2373,1224,1133,637
137,0,35686,5832,33153,3299,22883,12803,0,12025,10800,12861,1126,948,1192,984,2268,1853,3968,1411,939,1072,3192,3998,1324,2180,1339,2133,2657,1224,1215,663
140,0,35680,8729,31939,4988,22907,12773,0,12024,10816,12840,1126,948,1192,984,2268,1853,3968,1411,938,1072,3193,3998,1324,2176,1339,2150,2655,1224,1197,664
141,0,35635,8707,31909,4981,22861,12774,0,12007,10796,12832,1126,948,1192,983,2268,1853,3968,1411,937,1072,3191,3998,1324,2176,1339,2118,2655,1224,1188,664
142,0,35674,8726,31913,4965,22904,12770,0,12032,10805,12837,1126,948,1192,983,2268,1853,3968,1411,938,1072,3190,3998,1324,2176,1339,2146,2654,1224,1200,664
143,0,35628,8751,31876,4999,22862,12766,0,12007,10780,12841,1127,948,1192,982,2268,1853,3968,1411,938,1072,3190,3998,1324,2176,1339,2106,2654,1224,1194,664
144,0,35655,8677,31918,4940,22868,12787,0,12009,10804,12842,1127,948,1192,982,2268,1853,3968,1411,937,1072,3190,3998,1324,2177,1339,2113,2653,1224,1215,664
147,0,35667,8696,31940,4969,22883,12784,0,12027,10789,12851,1127,948,1192,982,2268,1853,3968,1411,938,1072,3190,3998,1324,2177,1339,2136,2653,1224,1203,664
148,1,31436,8737,28095,5396,19212,12224,0,10682,9532,11222,799,948,1043,923,2203,1131,3966,1043,737,1062,3048,3996,1324,919,1338,1603,2373,1224,1119,637
149,0,35666,5796,33141,3271,22904,12762,0,12026,10793,12847,1128,948,1192,980,2268,1853,3968,1411,937,1072,3184,3998,1324,2181,1339,2133,2656,1224,1208,662
150,0,35657,8741,31901,4985,22890,12767,0,12028,10788,12841,1128,948,1192,981,2268,1853,3968,1411,938,1072,3183,3998,1324,2178,1339,2150,2653,1224,1185,664
151,0,35653,8744,31885,4976,22889,12764,0,12025,10787,12841,1128,948,1192,981,2268,1853,3968,1411,938,1072,3181,3998,1324,2178,1339,2126,2653,1224,1207,664
154,0,35668,8646,31927,4905,22893,12775,0,12031,10780,12857,1128,948,1192,981,2268,1853,3968,1411,937,1072,3179,3998,1324,2178,1339,2141,2653,1224,1210,664
155,0,35607,8687,31877,4957,22850,12757,0,12002,10773,12832,1128,948,1192,981,2268,1853,3968,1411,937,1072,3179,3998,1324,2178,1339,2104,2653,1224,1186,664
156,0,35637,8690,31914,4967,22874,12763,0,12025,10777,12835,1128,948,1192,979,2268,1853,3968,1411,938,1072,3179,3998,1324,2178,1339,2119,2652,1224,1203,664
157,1,31431,8731,28083,5383,19232,12199,0,10678,9540,11213,800,948,1043,930,2203,1133,3966,1043,737,1062,3043,3996,1324,935,1338,1585,2373,1224,1111,637
158,0,35642,5749,33150,3257,22875,12767,0,12004,10787,12851,1128,948,1192,976,2268,1853,3968,1411,939,1072,3175,3998,1324,2181,1339,2128,2654,1224,1202,662
161,0,35615,8733,31863,4981,22855,12760,0,12003,10771,12841,1128,948,1192,974,2268,1853,3968,1411,938,1072,3174,3998,1324,2179,1339,2115,2651,1224,1195,664
162,0,35617,8689,31899,4971,22868,12749,0,12000,10798,12819,1128,948,1192,974,2268,1853,3968,1411,938,1072,3172,3998,1324,2179,1339,2120,2651,1224,1194,664
163,0,35631,8715,31885,4969,22883,12748,0,12010,10786,12835,1128,948,1192,974,2268,1853,3968,1411,938,1072,3170,3998,1324,2179,1339,2152,2651,1224,1178,664
164,0,35605,8679,31893,4967,22878,12727,0,11986,10794,12825,1128,948,1192,974,2268,1853,3968,1411,938,1072,3170,3998,1324,2179,1339,2134,2651,1224,1170,664
165,0,35629,8707,31893,4971,22904,12725,0,12013,10802,12814,1128,948,1192,974,2268,1853,3968,1411,937,1072,3169,3998,1324,2179,1339,2139,2651,1224,1191,664
168,0,35617,8724,31857,4964,22892,12725,0,11993,10797,12827,1128,948,1192,974,2268,1853,3968,1411,937,1072,3169,3998,1324,2179,1339,2136,2649,1224,1184,664
169,0,35609,8698,31901,4990,22859,12750,0,11995,10774,12840,1128,948,1192,974,2268,1853,3968,1411,937,1072,3169,3998,1324,2179,1339,2106,2649,1224,1206,664
170,0,35638,8717,31868,4947,22868,12770,0,12001,10778,12859,1128,948,1192,974,2268,1853,3968,1411,937,1072,3169,3998,1324,2179,1339,2136,2649,1224,1205,664
171,0,35640,8645,31913,4918,22887,12753,0,12016,10787,12837,1128,948,1192,974,2268,1853,3968,1411,937,1072,3168,3998,1324,2179,1339,2142,2649,1224,1202,664
172,0,35594,8699,31850,4955,22869,12725,0,11992,10794,12808,1128,948,1192,974,2268,1853,3968,1411,937,1072,3166,3998,1324,2179,1339,2125,2648,1224,1176,664
175,1,31405,8641,28078,5314,19204,12201,0,10661,9527,11217,802,948,1043,921,2203,1136,3966,1045,737,1062,3048,3996,1324,933,1338,1567,2375,1224,1100,637
176,0,35606,5745,33097,3236,22879,12727,0,12002,10774,12830,1128,948,1192,974,2268,1853,3968,1411,938,1072,3167,3998,1324,2182,1339,2110,2649,1224,1198,663
177,0,35592,8633,31900,4941,22860,12732,0,12004,10765,12823,1128,948,1192,973,2268,1853,3968,1411,938,1072,3164,3998,1324,2180,1339,2105,2648,1224,1195,664
178,0,35620,8668,31892,4940,22871,12749,0,11997,10781,12842,1128,948,1192,973,2268,1853,3968,1411,938,1072,3160,3998,1324,2180,1339,2132,2648,1224,1200,664
179,0,35547,8653,31835,4941,22845,12702,0,11995,10757,12795,1128,948,1192,971,2268,1853,3968,1411,938,1072,3159,3998,1324,2180,1339,2091,2648,1224,1171,664
182,0,35564,8600,31868,4904,22853,12711,0,11997,10763,12804,1128,948,1192,971,2268,1853,3968,1411,937,1072,3159,3998,1324,2180,1339,2096,2647,1224,1185,664
183,0,35577,8650,31870,4943,22869,12708,0,11997,10783,12797,1128,948,1192,970,2268,1853,3968,1411,937,1072,3159,3998,1324,2180,1339,2121,2647,1224,1174,664
184,0,35560,8653,31856,4949,22868,12692,0,11980,10762,12818,1128,948,1192,970,2268,1853,3968,1411,938,1072,3159,3998,1324,2180,1339,2090,2647,1224,1187,664
185,0,35580,8672,31870,4962,22864,12716,0,12006,10788,12786,1128,948,1192,969,2268,1853,3968,1411,938,1072,3157,3998,1324,2181,1339,2123,2647,1224,1176,664
186,0,35599,8653,31870,4924,22886,12713,0,11999,10776,12824,1128,948,1192,969,2268,1853,3968,1411,938,1072,3157,3998,1324,2181,1339,2131,2646,1224,1188,664
189,0,35589,8585,31886,4882,22874,12715,0,12003,10778,12808,1128,948,1192,969,2268,1853,3968,1411,937,1072,3156,3998,1324,2181,1339,2130,2646,1224,1181,664
190,0,35559,8564,31881,4886,22852,12707,0,11986,10774,12799,1128,948,1192,969,2268,1853,3968,1411,937,1072,3156,3998,1324,2181,1339,2106,2646,1224,1175,664
191,0,35551,8554,31868,4871,22848,12703,0,11980,10778,12793,1128,948,1192,969,2268,1853,3968,1411,937,1072,3156,3998,1324,2181,1339,2094,2646,1224,1179,664
192,0,35585,8606,31892,4913,22875,12710,0,11978,10778,12829,1128,948,1192,969,2268,1853,3968,1411,938,1072,3155,3998,1324,2181,1339,2123,2646,1224,1184,664
193,0,35593,8630,31893,4930,22882,12711,0,12000,10767,12826,1128,948,1192,969,2268,1853,3968,1411,938,1072,3155,3998,1324,2181,1339,2122,2645,1224,1194,664
196,0,35589,8654,31890,4955,22887,12702,0,12002,10767,12820,1128,948,1192,969,2268,1853,3968,1411,938,1072,3154,3998,1324,2181,1339,2125,2645,1224,1188,664
197,0,35591,8607,31885,4901,22883,12708,0,11998,10780,12813,1128,948,1192,969,2268,1853,3968,1411,937,1072,3154,3998,1324,2181,1339,2138,2645,1224,1178,664
198,0,35594,8599,31901,4906,22880,12714,0,12007,10757,12830,1128,948,1192,969,2268,1853,3968,1411,937,1072,3154,3998,1324,2181,1339,2129,2645,1224,1190,664
199,0,35550,8581,31866,4897,22858,12692,0,11984,10758,12808,1128,948,1192,969,2268,1853,3968,1411,937,1072,3153,3998,1324,2181,1339,2118,2645,1224,1158,664
200,0,35552,8632,31845,4925,22854,12698,0,12004,10759,12789,1128,948,1192,969,2268,1853,3968,1411,938,1072,3153,3998,1324,2181,1339,2103,2645,1224,1174,664
203,0,35594,8638,31857,4901,22883,12711,0,11999,10774,12821,1129,948,1192,969,2268,1853,3968,1411,939,1072,3151,3998,1324,2181,1339,2126,2645,1224,1193,664
204,0,35491,8623,31783,4915,22806,12685,0,11967,10741,12783,1129,948,1192,968,2267,1853,3968,1411,939,1072,3150,3998,1324,2181,1339,2062,2645,1224,1157,664
205,0,35544,8568,31880,4904,22866,12678,0,11994,10760,12790,1129,948,1192,967,2267,1853,3968,1411,939,1072,3149,3998,1324,2181,1339,2107,2645,1224,1167,664
206,0,35557,8603,31867,4913,22878,12679,0,12007,10764,12786,1129,948,1192,967,2267,1853,3968,1411,940,1072,3149,3998,1324,2181,1339,2108,2645,1224,1178,664
207,0,35556,8627,31856,4927,22865,12691,0,11994,10765,12797,1129,948,1192,967,2267,1853,3968,1411,940,1072,3149,3998,1324,2181,1339,2111,2645,1224,1174,664
210,0,35588,8605,31890,4907,22884,12704,0,11998,10765,12825,1129,948,1192,967,2267,1853,3968,1411,940,1072,3148,3998,1324,2181,1339,2126,2645,1224,1192,664
211,0,35543,8601,31870,4928,22875,12668,0,11978,10765,12800,1129,948,1192,966,2267,1853,3968,1411,940,1072,3147,3998,1324,2182,1339,2111,2644,1224,1164,664
212,0,35569,8590,31886,4907,22869,12700,0,11976,10763,12830,1129,948,1192,966,2267,1853,3968,1411,940,1072,3146,3998,1324,2182,1339,2128,2644,1224,1174,664
