Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,7928,0,0,7928,0
1,7753,6,385,8132,0
2,7753,6,376,8123,0
3,7753,6,376,8123,0
7,6077,2,2048,8123,1
8,6674,17,939,7596,0
9,6674,11,939,7602,0
10,6674,11,939,7602,0
14,6674,11,939,7602,0
15,6674,11,939,7602,0
16,6077,2,1527,7602,1
17,6077,2,1521,7596,1
21,6077,2,1521,7596,1
22,6666,10,940,7596,0
23,6666,9,940,7597,0
24,6077,2,1522,7597,1
28,6666,10,940,7596,0
29,6666,9,940,7597,0
30,6666,9,940,7597,0
31,6077,2,1522,7597,1
35,6666,10,940,7596,0
36,6666,9,940,7597,0
37,6077,2,1522,7597,1
38,6666,10,940,7596,0
42,6666,9,940,7597,0
43,6666,9,940,7597,0
44,6077,2,1522,7597,1
45,6666,10,940,7596,0
49,6077,2,1522,7597,1
50,6666,10,940,7596,0
51,6666,9,940,7597,0
52,6077,2,1522,7597,1
56,6077,2,1521,7596,1
57,6666,10,940,7596,0
58,6077,2,1522,7597,1
59,6077,2,1521,7596,1
63,6077,2,1521,7596,1
64,6666,10,940,7596,0
65,6077,2,1522,7597,1
66,6666,10,940,7596,0
70,6077,2,1522,7597,1
71,6666,10,940,7596,0
72,6077,2,1522,7597,1
73,6666,10,940,7596,0
77,6666,9,940,7597,0
78,6666,9,940,7597,0
79,6666,9,940,7597,0
80,6666,9,940,7597,0
84,6666,9,940,7597,0
85,6666,9,940,7597,0
86,6077,2,1522,7597,1
87,6666,10,940,7596,0
91,6666,9,940,7597,0
92,6666,9,940,7597,0
93,6666,9,940,7597,0
94,6077,2,1522,7597,1
98,6666,10,940,7596,0
99,6666,9,940,7597,0
100,6077,2,1522,7597,1
101,6077,2,1521,7596,1
105,6077,2,1521,7596,1
106,6666,10,940,7596,0
107,6666,9,940,7597,0
108,6666,9,940,7597,0
112,6666,9,940,7597,0
113,6077,2,1522,7597,1
114,6666,10,940,7596,0
115,6077,2,1522,7597,1
119,6077,2,1521,7596,1
120,6666,10,940,7596,0
121,6666,9,940,7597,0
122,6077,2,1522,7597,1
126,6666,10,940,7596,0
127,6666,9,940,7597,0
128,6077,2,1522,7597,1
129,6666,10,940,7596,0
133,6666,9,940,7597,0
134,6077,2,1522,7597,1
135,6666,10,940,7596,0
136,6666,9,940,7597,0
140,6666,9,940,7597,0
141,6077,2,1522,7597,1
142,6666,10,940,7596,0
143,6666,9,940,7597,0
147,6077,2,1522,7597,1
148,6666,10,940,7596,0
149,6077,2,1522,7597,1
150,6077,2,1521,7596,1
154,6077,2,1521,7596,1
155,6666,10,940,7596,0
156,6077,2,1522,7597,1
157,6077,2,1521,7596,1
161,6077,2,1521,7596,1
162,6077,2,1521,7596,1
163,6666,10,940,7596,0
164,6077,2,1522,7597,1
168,6666,10,940,7596,0
169,6077,2,1522,7597,1
170,6077,2,1521,7596,1
171,6666,10,940,7596,0
175,6077,2,1522,7597,1
176,6666,10,940,7596,0
177,6666,9,940,7597,0
178,6666,9,940,7597,0
182,6666,9,940,7597,0
183,6077,2,1522,7597,1
184,6666,10,940,7596,0
185,6077,2,1522,7597,1
189,6666,10,940,7596,0
190,6077,2,1522,7597,1
191,6077,2,1521,7596,1
192,6666,10,940,7596,0
196,6077,2,1522,7597,1
197,6666,10,940,7596,0
198,6666,9,940,7597,0
199,6666,9,940,7597,0
203,6077,2,1522,7597,1
204,6666,10,940,7596,0
205,6666,9,940,7597,0
206,6666,9,940,7597,0
210,6077,2,1522,7597,1
211,6077,2,1521,7596,1
212,6666,10,940,7596,0
213,6666,9,940,7597,0
217,6666,9,940,7597,0
218,6666,9,940,7597,0
219,6077,2,1522,7597,1
220,6666,10,940,7596,0
224,6666,9,940,7597,0
225,6666,9,940,7597,0
226,6666,9,940,7597,0
227,6666,9,940,7597,0
231,6666,9,940,7597,0
232,6077,2,1522,7597,1
233,6666,10,940,7596,0
234,6666,9,940,7597,0
238,6666,9,940,7597,0
239,6077,2,1522,7597,1
240,6666,10,940,7596,0
241,6077,2,1522,7597,1
245,6666,10,940,7596,0
246,6666,9,940,7597,0
247,6666,9,940,7597,0
248,6077,2,1522,7597,1
252,6666,10,940,7596,0
253,6666,9,940,7597,0
254,6666,9,940,7597,0
255,6666,9,940,7597,0
259,6666,9,940,7597,0
260,6077,2,1522,7597,1
261,6077,2,1521,7596,1
262,6077,2,1521,7596,1
266,6077,2,1521,7596,1
267,6666,10,940,7596,0
268,6666,9,940,7597,0
269,6666,9,940,7597,0
273,6666,9,940,7597,0
274,6666,9,940,7597,0
275,6077,2,1522,7597,1
276,6077,2,1521,7596,1
280,6666,10,940,7596,0
281,6077,2,1522,7597,1
282,6666,10,940,7596,0
283,6666,9,940,7597,0
287,6077,2,1522,7597,1
288,6666,10,940,7596,0
289,6666,9,940,7597,0
290,6666,9,940,7597,0
294,6077,2,1522,7597,1
295,6666,10,940,7596,0
296,6666,9,940,7597,0
