Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,7911,0,0,7911,0
1,7730,14,369,8085,0
2,7730,13,358,8075,0
3,7730,13,358,8075,0
7,6142,1,1934,8075,1
8,6744,28,867,7583,0
9,6744,17,867,7594,0
10,6744,17,867,7594,0
14,6744,17,867,7594,0
15,6744,17,867,7594,0
16,6142,1,1453,7594,1
17,6142,1,1442,7583,1
21,6142,1,1442,7583,1
22,6730,15,868,7583,0
23,6730,14,868,7584,0
24,6142,1,1443,7584,1
28,6730,15,868,7583,0
29,6730,14,868,7584,0
30,6730,14,868,7584,0
31,6142,1,1443,7584,1
35,6730,15,868,7583,0
36,6730,14,868,7584,0
37,6142,1,1443,7584,1
38,6730,15,868,7583,0
42,6730,14,868,7584,0
43,6730,14,868,7584,0
44,6142,1,1443,7584,1
45,6730,15,868,7583,0
49,6142,1,1443,7584,1
50,6730,15,868,7583,0
51,6730,14,868,7584,0
52,6142,1,1443,7584,1
56,6142,1,1442,7583,1
57,6730,15,868,7583,0
58,6142,1,1443,7584,1
59,6142,1,1442,7583,1
63,6142,1,1442,7583,1
64,6730,15,868,7583,0
65,6142,1,1443,7584,1
66,6730,15,868,7583,0
70,6142,1,1443,7584,1
71,6730,15,868,7583,0
72,6142,1,1443,7584,1
73,6730,15,868,7583,0
77,6730,14,868,7584,0
78,6730,14,868,7584,0
79,6730,14,868,7584,0
80,6730,14,868,7584,0
84,6730,14,868,7584,0
85,6730,14,868,7584,0
86,6142,1,1443,7584,1
87,6730,15,868,7583,0
91,6730,14,868,7584,0
92,6730,14,868,7584,0
93,6730,14,868,7584,0
94,6142,1,1443,7584,1
98,6730,15,868,7583,0
99,6730,14,868,7584,0
100,6142,1,1443,7584,1
101,6142,1,1442,7583,1
105,6142,1,1442,7583,1
106,6730,15,868,7583,0
107,6730,14,868,7584,0
108,6730,14,868,7584,0
112,6730,14,868,7584,0
113,6142,1,1443,7584,1
114,6730,15,868,7583,0
115,6142,1,1443,7584,1
119,6142,1,1442,7583,1
120,6730,15,868,7583,0
121,6730,14,868,7584,0
122,6142,1,1443,7584,1
126,6730,15,868,7583,0
127,6730,14,868,7584,0
128,6142,1,1443,7584,1
129,6730,15,868,7583,0
133,6730,14,868,7584,0
134,6142,1,1443,7584,1
135,6730,15,868,7583,0
136,6730,14,868,7584,0
140,6730,14,868,7584,0
141,6142,1,1443,7584,1
142,6730,15,868,7583,0
143,6730,14,868,7584,0
147,6142,1,1443,7584,1
148,6730,15,868,7583,0
149,6142,1,1443,7584,1
150,6142,1,1442,7583,1
154,6142,1,1442,7583,1
155,6730,15,868,7583,0
156,6142,1,1443,7584,1
157,6142,1,1442,7583,1
161,6142,1,1442,7583,1
162,6142,1,1442,7583,1
163,6730,15,868,7583,0
164,6142,1,1443,7584,1
168,6730,15,868,7583,0
169,6142,1,1443,7584,1
170,6142,1,1442,7583,1
171,6730,15,868,7583,0
175,6142,1,1443,7584,1
176,6730,15,868,7583,0
177,6730,14,868,7584,0
178,6730,14,868,7584,0
182,6730,14,868,7584,0
183,6142,1,1443,7584,1
184,6730,15,868,7583,0
185,6142,1,1443,7584,1
189,6730,15,868,7583,0
190,6142,1,1443,7584,1
191,6142,1,1442,7583,1
192,6730,15,868,7583,0
196,6142,1,1443,7584,1
197,6730,15,868,7583,0
198,6730,14,868,7584,0
199,6730,14,868,7584,0
203,6142,1,1443,7584,1
204,6730,15,868,7583,0
205,6730,14,868,7584,0
206,6730,14,868,7584,0
210,6142,1,1443,7584,1
211,6142,1,1442,7583,1
212,6730,15,868,7583,0
213,6730,14,868,7584,0
217,6730,14,868,7584,0
218,6730,14,868,7584,0
219,6142,1,1443,7584,1
220,6730,15,868,7583,0
224,6730,14,868,7584,0
225,6730,14,868,7584,0
226,6730,14,868,7584,0
227,6730,14,868,7584,0
231,6730,14,868,7584,0
232,6142,1,1443,7584,1
233,6730,15,868,7583,0
234,6730,14,868,7584,0
238,6730,14,868,7584,0
239,6142,1,1443,7584,1
240,6730,15,868,7583,0
241,6142,1,1443,7584,1
245,6730,15,868,7583,0
246,6730,14,868,7584,0
247,6730,14,868,7584,0
248,6142,1,1443,7584,1
252,6730,15,868,7583,0
253,6730,14,868,7584,0
254,6730,14,868,7584,0
255,6730,14,868,7584,0
259,6730,14,868,7584,0
260,6142,1,1443,7584,1
261,6142,1,1442,7583,1
262,6142,1,1442,7583,1
266,6142,1,1442,7583,1
267,6730,15,868,7583,0
268,6730,14,868,7584,0
269,6730,14,868,7584,0
273,6730,14,868,7584,0
274,6730,14,868,7584,0
275,6142,1,1443,7584,1
276,6142,1,1442,7583,1
280,6730,15,868,7583,0
281,6142,1,1443,7584,1
282,6730,15,868,7583,0
283,6730,14,868,7584,0
287,6142,1,1443,7584,1
288,6730,15,868,7583,0
289,6730,14,868,7584,0
290,6730,14,868,7584,0
294,6142,1,1443,7584,1
295,6730,15,868,7583,0
296,6730,14,868,7584,0
297,6142,1,1443,7584,1
301,6142,1,1442,7583,1
302,6142,1,1442,7583,1
303,6730,15,868,7583,0
304,6142,1,1443,7584,1
308,6730,15,868,7583,0
309,6730,14,868,7584,0
310,6142,1,1443,7584,1
311,6730,15,868,7583,0
315,6142,1,1443,7584,1
316,6730,15,868,7583,0
317,6730,14,868,7584,0
318,6730,14,868,7584,0
322,6730,14,868,7584,0
323,6730,14,868,7584,0
324,6142,1,1443,7584,1
325,6730,15,868,7583,0
329,6142,1,1443,7584,1
330,6730,15,868,7583,0
331,6730,14,868,7584,0
332,6142,1,1443,7584,1
336,6142,1,1442,7583,1
337,6142,1,1442,7583,1
338,6730,15,868,7583,0
339,6730,14,868,7584,0
343,6142,1,1443,7584,1
344,6730,15,868,7583,0
345,6730,14,868,7584,0
346,6730,14,868,7584,0
350,6142,1,1443,7584,1
351,6142,1,1442,7583,1
352,6142,1,1442,7583,1
353,6730,15,868,7583,0
357,6730,14,868,7584,0
358,6730,14,868,7584,0
359,6730,14,868,7584,0
360,6142,1,1443,7584,1
364,6730,15,868,7583,0
365,6142,1,1443,7584,1
