Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,7857,0,0,7857,0
1,7708,7,368,8069,0
2,7710,9,355,8056,0
3,7710,9,355,8056,0
7,6019,1,2038,8056,1
8,6636,28,928,7536,0
9,6635,17,929,7547,0
10,6635,17,929,7547,0
14,6635,17,929,7547,0
15,6635,17,929,7547,0
16,6019,1,1529,7547,1
17,6019,1,1518,7536,1
21,6019,1,1518,7536,1
22,6619,12,929,7536,0
23,6619,11,929,7537,0
24,6019,1,1519,7537,1
28,6619,12,929,7536,0
29,6619,11,929,7537,0
30,6619,11,929,7537,0
31,6019,1,1519,7537,1
35,6619,12,929,7536,0
36,6619,11,929,7537,0
37,6019,1,1519,7537,1
38,6619,12,929,7536,0
42,6619,11,929,7537,0
43,6619,11,929,7537,0
44,6019,1,1519,7537,1
45,6619,12,929,7536,0
49,6019,1,1519,7537,1
50,6619,12,929,7536,0
51,6619,11,929,7537,0
52,6019,1,1519,7537,1
56,6019,1,1518,7536,1
57,6619,12,929,7536,0
58,6019,1,1519,7537,1
59,6019,1,1518,7536,1
63,6019,1,1518,7536,1
64,6619,12,929,7536,0
65,6019,1,1519,7537,1
66,6619,12,929,7536,0
70,6019,1,1519,7537,1
71,6619,12,929,7536,0
72,6019,1,1519,7537,1
73,6619,12,929,7536,0
77,6619,11,929,7537,0
78,6619,11,929,7537,0
79,6619,11,929,7537,0
80,6619,11,929,7537,0
84,6619,11,929,7537,0
85,6619,11,929,7537,0
86,6019,1,1519,7537,1
87,6619,12,929,7536,0
91,6619,11,929,7537,0
92,6619,11,929,7537,0
93,6619,11,929,7537,0
94,6019,1,1519,7537,1
98,6619,12,929,7536,0
99,6619,11,929,7537,0
100,6019,1,1519,7537,1
101,6019,1,1518,7536,1
105,6019,1,1518,7536,1
106,6619,12,929,7536,0
107,6619,11,929,7537,0
108,6619,11,929,7537,0
112,6619,11,929,7537,0
113,6019,1,1519,7537,1
114,6619,12,929,7536,0
115,6019,1,1519,7537,1
119,6019,1,1518,7536,1
120,6619,12,929,7536,0
121,6619,11,929,7537,0
122,6019,1,1519,7537,1
126,6619,12,929,7536,0
127,6619,11,929,7537,0
128,6019,1,1519,7537,1
129,6619,12,929,7536,0
133,6619,11,929,7537,0
134,6019,1,1519,7537,1
135,6619,12,929,7536,0
136,6619,11,929,7537,0
140,6619,11,929,7537,0
141,6019,1,1519,7537,1
142,6619,12,929,7536,0
143,6619,11,929,7537,0
147,6019,1,1519,7537,1
148,6619,12,929,7536,0
149,6019,1,1519,7537,1
150,6019,1,1518,7536,1
154,6019,1,1518,7536,1
155,6619,12,929,7536,0
156,6019,1,1519,7537,1
157,6019,1,1518,7536,1
161,6019,1,1518,7536,1
162,6019,1,1518,7536,1
163,6619,12,929,7536,0
164,6019,1,1519,7537,1
168,6619,12,929,7536,0
169,6019,1,1519,7537,1
170,6019,1,1518,7536,1
171,6619,12,929,7536,0
175,6019,1,1519,7537,1
176,6619,12,929,7536,0
177,6619,11,929,7537,0
178,6619,11,929,7537,0
182,6619,11,929,7537,0
183,6019,1,1519,7537,1
184,6619,12,929,7536,0
185,6019,1,1519,7537,1
189,6619,12,929,7536,0
190,6019,1,1519,7537,1
191,6019,1,1518,7536,1
192,6619,12,929,7536,0
196,6019,1,1519,7537,1
197,6619,12,929,7536,0
198,6619,11,929,7537,0
199,6619,11,929,7537,0
203,6019,1,1519,7537,1
204,6619,12,929,7536,0
205,6619,11,929,7537,0
206,6619,11,929,7537,0
210,6019,1,1519,7537,1
211,6019,1,1518,7536,1
212,6619,12,929,7536,0
213,6619,11,929,7537,0
217,6619,11,929,7537,0
218,6619,11,929,7537,0
219,6019,1,1519,7537,1
220,6619,12,929,7536,0
224,6619,11,929,7537,0
225,6619,11,929,7537,0
226,6619,11,929,7537,0
227,6619,11,929,7537,0
231,6619,11,929,7537,0
232,6019,1,1519,7537,1
233,6619,12,929,7536,0
234,6619,11,929,7537,0
238,6619,11,929,7537,0
239,6019,1,1519,7537,1
240,6619,12,929,7536,0
241,6019,1,1519,7537,1
245,6619,12,929,7536,0
246,6619,11,929,7537,0
247,6619,11,929,7537,0
248,6019,1,1519,7537,1
252,6619,12,929,7536,0
253,6619,11,929,7537,0
254,6619,11,929,7537,0
255,6619,11,929,7537,0
259,6619,11,929,7537,0
260,6019,1,1519,7537,1
261,6019,1,1518,7536,1
262,6019,1,1518,7536,1
266,6019,1,1518,7536,1
267,6619,12,929,7536,0
268,6619,11,929,7537,0
269,6619,11,929,7537,0
273,6619,11,929,7537,0
274,6619,11,929,7537,0
275,6019,1,1519,7537,1
276,6019,1,1518,7536,1
280,6619,12,929,7536,0
281,6019,1,1519,7537,1
282,6619,12,929,7536,0
283,6619,11,929,7537,0
287,6019,1,1519,7537,1
288,6619,12,929,7536,0
289,6619,11,929,7537,0
290,6619,11,929,7537,0
294,6019,1,1519,7537,1
295,6619,12,929,7536,0
296,6619,11,929,7537,0
297,6019,1,1519,7537,1
301,6019,1,1518,7536,1
302,6019,1,1518,7536,1
303,6619,12,929,7536,0
304,6019,1,1519,7537,1
308,6619,12,929,7536,0
309,6619,11,929,7537,0
310,6019,1,1519,7537,1
311,6619,12,929,7536,0
315,6019,1,1519,7537,1
316,6619,12,929,7536,0
317,6619,11,929,7537,0
318,6619,11,929,7537,0
322,6619,11,929,7537,0
323,6619,11,929,7537,0
324,6019,1,1519,7537,1
325,6619,12,929,7536,0
329,6019,1,1519,7537,1
330,6619,12,929,7536,0
331,6619,11,929,7537,0
332,6019,1,1519,7537,1
336,6019,1,1518,7536,1
337,6019,1,1518,7536,1
338,6619,12,929,7536,0
339,6619,11,929,7537,0
343,6019,1,1519,7537,1
344,6619,12,929,7536,0
345,6619,11,929,7537,0
346,6619,11,929,7537,0
350,6019,1,1519,7537,1
351,6019,1,1518,7536,1
352,6019,1,1518,7536,1
353,6619,12,929,7536,0
357,6619,11,929,7537,0
358,6619,11,929,7537,0
359,6619,11,929,7537,0
360,6019,1,1519,7537,1
364,6619,12,929,7536,0
365,6019,1,1519,7537,1
