Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,7941,0,0,7941,1
1,7764,15,226,7975,0
2,7762,13,223,7972,0
3,4102,0,3868,7970,1
7,4102,0,3865,7967,1
8,4102,0,3858,7960,1
9,4102,0,3849,7951,1
10,4102,0,3844,7946,1
14,7541,18,413,7936,0
15,7541,17,407,7931,0
16,7541,17,396,7920,0
17,7541,17,390,7914,0
21,4102,0,3790,7892,1
22,7541,17,354,7878,0
23,7541,17,330,7854,0
24,4102,0,3738,7840,1
28,4102,0,3715,7817,1
29,7471,22,351,7800,0
30,7470,21,334,7783,0
31,7470,21,320,7769,0
35,7470,20,308,7758,0
36,7470,19,297,7748,0
37,4102,0,3633,7735,1
38,4102,0,3624,7726,1
42,7467,21,270,7716,0
43,4102,0,3604,7706,1
44,4102,0,3591,7693,1
45,7271,29,426,7668,0
49,4102,0,3557,7659,1
50,7225,30,438,7633,0
51,7223,28,421,7616,0
52,7223,27,404,7600,0
56,4102,0,3476,7578,1
57,7223,27,355,7551,0
58,4102,0,3433,7535,1
59,7223,27,318,7514,0
63,7223,27,306,7502,0
64,7223,26,292,7489,0
65,4102,0,3378,7480,1
66,7223,26,269,7466,0
70,4102,0,3357,7459,1
71,7223,27,259,7455,0
72,7223,26,253,7450,0
73,4102,0,3348,7450,1
77,7223,27,247,7443,0
78,4102,0,3340,7442,1
79,7223,27,242,7438,0
80,7223,27,240,7436,0
84,7223,26,236,7433,0
85,7223,25,234,7432,0
86,7223,25,233,7431,0
87,4102,0,3327,7429,1
91,4102,0,3326,7428,1
92,7223,26,229,7426,0
93,7223,25,229,7427,0
94,7223,24,227,7426,0
98,7223,24,226,7425,0
99,7223,24,225,7424,0
100,7223,23,225,7425,0
101,4102,0,3323,7425,1
105,7223,23,224,7424,0
106,4102,0,3321,7423,1
107,7223,24,223,7422,0
108,7223,24,223,7422,0
112,7223,24,223,7422,0
113,7223,23,223,7423,0
114,4102,0,3322,7424,1
115,4102,0,3321,7423,1
119,7223,24,223,7422,0
120,7223,24,222,7421,0
121,7223,24,222,7421,0
122,4102,0,3319,7421,1
126,7223,24,222,7421,0
127,7223,24,221,7420,0
128,7223,24,219,7418,0
129,4102,0,3317,7419,1
133,7223,24,219,7418,0
134,4102,0,3316,7418,1
135,4102,0,3316,7418,1
136,7223,26,219,7416,0
140,7223,25,219,7417,0
141,7223,24,219,7418,0
142,7223,24,219,7418,0
143,4102,0,3316,7418,1
147,7223,24,219,7418,0
148,7223,24,219,7418,0
149,7223,24,219,7418,0
150,7223,24,219,7418,0
154,7223,23,219,7419,0
155,7223,22,219,7420,0
156,7223,20,219,7422,0
157,7223,19,219,7423,0
161,4102,0,3322,7424,1
162,7223,18,219,7424,0
163,7223,18,219,7424,0
164,7223,18,219,7424,0
168,7223,18,219,7424,0
169,7223,18,219,7424,0
