Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,9490,0,0,9490,1
1,9365,23,297,9639,0
2,9363,21,296,9638,0
3,5257,0,4376,9633,1
7,5257,0,4375,9632,1
8,5257,0,4369,9626,1
9,5257,0,4366,9623,1
10,5257,0,4362,9619,1
14,9188,30,457,9615,0
15,9188,30,451,9609,0
16,9188,30,445,9603,0
17,9188,30,441,9599,0
21,5257,0,4336,9593,1
22,9188,30,422,9580,0
23,9188,30,415,9573,0
24,5257,0,4305,9562,1
28,5257,0,4296,9553,1
29,9106,34,469,9541,0
30,9103,31,459,9531,0
31,9103,30,452,9525,0
35,9103,30,438,9511,0
36,9103,30,424,9497,0
37,5257,0,4232,9489,1
38,5257,0,4222,9479,1
42,9098,31,401,9468,0
43,5257,0,4200,9457,1
44,5257,0,4190,9447,1
45,8941,36,532,9437,0
49,5257,0,4175,9432,1
50,8879,36,573,9416,0
51,8878,34,555,9399,0
52,8878,34,533,9377,0
56,5257,0,4103,9360,1
57,8878,34,496,9340,0
58,5257,0,4066,9323,1
59,8877,33,467,9311,0
63,8877,33,459,9303,0
64,8877,33,445,9289,0
65,5257,0,4017,9274,1
66,8877,32,417,9262,0
70,5257,0,3999,9256,1
71,8877,33,397,9241,0
72,8877,33,389,9233,0
73,5257,0,3969,9226,1
77,8877,33,378,9222,0
78,5257,0,3960,9217,1
79,8877,33,369,9213,0
80,8877,33,368,9212,0
84,8877,33,367,9211,0
85,8877,32,363,9208,0
86,8877,31,358,9204,0
87,5257,0,3944,9201,1
91,5257,0,3941,9198,1
92,8877,31,350,9196,0
93,8877,31,349,9195,0
94,8877,31,349,9195,0
98,8877,31,348,9194,0
99,8877,30,348,9195,0
100,8877,30,347,9194,0
101,5257,0,3935,9192,1
105,8877,30,344,9191,0
106,5257,0,3934,9191,1
107,8877,31,343,9189,0
108,8877,31,342,9188,0
112,8877,30,341,9188,0
113,8877,30,340,9187,0
114,5257,0,3930,9187,1
115,5257,0,3929,9186,1
119,8877,31,339,9185,0
120,8877,31,339,9185,0
121,8877,31,339,9185,0
122,5257,0,3929,9186,1
126,8877,31,339,9185,0
127,8877,31,339,9185,0
128,8877,30,339,9186,0
129,5257,0,3929,9186,1
133,8877,31,339,9185,0
134,5257,0,3929,9186,1
135,5257,0,3928,9185,1
136,8877,32,339,9184,0
140,8877,32,339,9184,0
141,8877,31,339,9185,0
142,8877,31,339,9185,0
143,5257,0,3929,9186,1
147,8877,31,339,9185,0
148,8877,31,339,9185,0
149,8877,30,338,9185,0
150,8877,30,338,9185,0
154,8877,30,338,9185,0
155,8877,30,338,9185,0
156,8877,30,338,9185,0
157,8877,28,338,9187,0
161,5257,0,3930,9187,1
162,8877,28,338,9187,0
163,8877,28,338,9187,0
164,8877,28,338,9187,0
168,8877,28,338,9187,0
169,8877,28,338,9187,0
170,8877,28,338,9187,0
171,8877,27,338,9188,0
175,8877,27,338,9188,0
176,5257,0,3931,9188,1
177,8877,27,338,9188,0
178,8877,27,338,9188,0
182,8877,27,338,9188,0
183,8877,27,338,9188,0
184,5257,0,3931,9188,1
185,8877,27,338,9188,0
189,5257,0,3931,9188,1
190,5257,0,3931,9188,1
191,8877,27,338,9188,0
192,8877,27,338,9188,0
196,8877,27,338,9188,0
197,8877,27,338,9188,0
198,8877,27,338,9188,0
199,8877,27,338,9188,0
203,8877,27,338,9188,0
204,5257,0,3931,9188,1
205,8877,27,338,9188,0
206,8877,27,338,9188,0
210,8877,27,338,9188,0
211,8877,27,338,9188,0
212,8877,27,338,9188,0
213,8877,27,338,9188,0
217,8877,27,338,9188,0
218,8877,27,338,9188,0
219,5257,0,3931,9188,1
220,8877,27,338,9188,0
224,8877,27,338,9188,0
225,5257,0,3931,9188,1
226,8877,27,338,9188,0
227,8877,27,338,9188,0
231,8877,27,338,9188,0
232,5257,0,3931,9188,1
233,8877,27,338,9188,0
234,8877,27,338,9188,0
238,8877,27,338,9188,0
239,5257,0,3931,9188,1
240,8877,27,338,9188,0
241,8877,27,338,9188,0
245,5257,0,3931,9188,1
246,8877,27,338,9188,0
247,8877,27,338,9188,0
248,5257,0,3931,9188,1
252,8877,27,338,9188,0
253,8877,27,338,9188,0
254,8877,27,338,9188,0
255,5257,0,3931,9188,1
259,5257,0,3931,9188,1
260,8877,29,338,9186,0
261,8877,29,338,9186,0
262,8877,28,338,9187,0
266,8877,28,338,9187,0
267,8877,28,338,9187,0
268,8877,28,338,9187,0
269,5257,0,3930,9187,1
273,8877,28,338,9187,0
274,8877,28,338,9187,0
275,8877,28,338,9187,0
276,8877,28,338,9187,0
280,5257,0,3930,9187,1
281,8877,28,338,9187,0
282,8877,28,338,9187,0
283,8877,28,338,9187,0
287,5257,0,3930,9187,1
288,5257,0,3930,9187,1
289,5257,0,3929,9186,1
290,8877,31,338,9184,0
294,5257,0,3927,9184,1
295,8877,31,338,9184,0
296,8877,31,338,9184,0
297,8877,31,338,9184,0
301,5257,0,3927,9184,1
302,5257,0,3927,9184,1
303,8877,32,338,9183,0
304,5257,0,3926,9183,1
308,8877,33,338,9182,0
309,8877,32,338,9183,0
310,5257,0,3926,9183,1
311,5257,0,3926,9183,1
315,8784,39,431,9176,0
316,5257,0,3914,9171,1
317,8747,45,453,9155,0
318,8743,40,446,9149,0
322,8743,38,442,9147,0
323,8743,37,436,9142,0
324,8743,35,426,9134,0
325,5257,0,3874,9131,1
329,5257,0,3871,9128,1
330,8743,36,416,9123,0
331,5257,0,3859,9116,1
332,8743,37,404,9110,0
336,8743,36,401,9108,0
337,8743,35,398,9106,0
338,8743,35,393,9101,0
339,8743,34,387,9096,0
343,5257,0,3836,9093,1
344,8743,33,381,9091,0
345,5257,0,3830,9087,1
346,8743,33,375,9085,0
350,5257,0,3827,9084,1
351,5257,0,3826,9083,1
352,5257,0,3823,9080,1
353,8681,43,431,9069,0
357,5257,0,3809,9066,1
358,5257,0,3797,9054,1
359,5257,0,3770,9027,1
360,8354,65,696,8985,0
364,5257,0,3706,8963,1
365,5257,0,3687,8944,1
