Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,7888,0,0,7888,1
1,7701,11,234,7924,0
2,7697,8,234,7923,0
3,3995,0,3927,7922,1
7,3995,0,3924,7919,1
8,3995,0,3920,7915,1
9,3995,0,3915,7910,1
10,3995,0,3911,7906,1
14,7516,15,399,7900,0
15,7514,13,391,7892,0
16,7514,13,382,7883,0
17,7514,13,362,7863,0
21,3995,0,3853,7848,1
22,7514,13,332,7833,0
23,7514,13,313,7814,0
24,3995,0,3803,7798,1
28,3995,0,3789,7784,1
29,7408,18,380,7770,0
30,7407,17,372,7762,0
31,7407,17,369,7759,0
35,7407,16,353,7744,0
36,7407,16,337,7728,0
37,3995,0,3718,7713,1
38,3995,0,3708,7703,1
42,7403,17,305,7691,0
43,3995,0,3682,7677,1
44,3995,0,3681,7676,1
45,7202,33,483,7652,0
49,3995,0,3638,7633,1
50,7139,29,505,7615,0
51,7139,28,479,7590,0
52,7139,26,455,7568,0
56,3995,0,3544,7539,1
57,7138,25,402,7515,0
58,3995,0,3494,7489,1
59,7138,28,356,7466,0
63,7138,28,339,7449,0
64,7138,25,323,7436,0
65,3995,0,3436,7431,1
66,7138,21,302,7419,0
70,3995,0,3416,7411,1
71,7138,24,286,7400,0
72,7138,24,281,7395,0
73,3995,0,3394,7389,1
77,7138,24,269,7383,0
78,3995,0,3382,7377,1
79,7138,27,260,7371,0
80,7138,27,258,7369,0
84,7138,24,258,7372,0
85,7138,21,257,7374,0
86,7138,21,256,7373,0
87,3995,0,3376,7371,1
91,3995,0,3375,7370,1
92,7138,24,253,7367,0
93,7138,23,252,7367,0
94,7138,21,251,7368,0
98,7138,21,249,7366,0
99,7138,21,248,7365,0
100,7138,20,246,7364,0
101,3995,0,3370,7365,1
105,7138,19,243,7362,0
106,3995,0,3367,7362,1
107,7138,20,241,7359,0
108,7138,20,240,7358,0
112,7138,20,240,7358,0
113,7138,19,240,7359,0
114,3995,0,3363,7358,1
115,3995,0,3361,7356,1
119,7138,20,236,7354,0
120,7138,20,235,7353,0
121,7138,20,234,7352,0
122,3995,0,3357,7352,1
126,7138,20,234,7352,0
127,7138,20,233,7351,0
128,7138,20,232,7350,0
129,3995,0,3356,7351,1
133,7138,20,232,7350,0
134,3995,0,3355,7350,1
135,3995,0,3354,7349,1
136,7138,24,231,7345,0
140,7138,24,231,7345,0
141,7138,23,231,7346,0
142,7138,21,231,7348,0
143,3995,0,3352,7347,1
147,7138,21,230,7347,0
148,7138,21,230,7347,0
149,7138,21,230,7347,0
150,7138,21,230,7347,0
154,7138,20,229,7347,0
155,7138,19,229,7348,0
156,7138,18,229,7349,0
157,7138,18,229,7349,0
161,3995,0,3354,7349,1
162,7138,18,229,7349,0
163,7138,18,229,7349,0
164,7138,18,229,7349,0
168,7138,18,229,7349,0
169,7138,18,229,7349,0
170,7138,17,229,7350,0
171,7138,16,229,7351,0
175,7138,15,228,7351,0
176,3995,0,3356,7351,1
177,7138,15,228,7351,0
178,7138,15,228,7351,0
182,7138,15,228,7351,0
183,7138,15,228,7351,0
184,3995,0,3356,7351,1
185,7138,15,228,7351,0
189,3995,0,3355,7350,1
190,3995,0,3355,7350,1
191,7138,16,227,7349,0
192,7138,16,227,7349,0
196,7138,16,227,7349,0
197,7138,16,227,7349,0
198,7138,15,227,7350,0
199,7138,15,227,7350,0
203,7138,15,227,7350,0
204,3995,0,3355,7350,1
205,7138,15,227,7350,0
206,7138,15,227,7350,0
210,7138,15,227,7350,0
211,7138,15,227,7350,0
212,7138,15,227,7350,0
213,7138,15,227,7350,0
217,7138,15,227,7350,0
218,7138,15,227,7350,0
219,3995,0,3355,7350,1
220,7138,15,227,7350,0
224,7138,15,227,7350,0
225,3995,0,3355,7350,1
226,7138,15,227,7350,0
227,7138,15,227,7350,0
231,7138,15,227,7350,0
232,3995,0,3355,7350,1
233,7138,15,227,7350,0
234,7138,15,227,7350,0
238,7138,15,227,7350,0
239,3995,0,3355,7350,1
240,7138,15,227,7350,0
241,7138,15,227,7350,0
245,3995,0,3355,7350,1
246,7138,15,227,7350,0
247,7138,15,227,7350,0
248,3995,0,3355,7350,1
252,7138,15,227,7350,0
253,7138,15,227,7350,0
254,7138,15,227,7350,0
255,3995,0,3355,7350,1
259,3995,0,3355,7350,1
260,7138,17,227,7348,0
261,7138,17,227,7348,0
262,7138,17,227,7348,0
266,7138,16,227,7349,0
267,7138,16,227,7349,0
268,7138,16,227,7349,0
269,3995,0,3355,7350,1
273,7138,15,227,7350,0
274,7138,15,227,7350,0
275,7138,15,227,7350,0
276,7138,15,227,7350,0
280,3995,0,3355,7350,1
281,7138,15,227,7350,0
282,7138,15,227,7350,0
283,7138,15,227,7350,0
287,3995,0,3355,7350,1
288,3995,0,3355,7350,1
289,3995,0,3354,7349,1
290,7138,17,227,7348,0
294,3995,0,3353,7348,1
295,7138,21,227,7344,0
296,7138,20,227,7345,0
297,7138,18,227,7347,0
301,3995,0,3352,7347,1
302,3995,0,3352,7347,1
303,7138,26,227,7339,0
304,3995,0,3345,7340,1
308,7138,29,227,7336,0
309,7138,28,227,7337,0
310,3995,0,3344,7339,1
311,3995,0,3342,7337,1
315,7053,40,309,7322,0
316,3995,0,3324,7319,1
317,7004,38,340,7306,0
318,6999,32,333,7300,0
322,6999,30,322,7291,0
323,6999,27,314,7286,0
324,6999,24,303,7278,0
325,3995,0,3280,7275,1
329,3995,0,3272,7267,1
330,6999,27,278,7250,0
331,3995,0,3250,7245,1
332,6999,30,265,7234,0
336,6999,28,263,7234,0
337,6999,26,260,7233,0
338,6999,24,253,7228,0
339,6999,21,250,7228,0
343,3995,0,3230,7225,1
344,6999,21,243,7221,0
345,3995,0,3223,7218,1
346,6999,21,240,7218,0
350,3995,0,3222,7217,1
351,3995,0,3220,7215,1
352,3995,0,3213,7208,1
353,6937,41,298,7194,0
357,3995,0,3198,7193,1
358,3995,0,3183,7178,1
359,3995,0,3159,7154,1
360,6658,46,513,7125,0
364,3995,0,3104,7099,1
365,3995,0,3086,7081,1
