Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,7918,0,0,7918,0
1,7085,202,726,7609,1
2,6986,105,714,7595,1
3,7517,110,179,7586,0
7,7512,105,169,7576,0
8,7512,105,166,7573,0
9,7512,105,162,7569,0
10,7512,105,160,7567,0
14,6986,105,683,7564,1
15,6986,105,682,7563,1
16,7502,116,160,7546,0
17,7490,105,155,7540,0
21,6986,105,657,7538,1
22,7483,105,156,7534,0
23,7483,105,150,7528,0
24,7483,105,149,7527,0
28,7483,105,146,7524,0
29,7483,105,144,7522,0
30,6986,105,638,7519,1
31,7483,105,140,7518,0
35,7483,105,138,7516,0
36,7483,105,138,7516,0
37,7483,105,136,7514,0
38,6986,105,631,7512,1
42,7483,105,133,7511,0
43,6986,105,629,7510,1
44,7479,108,135,7506,0
45,7476,105,134,7505,0
49,7476,105,134,7505,0
50,7476,105,134,7505,0
51,7476,105,133,7504,0
52,6986,105,622,7503,1
56,6986,105,620,7501,1
57,7471,107,135,7499,0
58,7468,105,136,7499,0
59,7468,105,135,7498,0
63,6986,105,617,7498,1
64,6986,105,616,7497,1
65,7463,109,139,7493,0
66,7458,105,138,7491,0
70,7458,105,137,7490,0
71,7458,105,137,7490,0
72,7458,105,137,7490,0
73,7458,105,137,7490,0
77,7458,105,137,7490,0
78,6986,105,609,7490,1
79,7458,105,137,7490,0
80,7458,105,137,7490,0
84,6986,105,609,7490,1
85,7458,105,137,7490,0
86,6986,105,608,7489,1
87,7458,105,136,7489,0
91,7458,105,136,7489,0
92,7458,105,136,7489,0
93,7458,105,135,7488,0
94,7458,105,135,7488,0
98,7458,105,135,7488,0
99,6986,105,607,7488,1
100,6986,105,607,7488,1
101,7458,105,135,7488,0
105,7458,105,135,7488,0
106,7458,105,135,7488,0
107,7458,105,135,7488,0
108,6986,105,607,7488,1
112,6986,105,607,7488,1
113,7458,105,135,7488,0
114,7458,105,135,7488,0
115,6986,105,607,7488,1
119,7457,105,135,7487,0
120,7457,105,135,7487,0
121,6986,105,605,7486,1
122,6986,105,604,7485,1
126,7451,113,139,7477,0
127,7443,105,139,7477,0
128,7443,105,139,7477,0
129,7443,105,139,7477,0
133,7443,105,139,7477,0
134,6986,105,596,7477,1
135,6986,105,596,7477,1
136,7443,105,139,7477,0
140,7443,105,139,7477,0
141,7443,105,139,7477,0
142,7443,105,139,7477,0
143,6986,105,596,7477,1
147,7443,105,139,7477,0
148,7443,105,139,7477,0
149,7443,105,139,7477,0
150,7443,105,139,7477,0
154,7443,105,138,7476,0
155,7443,105,138,7476,0
156,7443,105,138,7476,0
157,7443,105,138,7476,0
161,7443,105,138,7476,0
162,7443,105,138,7476,0
163,7443,105,138,7476,0
164,7443,105,138,7476,0
168,7443,105,138,7476,0
169,7443,105,138,7476,0
170,7443,105,138,7476,0
171,7443,105,138,7476,0
175,7443,105,138,7476,0
176,7443,105,138,7476,0
177,7443,105,138,7476,0
178,6986,105,595,7476,1
182,7443,105,138,7476,0
183,7443,105,138,7476,0
184,7443,105,137,7475,0
185,7443,105,137,7475,0
189,6986,105,594,7475,1
190,7443,105,137,7475,0
191,7443,105,137,7475,0
192,7443,105,137,7475,0
196,7443,105,137,7475,0
197,7443,105,137,7475,0
198,7443,105,137,7475,0
199,6986,105,594,7475,1
203,7443,105,137,7475,0
204,7443,105,137,7475,0
205,6986,105,594,7475,1
206,7443,105,137,7475,0
210,7443,105,137,7475,0
211,6986,105,594,7475,1
212,6986,105,594,7475,1
213,7443,105,137,7475,0
217,7443,105,137,7475,0
218,7443,105,137,7475,0
219,6986,105,594,7475,1
220,7443,105,137,7475,0
224,7443,105,137,7475,0
225,7443,105,137,7475,0
226,7443,105,137,7475,0
227,7443,105,137,7475,0
231,6986,105,594,7475,1
232,7443,105,137,7475,0
233,7443,105,137,7475,0
234,7443,105,137,7475,0
238,6986,105,594,7475,1
239,7443,105,137,7475,0
240,6986,105,594,7475,1
241,7443,105,137,7475,0
245,7443,105,137,7475,0
246,6986,105,594,7475,1
247,6986,105,594,7475,1
248,7443,105,137,7475,0
252,7443,105,137,7475,0
253,7443,105,137,7475,0
254,7443,105,137,7475,0
255,6986,105,594,7475,1
259,7443,105,137,7475,0
260,7443,105,137,7475,0
261,7443,105,137,7475,0
262,6986,105,594,7475,1
266,6986,105,594,7475,1
267,7443,105,137,7475,0
268,7443,105,137,7475,0
269,6986,105,594,7475,1
273,7443,105,137,7475,0
274,7443,105,137,7475,0
275,7443,105,137,7475,0
276,7443,105,137,7475,0
280,6986,105,594,7475,1
281,7443,105,137,7475,0
282,7443,105,137,7475,0
283,7443,105,137,7475,0
287,7443,105,137,7475,0
288,7443,105,137,7475,0
289,7443,105,137,7475,0
290,6986,105,594,7475,1
294,7443,105,137,7475,0
295,7443,105,137,7475,0
296,7443,105,137,7475,0
297,7443,105,137,7475,0
301,7443,105,137,7475,0
302,6986,105,594,7475,1
303,7443,105,137,7475,0
304,7443,105,137,7475,0
308,7443,105,137,7475,0
309,7443,105,137,7475,0
310,7443,105,137,7475,0
311,6986,105,594,7475,1
315,7443,105,137,7475,0
316,7443,105,137,7475,0
317,6986,105,594,7475,1
318,7443,105,137,7475,0
322,6986,105,594,7475,1
323,7443,105,137,7475,0
