Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,9612,0,0,9612,0
1,8831,186,960,9605,1
2,8763,120,957,9600,1
3,9325,121,392,9596,0
7,9323,118,429,9634,0
8,9325,118,426,9633,0
9,9325,118,424,9631,0
10,9325,118,418,9625,0
14,8761,118,979,9622,1
15,8761,118,972,9615,1
16,9303,119,426,9610,0
17,9302,117,427,9612,0
21,8760,117,968,9611,1
22,9294,117,428,9605,0
23,9294,117,426,9603,0
24,9294,117,423,9600,0
28,9294,117,422,9599,0
29,9294,117,421,9598,0
30,8760,117,953,9596,1
31,9294,117,415,9592,0
35,9294,117,415,9592,0
36,9294,117,415,9592,0
37,9294,117,414,9591,0
38,8761,117,946,9590,1
42,9294,117,411,9588,0
43,8761,117,942,9586,1
44,9290,117,409,9582,0
45,9290,117,407,9580,0
49,9290,117,405,9578,0
50,9290,117,404,9577,0
51,9290,117,401,9574,0
52,8761,117,928,9572,1
56,8761,117,926,9570,1
57,9285,118,402,9569,0
58,9283,117,405,9571,0
59,9283,117,405,9571,0
63,8761,117,927,9571,1
64,8761,117,923,9567,1
65,9274,117,409,9566,0
66,9273,117,410,9566,0
70,9273,117,409,9565,0
71,9273,117,409,9565,0
72,9273,117,408,9564,0
73,9273,117,408,9564,0
77,9273,117,408,9564,0
78,8761,117,920,9564,1
79,9273,117,406,9562,0
80,9273,117,408,9564,0
84,8761,117,920,9564,1
85,9273,117,406,9562,0
86,8761,117,919,9563,1
87,9273,117,404,9560,0
91,9273,117,406,9562,0
92,9273,117,406,9562,0
93,9273,117,406,9562,0
94,9273,117,406,9562,0
98,9273,117,405,9561,0
99,8761,117,915,9559,1
100,8761,117,913,9557,1
101,9273,117,402,9558,0
105,9273,117,402,9558,0
106,9273,117,401,9557,0
107,9273,117,399,9555,0
108,8761,117,909,9553,1
112,8761,117,909,9553,1
113,9273,117,397,9553,0
114,9273,117,397,9553,0
115,8761,117,909,9553,1
119,9273,118,397,9552,0
120,9272,117,397,9552,0
121,8761,117,908,9552,1
122,8761,117,908,9552,1
126,9265,119,404,9550,0
127,9262,117,405,9550,0
128,9262,117,405,9550,0
129,9262,117,405,9550,0
133,9262,117,405,9550,0
134,8761,117,906,9550,1
135,8761,117,905,9549,1
136,9262,117,404,9549,0
140,9262,117,403,9548,0
141,9262,117,402,9547,0
142,9262,117,402,9547,0
143,8761,117,903,9547,1
147,9262,117,401,9546,0
148,9262,117,401,9546,0
149,9262,117,401,9546,0
150,9262,117,401,9546,0
154,9262,117,401,9546,0
155,9262,117,401,9546,0
156,9262,117,400,9545,0
157,9262,117,400,9545,0
161,9262,117,400,9545,0
162,9262,117,400,9545,0
163,9262,117,400,9545,0
164,9262,117,400,9545,0
168,9262,117,400,9545,0
169,9262,117,400,9545,0
170,9262,117,400,9545,0
171,9262,117,400,9545,0
175,9262,117,400,9545,0
176,9262,117,400,9545,0
177,9262,117,400,9545,0
178,8761,117,901,9545,1
182,9262,117,400,9545,0
183,9262,117,400,9545,0
184,9262,117,400,9545,0
185,9262,117,400,9545,0
189,8761,117,901,9545,1
190,9262,117,400,9545,0
191,9262,117,400,9545,0
192,9262,117,400,9545,0
196,9262,117,400,9545,0
197,9262,117,400,9545,0
198,9262,117,400,9545,0
199,8761,117,901,9545,1
203,9262,117,400,9545,0
204,9262,117,400,9545,0
205,8761,117,901,9545,1
206,9262,117,400,9545,0
210,9262,117,400,9545,0
211,8761,117,901,9545,1
212,8761,117,901,9545,1
213,9262,117,400,9545,0
217,9262,117,400,9545,0
218,9262,117,400,9545,0
219,8761,117,901,9545,1
220,9262,117,400,9545,0
224,9262,117,400,9545,0
225,9262,117,400,9545,0
226,9262,117,400,9545,0
227,9262,117,400,9545,0
231,8761,117,901,9545,1
232,9262,117,400,9545,0
233,9262,117,400,9545,0
234,9262,117,400,9545,0
238,8761,117,901,9545,1
239,9262,117,400,9545,0
240,8761,117,901,9545,1
241,9262,117,400,9545,0
245,9262,117,400,9545,0
246,8761,117,901,9545,1
247,8761,117,901,9545,1
248,9262,117,400,9545,0
252,9262,117,400,9545,0
253,9262,117,400,9545,0
254,9262,117,399,9544,0
255,8761,117,900,9544,1
259,9262,117,399,9544,0
260,9262,117,399,9544,0
261,9262,117,399,9544,0
262,8761,117,900,9544,1
266,8761,117,900,9544,1
267,9262,117,399,9544,0
268,9262,117,399,9544,0
269,8761,117,900,9544,1
273,9262,117,399,9544,0
274,9262,117,399,9544,0
275,9262,117,399,9544,0
276,9262,117,399,9544,0
280,8761,117,900,9544,1
281,9262,117,399,9544,0
282,9262,117,399,9544,0
283,9262,117,399,9544,0
287,9262,117,399,9544,0
288,9262,117,399,9544,0
289,9262,117,399,9544,0
290,8761,117,900,9544,1
294,9262,117,399,9544,0
295,9262,117,399,9544,0
296,9262,117,399,9544,0
297,9262,117,399,9544,0
301,9262,117,399,9544,0
302,8761,117,900,9544,1
303,9262,117,399,9544,0
304,9262,117,399,9544,0
308,9262,117,399,9544,0
309,9262,117,399,9544,0
310,9262,117,399,9544,0
311,8761,117,900,9544,1
315,9262,117,399,9544,0
316,9262,117,399,9544,0
317,8761,117,900,9544,1
318,9262,117,399,9544,0
322,8761,117,900,9544,1
323,9262,117,399,9544,0
324,9262,117,399,9544,0
325,8761,117,900,9544,1
329,8761,117,900,9544,1
330,8761,117,900,9544,1
331,9260,117,401,9544,0
332,9260,117,401,9544,0
336,8761,117,900,9544,1
337,9260,117,401,9544,0
338,9260,117,401,9544,0
339,8761,117,900,9544,1
343,8761,117,900,9544,1
344,8761,117,899,9543,1
345,9247,121,413,9539,0
346,8761,117,895,9539,1
350,9241,117,415,9539,0
351,9241,117,415,9539,0
352,8761,117,895,9539,1
353,9241,117,415,9539,0
357,8761,117,893,9537,1
358,9241,117,413,9537,0
359,9241,117,412,9536,0
360,8761,117,892,9536,1
364,8761,117,892,9536,1
365,9237,117,416,9536,0
