Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,7894,0,0,7894,0
1,7027,277,668,7418,1
2,6920,183,645,7382,1
3,7486,220,65,7331,0
7,7459,193,63,7329,0
8,7459,193,62,7328,0
9,7459,193,57,7323,0
10,7459,193,56,7322,0
14,6899,193,611,7317,1
15,6899,193,598,7304,1
16,7440,199,56,7297,0
17,7434,193,55,7296,0
21,6899,193,586,7292,1
22,7430,194,54,7290,0
23,7429,193,53,7289,0
24,7429,193,49,7285,0
28,7429,193,45,7281,0
29,7429,193,45,7281,0
30,6899,193,574,7280,1
31,7429,193,40,7276,0
35,7429,193,38,7274,0
36,7429,193,38,7274,0
37,7429,193,38,7274,0
38,6899,193,568,7274,1
42,7429,193,37,7273,0
43,6899,193,563,7269,1
44,7424,197,39,7266,0
45,7420,193,38,7265,0
49,7420,193,38,7265,0
50,7420,193,37,7264,0
51,7420,193,37,7264,0
52,6899,193,558,7264,1
56,6899,193,557,7263,1
57,7411,199,44,7256,0
58,7405,193,43,7255,0
59,7405,193,43,7255,0
63,6899,193,549,7255,1
64,6899,193,550,7256,1
65,7401,199,46,7248,0
66,7395,193,45,7247,0
70,7395,193,43,7245,0
71,7395,193,42,7244,0
72,7395,193,41,7243,0
73,7395,193,40,7242,0
77,7395,193,40,7242,0
78,6899,193,535,7241,1
79,7395,193,39,7241,0
80,7395,193,37,7239,0
84,6899,193,532,7238,1
85,7395,193,36,7238,0
86,6899,193,531,7237,1
87,7395,193,36,7238,0
91,7395,193,35,7237,0
92,7395,193,35,7237,0
93,7395,193,35,7237,0
94,7395,193,35,7237,0
98,7395,193,35,7237,0
99,6899,193,531,7237,1
100,6899,193,531,7237,1
101,7395,193,35,7237,0
105,7395,193,34,7236,0
106,7395,193,34,7236,0
107,7395,193,34,7236,0
108,6899,193,530,7236,1
112,6899,193,531,7237,1
113,7395,193,35,7237,0
114,7395,193,34,7236,0
115,6899,193,530,7236,1
119,7395,193,35,7237,0
120,7395,193,34,7236,0
121,6899,193,530,7236,1
122,6899,193,531,7237,1
126,7387,199,41,7229,0
127,7381,193,40,7228,0
128,7381,193,40,7228,0
129,7381,193,40,7228,0
133,7381,193,39,7227,0
134,6899,193,520,7226,1
135,6899,193,519,7225,1
136,7381,193,36,7224,0
140,7381,193,34,7222,0
141,7381,193,34,7222,0
142,7381,193,34,7222,0
143,6899,193,515,7221,1
147,7381,193,34,7222,0
148,7381,193,32,7220,0
149,7381,193,32,7220,0
150,7381,193,32,7220,0
154,7381,193,32,7220,0
155,7381,193,32,7220,0
156,7381,193,32,7220,0
157,7381,193,32,7220,0
161,7381,193,31,7219,0
162,7381,193,31,7219,0
163,7381,193,31,7219,0
164,7381,193,31,7219,0
168,7381,193,31,7219,0
169,7381,193,31,7219,0
170,7381,193,31,7219,0
171,7381,193,31,7219,0
175,7381,193,31,7219,0
176,7381,193,31,7219,0
177,7381,193,31,7219,0
178,6899,193,513,7219,1
182,7381,193,32,7220,0
183,7381,193,31,7219,0
184,7381,193,31,7219,0
185,7381,193,31,7219,0
189,6899,193,513,7219,1
190,7381,193,32,7220,0
191,7381,193,31,7219,0
