Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,9547,0,0,9547,1
1,9155,0,392,9547,0
2,9061,0,486,9547,0
3,9061,0,481,9542,0
7,8299,0,1219,9518,1
8,7858,0,1565,9423,1
9,7980,0,1265,9245,1
10,7815,0,1267,9082,1
14,7968,0,1046,9014,0
15,7815,0,1095,8910,1
16,7833,0,827,8660,0
17,7815,0,437,8252,1
21,7815,0,296,8111,0
22,7815,0,189,8004,0
23,7815,0,151,7966,0
24,7815,0,103,7918,0
28,7815,0,74,7889,0
29,7815,0,17,7832,0
30,7815,0,5,7820,0
31,7815,0,0,7815,0
35,7815,0,0,7815,0
36,7815,0,0,7815,1
37,7815,0,0,7815,0
38,7815,0,0,7815,0
42,7815,0,0,7815,1
43,7815,0,0,7815,0
44,7815,0,0,7815,0
45,7815,0,0,7815,0
49,7815,0,0,7815,0
50,7815,0,0,7815,0
51,7815,0,0,7815,1
52,7815,0,0,7815,0
56,7815,0,0,7815,0
57,7815,0,0,7815,1
58,7815,0,0,7815,0
59,7815,0,0,7815,0
63,7815,0,0,7815,0
64,7815,0,0,7815,1
65,7815,0,0,7815,0
66,7815,0,0,7815,0
70,7815,0,0,7815,0
71,7815,0,0,7815,1
72,7815,0,0,7815,1
73,7815,0,0,7815,1
77,7815,0,0,7815,0
78,7815,0,0,7815,1
79,7815,0,0,7815,0
80,7815,0,0,7815,1
84,7815,0,0,7815,0
85,7815,0,0,7815,0
86,7815,0,0,7815,1
87,7815,0,0,7815,0
91,7815,0,0,7815,0
92,7815,0,0,7815,1
93,7815,0,0,7815,1
94,7815,0,0,7815,1
98,7815,0,0,7815,0
99,7815,0,0,7815,1
100,7815,0,0,7815,0
101,7815,0,0,7815,0
105,7815,0,0,7815,0
106,7815,0,0,7815,1
107,7815,0,0,7815,1
108,7815,0,0,7815,0
112,7815,0,0,7815,0
113,7815,0,0,7815,1
114,7815,0,0,7815,0
115,7815,0,0,7815,0
119,7815,0,0,7815,1
120,7815,0,0,7815,0
121,7815,0,0,7815,0
122,7815,0,0,7815,0
126,7815,0,0,7815,0
127,7815,0,0,7815,1
128,7815,0,0,7815,0
129,7815,0,0,7815,0
133,7815,0,0,7815,0
134,7815,0,0,7815,1
135,7815,0,0,7815,0
136,7815,0,0,7815,0
140,7815,0,0,7815,0
141,7815,0,0,7815,0
142,7815,0,0,7815,0
143,7815,0,0,7815,1
147,7815,0,0,7815,0
148,7815,0,0,7815,0
149,7815,0,0,7815,0
150,7815,0,0,7815,0
154,7815,0,0,7815,0
155,7815,0,0,7815,1
156,7815,0,0,7815,0
157,7815,0,0,7815,0
161,7815,0,0,7815,0
162,7815,0,0,7815,0
163,7815,0,0,7815,0
164,7815,0,0,7815,1
168,7815,0,0,7815,0
169,7815,0,0,7815,1
170,7815,0,0,7815,0
171,7815,0,0,7815,0
175,7815,0,0,7815,1
176,7815,0,0,7815,0
177,7815,0,0,7815,1
178,7815,0,0,7815,1
182,7815,0,0,7815,0
183,7815,0,0,7815,0
184,7815,0,0,7815,0
185,7815,0,0,7815,0
189,7815,0,0,7815,0
190,7815,0,0,7815,0
191,7815,0,0,7815,0
192,7815,0,0,7815,0
196,7815,0,0,7815,0
197,7815,0,0,7815,1
198,7815,0,0,7815,1
199,7815,0,0,7815,1
203,7815,0,0,7815,0
204,7815,0,0,7815,0
205,7815,0,0,7815,0
206,7815,0,0,7815,0
210,7815,0,0,7815,0
211,7815,0,0,7815,0
212,7815,0,0,7815,1
213,7815,0,0,7815,0
217,7815,0,0,7815,0
218,7815,0,0,7815,0
219,7815,0,0,7815,1
220,7815,0,0,7815,1
224,7815,0,0,7815,0
225,7815,0,0,7815,0
226,7815,0,0,7815,0
227,7815,0,0,7815,0
231,7815,0,0,7815,0
