Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,7950,0,0,7950,1
1,7754,0,196,7950,0
2,7754,0,196,7950,0
3,7754,0,196,7950,0
7,6988,0,957,7945,1
8,6625,0,1307,7932,1
9,6786,0,1114,7900,1
10,6623,0,1262,7885,1
14,6786,0,1047,7833,0
15,6623,0,1113,7736,1
16,6669,0,841,7510,0
17,6623,0,532,7155,1
21,6627,0,471,7098,0
22,6627,0,342,6969,0
23,6627,0,259,6886,0
24,6627,0,134,6761,0
28,6627,0,80,6707,0
29,6627,0,71,6698,0
30,6627,0,55,6682,0
31,6627,0,47,6674,0
35,6627,0,32,6659,0
36,6623,0,15,6638,1
37,6627,0,4,6631,0
38,6627,0,0,6627,0
42,6623,0,4,6627,1
43,6627,0,0,6627,0
44,6627,0,0,6627,0
45,6627,0,0,6627,0
49,6627,0,0,6627,0
50,6627,0,0,6627,0
51,6623,0,4,6627,1
52,6627,0,0,6627,0
56,6627,0,0,6627,0
57,6623,0,4,6627,1
58,6623,0,4,6627,0
59,6623,0,4,6627,0
63,6623,0,4,6627,0
64,6623,0,4,6627,1
65,6623,0,4,6627,0
66,6623,0,4,6627,0
70,6623,0,4,6627,0
71,6623,0,4,6627,1
72,6623,0,4,6627,1
73,6623,0,3,6626,1
77,6623,0,1,6624,0
78,6623,0,1,6624,1
79,6623,0,0,6623,0
80,6623,0,0,6623,1
84,6623,0,0,6623,0
85,6623,0,0,6623,0
86,6623,0,0,6623,1
87,6623,0,0,6623,0
91,6623,0,0,6623,0
92,6623,0,0,6623,1
93,6623,0,0,6623,1
94,6623,0,0,6623,1
98,6623,0,0,6623,0
99,6623,0,0,6623,1
100,6623,0,0,6623,0
101,6623,0,0,6623,0
105,6623,0,0,6623,0
106,6623,0,0,6623,1
107,6623,0,0,6623,1
108,6623,0,0,6623,0
112,6623,0,0,6623,0
113,6623,0,0,6623,1
114,6623,0,0,6623,0
115,6623,0,0,6623,0
119,6623,0,0,6623,1
120,6623,0,0,6623,0
121,6623,0,0,6623,0
122,6623,0,0,6623,0
126,6623,0,0,6623,0
127,6623,0,0,6623,1
128,6623,0,0,6623,0
129,6623,0,0,6623,0
133,6623,0,0,6623,0
134,6623,0,0,6623,1
135,6623,0,0,6623,0
136,6623,0,0,6623,0
140,6623,0,0,6623,0
141,6623,0,0,6623,0
142,6623,0,0,6623,0
143,6623,0,0,6623,1
147,6623,0,0,6623,0
148,6623,0,0,6623,0
149,6623,0,0,6623,0
150,6623,0,0,6623,0
154,6623,0,0,6623,0
155,6623,0,0,6623,1
156,6623,0,0,6623,0
157,6623,0,0,6623,0
161,6623,0,0,6623,0
162,6623,0,0,6623,0
163,6623,0,0,6623,0
164,6623,0,0,6623,1
168,6623,0,0,6623,0
169,6623,0,0,6623,1
170,6623,0,0,6623,0
171,6623,0,0,6623,0
175,6623,0,0,6623,1
176,6623,0,0,6623,0
177,6623,0,0,6623,1
178,6623,0,0,6623,1
182,6623,0,0,6623,0
183,6623,0,0,6623,0
184,6623,0,0,6623,0
185,6623,0,0,6623,0
189,6623,0,0,6623,0
190,6623,0,0,6623,0
191,6623,0,0,6623,0
192,6623,0,0,6623,0
196,6623,0,0,6623,0
197,6623,0,0,6623,1
198,6623,0,0,6623,1
199,6623,0,0,6623,1
203,6623,0,0,6623,0
204,6623,0,0,6623,0
205,6623,0,0,6623,0
206,6623,0,0,6623,0
210,6623,0,0,6623,0
211,6623,0,0,6623,0
212,6623,0,0,6623,1
