Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,9435,0,0,9435,1
1,9342,0,93,9435,0
2,9342,0,92,9434,0
3,9342,0,87,9429,0
7,8816,0,607,9423,1
8,8432,0,981,9413,1
9,8533,0,848,9381,1
10,8390,0,942,9332,1
14,8560,0,705,9265,0
15,8355,0,864,9219,1
16,8431,0,677,9108,0
17,8355,0,590,8945,1
21,8362,0,428,8790,0
22,8362,0,309,8671,0
23,8362,0,236,8598,0
24,8362,0,189,8551,0
28,8362,0,104,8466,0
29,8362,0,68,8430,0
30,8362,0,48,8410,0
31,8362,0,29,8391,0
35,8362,0,8,8370,0
36,8355,0,9,8364,1
37,8362,0,0,8362,0
38,8362,0,0,8362,0
42,8355,0,7,8362,1
43,8361,0,1,8362,0
44,8361,0,1,8362,0
45,8361,0,1,8362,0
49,8361,0,1,8362,0
50,8361,0,1,8362,0
51,8355,0,7,8362,1
52,8358,0,4,8362,0
56,8358,0,4,8362,0
57,8355,0,6,8361,1
58,8355,0,6,8361,0
59,8355,0,6,8361,0
63,8355,0,6,8361,0
64,8355,0,6,8361,1
65,8355,0,6,8361,0
66,8355,0,5,8360,0
70,8355,0,2,8357,0
71,8355,0,2,8357,1
72,8354,0,1,8355,1
73,8355,0,0,8355,1
77,8355,0,0,8355,0
78,8354,0,1,8355,1
79,8355,0,0,8355,0
80,8354,0,1,8355,1
84,8355,0,0,8355,0
85,8355,0,0,8355,0
86,8354,0,1,8355,1
87,8354,0,1,8355,0
91,8354,0,1,8355,0
92,8354,0,1,8355,1
93,8354,0,1,8355,1
94,8354,0,1,8355,1
98,8354,0,1,8355,0
99,8354,0,1,8355,1
100,8354,0,1,8355,0
101,8354,0,0,8354,0
105,8354,0,0,8354,0
106,8354,0,0,8354,1
107,8354,0,0,8354,1
108,8354,0,0,8354,0
112,8354,0,0,8354,0
113,8354,0,0,8354,1
114,8354,0,0,8354,0
115,8354,0,0,8354,0
119,8354,0,0,8354,1
120,8354,0,0,8354,0
121,8354,0,0,8354,0
122,8354,0,0,8354,0
126,8354,0,0,8354,0
127,8354,0,0,8354,1
128,8354,0,0,8354,0
129,8354,0,0,8354,0
133,8354,0,0,8354,0
134,8354,0,0,8354,1
135,8354,0,0,8354,0
136,8354,0,0,8354,0
140,8354,0,0,8354,0
141,8354,0,0,8354,0
142,8354,0,0,8354,0
143,8354,0,0,8354,1
147,8354,0,0,8354,0
148,8354,0,0,8354,0
149,8354,0,0,8354,0
150,8354,0,0,8354,0
154,8354,0,0,8354,0
155,8354,0,0,8354,1
156,8354,0,0,8354,0
157,8354,0,0,8354,0
161,8354,0,0,8354,0
162,8354,0,0,8354,0
163,8354,0,0,8354,0
164,8354,0,0,8354,1
168,8354,0,0,8354,0
169,8354,0,0,8354,1
170,8354,0,0,8354,0
171,8354,0,0,8354,0
175,8354,0,0,8354,1
176,8354,0,0,8354,0
177,8354,0,0,8354,1
178,8354,0,0,8354,1
182,8354,0,0,8354,0
183,8354,0,0,8354,0
184,8354,0,0,8354,0
185,8354,0,0,8354,0
189,8354,0,0,8354,0
190,8354,0,0,8354,0
191,8354,0,0,8354,0
192,8354,0,0,8354,0
196,8354,0,0,8354,0
197,8354,0,0,8354,1
198,8354,0,0,8354,1
199,8354,0,0,8354,1
203,8354,0,0,8354,0
204,8354,0,0,8354,0
205,8354,0,0,8354,0
206,8354,0,0,8354,0
210,8354,0,0,8354,0
211,8354,0,0,8354,0
212,8354,0,0,8354,1
213,8354,0,0,8354,0
217,8354,0,0,8354,0
218,8354,0,0,8354,0
219,8354,0,0,8354,1
220,8354,0,0,8354,1
224,8354,0,0,8354,0
225,8354,0,0,8354,0
226,8354,0,0,8354,0
227,8354,0,0,8354,0
231,8354,0,0,8354,0
232,8354,0,0,8354,0
233,8354,0,0,8354,0
234,8354,0,0,8354,0
238,8354,0,0,8354,1
239,8354,0,0,8354,1
240,8354,0,0,8354,1
241,8354,0,0,8354,0
245,8354,0,0,8354,1
246,8354,0,0,8354,0
247,8354,0,0,8354,0
248,8354,0,0,8354,0
252,8354,0,0,8354,1
253,8354,0,0,8354,1
254,8354,0,0,8354,0
255,8354,0,0,8354,0
259,8354,0,0,8354,0
260,8354,0,0,8354,0
261,8354,0,0,8354,1
262,8354,0,0,8354,0
266,8354,0,0,8354,0
267,8354,0,0,8354,0
268,8354,0,0,8354,1
269,8354,0,0,8354,1
273,8354,0,0,8354,0
274,8354,0,0,8354,1
275,8354,0,0,8354,1
276,8354,0,0,8354,0
280,8354,0,0,8354,1
281,8354,0,0,8354,0
282,8354,0,0,8354,0
283,8354,0,0,8354,0
287,8354,0,0,8354,0
288,8354,0,0,8354,0
289,8354,0,0,8354,1
290,8354,0,0,8354,1
294,8354,0,0,8354,0
295,8354,0,0,8354,1
296,8354,0,0,8354,0
297,8354,0,0,8354,1
301,8354,0,0,8354,0
302,8354,0,0,8354,0
303,8354,0,0,8354,1
304,8354,0,0,8354,0
308,8354,0,0,8354,0
309,8354,0,0,8354,1
310,8354,0,0,8354,0
311,8354,0,0,8354,0
315,8354,0,0,8354,1
316,8354,0,0,8354,0
317,8354,0,0,8354,0
318,8354,0,0,8354,0
322,8354,0,0,8354,1
323,8354,0,0,8354,0
324,8354,0,0,8354,0
325,8354,0,0,8354,0
329,8354,0,0,8354,0
330,8354,0,0,8354,0
331,8354,0,0,8354,0
332,8354,0,0,8354,0
336,8354,0,0,8354,0
337,8354,0,0,8354,1
338,8354,0,0,8354,0
339,8354,0,0,8354,0
343,8354,0,0,8354,0
344,8354,0,0,8354,0
345,8354,0,0,8354,1
346,8354,0,0,8354,0
350,8354,0,0,8354,0
351,8354,0,0,8354,0
352,8354,0,0,8354,0
353,8354,0,0,8354,1
357,8354,0,0,8354,0
358,8354,0,0,8354,0
359,8354,0,0,8354,0
360,8354,0,0,8354,0
364,8354,0,0,8354,0
365,8354,0,0,8354,0
