Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,7875,0,0,7875,0
1,7719,12,209,7916,0
2,7716,11,209,7914,0
3,7716,11,207,7912,0
7,7053,11,868,7910,1
8,7053,11,867,7909,1
9,7690,11,227,7906,0
10,7690,11,223,7902,0
14,7690,11,218,7897,0
15,7690,11,213,7892,0
16,7690,11,207,7886,0
17,7690,11,203,7882,0
21,7053,11,836,7878,1
22,7687,11,199,7875,0
23,7687,11,197,7873,0
24,7687,11,195,7871,0
28,7687,11,191,7867,0
29,7687,11,187,7863,0
30,7687,11,184,7860,0
31,7687,11,182,7858,0
35,7053,11,815,7857,1
36,7053,11,811,7853,1
37,7675,11,189,7853,0
38,7675,11,186,7850,0
42,7675,11,186,7850,0
43,7675,11,185,7849,0
44,7675,11,183,7847,0
45,7053,11,802,7844,1
49,7675,11,179,7843,0
50,7053,11,801,7843,1
51,7663,11,189,7841,0
52,7663,11,188,7840,0
56,7663,11,188,7840,0
57,7663,11,187,7839,0
58,7663,11,186,7838,0
59,7663,11,184,7836,0
63,7663,11,183,7835,0
64,7663,11,181,7833,0
65,7663,11,181,7833,0
66,7663,11,180,7832,0
70,7663,11,179,7831,0
71,7663,11,176,7828,0
72,7663,11,175,7827,0
73,7663,11,175,7827,0
77,7053,11,785,7827,1
78,7663,11,175,7827,0
79,7663,11,174,7826,0
80,7663,11,173,7825,0
84,7053,11,783,7825,1
85,7663,11,173,7825,0
86,7053,11,781,7823,1
87,7663,11,170,7822,0
91,7663,11,170,7822,0
92,7053,11,780,7822,1
93,7661,11,172,7822,0
94,7053,11,779,7821,1
98,7648,11,184,7821,0
99,7053,11,779,7821,1
100,7641,11,191,7821,0
101,7053,11,779,7821,1
105,7636,11,196,7821,0
106,7053,11,779,7821,1
107,7053,11,778,7820,1
108,7617,11,214,7820,0
112,7617,11,214,7820,0
113,7053,11,777,7819,1
114,7617,11,213,7819,0
115,7617,11,213,7819,0
119,7617,11,213,7819,0
120,7617,11,212,7818,0
121,7053,11,775,7817,1
122,7617,11,211,7817,0
126,7617,11,211,7817,0
127,7617,11,211,7817,0
128,7617,11,209,7815,0
129,7053,11,772,7814,1
133,7617,11,207,7813,0
134,7617,11,205,7811,0
135,7617,11,205,7811,0
136,7617,11,205,7811,0
140,7617,11,203,7809,0
141,7617,11,202,7808,0
142,7617,11,200,7806,0
143,7053,11,764,7806,1
147,7617,11,199,7805,0
148,7617,11,199,7805,0
149,7617,11,199,7805,0
150,7617,11,199,7805,0
154,7617,11,199,7805,0
155,7617,11,199,7805,0
156,7617,11,199,7805,0
157,7617,11,199,7805,0
161,7053,11,763,7805,1
162,7617,11,197,7803,0
163,7617,11,196,7802,0
164,7617,11,195,7801,0
168,7617,11,195,7801,0
169,7617,11,195,7801,0
170,7617,11,195,7801,0
171,7617,11,194,7800,0
175,7053,11,757,7799,1
176,7617,11,193,7799,0
177,7617,11,193,7799,0
178,7617,11,193,7799,0
182,7617,11,193,7799,0
183,7053,11,757,7799,1
184,7617,11,193,7799,0
185,7617,11,193,7799,0
189,7053,11,757,7799,1
190,7053,11,757,7799,1
191,7617,11,193,7799,0
192,7617,11,193,7799,0
196,7053,11,757,7799,1
197,7617,11,193,7799,0
198,7617,11,193,7799,0
199,7617,11,193,7799,0
203,7617,11,193,7799,0
204,7053,11,757,7799,1
205,7053,11,757,7799,1
206,7617,11,193,7799,0
210,7617,11,193,7799,0
211,7617,11,193,7799,0
212,7617,11,193,7799,0
213,7617,11,193,7799,0
217,7053,11,757,7799,1
218,7617,11,193,7799,0
219,7617,11,193,7799,0
220,7617,11,193,7799,0
224,7617,11,193,7799,0
225,7617,11,193,7799,0
226,7053,11,757,7799,1
227,7617,11,193,7799,0
231,7617,11,193,7799,0
232,7053,11,757,7799,1
233,7617,11,193,7799,0
234,7053,11,757,7799,1
238,7617,11,193,7799,0
239,7617,11,193,7799,0
240,7617,11,193,7799,0
241,7617,11,193,7799,0
245,7617,11,193,7799,0
246,7053,11,757,7799,1
247,7617,11,193,7799,0
248,7617,11,193,7799,0
252,7053,11,757,7799,1
253,7617,11,193,7799,0
254,7053,11,757,7799,1
255,7617,11,193,7799,0
259,7053,11,757,7799,1
260,7617,11,193,7799,0
261,7617,11,193,7799,0
262,7617,11,193,7799,0
266,7617,11,193,7799,0
267,7617,11,193,7799,0
268,7053,11,757,7799,1
269,7053,11,757,7799,1
273,7617,11,193,7799,0
274,7617,11,193,7799,0
275,7617,11,193,7799,0
276,7053,11,757,7799,1
280,7053,11,757,7799,1
281,7617,11,193,7799,0
282,7617,11,193,7799,0
283,7053,11,757,7799,1
287,7053,11,757,7799,1
288,7053,11,757,7799,1
289,7053,11,756,7798,1
290,7594,11,215,7798,0
294,7053,11,756,7798,1
295,7590,11,219,7798,0
296,7590,11,219,7798,0
297,7590,11,219,7798,0
301,7053,11,756,7798,1
302,7053,11,756,7798,1
303,7590,11,219,7798,0
304,7590,11,219,7798,0
308,7590,11,219,7798,0
309,7053,11,756,7798,1
310,7590,11,219,7798,0
311,7053,11,756,7798,1
315,7053,11,755,7797,1
316,7590,11,218,7797,0
317,7590,11,218,7797,0
318,7590,11,218,7797,0
322,7053,11,755,7797,1
323,7053,11,755,7797,1
324,7590,11,217,7796,0
325,7590,11,217,7796,0
329,7590,11,217,7796,0
330,7590,11,217,7796,0
331,7590,11,216,7795,0
332,7590,11,216,7795,0
336,7590,11,216,7795,0
337,7590,11,216,7795,0
338,7053,11,753,7795,1
339,7590,11,215,7794,0
343,7590,11,215,7794,0
344,7590,11,215,7794,0
345,7053,11,752,7794,1
346,7053,11,752,7794,1
350,7590,11,215,7794,0
351,7053,11,752,7794,1
352,7053,11,752,7794,1
353,7590,11,215,7794,0
357,7590,11,215,7794,0
358,7590,11,215,7794,0
359,7590,11,215,7794,0
360,7053,11,752,7794,1
364,7053,11,752,7794,1
365,7590,11,215,7794,0
