Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,9430,0,0,9430,0
1,9317,21,274,9570,0
2,9315,20,274,9569,0
3,9315,20,274,9569,0
7,8709,20,878,9567,1
8,8709,20,876,9565,1
9,9290,20,291,9561,0
10,9290,20,290,9560,0
14,9290,20,288,9558,0
15,9290,20,286,9556,0
16,9290,20,285,9555,0
17,9290,20,284,9554,0
21,8709,20,863,9552,1
22,9282,20,289,9551,0
23,9282,20,287,9549,0
24,9282,20,286,9548,0
28,9282,20,285,9547,0
29,9282,20,283,9545,0
30,9282,20,282,9544,0
31,9282,20,282,9544,0
35,8709,20,854,9543,1
36,8709,19,853,9543,1
37,9265,20,296,9541,0
38,9264,19,295,9540,0
42,9264,19,294,9539,0
43,9264,19,293,9538,0
44,9264,19,291,9536,0
45,8709,19,844,9534,1
49,9264,19,286,9531,0
50,8709,19,841,9531,1
51,9256,19,292,9529,0
52,9256,19,290,9527,0
56,9256,19,290,9527,0
57,9256,19,289,9526,0
58,9256,19,289,9526,0
59,9256,19,289,9526,0
63,9256,19,288,9525,0
64,9256,19,286,9523,0
65,9256,19,285,9522,0
66,9256,19,285,9522,0
70,9256,19,284,9521,0
71,9256,19,284,9521,0
72,9256,19,284,9521,0
73,9256,19,283,9520,0
77,8709,19,829,9519,1
78,9256,19,280,9517,0
79,9256,19,279,9516,0
80,9256,19,279,9516,0
84,8709,19,825,9515,1
85,9256,19,275,9512,0
86,8709,19,822,9512,1
87,9256,19,274,9511,0
91,9256,19,274,9511,0
92,8709,19,821,9511,1
93,9254,19,276,9511,0
94,8709,19,820,9510,1
98,9243,19,286,9510,0
99,8709,19,819,9509,1
100,9240,20,288,9508,0
101,8708,19,819,9508,1
105,9236,19,291,9508,0
106,8708,19,818,9507,1
107,8708,19,817,9506,1
108,9221,19,304,9506,0
112,9221,19,304,9506,0
113,8708,19,817,9506,1
114,9221,19,304,9506,0
115,9221,19,304,9506,0
119,9221,19,304,9506,0
120,9221,19,303,9505,0
121,8708,19,815,9504,1
122,9221,19,302,9504,0
126,9221,19,302,9504,0
127,9221,19,302,9504,0
128,9221,19,301,9503,0
129,8708,19,813,9502,1
133,9221,19,300,9502,0
134,9221,19,300,9502,0
135,9221,19,300,9502,0
136,9221,19,300,9502,0
140,9221,19,300,9502,0
141,9221,19,300,9502,0
142,9221,19,299,9501,0
143,8708,19,812,9501,1
147,9221,19,299,9501,0
148,9221,19,298,9500,0
149,9221,19,298,9500,0
150,9221,19,298,9500,0
154,9221,19,298,9500,0
155,9221,19,298,9500,0
156,9221,19,298,9500,0
157,9221,19,297,9499,0
161,8708,19,810,9499,1
162,9221,19,297,9499,0
163,9221,19,297,9499,0
164,9221,19,297,9499,0
168,9221,19,297,9499,0
169,9221,19,297,9499,0
170,9221,19,297,9499,0
171,9221,19,297,9499,0
175,8708,19,810,9499,1
176,9221,19,297,9499,0
177,9221,19,296,9498,0
178,9221,19,295,9497,0
182,9221,19,295,9497,0
183,8708,19,808,9497,1
184,9221,19,295,9497,0
185,9221,19,295,9497,0
189,8708,19,808,9497,1
190,8708,19,808,9497,1
191,9221,19,295,9497,0
192,9221,19,295,9497,0
196,8708,19,808,9497,1
197,9221,19,295,9497,0
198,9221,19,295,9497,0
199,9221,19,295,9497,0
203,9221,19,295,9497,0
204,8708,19,808,9497,1
205,8708,19,808,9497,1
206,9221,19,295,9497,0
210,9221,19,295,9497,0
211,9221,19,295,9497,0
212,9221,19,295,9497,0
213,9221,19,295,9497,0
217,8708,19,808,9497,1
218,9221,19,295,9497,0
219,9221,19,295,9497,0
220,9221,19,295,9497,0
224,9221,19,295,9497,0
225,9221,19,295,9497,0
226,8708,19,808,9497,1
227,9221,19,295,9497,0
231,9221,19,295,9497,0
232,8708,19,808,9497,1
