Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,9586,0,0,9586,0
1,9460,26,301,9735,0
2,9456,22,302,9736,0
3,9456,22,302,9736,0
7,8845,22,911,9734,1
8,8845,22,907,9730,1
9,9417,23,335,9729,0
10,9416,22,333,9727,0
14,9416,22,333,9727,0
15,9416,22,331,9725,0
16,9416,22,329,9723,0
17,9416,22,329,9723,0
21,8845,22,898,9721,1
22,9412,22,328,9718,0
23,9412,22,325,9715,0
24,9412,22,320,9710,0
28,9412,22,317,9707,0
29,9412,22,311,9701,0
30,9412,22,309,9699,0
31,9412,22,308,9698,0
35,8845,21,871,9695,1
36,8845,21,869,9693,1
37,9398,21,314,9691,0
38,9398,21,314,9691,0
42,9398,21,312,9689,0
43,9398,21,311,9688,0
44,9398,21,310,9687,0
45,8845,19,862,9688,1
49,9398,19,308,9687,0
50,8845,19,860,9686,1
51,9391,19,313,9685,0
52,9391,19,311,9683,0
56,9391,19,308,9680,0
57,9391,19,308,9680,0
58,9391,19,307,9679,0
59,9391,19,307,9679,0
63,9391,19,306,9678,0
64,9391,19,306,9678,0
65,9391,19,305,9677,0
66,9391,19,305,9677,0
70,9391,19,304,9676,0
71,9391,19,303,9675,0
72,9391,19,302,9674,0
73,9391,19,302,9674,0
77,8845,19,846,9672,1
78,9391,19,300,9672,0
79,9391,19,300,9672,0
80,9391,19,299,9671,0
84,8845,18,845,9672,1
85,9391,18,298,9671,0
86,8845,18,844,9671,1
87,9391,18,298,9671,0
91,9391,18,297,9670,0
92,8845,18,843,9670,1
93,9389,19,299,9669,0
94,8845,18,842,9669,1
98,9382,18,305,9669,0
99,8845,18,842,9669,1
100,9372,18,314,9668,0
101,8845,18,841,9668,1
105,9364,18,322,9668,0
106,8845,18,840,9667,1
107,8845,18,840,9667,1
108,9353,18,332,9667,0
112,9353,18,332,9667,0
113,8845,18,840,9667,1
114,9353,18,332,9667,0
115,9353,18,332,9667,0
119,9353,18,331,9666,0
120,9353,18,331,9666,0
121,8845,18,839,9666,1
122,9353,18,330,9665,0
126,9353,18,330,9665,0
127,9353,18,329,9664,0
128,9353,18,329,9664,0
129,8845,18,836,9663,1
133,9353,18,328,9663,0
134,9353,18,328,9663,0
135,9353,18,327,9662,0
136,9353,18,327,9662,0
140,9353,18,327,9662,0
141,9353,18,327,9662,0
142,9353,18,327,9662,0
143,8845,18,835,9662,1
147,9353,18,327,9662,0
148,9353,18,327,9662,0
149,9353,18,326,9661,0
150,9353,18,326,9661,0
154,9353,18,326,9661,0
155,9353,18,326,9661,0
156,9353,18,326,9661,0
157,9353,18,326,9661,0
161,8845,18,833,9660,1
162,9353,18,325,9660,0
163,9353,18,325,9660,0
164,9353,18,325,9660,0
168,9353,18,325,9660,0
169,9353,18,325,9660,0
170,9353,18,325,9660,0
171,9353,18,325,9660,0
175,8845,18,833,9660,1
176,9353,18,325,9660,0
177,9353,18,325,9660,0
178,9353,18,325,9660,0
182,9353,18,325,9660,0
183,8845,18,833,9660,1
184,9353,18,325,9660,0
185,9353,18,325,9660,0
189,8845,18,833,9660,1
190,8845,18,833,9660,1
191,9353,18,325,9660,0
192,9353,18,325,9660,0
196,8845,18,833,9660,1
197,9353,18,325,9660,0
198,9353,18,325,9660,0
199,9353,18,325,9660,0
203,9353,18,325,9660,0
204,8845,18,833,9660,1
205,8845,18,833,9660,1
206,9353,18,324,9659,0
210,9353,18,324,9659,0
211,9353,18,324,9659,0
212,9353,18,324,9659,0
213,9353,18,324,9659,0
217,8845,18,832,9659,1
