Day,Rain,ActiveMode,ActiveNorm,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,LocalCommute,CityCommute,DistantCommute,Subculture A,Subculture B,Subculture C,0,1,2,3
0,0,15043,15043,0,0,4958,4984,5101,5016,4991,5036,3779,3819,3720,3725
1,0,9419,18436,3462,12479,4902,4517,0,3124,2967,3328,2455,2530,2015,2419
2,1,3570,6529,2533,5492,3278,292,0,1263,881,1426,827,840,441,1462
3,0,5526,209,5457,140,3963,1563,0,1974,1200,2352,1521,1388,664,1953
4,0,5629,1091,5284,746,3995,1634,0,2004,1244,2381,1549,1439,665,1976
7,1,2905,1148,2674,917,2712,193,0,998,712,1195,681,657,236,1331
8,0,4324,104,4297,77,3515,809,0,1562,908,1854,1130,1038,460,1696
9,1,2625,395,2545,315,2501,124,0,914,617,1094,617,591,203,1214
10,0,3520,80,3501,61,3094,426,0,1253,744,1523,876,801,341,1502
11,1,2490,186,2456,152,2394,96,0,879,573,1038,582,554,187,1167
14,1,2383,73,2371,61,2312,71,0,852,527,1004,559,530,184,1110
15,0,2721,64,2709,52,2544,177,0,952,582,1187,655,593,220,1253
16,1,2326,82,2312,68,2268,58,0,837,505,984,549,512,176,1089
17,0,2545,57,2533,45,2416,129,0,903,540,1102,607,552,198,1188
18,0,2547,69,2533,55,2417,130,0,904,540,1103,607,553,198,1189
21,0,2547,70,2532,55,2417,130,0,904,540,1103,607,553,198,1189
22,0,2547,70,2532,55,2417,130,0,904,540,1103,607,553,198,1189
23,1,2300,68,2287,55,2246,54,0,824,496,980,542,506,172,1080
24,0,2507,57,2495,45,2385,122,0,888,526,1093,604,547,193,1163
25,0,2507,66,2493,52,2385,122,0,888,526,1093,604,547,193,1163
28,0,2507,66,2493,52,2385,122,0,888,526,1093,604,547,193,1163
29,0,2507,66,2494,53,2385,122,0,888,526,1093,604,547,193,1163
30,0,2507,65,2495,53,2385,122,0,888,526,1093,604,547,193,1163
31,0,2507,64,2494,51,2385,122,0,888,526,1093,604,547,193,1163
32,0,2507,65,2494,52,2385,122,0,888,526,1093,604,547,193,1163
35,1,2299,63,2288,52,2246,53,0,823,496,980,542,506,172,1079
36,0,2492,58,2480,46,2370,122,0,886,513,1093,600,537,193,1162
37,0,2492,65,2478,51,2370,122,0,886,513,1093,600,537,193,1162
38,0,2492,65,2478,51,2370,122,0,886,513,1093,600,537,193,1162
39,0,2492,63,2479,50,2370,122,0,886,513,1093,600,537,193,1162
42,0,2492,64,2479,51,2370,122,0,886,513,1093,600,537,193,1162
43,1,2295,63,2284,52,2243,52,0,823,493,979,542,503,172,1078
44,1,2291,58,2282,49,2241,50,0,822,493,976,542,503,172,1074
45,0,2369,57,2357,45,2277,92,0,852,496,1021,556,515,180,1118
46,1,2280,60,2271,51,2232,48,0,820,489,971,539,500,169,1072
49,0,2316,58,2306,48,2249,67,0,834,493,989,546,505,172,1093
50,0,2316,57,2306,47,2249,67,0,834,493,989,546,505,172,1093
