Day,Rain,ActiveMode,ActiveNorm,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,LocalCommute,CityCommute,DistantCommute,Subculture A,Subculture B,Subculture C,0,1,2,3
38,0,2666,89,2646,69,2506,160,0,879,619,1168,624,541,216,1285
39,0,2666,88,2647,69,2506,160,0,879,619,1168,624,541,216,1285
42,0,2666,88,2646,68,2506,160,0,879,619,1168,624,541,216,1285
43,1,2413,88,2394,69,2353,60,0,807,586,1020,567,492,189,1165
44,1,2401,76,2385,60,2344,57,0,804,582,1015,565,490,189,1157
45,0,2512,75,2496,59,2401,111,0,847,587,1078,588,509,198,1217
46,1,2383,81,2365,63,2331,52,0,799,577,1007,563,489,187,1144
49,0,2431,74,2416,59,2354,77,0,818,583,1030,569,492,189,1181
50,0,2431,79,2414,62,2354,77,0,818,583,1030,569,492,189,1181
51,0,2431,76,2415,60,2354,77,0,818,583,1030,569,492,189,1181
52,1,2366,77,2350,61,2319,47,0,793,573,1000,561,487,185,1133
53,0,2418,75,2402,59,2348,70,0,812,582,1024,568,491,189,1170
56,1,2363,75,2347,59,2316,47,0,793,570,1000,561,484,185,1133
57,1,2359,75,2343,59,2313,46,0,792,568,999,560,484,185,1130
58,0,2381,74,2366,59,2325,56,0,795,572,1014,564,487,188,1142
59,1,2352,76,2337,61,2306,46,0,791,562,999,557,484,185,1126
60,0,2374,77,2358,61,2319,55,0,795,569,1010,561,485,187,1141
63,0,2374,76,2358,60,2319,55,0,795,569,1010,561,485,187,1141
64,0,2374,77,2358,61,2319,55,0,795,569,1010,561,485,187,1141
65,0,2374,76,2358,60,2319,55,0,795,569,1010,561,485,187,1141
66,1,2352,76,2336,60,2306,46,0,791,562,999,557,484,185,1126
67,0,2371,76,2355,60,2316,55,0,795,567,1009,561,485,186,1139
70,0,2371,76,2355,60,2316,55,0,795,567,1009,561,485,186,1139
71,1,2352,77,2337,62,2306,46,0,791,562,999,557,484,185,1126
72,0,2360,77,2345,62,2308,52,0,794,562,1004,557,485,185,1133
73,0,2360,75,2345,60,2308,52,0,794,562,1004,557,485,185,1133
74,0,2360,74,2345,59,2308,52,0,794,562,1004,557,485,185,1133
77,1,2350,77,2334,61,2305,45,0,791,561,998,557,484,184,1125
78,0,2356,75,2340,59,2307,49,0,792,562,1002,557,485,185,1129
79,1,2350,74,2335,59,2305,45,0,791,561,998,557,484,184,1125
80,1,2349,77,2334,62,2304,45,0,791,560,998,556,484,184,1125
81,0,2351,74,2336,59,2305,46,0,791,561,999,557,484,184,1126
84,0,2351,77,2335,61,2305,46,0,791,561,999,557,484,184,1126
85,0,2351,76,2335,60,2305,46,0,791,561,999,557,484,184,1126
86,0,2351,76,2335,60,2305,46,0,791,561,999,557,484,184,1126
87,1,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
88,0,2350,75,2335,60,2304,46,0,791,560,999,556,484,184,1126
91,0,2350,76,2334,60,2304,46,0,791,560,999,556,484,184,1126
92,1,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
93,1,2348,75,2332,59,2303,45,0,791,560,997,556,483,184,1125
94,0,2349,75,2334,60,2304,45,0,791,560,998,556,484,184,1125
95,0,2349,75,2334,60,2304,45,0,791,560,998,556,484,184,1125
98,0,2349,76,2334,61,2304,45,0,791,560,998,556,484,184,1125
99,0,2349,75,2333,59,2304,45,0,791,560,998,556,484,184,1125
100,0,2349,73,2334,58,2304,45,0,791,560,998,556,484,184,1125
101,0,2349,74,2334,59,2304,45,0,791,560,998,556,484,184,1125
102,0,2349,74,2334,59,2304,45,0,791,560,998,556,484,184,1125
105,1,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
106,1,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
107,0,2349,74,2334,59,2304,45,0,791,560,998,556,484,184,1125
108,1,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
109,0,2349,76,2334,61,2304,45,0,791,560,998,556,484,184,1125
112,1,2348,77,2333,62,2303,45,0,791,560,997,556,483,184,1125
113,1,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
114,1,2348,74,2332,58,2303,45,0,791,560,997,556,483,184,1125
115,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
116,0,2348,75,2332,59,2303,45,0,791,560,997,556,483,184,1125
119,1,2348,77,2332,61,2303,45,0,791,560,997,556,483,184,1125
120,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
121,0,2348,74,2333,59,2303,45,0,791,560,997,556,483,184,1125
122,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
123,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
126,0,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
127,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
128,1,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
129,0,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
130,0,2348,77,2332,61,2303,45,0,791,560,997,556,483,184,1125
133,0,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
134,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
135,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
136,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
137,0,2348,78,2332,62,2303,45,0,791,560,997,556,483,184,1125
140,0,2348,77,2333,62,2303,45,0,791,560,997,556,483,184,1125
141,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
142,0,2348,77,2332,61,2303,45,0,791,560,997,556,483,184,1125
143,0,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
144,0,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
147,0,2348,75,2332,59,2303,45,0,791,560,997,556,483,184,1125
148,0,2348,75,2332,59,2303,45,0,791,560,997,556,483,184,1125
149,0,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
150,0,2348,77,2332,61,2303,45,0,791,560,997,556,483,184,1125
151,0,2348,75,2332,59,2303,45,0,791,560,997,556,483,184,1125
154,0,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
155,0,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
156,0,2348,74,2333,59,2303,45,0,791,560,997,556,483,184,1125
157,0,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
158,0,2348,74,2332,58,2303,45,0,791,560,997,556,483,184,1125
161,0,2348,74,2333,59,2303,45,0,791,560,997,556,483,184,1125
162,0,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
163,1,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
164,0,2348,74,2333,59,2303,45,0,791,560,997,556,483,184,1125
165,0,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
168,1,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
169,1,2348,74,2333,59,2303,45,0,791,560,997,556,483,184,1125
170,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
171,1,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
172,0,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
175,0,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
176,0,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
177,0,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
178,1,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
179,0,2348,74,2333,59,2303,45,0,791,560,997,556,483,184,1125
182,0,2348,75,2332,59,2303,45,0,791,560,997,556,483,184,1125
183,1,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
184,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
185,0,2348,77,2332,61,2303,45,0,791,560,997,556,483,184,1125
186,0,2348,74,2333,59,2303,45,0,791,560,997,556,483,184,1125
189,0,2348,74,2333,59,2303,45,0,791,560,997,556,483,184,1125
190,0,2348,74,2333,59,2303,45,0,791,560,997,556,483,184,1125
191,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
192,0,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
193,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
196,0,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
197,0,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
198,0,2348,77,2332,61,2303,45,0,791,560,997,556,483,184,1125
199,0,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
200,0,2348,75,2332,59,2303,45,0,791,560,997,556,483,184,1125
203,0,2348,77,2332,61,2303,45,0,791,560,997,556,483,184,1125
204,0,2348,74,2333,59,2303,45,0,791,560,997,556,483,184,1125
205,1,2348,78,2332,62,2303,45,0,791,560,997,556,483,184,1125
206,0,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
207,0,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
210,0,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
211,1,2348,75,2332,59,2303,45,0,791,560,997,556,483,184,1125
212,0,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
213,0,2348,74,2333,59,2303,45,0,791,560,997,556,483,184,1125
214,0,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
217,0,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
218,1,2348,73,2333,58,2303,45,0,791,560,997,556,483,184,1125
219,0,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
220,0,2348,77,2333,62,2303,45,0,791,560,997,556,483,184,1125
221,0,2348,75,2332,59,2303,45,0,791,560,997,556,483,184,1125
224,0,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
225,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
226,1,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
227,0,2348,77,2332,61,2303,45,0,791,560,997,556,483,184,1125
228,1,2348,75,2332,59,2303,45,0,791,560,997,556,483,184,1125
231,0,2348,74,2333,59,2303,45,0,791,560,997,556,483,184,1125
232,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
233,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
234,0,2348,77,2332,61,2303,45,0,791,560,997,556,483,184,1125
235,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
238,0,2348,75,2332,59,2303,45,0,791,560,997,556,483,184,1125
239,1,2348,77,2332,61,2303,45,0,791,560,997,556,483,184,1125
240,0,2348,75,2332,59,2303,45,0,791,560,997,556,483,184,1125
241,0,2348,74,2333,59,2303,45,0,791,560,997,556,483,184,1125
242,1,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
245,1,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
246,0,2348,77,2332,61,2303,45,0,791,560,997,556,483,184,1125
247,0,2348,74,2333,59,2303,45,0,791,560,997,556,483,184,1125
248,0,2348,77,2333,62,2303,45,0,791,560,997,556,483,184,1125
249,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
252,0,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
253,1,2348,75,2332,59,2303,45,0,791,560,997,556,483,184,1125
254,0,2348,77,2332,61,2303,45,0,791,560,997,556,483,184,1125
255,1,2348,75,2332,59,2303,45,0,791,560,997,556,483,184,1125
256,0,2348,73,2333,58,2303,45,0,791,560,997,556,483,184,1125
259,1,2348,77,2332,61,2303,45,0,791,560,997,556,483,184,1125
260,0,2348,75,2332,59,2303,45,0,791,560,997,556,483,184,1125
261,0,2348,74,2332,58,2303,45,0,791,560,997,556,483,184,1125
262,0,2348,77,2332,61,2303,45,0,791,560,997,556,483,184,1125
263,0,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
266,1,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
267,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
268,1,2348,73,2333,58,2303,45,0,791,560,997,556,483,184,1125
269,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
270,0,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
273,0,2348,78,2332,62,2303,45,0,791,560,997,556,483,184,1125
274,0,2348,74,2333,59,2303,45,0,791,560,997,556,483,184,1125
275,1,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
276,1,2348,74,2333,59,2303,45,0,791,560,997,556,483,184,1125
277,0,2348,77,2332,61,2303,45,0,791,560,997,556,483,184,1125
280,0,2348,74,2333,59,2303,45,0,791,560,997,556,483,184,1125
281,0,2348,75,2332,59,2303,45,0,791,560,997,556,483,184,1125
282,1,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
283,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
284,0,2348,77,2333,62,2303,45,0,791,560,997,556,483,184,1125
287,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
288,0,2348,77,2332,61,2303,45,0,791,560,997,556,483,184,1125
289,0,2348,78,2332,62,2303,45,0,791,560,997,556,483,184,1125
290,1,2348,75,2332,59,2303,45,0,791,560,997,556,483,184,1125
291,0,2348,74,2333,59,2303,45,0,791,560,997,556,483,184,1125
294,0,2348,74,2333,59,2303,45,0,791,560,997,556,483,184,1125
295,1,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
296,0,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
297,1,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
298,1,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
301,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
302,1,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
303,1,2348,74,2333,59,2303,45,0,791,560,997,556,483,184,1125
304,0,2348,75,2332,59,2303,45,0,791,560,997,556,483,184,1125
305,0,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
308,0,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
309,0,2348,75,2332,59,2303,45,0,791,560,997,556,483,184,1125
310,0,2348,74,2332,58,2303,45,0,791,560,997,556,483,184,1125
311,1,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
312,0,2348,73,2333,58,2303,45,0,791,560,997,556,483,184,1125
315,0,2348,75,2332,59,2303,45,0,791,560,997,556,483,184,1125
316,1,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
317,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
318,0,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
319,0,2348,77,2332,61,2303,45,0,791,560,997,556,483,184,1125
322,0,2348,77,2332,61,2303,45,0,791,560,997,556,483,184,1125
323,0,2348,75,2332,59,2303,45,0,791,560,997,556,483,184,1125
324,0,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
325,0,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
326,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
329,0,2348,77,2332,61,2303,45,0,791,560,997,556,483,184,1125
330,1,2348,74,2332,58,2303,45,0,791,560,997,556,483,184,1125
331,0,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
332,0,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
333,0,2348,77,2332,61,2303,45,0,791,560,997,556,483,184,1125
336,0,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
337,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
338,1,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
339,0,2348,78,2332,62,2303,45,0,791,560,997,556,483,184,1125
340,0,2348,74,2333,59,2303,45,0,791,560,997,556,483,184,1125
343,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
344,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
345,1,2348,73,2333,58,2303,45,0,791,560,997,556,483,184,1125
346,0,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
347,0,2348,77,2332,61,2303,45,0,791,560,997,556,483,184,1125
350,0,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
351,0,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
352,1,2348,77,2332,61,2303,45,0,791,560,997,556,483,184,1125
353,1,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
354,1,2348,75,2333,60,2303,45,0,791,560,997,556,483,184,1125
357,1,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
358,1,2348,76,2332,60,2303,45,0,791,560,997,556,483,184,1125
359,0,2348,77,2332,61,2303,45,0,791,560,997,556,483,184,1125
360,1,2348,76,2333,61,2303,45,0,791,560,997,556,483,184,1125
361,0,2348,77,2332,61,2303,45,0,791,560,997,556,483,184,1125
364,0,2348,73,2333,58,2303,45,0,791,560,997,556,483,184,1125
