Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,7850,0,0,7850,1
1,7684,10,364,8038,0
2,6119,1,1920,8038,1
3,6119,1,1920,8038,1
7,7631,10,417,8038,0
8,7631,10,417,8038,0
9,7631,10,417,8038,0
10,6119,1,1920,8038,1
14,7610,10,438,8038,0
15,7610,10,438,8038,0
16,7610,10,438,8038,0
17,7610,10,438,8038,0
21,6119,1,1920,8038,1
22,6119,1,1920,8038,1
23,7546,10,502,8038,0
24,7546,10,502,8038,0
28,6119,1,1920,8038,1
29,6119,1,1920,8038,1
30,6119,1,1921,8039,1
31,7417,10,629,8036,0
35,6119,1,1918,8036,1
36,6119,1,1916,8034,1
37,7329,10,713,8032,0
38,7329,10,712,8031,0
42,6119,1,1913,8031,1
43,7329,10,709,8028,0
44,6119,1,1908,8026,1
45,6119,1,1898,8016,1
49,7258,12,762,8008,0
50,6119,1,1875,7993,1
51,6119,1,1857,7975,1
52,6119,1,1846,7964,1
56,7135,15,830,7950,0
57,6119,1,1826,7944,1
58,7135,15,807,7927,0
59,7135,15,793,7913,0
63,7135,15,783,7903,0
64,6119,1,1770,7888,1
65,6119,1,1752,7870,1
66,6119,1,1736,7854,1
70,7128,15,731,7844,0
71,7128,15,721,7834,0
72,7128,15,707,7820,0
73,7128,15,703,7816,0
77,7128,13,695,7810,0
78,7128,12,683,7799,0
79,6119,1,1674,7792,1
80,7128,12,670,7786,0
84,7128,12,667,7783,0
85,6119,1,1659,7777,1
86,7128,12,656,7772,0
87,6119,1,1648,7766,1
91,6119,1,1643,7761,1
92,6119,1,1637,7755,1
93,7128,14,635,7749,0
94,6119,1,1626,7744,1
98,7128,14,627,7741,0
99,7128,14,624,7738,0
100,6119,1,1616,7734,1
101,7128,14,615,7729,0
105,7128,14,611,7725,0
106,6119,1,1608,7726,1
107,7128,13,606,7721,0
108,7128,13,602,7717,0
112,7128,12,598,7714,0
113,6119,1,1595,7713,1
114,6119,1,1593,7711,1
115,7128,13,593,7708,0
119,6119,1,1590,7708,1
120,6119,1,1588,7706,1
121,7128,14,590,7704,0
122,7128,14,588,7702,0
126,7128,14,587,7701,0
127,7128,13,587,7702,0
128,7128,12,585,7701,0
129,7128,12,585,7701,0
133,7128,12,584,7700,0
134,7128,12,583,7699,0
135,6119,1,1579,7697,1
136,7128,12,581,7697,0
140,6119,1,1579,7697,1
141,7128,12,580,7696,0
142,7128,12,580,7696,0
143,7128,12,580,7696,0
147,7128,12,580,7696,0
148,6119,1,1578,7696,1
149,6119,1,1578,7696,1
150,7128,12,580,7696,0
154,7128,12,580,7696,0
155,6119,1,1578,7696,1
156,7128,12,580,7696,0
157,6119,1,1577,7695,1
161,6119,1,1577,7695,1
162,7128,12,579,7695,0
163,7128,12,579,7695,0
164,7128,12,579,7695,0
168,7128,12,578,7694,0
169,7128,12,577,7693,0
170,6119,1,1575,7693,1
171,6119,1,1575,7693,1
175,7128,12,577,7693,0
176,7128,12,577,7693,0
177,7128,12,577,7693,0
178,7128,12,577,7693,0
182,7128,12,577,7693,0
183,7128,12,577,7693,0
184,7128,12,577,7693,0
185,7128,12,577,7693,0
189,7128,12,577,7693,0
190,7128,12,577,7693,0
191,7128,12,577,7693,0
192,7128,12,577,7693,0
196,7128,12,577,7693,0
197,7128,12,577,7693,0
198,6119,1,1576,7694,1
199,7128,11,577,7694,0
203,7128,11,577,7694,0
204,7128,11,577,7694,0
205,6119,1,1576,7694,1
206,7128,11,577,7694,0
210,7128,11,576,7693,0
211,7128,11,576,7693,0
212,7128,11,576,7693,0
213,7128,11,576,7693,0
217,7128,11,576,7693,0
218,7128,11,576,7693,0
219,7128,11,576,7693,0
220,7128,11,576,7693,0
224,6119,1,1575,7693,1
225,7128,11,576,7693,0
226,6119,1,1575,7693,1
227,6119,1,1575,7693,1
231,7128,11,576,7693,0
232,7128,11,576,7693,0
233,7128,11,576,7693,0
234,7128,11,576,7693,0
238,7128,11,576,7693,0
239,7128,11,576,7693,0
240,7128,11,576,7693,0
241,6119,1,1575,7693,1
245,7128,11,576,7693,0
246,7128,11,576,7693,0
247,7128,11,576,7693,0
248,6119,1,1575,7693,1
252,6119,1,1575,7693,1
253,7128,11,576,7693,0
254,7128,11,576,7693,0
255,6119,1,1575,7693,1
259,7128,11,576,7693,0
260,6119,1,1575,7693,1
261,6119,1,1575,7693,1
262,7128,11,576,7693,0
266,6119,1,1575,7693,1
267,6119,1,1575,7693,1
268,7128,11,576,7693,0
269,7128,11,576,7693,0
273,7128,11,576,7693,0
274,6119,1,1575,7693,1
275,7128,11,576,7693,0
276,7128,11,576,7693,0
280,7128,11,576,7693,0
281,7128,11,576,7693,0
282,7128,11,576,7693,0
283,7128,11,576,7693,0
287,6119,1,1575,7693,1
288,7128,11,576,7693,0
289,7128,11,576,7693,0
290,7128,11,576,7693,0
294,7128,11,576,7693,0
295,7128,11,576,7693,0
