Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,7859,0,0,7859,1
1,7684,6,379,8057,0
2,6047,1,2011,8057,1
3,6047,1,2011,8057,1
7,7643,6,420,8057,0
8,7643,6,420,8057,0
9,7643,6,420,8057,0
10,6047,1,2011,8057,1
14,7627,6,437,8058,0
15,7627,6,437,8058,0
16,7627,6,437,8058,0
17,7627,6,437,8058,0
21,6047,1,2012,8058,1
22,6047,1,2012,8058,1
23,7578,6,486,8058,0
24,7578,6,486,8058,0
28,6047,1,2011,8057,1
29,6047,1,2010,8056,1
30,6047,1,2009,8055,1
31,7429,7,633,8055,0
35,6047,1,2009,8055,1
36,6047,1,2005,8051,1
37,7338,7,720,8051,0
38,7338,7,718,8049,0
42,6047,1,2004,8050,1
43,7338,7,718,8049,0
44,6047,1,2001,8047,1
45,6047,1,1993,8039,1
49,7262,10,775,8027,0
50,6047,1,1967,8013,1
51,6047,1,1949,7995,1
52,6047,1,1935,7981,1
56,7136,13,842,7965,0
57,6047,1,1906,7952,1
58,7136,13,816,7939,0
59,7136,13,798,7921,0
63,7136,13,783,7906,0
64,6047,1,1842,7888,1
65,6047,1,1826,7872,1
66,6047,1,1816,7862,1
70,7121,13,741,7849,0
71,7121,13,732,7840,0
72,7121,13,720,7828,0
73,7121,13,707,7815,0
77,7121,12,694,7803,0
78,7121,12,688,7797,0
79,6047,1,1745,7791,1
80,7121,10,669,7780,0
84,7121,10,656,7767,0
85,6047,1,1714,7760,1
86,7121,10,641,7752,0
87,6047,1,1698,7744,1
91,6047,1,1694,7740,1
92,6047,1,1688,7734,1
93,7121,13,623,7731,0
94,6047,1,1681,7727,1
98,7121,13,619,7727,0
99,7121,13,612,7720,0
100,6047,1,1670,7716,1
101,7121,13,605,7713,0
105,7121,13,601,7709,0
106,6047,1,1663,7709,1
107,7121,13,597,7705,0
108,7121,12,595,7704,0
112,7121,11,594,7704,0
113,6047,1,1656,7702,1
114,6047,1,1654,7700,1
115,7121,11,587,7697,0
119,6047,1,1651,7697,1
120,6047,1,1648,7694,1
121,7121,13,584,7692,0
122,7121,13,584,7692,0
126,7121,13,582,7690,0
127,7121,11,582,7692,0
128,7121,11,581,7691,0
129,7121,10,581,7692,0
133,7121,9,580,7692,0
134,7121,9,580,7692,0
135,6048,2,1644,7690,1
136,7121,9,577,7689,0
140,6048,2,1643,7689,1
141,7121,9,577,7689,0
142,7121,9,577,7689,0
143,7121,9,577,7689,0
147,7121,9,575,7687,0
148,6048,2,1640,7686,1
149,6048,2,1640,7686,1
150,7121,9,573,7685,0
154,7121,9,573,7685,0
155,6048,2,1638,7684,1
156,7121,9,571,7683,0
157,6048,2,1636,7682,1
161,6048,2,1636,7682,1
162,7121,9,570,7682,0
163,7121,9,570,7682,0
164,7121,9,570,7682,0
168,7121,9,570,7682,0
169,7121,9,570,7682,0
170,6048,2,1636,7682,1
171,6048,2,1635,7681,1
175,7121,9,569,7681,0
176,7121,9,569,7681,0
177,7121,9,568,7680,0
178,7121,9,568,7680,0
182,7121,9,568,7680,0
183,7121,9,568,7680,0
184,7121,9,568,7680,0
185,7121,9,568,7680,0
189,7121,9,568,7680,0
190,7121,9,568,7680,0
191,7121,9,568,7680,0
192,7121,9,568,7680,0
196,7121,9,568,7680,0
197,7121,9,568,7680,0
198,6048,2,1634,7680,1
199,7121,9,568,7680,0
203,7121,9,568,7680,0
204,7121,9,568,7680,0
205,6048,2,1634,7680,1
206,7121,9,568,7680,0
210,7121,9,568,7680,0
211,7121,9,568,7680,0
212,7121,9,568,7680,0
213,7121,9,568,7680,0
217,7121,9,568,7680,0
218,7121,9,568,7680,0
219,7121,9,568,7680,0
220,7121,9,568,7680,0
224,6048,2,1634,7680,1
225,7121,9,568,7680,0
226,6048,2,1634,7680,1
227,6048,2,1634,7680,1
231,7121,9,568,7680,0
232,7121,9,568,7680,0
233,7121,9,568,7680,0
234,7121,9,568,7680,0
238,7121,9,568,7680,0
239,7121,9,568,7680,0
240,7121,9,568,7680,0
241,6048,2,1634,7680,1
245,7121,9,568,7680,0
246,7121,9,568,7680,0
247,7121,9,568,7680,0
248,6048,2,1634,7680,1
252,6048,2,1634,7680,1
253,7121,9,568,7680,0
254,7121,9,568,7680,0
255,6048,2,1634,7680,1
259,7121,9,568,7680,0
260,6048,2,1634,7680,1
261,6048,2,1634,7680,1
262,7121,9,568,7680,0
266,6048,2,1634,7680,1
267,6048,2,1634,7680,1
268,7121,10,568,7679,0
269,7121,10,568,7679,0
273,7121,10,568,7679,0
274,6048,2,1633,7679,1
275,7121,10,568,7679,0
276,7121,10,568,7679,0
280,7121,10,568,7679,0
281,7121,9,568,7680,0
282,7121,9,568,7680,0
283,7121,9,568,7680,0
287,6048,2,1634,7680,1
288,7121,9,568,7680,0
289,7121,9,568,7680,0
290,7121,9,568,7680,0
294,7121,9,568,7680,0
295,7121,9,568,7680,0
296,6048,2,1634,7680,1
297,6048,2,1634,7680,1
301,7121,9,568,7680,0
302,7121,9,568,7680,0
303,6048,2,1634,7680,1
304,6048,2,1634,7680,1
308,6048,2,1634,7680,1
309,6048,2,1634,7680,1
310,6048,2,1631,7677,1
311,6048,2,1631,7677,1
315,6048,2,1630,7676,1
316,7095,13,594,7676,0
317,7095,13,594,7676,0
318,7095,13,594,7676,0
322,7095,13,594,7676,0
323,6048,2,1630,7676,1
324,7095,13,592,7674,0
325,7095,13,591,7673,0
329,7095,11,589,7673,0
330,6048,2,1627,7673,1
331,7095,11,588,7672,0
332,7095,11,587,7671,0
336,6048,2,1626,7672,1
337,7095,10,587,7672,0
338,7095,10,587,7672,0
339,7095,10,587,7672,0
343,7095,9,587,7673,0
344,7095,9,587,7673,0
345,7095,9,586,7672,0
346,7095,9,585,7671,0
350,6048,2,1624,7670,1
351,7095,9,584,7670,0
352,7095,9,583,7669,0
353,7095,9,583,7669,0
357,7095,9,581,7667,0
358,6048,2,1621,7667,1
359,7095,9,581,7667,0
360,7095,9,581,7667,0
364,7095,9,581,7667,0
365,6048,2,1621,7667,1
