Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,9567,0,0,9567,1
1,9451,20,293,9724,0
2,7701,1,2024,9724,1
3,7701,1,2024,9724,1
7,9421,20,323,9724,0
8,9421,20,323,9724,0
9,9421,20,323,9724,0
10,7702,2,2025,9725,1
14,9405,20,340,9725,0
15,9405,20,340,9725,0
16,9405,20,340,9725,0
17,9405,20,341,9726,0
21,7703,3,2027,9727,1
22,7703,3,2027,9727,1
23,9363,20,384,9727,0
24,9363,20,384,9727,0
28,7703,3,2027,9727,1
29,7703,3,2027,9727,1
30,7703,3,2026,9726,1
31,9240,21,507,9726,0
35,7703,3,2026,9726,1
36,7703,3,2024,9724,1
37,9150,23,595,9722,0
38,9150,23,593,9720,0
42,7703,3,2020,9720,1
43,9150,23,592,9719,0
44,7703,3,2016,9716,1
45,7703,3,2013,9713,1
49,9070,25,658,9703,0
50,7703,3,1992,9692,1
51,7703,3,1985,9685,1
52,7703,3,1967,9667,1
56,8947,29,730,9648,0
57,7703,3,1934,9634,1
58,8947,29,699,9617,0
59,8947,29,682,9600,0
63,8947,29,666,9584,0
64,7703,3,1869,9569,1
65,7703,3,1857,9557,1
66,7703,3,1848,9548,1
70,8940,27,618,9531,0
71,8940,27,606,9519,0
72,8940,27,597,9510,0
73,8940,27,584,9497,0
77,8940,27,574,9487,0
78,8940,25,569,9484,0
79,7703,3,1780,9480,1
80,8940,23,556,9473,0
84,8940,23,549,9466,0
85,7703,3,1758,9458,1
86,8940,23,534,9451,0
87,7703,3,1749,9449,1
91,7703,3,1744,9444,1
92,7703,3,1738,9438,1
93,8940,26,521,9435,0
94,7703,3,1732,9432,1
98,8940,26,516,9430,0
99,8940,26,514,9428,0
100,7703,3,1725,9425,1
101,8940,26,510,9424,0
105,8940,26,505,9419,0
106,7703,3,1719,9419,1
107,8940,25,502,9417,0
108,8940,25,500,9415,0
112,8940,24,498,9414,0
113,7703,3,1711,9411,1
114,7703,3,1711,9411,1
115,8940,25,495,9410,0
119,7703,3,1708,9408,1
120,7703,3,1705,9405,1
121,8940,26,489,9403,0
122,8940,26,489,9403,0
126,8940,26,489,9403,0
127,8940,25,489,9404,0
128,8940,24,488,9404,0
129,8940,23,487,9404,0
133,8940,23,486,9403,0
134,8940,22,486,9404,0
135,7704,4,1703,9403,1
136,8940,22,485,9403,0
140,7704,4,1703,9403,1
141,8940,22,485,9403,0
142,8940,22,485,9403,0
143,8940,22,485,9403,0
147,8940,22,485,9403,0
148,7704,4,1703,9403,1
149,7704,4,1702,9402,1
150,8940,22,483,9401,0
154,8940,22,483,9401,0
155,7704,4,1701,9401,1
156,8940,22,483,9401,0
157,7704,4,1701,9401,1
161,7704,4,1701,9401,1
162,8940,22,483,9401,0
163,8940,22,483,9401,0
164,8940,22,483,9401,0
168,8940,22,483,9401,0
169,8940,22,483,9401,0
170,7704,4,1701,9401,1
171,7704,4,1701,9401,1
175,8940,22,483,9401,0
176,8940,22,483,9401,0
177,8940,22,482,9400,0
178,8940,22,482,9400,0
182,8940,22,481,9399,0
183,8940,22,481,9399,0
184,8940,22,481,9399,0
185,8940,22,481,9399,0
189,8940,22,481,9399,0
190,8940,22,481,9399,0
191,8940,22,481,9399,0
192,8940,22,481,9399,0
196,8940,20,481,9401,0
197,8940,20,481,9401,0
198,7704,4,1701,9401,1
199,8940,20,481,9401,0
203,8940,20,481,9401,0
204,8940,20,481,9401,0
205,7704,4,1701,9401,1
206,8940,20,481,9401,0
210,8940,20,481,9401,0
211,8940,20,481,9401,0
212,8940,20,481,9401,0
213,8940,20,481,9401,0
217,8940,20,480,9400,0
218,8940,20,480,9400,0
219,8940,20,480,9400,0
220,8940,20,480,9400,0
224,7705,5,1700,9400,1
225,8940,20,480,9400,0
226,7705,5,1700,9400,1
227,7705,5,1700,9400,1
231,8940,20,480,9400,0
232,8940,20,480,9400,0
233,8940,20,480,9400,0
234,8940,20,480,9400,0
238,8940,20,480,9400,0
239,8940,20,480,9400,0
240,8940,20,480,9400,0
241,7705,5,1700,9400,1
245,8940,20,480,9400,0
246,8940,20,480,9400,0
247,8940,20,480,9400,0
248,7705,5,1700,9400,1
252,7705,5,1700,9400,1
253,8940,20,480,9400,0
254,8940,20,480,9400,0
255,7705,5,1700,9400,1
259,8940,20,480,9400,0
260,7705,5,1700,9400,1
261,7705,5,1700,9400,1
262,8940,21,480,9399,0
266,7705,5,1699,9399,1
267,7705,5,1699,9399,1
268,8940,22,480,9398,0
269,8940,22,480,9398,0
273,8940,22,480,9398,0
274,7705,5,1698,9398,1
