Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,9641,0,0,9641,1
1,9520,14,308,9814,0
2,7689,0,2125,9814,1
3,7689,0,2125,9814,1
7,9489,14,339,9814,0
8,9489,14,339,9814,0
9,9489,14,339,9814,0
10,7690,1,2125,9814,1
14,9472,14,356,9814,0
15,9472,14,356,9814,0
16,9472,14,356,9814,0
17,9472,14,356,9814,0
21,7690,1,2125,9814,1
22,7690,1,2125,9814,1
23,9427,14,401,9814,0
24,9427,14,401,9814,0
28,7690,1,2125,9814,1
29,7690,1,2125,9814,1
30,7690,1,2124,9813,1
31,9300,14,527,9813,0
35,7690,1,2123,9812,1
36,7690,1,2123,9812,1
37,9201,15,625,9811,0
38,9201,15,625,9811,0
42,7690,1,2121,9810,1
43,9201,15,623,9809,0
44,7690,1,2115,9804,1
45,7690,1,2109,9798,1
49,9141,17,664,9788,0
50,7690,1,2094,9783,1
51,7690,1,2082,9771,1
52,7690,1,2065,9754,1
56,8999,21,760,9738,0
57,7690,1,2033,9722,1
58,8999,21,727,9705,0
59,8999,21,712,9690,0
63,8999,21,702,9680,0
64,7690,1,1974,9663,1
65,7690,1,1960,9649,1
66,7690,1,1940,9629,1
70,8992,23,648,9617,0
71,8992,23,640,9609,0
72,8992,23,629,9598,0
73,8992,23,619,9588,0
77,8992,22,609,9579,0
78,8992,21,599,9570,0
79,7690,1,1875,9564,1
80,8992,19,583,9556,0
84,8992,19,575,9548,0
85,7690,1,1851,9540,1
86,8992,19,561,9534,0
87,7690,1,1841,9530,1
91,7690,1,1839,9528,1
92,7690,1,1837,9526,1
93,8992,21,551,9522,0
94,7690,1,1831,9520,1
98,8992,21,546,9517,0
99,8992,21,545,9516,0
100,7690,1,1827,9516,1
101,8992,20,540,9512,0
105,8992,20,536,9508,0
106,7690,1,1817,9506,1
107,8992,20,532,9504,0
108,8992,20,528,9500,0
112,8992,20,526,9498,0
113,7690,1,1808,9497,1
114,7690,1,1808,9497,1
115,8992,20,524,9496,0
119,7690,1,1805,9494,1
120,7690,1,1804,9493,1
121,8992,21,521,9492,0
122,8992,21,519,9490,0
126,8992,20,518,9490,0
127,8992,20,518,9490,0
128,8992,20,514,9486,0
129,8992,19,514,9487,0
133,8992,19,514,9487,0
134,8992,18,513,9487,0
135,7690,1,1798,9487,1
136,8992,18,511,9485,0
140,7690,1,1795,9484,1
141,8992,18,509,9483,0
142,8992,18,509,9483,0
143,8992,18,509,9483,0
147,8992,18,509,9483,0
148,7690,1,1794,9483,1
149,7690,1,1793,9482,1
150,8992,18,508,9482,0
154,8992,18,508,9482,0
155,7690,1,1793,9482,1
156,8992,18,508,9482,0
157,7690,1,1793,9482,1
161,7690,1,1791,9480,1
162,8992,20,506,9478,0
163,8992,20,506,9478,0
164,8992,20,506,9478,0
168,8992,19,505,9478,0
169,8992,19,505,9478,0
170,7690,1,1790,9479,1
171,7690,1,1790,9479,1
175,8992,19,504,9477,0
176,8992,19,504,9477,0
177,8992,19,504,9477,0
178,8992,18,504,9478,0
182,8992,18,504,9478,0
183,8992,18,504,9478,0
184,8992,18,504,9478,0
185,8992,17,504,9479,0
189,8992,17,504,9479,0
190,8992,17,504,9479,0
191,8992,17,504,9479,0
192,8992,17,504,9479,0
196,8992,17,504,9479,0
197,8992,16,504,9480,0
198,7690,1,1791,9480,1
199,8992,16,504,9480,0
203,8992,16,504,9480,0
204,8992,16,504,9480,0
205,7690,1,1791,9480,1
206,8992,16,504,9480,0
210,8992,16,504,9480,0
211,8992,16,504,9480,0
212,8992,16,504,9480,0
213,8992,16,504,9480,0
217,8992,16,503,9479,0
218,8992,16,503,9479,0
219,8992,16,503,9479,0
220,8992,16,503,9479,0
224,7690,1,1790,9479,1
225,8992,16,503,9479,0
226,7690,1,1790,9479,1
227,7690,1,1789,9478,1
231,8992,16,502,9478,0
232,8992,16,502,9478,0
233,8992,16,502,9478,0
234,8992,16,502,9478,0
238,8992,16,502,9478,0
239,8992,16,502,9478,0
240,8992,16,502,9478,0
241,7690,1,1789,9478,1
245,8992,16,502,9478,0
246,8992,16,502,9478,0
247,8992,16,502,9478,0
248,7690,1,1789,9478,1
252,7690,1,1789,9478,1
253,8992,16,502,9478,0
254,8992,16,502,9478,0
255,7690,1,1789,9478,1
259,8992,16,502,9478,0
260,7690,1,1789,9478,1
261,7690,1,1789,9478,1
262,8992,16,502,9478,0
266,7690,1,1789,9478,1
267,7690,1,1788,9477,1
268,8992,18,502,9476,0
269,8992,18,502,9476,0
273,8992,18,502,9476,0
274,7690,1,1788,9477,1
275,8992,17,502,9477,0
276,8992,17,502,9477,0
280,8992,17,502,9477,0
281,8992,17,502,9477,0
282,8992,16,502,9478,0
283,8992,16,502,9478,0
287,7690,1,1789,9478,1
288,8992,16,502,9478,0
289,8992,16,502,9478,0
290,8992,16,502,9478,0
294,8992,16,502,9478,0
295,8992,16,502,9478,0
296,7690,1,1789,9478,1
297,7690,1,1789,9478,1
301,8992,16,502,9478,0
302,8992,16,502,9478,0
303,7690,1,1789,9478,1
304,7690,1,1789,9478,1
308,7690,1,1789,9478,1
309,7690,1,1788,9477,1
310,7690,1,1787,9476,1
311,7690,1,1785,9474,1
315,7690,1,1784,9473,1
316,8972,23,522,9471,0
317,8972,23,522,9471,0
318,8972,23,521,9470,0
322,8972,23,519,9468,0
323,7690,1,1779,9468,1
324,8972,22,517,9467,0
325,8972,22,516,9466,0
329,8972,21,515,9466,0
330,7690,1,1778,9467,1
331,8972,20,515,9467,0
332,8972,20,515,9467,0
336,7690,1,1777,9466,1
337,8972,20,514,9466,0
338,8972,20,514,9466,0
339,8972,19,514,9467,0
343,8972,19,514,9467,0
344,8972,18,514,9468,0
345,8972,18,514,9468,0
346,8972,18,513,9467,0
350,7690,1,1778,9467,1
351,8972,17,512,9467,0
352,8972,17,511,9466,0
353,8972,17,511,9466,0
357,8972,17,511,9466,0
358,7690,1,1777,9466,1
359,8972,17,511,9466,0
360,8972,17,510,9465,0
364,8972,17,510,9465,0
365,7690,1,1776,9465,1
