Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,7921,0,0,7921,1
1,7747,10,368,8105,0
2,6116,4,1993,8105,1
3,6116,4,1993,8105,1
7,7704,10,411,8105,0
8,7704,10,411,8105,0
9,7704,10,411,8105,0
10,6116,4,1993,8105,1
14,7684,10,431,8105,0
15,7684,10,431,8105,0
16,7684,10,431,8105,0
17,7684,10,431,8105,0
21,6116,4,1993,8105,1
22,6116,4,1993,8105,1
23,7628,10,487,8105,0
24,7628,10,486,8104,0
28,6116,4,1992,8104,1
29,6116,4,1992,8104,1
30,6116,4,1991,8103,1
31,7502,11,611,8102,0
35,6116,4,1989,8101,1
36,6116,4,1989,8101,1
37,7407,12,705,8100,0
38,7407,12,703,8098,0
42,6116,4,1986,8098,1
43,7407,12,695,8090,0
44,6116,4,1977,8089,1
45,6116,4,1970,8082,1
49,7338,14,748,8072,0
50,6116,4,1944,8056,1
51,6116,4,1934,8046,1
52,6116,4,1921,8033,1
56,7207,19,823,8011,0
57,6116,4,1888,8000,1
58,7207,19,797,7985,0
59,7207,19,778,7966,0
63,7207,18,764,7953,0
64,6116,4,1827,7939,1
65,6116,4,1815,7927,1
66,6116,4,1804,7916,1
70,7199,19,721,7901,0
71,7199,19,708,7888,0
72,7199,18,694,7875,0
73,7199,18,684,7865,0
77,7199,17,674,7856,0
78,7199,15,665,7849,0
79,6116,4,1730,7842,1
80,7199,14,647,7832,0
84,7199,14,638,7823,0
85,6116,4,1704,7816,1
86,7199,14,627,7812,0
87,6116,4,1695,7807,1
91,6116,4,1685,7797,1
92,6116,4,1680,7792,1
93,7199,17,607,7789,0
94,6116,4,1676,7788,1
98,7199,18,600,7781,0
99,7199,17,597,7779,0
100,6116,4,1664,7776,1
101,7199,17,593,7775,0
105,7199,17,589,7771,0
106,6116,4,1656,7768,1
107,7199,16,584,7767,0
108,7199,16,582,7765,0
112,7199,15,582,7766,0
113,6116,4,1654,7766,1
114,6116,4,1653,7765,1
115,7199,16,577,7760,0
119,6116,4,1644,7756,1
120,6116,4,1644,7756,1
121,7199,18,569,7750,0
122,7199,17,569,7751,0
126,7199,17,566,7748,0
127,7199,15,566,7750,0
128,7199,15,565,7749,0
129,7199,14,564,7749,0
133,7199,14,562,7747,0
134,7199,14,562,7747,0
135,6116,4,1633,7745,1
136,7199,14,560,7745,0
140,6116,4,1633,7745,1
141,7199,14,560,7745,0
142,7199,14,560,7745,0
143,7199,14,560,7745,0
147,7199,14,559,7744,0
148,6116,4,1632,7744,1
149,6116,4,1632,7744,1
150,7199,13,558,7744,0
154,7199,13,558,7744,0
155,6116,4,1630,7742,1
156,7199,13,556,7742,0
157,6116,4,1629,7741,1
161,6116,4,1629,7741,1
162,7199,15,555,7739,0
163,7199,14,555,7740,0
164,7199,14,555,7740,0
168,7199,13,554,7740,0
169,7199,13,554,7740,0
170,6116,4,1628,7740,1
171,6116,4,1628,7740,1
175,7199,13,554,7740,0
176,7199,13,554,7740,0
177,7199,13,554,7740,0
178,7199,13,554,7740,0
182,7199,13,553,7739,0
183,7199,13,553,7739,0
184,7199,13,553,7739,0
185,7199,12,553,7740,0
189,7199,12,553,7740,0
190,7199,12,553,7740,0
191,7199,12,553,7740,0
192,7199,12,553,7740,0
196,7199,12,553,7740,0
197,7199,11,553,7741,0
198,6116,4,1629,7741,1
199,7199,11,553,7741,0
203,7199,11,553,7741,0
204,7199,11,553,7741,0
205,6116,4,1629,7741,1
206,7199,11,553,7741,0
210,7199,11,553,7741,0
211,7199,11,553,7741,0
212,7199,11,553,7741,0
213,7199,11,553,7741,0
217,7199,11,553,7741,0
218,7199,11,553,7741,0
219,7199,11,553,7741,0
220,7199,11,553,7741,0
224,6116,4,1629,7741,1
225,7199,11,553,7741,0
226,6116,4,1629,7741,1
227,6116,4,1629,7741,1
231,7199,12,553,7740,0
232,7199,12,553,7740,0
233,7199,12,553,7740,0
234,7199,12,553,7740,0
238,7199,12,553,7740,0
239,7199,12,553,7740,0
240,7199,12,553,7740,0
241,6116,4,1628,7740,1
245,7199,12,553,7740,0
246,7199,12,553,7740,0
247,7199,12,553,7740,0
248,6116,4,1628,7740,1
252,6116,4,1628,7740,1
253,7199,12,553,7740,0
254,7199,12,553,7740,0
255,6116,4,1628,7740,1
259,7199,12,553,7740,0
260,6116,4,1628,7740,1
261,6116,4,1628,7740,1
262,7199,12,553,7740,0
266,6116,4,1628,7740,1
267,6116,4,1628,7740,1
268,7199,15,553,7737,0
269,7199,14,553,7738,0
273,7199,14,553,7738,0
274,6116,4,1627,7739,1
275,7199,13,553,7739,0
276,7199,13,553,7739,0
280,7199,13,553,7739,0
281,7199,13,553,7739,0
282,7199,13,553,7739,0
283,7199,13,553,7739,0
287,6116,4,1627,7739,1
288,7199,13,553,7739,0
289,7199,13,553,7739,0
290,7199,13,553,7739,0
294,7199,12,553,7740,0
295,7199,12,553,7740,0
296,6116,4,1628,7740,1
297,6116,4,1628,7740,1
301,7199,12,553,7740,0
302,7199,12,553,7740,0
303,6116,4,1628,7740,1
304,6116,4,1628,7740,1
308,6116,4,1628,7740,1
309,6116,4,1627,7739,1
310,6116,4,1625,7737,1
311,6116,4,1622,7734,1
315,6116,4,1622,7734,1
316,7180,19,572,7733,0
317,7180,19,572,7733,0
318,7180,19,572,7733,0
322,7180,18,571,7733,0
323,6116,4,1621,7733,1
324,7180,18,570,7732,0
325,7180,18,570,7732,0
329,7180,16,570,7734,0
330,6116,4,1622,7734,1
331,7180,16,569,7733,0
332,7180,15,569,7734,0
336,6116,4,1623,7735,1
337,7180,14,567,7733,0
338,7180,14,567,7733,0
339,7180,14,567,7733,0
343,7180,14,566,7732,0
344,7180,14,566,7732,0
345,7180,14,565,7731,0
346,7180,13,565,7732,0
350,6116,4,1621,7733,1
351,7180,12,565,7733,0
352,7180,12,564,7732,0
353,7180,12,563,7731,0
357,7180,12,563,7731,0
358,6116,4,1619,7731,1
359,7180,12,563,7731,0
360,7180,12,563,7731,0
364,7180,12,563,7731,0
365,6116,4,1618,7730,1
