Day,ActiveMode,ActiveModeCounterToInactiveNorm,InactiveModeCounterToActiveNorm,ActiveNorm,Rain
0,7824,0,0,7824,1
1,7675,9,351,8017,0
2,6000,1,2018,8017,1
3,6000,1,2018,8017,1
7,7625,9,401,8017,0
8,7625,9,401,8017,0
9,7625,9,401,8017,0
10,6000,1,2018,8017,1
14,7611,9,415,8017,0
15,7611,9,415,8017,0
16,7611,9,416,8018,0
17,7611,9,416,8018,0
21,6000,1,2019,8018,1
22,6000,1,2018,8017,1
23,7565,11,462,8016,0
24,7565,11,462,8016,0
28,6001,2,2017,8016,1
29,6001,2,2017,8016,1
30,6001,2,2016,8015,1
31,7408,11,618,8015,0
35,6001,2,2015,8014,1
36,6001,2,2014,8013,1
37,7297,13,725,8009,0
38,7297,13,723,8007,0
42,6001,2,2005,8004,1
43,7297,13,716,8000,0
44,6001,2,1996,7995,1
45,6001,2,1987,7986,1
49,7221,13,766,7974,0
50,6001,2,1967,7966,1
51,6001,2,1959,7958,1
52,6001,2,1945,7944,1
56,7078,16,854,7916,0
57,6001,2,1899,7898,1
58,7078,16,820,7882,0
59,7078,16,800,7862,0
63,7078,16,788,7850,0
64,6001,2,1832,7831,1
65,6001,2,1819,7818,1
66,6001,2,1807,7806,1
70,7063,16,743,7790,0
71,7063,16,726,7773,0
72,7063,16,715,7762,0
73,7063,15,705,7753,0
77,7063,15,692,7740,0
78,7063,15,677,7725,0
79,6001,2,1717,7716,1
80,7063,15,656,7704,0
84,7063,15,650,7698,0
85,6001,2,1692,7691,1
86,7063,15,639,7687,0
87,6001,2,1685,7684,1
91,6001,2,1680,7679,1
92,6001,2,1679,7678,1
93,7063,16,630,7677,0
94,6001,2,1672,7671,1
98,7063,16,622,7669,0
99,7063,16,620,7667,0
100,6001,2,1668,7667,1
101,7063,15,615,7663,0
105,7063,15,614,7662,0
106,6001,2,1659,7658,1
107,7063,15,607,7655,0
108,7063,15,606,7654,0
112,7063,15,604,7652,0
113,6001,2,1651,7650,1
114,6001,2,1650,7649,1
115,7063,15,599,7647,0
119,6001,2,1648,7647,1
120,6001,2,1646,7645,1
121,7063,16,595,7642,0
122,7063,16,592,7639,0
126,7063,15,591,7639,0
127,7063,15,590,7638,0
128,7063,15,586,7634,0
129,7063,15,586,7634,0
133,7063,15,586,7634,0
134,7063,15,586,7634,0
135,6001,2,1636,7635,1
136,7063,14,586,7635,0
140,6001,2,1636,7635,1
141,7063,14,586,7635,0
142,7063,14,586,7635,0
143,7063,14,586,7635,0
147,7063,14,586,7635,0
148,6001,2,1635,7634,1
149,6001,2,1635,7634,1
150,7063,14,582,7631,0
154,7063,14,582,7631,0
155,6001,2,1631,7630,1
156,7063,14,580,7629,0
157,6001,2,1629,7628,1
161,6001,2,1629,7628,1
162,7063,15,579,7627,0
163,7063,15,578,7626,0
164,7063,15,578,7626,0
168,7063,15,578,7626,0
169,7063,15,578,7626,0
170,6001,2,1626,7625,1
171,6001,2,1626,7625,1
175,7063,15,577,7625,0
176,7063,15,577,7625,0
177,7063,15,577,7625,0
178,7063,15,577,7625,0
182,7063,15,577,7625,0
183,7063,14,577,7626,0
184,7063,14,577,7626,0
185,7063,13,577,7627,0
189,7063,13,577,7627,0
190,7063,13,577,7627,0
191,7063,11,577,7629,0
192,7063,11,577,7629,0
196,7063,11,577,7629,0
197,7063,11,577,7629,0
198,6001,2,1630,7629,1
199,7063,11,577,7629,0
203,7063,11,577,7629,0
204,7063,11,577,7629,0
205,6001,2,1630,7629,1
206,7063,11,577,7629,0
210,7063,11,577,7629,0
211,7063,11,577,7629,0
212,7063,11,577,7629,0
213,7063,11,577,7629,0
217,7063,11,577,7629,0
218,7063,11,577,7629,0
219,7063,11,577,7629,0
220,7063,11,577,7629,0
224,6001,2,1630,7629,1
225,7063,11,577,7629,0
226,6001,2,1630,7629,1
227,6001,2,1630,7629,1
231,7063,11,577,7629,0
232,7063,11,577,7629,0
233,7063,11,577,7629,0
234,7063,11,577,7629,0
238,7063,11,577,7629,0
239,7063,11,577,7629,0
240,7063,11,577,7629,0
241,6001,2,1630,7629,1
245,7063,11,577,7629,0
246,7063,11,577,7629,0
247,7063,11,577,7629,0
248,6001,2,1630,7629,1
252,6001,2,1630,7629,1
253,7063,11,577,7629,0
254,7063,11,577,7629,0
255,6001,2,1630,7629,1
259,7063,11,577,7629,0
260,6001,2,1630,7629,1
261,6001,2,1630,7629,1
262,7063,11,577,7629,0
266,6001,2,1630,7629,1
267,6001,2,1630,7629,1
268,7063,13,577,7627,0
269,7063,13,577,7627,0
273,7063,13,577,7627,0
274,6001,2,1628,7627,1
275,7063,13,577,7627,0
276,7063,13,577,7627,0
280,7063,13,577,7627,0
281,7063,13,577,7627,0
282,7063,13,577,7627,0
283,7063,12,577,7628,0
287,6001,2,1629,7628,1
288,7063,12,577,7628,0
289,7063,12,577,7628,0
290,7063,12,577,7628,0
294,7063,12,577,7628,0
295,7063,12,577,7628,0
296,6001,2,1629,7628,1
297,6001,2,1629,7628,1
301,7063,12,577,7628,0
302,7063,12,577,7628,0
303,6001,2,1629,7628,1
304,6001,2,1629,7628,1
308,6001,2,1629,7628,1
309,6001,2,1628,7627,1
310,6001,2,1628,7627,1
311,6001,2,1627,7626,1
315,6001,2,1626,7625,1
316,7041,16,599,7624,0
317,7041,16,599,7624,0
318,7041,16,599,7624,0
322,7041,16,599,7624,0
323,6001,2,1626,7625,1
324,7041,15,598,7624,0
325,7041,15,598,7624,0
329,7041,15,598,7624,0
330,6001,2,1625,7624,1
331,7041,15,598,7624,0
332,7041,15,598,7624,0
336,6001,2,1623,7622,1
337,7041,15,596,7622,0
338,7041,15,595,7621,0
339,7041,15,595,7621,0
343,7041,15,595,7621,0
344,7041,15,595,7621,0
345,7041,14,595,7622,0
346,7041,14,594,7621,0
350,6001,2,1623,7622,1
351,7041,13,594,7622,0
352,7041,13,593,7621,0
353,7041,13,592,7620,0
357,7041,13,592,7620,0
358,6001,2,1621,7620,1
359,7041,13,592,7620,0
360,7041,13,592,7620,0
364,7041,13,592,7620,0
365,6001,2,1621,7620,1
